	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034623_Pichia_norvegensis
1346	OG0001346	YGL192W	maker-flattened_line_18-snap-gene-0.1-mRNA-1_1&gene=maker-flattened_line_18-snap-gene-0.1&CDS=1-2211
1347	OG0001347	YGL194C	snap_masked-flattened_line_8-processed-gene-1.44-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-1.44&CDS=1-1401
1348	OG0001348	YGL195W	snap_masked-flattened_line_46-processed-gene-0.158-mRNA-1_1&gene=snap_masked-flattened_line_46-processed-gene-0.158&CDS=1-8148
1349	OG0001349	YGL196W	snap_masked-flattened_line_32-processed-gene-0.133-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-0.133&CDS=1-1248
1350	OG0001350	YGL198W	augustus_masked-flattened_line_4-processed-gene-1.38-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.38&CDS=1-1002
1351	OG0001351	YGL200C	augustus_masked-flattened_line_118-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_118-processed-gene-0.52&CDS=1-957
1352	OG0001352	YGL201C	snap_masked-flattened_line_156-processed-gene-0.40-mRNA-1_1&gene=snap_masked-flattened_line_156-processed-gene-0.40&CDS=1-2991
1353	OG0001353	YGL202W	snap_masked-flattened_line_76-processed-gene-0.67-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.67&CDS=1-1416
1354	OG0001354	YGL205W	augustus_masked-flattened_line_48-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.4&CDS=1-2082
1355	OG0001355	YGL206C	augustus_masked-flattened_line_26-processed-gene-0.207-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.207&CDS=1-4980
1356	OG0001356	YGL207W	snap_masked-flattened_line_8-processed-gene-1.1-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-1.1&CDS=1-3039
1357	OG0001357	YGL211W	snap_masked-flattened_line_22-processed-gene-0.132-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-0.132&CDS=1-1134
1358	OG0001358	YGL212W	augustus_masked-flattened_line_108-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-flattened_line_108-processed-gene-0.68&CDS=1-981
1359	OG0001359	YGL213C	snap_masked-flattened_line_108-processed-gene-0.52-mRNA-1_1&gene=snap_masked-flattened_line_108-processed-gene-0.52&CDS=1-1128
1360	OG0001360	YGL215W	augustus_masked-flattened_line_54-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.6&CDS=1-1245
1361	OG0001361	YGL216W	augustus_masked-flattened_line_42-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.47&CDS=1-3858
1362	OG0001362	YGL221C	snap_masked-flattened_line_56-processed-gene-0.122-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.122&CDS=1-381
1363	OG0001363	YGL224C	snap_masked-flattened_line_110-processed-gene-0.55-mRNA-1_1&gene=snap_masked-flattened_line_110-processed-gene-0.55&CDS=1-987
1364	OG0001364	YGL225W	snap_masked-flattened_line_40-processed-gene-0.99-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-0.99&CDS=1-1029
1365	OG0001365	YGL231C	snap_masked-flattened_line_16-processed-gene-1.163-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.163&CDS=1-567
1366	OG0001366	YGL232W	snap_masked-flattened_line_2-processed-gene-2.36-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-2.36&CDS=1-948
1367	OG0001367	YGL233W	snap_masked-flattened_line_16-processed-gene-1.194-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.194&CDS=1-2382
1368	OG0001368	YGL234W	snap_masked-flattened_line_68-processed-gene-0.55-mRNA-1_1&gene=snap_masked-flattened_line_68-processed-gene-0.55&CDS=1-4791
1369	OG0001369	YGL236C	genemark-flattened_line_40-processed-gene-0.20-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.20&CDS=1-1926
1370	OG0001370	YGL237C	snap_masked-flattened_line_40-processed-gene-0.135-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-0.135&CDS=1-717
1371	OG0001371	YGL238W	snap_masked-flattened_line_40-processed-gene-0.91-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-0.91&CDS=1-2925
1372	OG0001372	YGL240W	snap_masked-flattened_line_96-processed-gene-0.4-mRNA-1_1&gene=snap_masked-flattened_line_96-processed-gene-0.4&CDS=1-837
1373	OG0001373	YGL241W	augustus_masked-flattened_line_10-processed-gene-1.228-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.228&CDS=1-3111
1374	OG0001374	YGL242C	snap_masked-flattened_line_98-processed-gene-0.70-mRNA-1_1&gene=snap_masked-flattened_line_98-processed-gene-0.70&CDS=1-498
1375	OG0001375	YGL244W	snap_masked-flattened_line_10-processed-gene-1.10-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-1.10&CDS=1-1566
1376	OG0001376	YGL245W	snap_masked-flattened_line_10-processed-gene-1.9-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-1.9&CDS=1-2133
1377	OG0001377	YGL246C	snap_masked-flattened_line_10-processed-gene-1.42-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-1.42&CDS=1-1203
1378	OG0001378	YGL247W	snap_masked-flattened_line_10-processed-gene-1.45-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-1.45&CDS=1-1395
1379	OG0001379	YGL248W	augustus_masked-flattened_line_90-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-flattened_line_90-processed-gene-0.21&CDS=1-1239
1380	OG0001380	YGL251C	snap_masked-flattened_line_0-processed-gene-2.81-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-2.81&CDS=1-3744
1381	OG0001381	YGL252C	snap_masked-flattened_line_22-processed-gene-0.136-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-0.136&CDS=1-1884
1382	OG0001382	YGL255W	augustus_masked-flattened_line_32-processed-gene-0.255-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.255&CDS=1-2286
1383	OG0001383	YGR001C	maker-flattened_line_46-augustus-gene-0.194-mRNA-1_1&gene=maker-flattened_line_46-augustus-gene-0.194&CDS=1-2829
1384	OG0001384	YGR002C	maker-flattened_line_158-snap-gene-0.0-mRNA-1_1&gene=maker-flattened_line_158-snap-gene-0.0&CDS=1-1812
1385	OG0001385	YGR003W	snap_masked-flattened_line_158-processed-gene-0.11-mRNA-1_1&gene=snap_masked-flattened_line_158-processed-gene-0.11&CDS=1-2487
1386	OG0001386	YGR005C	snap_masked-flattened_line_76-processed-gene-0.65-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.65&CDS=1-1401
1387	OG0001387	YGR007W	snap_masked-flattened_line_2-processed-gene-2.35-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-2.35&CDS=1-1122
1388	OG0001388	YGR014W	snap_masked-flattened_line_58-processed-gene-0.89-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.89&CDS=1-2808
1389	OG0001389	YGR016W	snap_masked-flattened_line_76-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.48&CDS=1-609
1390	OG0001390	YGR017W	snap_masked-flattened_line_36-processed-gene-0.65-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.65&CDS=1-975
1391	OG0001391	YGR019W	snap_masked-flattened_line_46-processed-gene-0.133-mRNA-1_1&gene=snap_masked-flattened_line_46-processed-gene-0.133&CDS=1-1401
1392	OG0001392	YGR020C	snap_masked-flattened_line_36-processed-gene-0.56-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.56&CDS=1-363
1393	OG0001393	YGR021W	augustus_masked-flattened_line_36-processed-gene-0.191-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.191&CDS=1-816
1394	OG0001394	YGR024C	snap_masked-flattened_line_152-processed-gene-0.22-mRNA-1_1&gene=snap_masked-flattened_line_152-processed-gene-0.22&CDS=1-804
1395	OG0001395	YGR026W	snap_masked-flattened_line_146-processed-gene-0.21-mRNA-1_1&gene=snap_masked-flattened_line_146-processed-gene-0.21&CDS=1-780
1396	OG0001396	YGR028W	augustus_masked-flattened_line_72-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-flattened_line_72-processed-gene-0.39&CDS=1-1068
1397	OG0001397	YGR029W	maker-flattened_line_30-snap-gene-0.84-mRNA-1_1&gene=maker-flattened_line_30-snap-gene-0.84&CDS=1-588
1398	OG0001398	YGR033C	snap_masked-flattened_line_20-processed-gene-0.93-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-0.93&CDS=1-633
1399	OG0001399	YGR036C	augustus_masked-flattened_line_44-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.2&CDS=1-678
1400	OG0001400	YGR046W	snap_masked-flattened_line_78-processed-gene-0.30-mRNA-1_1&gene=snap_masked-flattened_line_78-processed-gene-0.30&CDS=1-1428
1401	OG0001401	YGR047C	snap_masked-flattened_line_28-processed-gene-0.102-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.102&CDS=1-3150
1402	OG0001402	YGR048W	augustus_masked-flattened_line_28-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.52&CDS=1-1083
1403	OG0001403	YGR052W	snap_masked-flattened_line_170-processed-gene-0.29-mRNA-1_1&gene=snap_masked-flattened_line_170-processed-gene-0.29&CDS=1-1299
1404	OG0001404	YGR055W	maker-flattened_line_8-snap-gene-0.92-mRNA-1_1&gene=maker-flattened_line_8-snap-gene-0.92&CDS=1-3444
1405	OG0001405	YGR057C	augustus_masked-flattened_line_18-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.110&CDS=1-906
1406	OG0001406	YGR060W	snap_masked-flattened_line_24-processed-gene-0.238-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.238&CDS=1-921
1407	OG0001407	YGR061C	augustus_masked-flattened_line_0-processed-gene-0.132-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.132&CDS=1-4956
1408	OG0001408	YGR062C	augustus_masked-flattened_line_16-processed-gene-1.40-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.40&CDS=1-831
1409	OG0001409	YGR063C	snap_masked-flattened_line_16-processed-gene-1.160-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.160&CDS=1-354
1410	OG0001410	YGR074W	augustus_masked-flattened_line_62-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-flattened_line_62-processed-gene-0.113&CDS=1-339
1411	OG0001411	YGR076C	snap_masked-flattened_line_74-processed-gene-0.47-mRNA-1_1&gene=snap_masked-flattened_line_74-processed-gene-0.47&CDS=1-495
1412	OG0001412	YGR078C	snap_masked-flattened_line_156-processed-gene-0.49-mRNA-1_1&gene=snap_masked-flattened_line_156-processed-gene-0.49&CDS=1-579
1413	OG0001413	YGR080W	augustus_masked-flattened_line_92-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_92-processed-gene-0.22&CDS=1-1029
1414	OG0001414	YGR081C	augustus_masked-flattened_line_168-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_168-processed-gene-0.1&CDS=1-519
1415	OG0001415	YGR082W	snap_masked-flattened_line_168-processed-gene-0.25-mRNA-1_1&gene=snap_masked-flattened_line_168-processed-gene-0.25&CDS=1-495
1416	OG0001416	YGR083C	augustus_masked-flattened_line_34-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.35&CDS=1-1554
1417	OG0001417	YGR084C	snap_masked-flattened_line_88-processed-gene-0.1-mRNA-1_1&gene=snap_masked-flattened_line_88-processed-gene-0.1&CDS=1-978
1418	OG0001418	YGR086C	snap_masked-flattened_line_32-processed-gene-0.129-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-0.129&CDS=1-930
1419	OG0001419	YGR090W	snap_masked-flattened_line_48-processed-gene-0.78-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.78&CDS=1-3657
1420	OG0001420	YGR091W	snap_masked-flattened_line_64-processed-gene-0.155-mRNA-1_1&gene=snap_masked-flattened_line_64-processed-gene-0.155&CDS=1-1338
1421	OG0001421	YGR094W	snap_masked-flattened_line_64-processed-gene-0.120-mRNA-1_1&gene=snap_masked-flattened_line_64-processed-gene-0.120&CDS=1-3162
1422	OG0001422	YGR095C	snap_masked-flattened_line_64-processed-gene-0.156-mRNA-1_1&gene=snap_masked-flattened_line_64-processed-gene-0.156&CDS=1-666
1423	OG0001423	YGR098C	snap_masked-flattened_line_26-processed-gene-0.58-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-0.58&CDS=1-4812
1424	OG0001424	YGR100W	snap_masked-flattened_line_2-processed-gene-2.47-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-2.47&CDS=1-2970
1425	OG0001425	YGR102C	snap_masked-flattened_line_0-processed-gene-2.15-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-2.15&CDS=1-507
1426	OG0001426	YGR103W	snap_masked-flattened_line_0-processed-gene-2.19-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-2.19&CDS=1-1770
1427	OG0001427	YGR104C	snap_masked-flattened_line_72-processed-gene-0.58-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.58&CDS=1-597
1428	OG0001428	YGR105W	augustus_masked-flattened_line_58-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.143&CDS=1-222
1429	OG0001429	YGR110W	snap_masked-flattened_line_8-processed-gene-0.67-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-0.67&CDS=1-1365
1430	OG0001430	YGR111W	augustus_masked-flattened_line_126-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-flattened_line_126-processed-gene-0.42&CDS=1-984
1431	OG0001431	YGR112W	augustus_masked-flattened_line_76-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.4&CDS=1-3777
1432	OG0001432	YGR113W	augustus_masked-flattened_line_2-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.19&CDS=1-945
1433	OG0001433	YGR116W	maker-flattened_line_4-snap-gene-0.150-mRNA-1_1&gene=maker-flattened_line_4-snap-gene-0.150&CDS=1-5706
1434	OG0001434	YGR119C	snap_masked-flattened_line_56-processed-gene-0.75-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.75&CDS=1-1455
1435	OG0001435	YGR123C	snap_masked-flattened_line_62-processed-gene-0.74-mRNA-1_1&gene=snap_masked-flattened_line_62-processed-gene-0.74&CDS=1-3003
1436	OG0001436	YGR124W	snap_masked-flattened_line_168-processed-gene-0.24-mRNA-1_1&gene=snap_masked-flattened_line_168-processed-gene-0.24&CDS=1-1716
1437	OG0001437	YGR125W	augustus_masked-flattened_line_18-processed-gene-1.163-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.163&CDS=1-8022
1438	OG0001438	YGR132C	snap_masked-flattened_line_10-processed-gene-1.71-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-1.71&CDS=1-837
1439	OG0001439	YGR133W	augustus_masked-flattened_line_148-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-flattened_line_148-processed-gene-0.43&CDS=1-507
1440	OG0001440	YGR134W	snap_masked-flattened_line_148-processed-gene-0.27-mRNA-1_1&gene=snap_masked-flattened_line_148-processed-gene-0.27&CDS=1-3321
1441	OG0001441	YGR135W	snap_masked-flattened_line_10-processed-gene-1.72-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-1.72&CDS=1-756
1442	OG0001442	YGR145W	snap_masked-flattened_line_34-processed-gene-0.221-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-0.221&CDS=1-2046
1443	OG0001443	YGR147C	augustus_masked-flattened_line_22-processed-gene-0.239-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.239&CDS=1-5013
1444	OG0001444	YGR149W	augustus_masked-flattened_line_12-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.19&CDS=1-3294
1445	OG0001445	YGR150C	snap_masked-flattened_line_104-processed-gene-0.96-mRNA-1_1&gene=snap_masked-flattened_line_104-processed-gene-0.96&CDS=1-2349
1446	OG0001446	YGR152C	snap_masked-flattened_line_0-processed-gene-1.27-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-1.27&CDS=1-738
1447	OG0001447	YGR156W	snap_masked-flattened_line_116-processed-gene-0.45-mRNA-1_1&gene=snap_masked-flattened_line_116-processed-gene-0.45&CDS=1-1293
1448	OG0001448	YGR159C	snap_masked-flattened_line_26-processed-gene-0.53-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-0.53&CDS=1-1197
1449	OG0001449	YGR163W	snap_masked-flattened_line_46-processed-gene-0.167-mRNA-1_1&gene=snap_masked-flattened_line_46-processed-gene-0.167&CDS=1-1083
1450	OG0001450	YGR165W	snap_masked-flattened_line_48-processed-gene-0.72-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.72&CDS=1-996
1451	OG0001451	YGR166W	augustus_masked-flattened_line_164-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-flattened_line_164-processed-gene-0.24&CDS=1-1608
1452	OG0001452	YGR167W	snap_masked-flattened_line_28-processed-gene-0.132-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.132&CDS=1-684
1453	OG0001453	YGR170W	maker-flattened_line_58-augustus-gene-0.5-mRNA-1_1&gene=maker-flattened_line_58-augustus-gene-0.5&CDS=1-3528
1454	OG0001454	YGR171C	genemark-flattened_line_50-processed-gene-0.72-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.72&CDS=1-1941
1455	OG0001455	YGR172C	snap_masked-flattened_line_50-processed-gene-0.143-mRNA-1_1&gene=snap_masked-flattened_line_50-processed-gene-0.143&CDS=1-741
1456	OG0001456	YGR174C	snap_masked-flattened_line_118-processed-gene-0.43-mRNA-1_1&gene=snap_masked-flattened_line_118-processed-gene-0.43&CDS=1-375
1457	OG0001457	YGR175C	snap_masked-flattened_line_24-processed-gene-0.260-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.260&CDS=1-1488
1458	OG0001458	YGR178C	snap_masked-flattened_line_36-processed-gene-0.17-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.17&CDS=1-2154
1459	OG0001459	YGR181W	snap_masked-flattened_line_44-processed-gene-0.78-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.78&CDS=1-267
1460	OG0001460	YGR183C	augustus_masked-flattened_line_122-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_122-processed-gene-0.17&CDS=1-6351
1461	OG0001461	YGR185C	maker-flattened_line_28-augustus-gene-0.91-mRNA-1_1&gene=maker-flattened_line_28-augustus-gene-0.91&CDS=1-3930
1462	OG0001462	YGR186W	snap_masked-flattened_line_44-processed-gene-0.68-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.68&CDS=1-1719
1463	OG0001463	YGR187C	snap_masked-flattened_line_122-processed-gene-0.25-mRNA-1_1&gene=snap_masked-flattened_line_122-processed-gene-0.25&CDS=1-1167
1464	OG0001464	YGR188C	snap_masked-flattened_line_44-processed-gene-0.70-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.70&CDS=1-3054
1465	OG0001465	YGR193C	snap_masked-flattened_line_66-processed-gene-0.89-mRNA-1_1&gene=snap_masked-flattened_line_66-processed-gene-0.89&CDS=1-1155
1466	OG0001466	YGR194C	augustus_masked-flattened_line_48-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.42&CDS=1-1818
1467	OG0001467	YGR195W	snap_masked-flattened_line_2-processed-gene-0.133-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-0.133&CDS=1-732
1468	OG0001468	YGR200C	augustus_masked-flattened_line_78-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-flattened_line_78-processed-gene-0.99&CDS=1-3615
1469	OG0001469	YGR202C	augustus_masked-flattened_line_44-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.49&CDS=1-1665
1470	OG0001470	YGR205W	snap_masked-flattened_line_6-processed-gene-1.141-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-1.141&CDS=1-870
1471	OG0001471	YGR207C	snap_masked-flattened_line_6-processed-gene-1.142-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-1.142&CDS=1-768
1472	OG0001472	YGR208W	snap_masked-flattened_line_82-processed-gene-0.80-mRNA-1_1&gene=snap_masked-flattened_line_82-processed-gene-0.80&CDS=1-918
1473	OG0001473	YGR210C	augustus_masked-flattened_line_90-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_90-processed-gene-0.16&CDS=1-1755
1474	OG0001474	YGR211W	augustus_masked-flattened_line_178-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_178-processed-gene-0.3&CDS=1-1518
1475	OG0001475	YGR215W	snap_masked-flattened_line_14-processed-gene-1.24-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-1.24&CDS=1-363
1476	OG0001476	YGR216C	genemark-flattened_line_14-processed-gene-1.127-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.127&CDS=1-1860
1477	OG0001477	YGR217W	snap_masked-flattened_line_178-processed-gene-0.6-mRNA-1_1&gene=snap_masked-flattened_line_178-processed-gene-0.6&CDS=1-6087
1478	OG0001478	YGR218W	augustus_masked-flattened_line_86-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-flattened_line_86-processed-gene-0.102&CDS=1-4353
1479	OG0001479	YGR220C	snap_masked-flattened_line_152-processed-gene-0.16-mRNA-1_1&gene=snap_masked-flattened_line_152-processed-gene-0.16&CDS=1-843
1480	OG0001480	YGR223C	snap_masked-flattened_line_52-processed-gene-0.141-mRNA-1_1&gene=snap_masked-flattened_line_52-processed-gene-0.141&CDS=1-1134
1481	OG0001481	YGR225W	augustus_masked-flattened_line_14-processed-gene-1.182-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-1.182&CDS=1-3201
