	OrthologID	Saccharomyces_cerevisiae	yHAB160_Kazachstania_kunashirensis
2208	OG0002208	YJL080C	maker-scf7180000008983-augustus-gene-2.12-mRNA-1_1&gene=maker-scf7180000008983-augustus-gene-2.12&CDS=1-4926
2209	OG0002209	YJL084C	augustus_masked-scf7180000008983-processed-gene-2.135-mRNA-1_1&gene=augustus_masked-scf7180000008983-processed-gene-2.135&CDS=1-3354
2210	OG0002210	YJL085W	augustus_masked-scf7180000008983-processed-gene-2.170-mRNA-1_1&gene=augustus_masked-scf7180000008983-processed-gene-2.170&CDS=1-1923
2211	OG0002211	YJL087C	augustus_masked-scf7180000008983-processed-gene-2.136-mRNA-1_1&gene=augustus_masked-scf7180000008983-processed-gene-2.136&CDS=1-2523
2212	OG0002212	YJL088W	augustus_masked-scf7180000008983-processed-gene-2.171-mRNA-1_1&gene=augustus_masked-scf7180000008983-processed-gene-2.171&CDS=1-987
2213	OG0002213	YJL089W	augustus_masked-scf7180000008983-processed-gene-2.172-mRNA-1_1&gene=augustus_masked-scf7180000008983-processed-gene-2.172&CDS=1-2859
2214	OG0002214	YJL090C	snap_masked-scf7180000008983-processed-gene-2.59-mRNA-1_1&gene=snap_masked-scf7180000008983-processed-gene-2.59&CDS=1-2250
2215	OG0002215	YJL091C	snap_masked-scf7180000008983-processed-gene-2.60-mRNA-1_1&gene=snap_masked-scf7180000008983-processed-gene-2.60&CDS=1-1443
2216	OG0002216	YJL092W	augustus_masked-scf7180000008983-processed-gene-2.173-mRNA-1_1&gene=augustus_masked-scf7180000008983-processed-gene-2.173&CDS=1-3294
2217	OG0002217	YJL093C	maker-scf7180000008983-augustus-gene-2.13-mRNA-1_1&gene=maker-scf7180000008983-augustus-gene-2.13&CDS=1-2040
2218	OG0002218	YJL094C	augustus_masked-scf7180000008983-processed-gene-2.139-mRNA-1_1&gene=augustus_masked-scf7180000008983-processed-gene-2.139&CDS=1-2673
2219	OG0002219	YJL095W	snap_masked-scf7180000008983-processed-gene-2.95-mRNA-1_1&gene=snap_masked-scf7180000008983-processed-gene-2.95&CDS=1-4290
2220	OG0002220	YJL096W	snap_masked-scf7180000008983-processed-gene-2.96-mRNA-1_1&gene=snap_masked-scf7180000008983-processed-gene-2.96&CDS=1-498
2221	OG0002221	YJL097W	snap_masked-scf7180000008983-processed-gene-2.97-mRNA-1_1&gene=snap_masked-scf7180000008983-processed-gene-2.97&CDS=1-654
2222	OG0002222	YJL099W	augustus_masked-scf7180000008983-processed-gene-2.176-mRNA-1_1&gene=augustus_masked-scf7180000008983-processed-gene-2.176&CDS=1-2238
2223	OG0002223	YJL101C	augustus_masked-scf7180000008985-processed-gene-3.129-mRNA-1_1&gene=augustus_masked-scf7180000008985-processed-gene-3.129&CDS=1-2013
2224	OG0002224	YJL102W	augustus_masked-scf7180000008983-processed-gene-2.177-mRNA-1_1&gene=augustus_masked-scf7180000008983-processed-gene-2.177&CDS=1-2334
2225	OG0002225	YJL103C	augustus_masked-scf7180000008983-processed-gene-2.140-mRNA-1_1&gene=augustus_masked-scf7180000008983-processed-gene-2.140&CDS=1-1311
2226	OG0002226	YJL104W	augustus_masked-scf7180000008983-processed-gene-2.178-mRNA-1_1&gene=augustus_masked-scf7180000008983-processed-gene-2.178&CDS=1-417
2227	OG0002227	YJL105W	snap_masked-scf7180000008956-processed-gene-0.86-mRNA-1_1&gene=snap_masked-scf7180000008956-processed-gene-0.86&CDS=1-1509
2228	OG0002228	YJL106W	augustus_masked-scf7180000008956-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-scf7180000008956-processed-gene-0.125&CDS=1-2142
2229	OG0002229	YJL109C	augustus_masked-scf7180000008956-processed-gene-1.104-mRNA-1_1&gene=augustus_masked-scf7180000008956-processed-gene-1.104&CDS=1-7545
2230	OG0002230	YJL110C	genemark-scf7180000008956-processed-gene-1.190-mRNA-1_1&gene=genemark-scf7180000008956-processed-gene-1.190&CDS=1-1374
2231	OG0002231	YJL111W	augustus_masked-scf7180000008985-processed-gene-3.173-mRNA-1_1&gene=augustus_masked-scf7180000008985-processed-gene-3.173&CDS=1-1653
2232	OG0002232	YJL115W	augustus_masked-scf7180000008956-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-scf7180000008956-processed-gene-1.107&CDS=1-879
2233	OG0002233	YJL117W	augustus_masked-scf7180000008956-processed-gene-1.152-mRNA-1_1&gene=augustus_masked-scf7180000008956-processed-gene-1.152&CDS=1-930
2234	OG0002234	YJL121C	maker-scf7180000008957-augustus-gene-1.139-mRNA-1_1&gene=maker-scf7180000008957-augustus-gene-1.139&CDS=1-2442
2235	OG0002235	YJL122W	augustus_masked-scf7180000008957-processed-gene-1.123-mRNA-1_1&gene=augustus_masked-scf7180000008957-processed-gene-1.123&CDS=1-501
2236	OG0002236	YJL124C	maker-scf7180000008957-augustus-gene-1.140-mRNA-1_1&gene=maker-scf7180000008957-augustus-gene-1.140&CDS=1-1875
2237	OG0002237	YJL125C	augustus_masked-scf7180000008957-processed-gene-1.105-mRNA-1_1&gene=augustus_masked-scf7180000008957-processed-gene-1.105&CDS=1-1143
2238	OG0002238	YJL126W	augustus_masked-scf7180000008957-processed-gene-1.124-mRNA-1_1&gene=augustus_masked-scf7180000008957-processed-gene-1.124&CDS=1-900
2239	OG0002239	YJL127C	augustus_masked-scf7180000008957-processed-gene-1.106-mRNA-1_1&gene=augustus_masked-scf7180000008957-processed-gene-1.106&CDS=1-2202
2240	OG0002240	YJL128C	maker-scf7180000008957-snap-gene-1.147-mRNA-1_1&gene=maker-scf7180000008957-snap-gene-1.147&CDS=1-1881
2241	OG0002241	YJL130C	genemark-scf7180000008957-processed-gene-1.65-mRNA-1_1&gene=genemark-scf7180000008957-processed-gene-1.65&CDS=1-6639
2242	OG0002242	YJL131C	augustus_masked-scf7180000008957-processed-gene-1.111-mRNA-1_1&gene=augustus_masked-scf7180000008957-processed-gene-1.111&CDS=1-1059
2243	OG0002243	YJL133C-A	augustus_masked-scf7180000008957-processed-gene-1.112-mRNA-1_1&gene=augustus_masked-scf7180000008957-processed-gene-1.112&CDS=1-207
2244	OG0002244	YJL140W	augustus_masked-scf7180000008957-processed-gene-1.127-mRNA-1_1&gene=augustus_masked-scf7180000008957-processed-gene-1.127&CDS=1-630
2245	OG0002245	YJL141C	augustus_masked-scf7180000008957-processed-gene-1.114-mRNA-1_1&gene=augustus_masked-scf7180000008957-processed-gene-1.114&CDS=1-2286
2246	OG0002246	YJL143W	augustus_masked-scf7180000008957-processed-gene-1.128-mRNA-1_1&gene=augustus_masked-scf7180000008957-processed-gene-1.128&CDS=1-483
2247	OG0002247	YJL144W	snap_masked-scf7180000008957-processed-gene-1.40-mRNA-1_1&gene=snap_masked-scf7180000008957-processed-gene-1.40&CDS=1-297
2248	OG0002248	YJL145W	genemark-scf7180000008957-processed-gene-1.87-mRNA-1_1&gene=genemark-scf7180000008957-processed-gene-1.87&CDS=1-876
2249	OG0002249	YJL146W	snap_masked-scf7180000008957-processed-gene-1.42-mRNA-1_1&gene=snap_masked-scf7180000008957-processed-gene-1.42&CDS=1-1611
2250	OG0002250	YJL147C	snap_masked-scf7180000008957-processed-gene-1.25-mRNA-1_1&gene=snap_masked-scf7180000008957-processed-gene-1.25&CDS=1-1152
2251	OG0002251	YJL148W	augustus_masked-scf7180000008985-processed-gene-3.181-mRNA-1_1&gene=augustus_masked-scf7180000008985-processed-gene-3.181&CDS=1-669
2252	OG0002252	YJL149W	augustus_masked-scf7180000008957-processed-gene-1.131-mRNA-1_1&gene=augustus_masked-scf7180000008957-processed-gene-1.131&CDS=1-2031
2253	OG0002253	YJL151C	augustus_masked-scf7180000008957-processed-gene-1.116-mRNA-1_1&gene=augustus_masked-scf7180000008957-processed-gene-1.116&CDS=1-414
2254	OG0002254	YJL153C	augustus_masked-scf7180000008947-processed-gene-0.275-mRNA-1_1&gene=augustus_masked-scf7180000008947-processed-gene-0.275&CDS=1-1629
2255	OG0002255	YJL154C	augustus_masked-scf7180000008985-processed-gene-3.146-mRNA-1_1&gene=augustus_masked-scf7180000008985-processed-gene-3.146&CDS=1-2640
2256	OG0002256	YJL155C	augustus_masked-scf7180000008947-processed-gene-0.273-mRNA-1_1&gene=augustus_masked-scf7180000008947-processed-gene-0.273&CDS=1-966
2257	OG0002257	YJL157C	augustus_masked-scf7180000008947-processed-gene-0.272-mRNA-1_1&gene=augustus_masked-scf7180000008947-processed-gene-0.272&CDS=1-2463
2258	OG0002258	YJL161W	augustus_masked-scf7180000008947-processed-gene-0.227-mRNA-1_1&gene=augustus_masked-scf7180000008947-processed-gene-0.227&CDS=1-504
2259	OG0002259	YJL162C	augustus_masked-scf7180000008947-processed-gene-0.269-mRNA-1_1&gene=augustus_masked-scf7180000008947-processed-gene-0.269&CDS=1-1605
2260	OG0002260	YJL163C	augustus_masked-scf7180000008978-processed-gene-1.77-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.77&CDS=1-1698
2261	OG0002261	YJL165C	augustus_masked-scf7180000008947-processed-gene-0.267-mRNA-1_1&gene=augustus_masked-scf7180000008947-processed-gene-0.267&CDS=1-2460
2262	OG0002262	YJL166W	augustus_masked-scf7180000008947-processed-gene-0.226-mRNA-1_1&gene=augustus_masked-scf7180000008947-processed-gene-0.226&CDS=1-279
2263	OG0002263	YJL167W	augustus_masked-scf7180000008978-processed-gene-1.45-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.45&CDS=1-1050
2264	OG0002264	YJL168C	snap_masked-scf7180000008947-processed-gene-0.177-mRNA-1_1&gene=snap_masked-scf7180000008947-processed-gene-0.177&CDS=1-2166
2265	OG0002265	YJL170C	snap_masked-scf7180000008978-processed-gene-0.39-mRNA-1_1&gene=snap_masked-scf7180000008978-processed-gene-0.39&CDS=1-576
2266	OG0002266	YJL171C	augustus_masked-scf7180000008978-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-0.57&CDS=1-1188
2267	OG0002267	YJL172W	augustus_masked-scf7180000008978-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-0.74&CDS=1-1776
2268	OG0002268	YJL173C	augustus_masked-scf7180000008978-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-0.58&CDS=1-357
2269	OG0002269	YJL174W	snap_masked-scf7180000008978-processed-gene-0.41-mRNA-1_1&gene=snap_masked-scf7180000008978-processed-gene-0.41&CDS=1-780
2270	OG0002270	YJL176C	maker-scf7180000008978-snap-gene-0.2-mRNA-1_1&gene=maker-scf7180000008978-snap-gene-0.2&CDS=1-2727
2271	OG0002271	YJL178C	augustus_masked-scf7180000008978-processed-gene-1.0-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.0&CDS=1-822
2272	OG0002272	YJL179W	augustus_masked-scf7180000008978-processed-gene-1.4-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.4&CDS=1-336
2273	OG0002273	YJL180C	augustus_masked-scf7180000008978-processed-gene-1.1-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.1&CDS=1-984
2274	OG0002274	YJL183W	augustus_masked-scf7180000008978-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.6&CDS=1-1254
2275	OG0002275	YJL184W	augustus_masked-scf7180000008978-processed-gene-1.7-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.7&CDS=1-384
2276	OG0002276	YJL187C	snap_masked-scf7180000008978-processed-gene-1.176-mRNA-1_1&gene=snap_masked-scf7180000008978-processed-gene-1.176&CDS=1-2622
2277	OG0002277	YJL189W	snap_masked-scf7180000008973-processed-gene-0.52-mRNA-1_1&gene=snap_masked-scf7180000008973-processed-gene-0.52&CDS=1-180
2278	OG0002278	YJL192C	augustus_masked-scf7180000008978-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.11&CDS=1-681
2279	OG0002279	YJL193W	augustus_masked-scf7180000008978-processed-gene-1.50-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.50&CDS=1-1197
2280	OG0002280	YJL194W	augustus_masked-scf7180000008978-processed-gene-1.51-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.51&CDS=1-1653
2281	OG0002281	YJL197W	augustus_masked-scf7180000008978-processed-gene-1.52-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.52&CDS=1-3711
2282	OG0002282	YJL200C	augustus_masked-scf7180000008978-processed-gene-1.13-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.13&CDS=1-2379
2283	OG0002283	YJL201W	augustus_masked-scf7180000008978-processed-gene-1.54-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.54&CDS=1-1956
2284	OG0002284	YJL203W	augustus_masked-scf7180000008978-processed-gene-1.55-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.55&CDS=1-921
2285	OG0002285	YJL204C	augustus_masked-scf7180000008978-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.14&CDS=1-2406
2286	OG0002286	YJL206C	maker-scf7180000008978-snap-gene-1.259-mRNA-1_1&gene=maker-scf7180000008978-snap-gene-1.259&CDS=1-2265
2287	OG0002287	YJL207C	maker-scf7180000008966-snap-gene-0.2-mRNA-1_1&gene=maker-scf7180000008966-snap-gene-0.2&CDS=1-5907
2288	OG0002288	YJL208C	snap_masked-scf7180000008925-processed-gene-0.47-mRNA-1_1&gene=snap_masked-scf7180000008925-processed-gene-0.47&CDS=1-990
2289	OG0002289	YJL209W	snap_masked-scf7180000008966-processed-gene-0.79-mRNA-1_1&gene=snap_masked-scf7180000008966-processed-gene-0.79&CDS=1-2715
2290	OG0002290	YJR001W	augustus_masked-scf7180000008943-processed-gene-2.33-mRNA-1_1&gene=augustus_masked-scf7180000008943-processed-gene-2.33&CDS=1-1863
2291	OG0002291	YJR002W	snap_masked-scf7180000008952-processed-gene-2.75-mRNA-1_1&gene=snap_masked-scf7180000008952-processed-gene-2.75&CDS=1-1806
2292	OG0002292	YJR003C	augustus_masked-scf7180000008943-processed-gene-2.58-mRNA-1_1&gene=augustus_masked-scf7180000008943-processed-gene-2.58&CDS=1-1548
2293	OG0002293	YJR004C	maker-scf7180000008952-augustus-gene-2.0-mRNA-1_1&gene=maker-scf7180000008952-augustus-gene-2.0&CDS=1-3414
2294	OG0002294	YJR005C-A	snap_masked-scf7180000008930-processed-gene-0.160-mRNA-1_1&gene=snap_masked-scf7180000008930-processed-gene-0.160&CDS=1-291
2295	OG0002295	YJR005W	augustus_masked-scf7180000008952-processed-gene-2.30-mRNA-1_1&gene=augustus_masked-scf7180000008952-processed-gene-2.30&CDS=1-2097
2296	OG0002296	YJR006W	augustus_masked-scf7180000008930-processed-gene-0.197-mRNA-1_1&gene=augustus_masked-scf7180000008930-processed-gene-0.197&CDS=1-1452
2297	OG0002297	YJR008W	augustus_masked-scf7180000008979-processed-gene-1.217-mRNA-1_1&gene=augustus_masked-scf7180000008979-processed-gene-1.217&CDS=1-1002
2298	OG0002298	YJR010C-A	augustus_masked-scf7180000008979-processed-gene-1.182-mRNA-1_1&gene=augustus_masked-scf7180000008979-processed-gene-1.182&CDS=1-273
2299	OG0002299	YJR010W	augustus_masked-scf7180000008987-processed-gene-1.142-mRNA-1_1&gene=augustus_masked-scf7180000008987-processed-gene-1.142&CDS=1-1515
2300	OG0002300	YJR011C	augustus_masked-scf7180000008979-processed-gene-1.181-mRNA-1_1&gene=augustus_masked-scf7180000008979-processed-gene-1.181&CDS=1-828
2301	OG0002301	YJR012C	augustus_masked-scf7180000008979-processed-gene-1.180-mRNA-1_1&gene=augustus_masked-scf7180000008979-processed-gene-1.180&CDS=1-267
2302	OG0002302	YJR013W	augustus_masked-scf7180000008979-processed-gene-1.216-mRNA-1_1&gene=augustus_masked-scf7180000008979-processed-gene-1.216&CDS=1-1230
2303	OG0002303	YJR014W	augustus_masked-scf7180000008979-processed-gene-1.214-mRNA-1_1&gene=augustus_masked-scf7180000008979-processed-gene-1.214&CDS=1-594
2304	OG0002304	YJR016C	augustus_masked-scf7180000008987-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-scf7180000008987-processed-gene-0.94&CDS=1-1749
2305	OG0002305	YJR017C	augustus_masked-scf7180000008979-processed-gene-1.178-mRNA-1_1&gene=augustus_masked-scf7180000008979-processed-gene-1.178&CDS=1-537
2306	OG0002306	YJR019C	augustus_masked-scf7180000008979-processed-gene-1.177-mRNA-1_1&gene=augustus_masked-scf7180000008979-processed-gene-1.177&CDS=1-1002
2307	OG0002307	YJR021C	maker-scf7180000008979-augustus-gene-1.8-mRNA-1_1&gene=maker-scf7180000008979-augustus-gene-1.8&CDS=1-738
2308	OG0002308	YJR022W	augustus_masked-scf7180000008979-processed-gene-1.213-mRNA-1_1&gene=augustus_masked-scf7180000008979-processed-gene-1.213&CDS=1-366
2309	OG0002309	YJR024C	maker-scf7180000008979-augustus-gene-1.7-mRNA-1_1&gene=maker-scf7180000008979-augustus-gene-1.7&CDS=1-1149
2310	OG0002310	YJR032W	augustus_masked-scf7180000008978-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.19&CDS=1-1182
2311	OG0002311	YJR033C	augustus_masked-scf7180000008978-processed-gene-1.60-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.60&CDS=1-4083
2312	OG0002312	YJR034W	augustus_masked-scf7180000008978-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.20&CDS=1-324
2313	OG0002313	YJR035W	augustus_masked-scf7180000008978-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.21&CDS=1-3255
2314	OG0002314	YJR036C	augustus_masked-scf7180000008978-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.61&CDS=1-2643
2315	OG0002315	YJR039W	snap_masked-scf7180000008978-processed-gene-1.189-mRNA-1_1&gene=snap_masked-scf7180000008978-processed-gene-1.189&CDS=1-3501
2316	OG0002316	YJR040W	augustus_masked-scf7180000008978-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.23&CDS=1-2322
2317	OG0002317	YJR041C	augustus_masked-scf7180000008957-processed-gene-2.119-mRNA-1_1&gene=augustus_masked-scf7180000008957-processed-gene-2.119&CDS=1-3615
2318	OG0002318	YJR042W	augustus_masked-scf7180000008957-processed-gene-2.149-mRNA-1_1&gene=augustus_masked-scf7180000008957-processed-gene-2.149&CDS=1-2283
2319	OG0002319	YJR043C	augustus_masked-scf7180000008978-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.64&CDS=1-1074
2320	OG0002320	YJR045C	augustus_masked-scf7180000008978-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.65&CDS=1-2226
2321	OG0002321	YJR046W	augustus_masked-scf7180000008978-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.24&CDS=1-1779
2322	OG0002322	YJR049C	snap_masked-scf7180000008957-processed-gene-2.191-mRNA-1_1&gene=snap_masked-scf7180000008957-processed-gene-2.191&CDS=1-1659
2323	OG0002323	YJR050W	augustus_masked-scf7180000008978-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.27&CDS=1-726
2324	OG0002324	YJR052W	augustus_masked-scf7180000008978-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.29&CDS=1-1716
2325	OG0002325	YJR053W	augustus_masked-scf7180000008978-processed-gene-1.30-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.30&CDS=1-1779
2326	OG0002326	YJR054W	augustus_masked-scf7180000008978-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.31&CDS=1-1338
2327	OG0002327	YJR055W	augustus_masked-scf7180000008978-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.32&CDS=1-492
2328	OG0002328	YJR056C	augustus_masked-scf7180000008978-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.69&CDS=1-669
2329	OG0002329	YJR057W	augustus_masked-scf7180000008978-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.33&CDS=1-645
2330	OG0002330	YJR058C	augustus_masked-scf7180000008978-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-0.52&CDS=1-444
2331	OG0002331	YJR060W	augustus_masked-scf7180000008978-processed-gene-1.35-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.35&CDS=1-984
2332	OG0002332	YJR061W	genemark-scf7180000008978-processed-gene-1.117-mRNA-1_1&gene=genemark-scf7180000008978-processed-gene-1.117&CDS=1-2778
2333	OG0002333	YJR062C	snap_masked-scf7180000008978-processed-gene-1.239-mRNA-1_1&gene=snap_masked-scf7180000008978-processed-gene-1.239&CDS=1-360
2334	OG0002334	YJR063W	snap_masked-scf7180000008978-processed-gene-1.205-mRNA-1_1&gene=snap_masked-scf7180000008978-processed-gene-1.205&CDS=1-375
2335	OG0002335	YJR064W	augustus_masked-scf7180000008978-processed-gene-1.37-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.37&CDS=1-1689
2336	OG0002336	YJR065C	augustus_masked-scf7180000008978-processed-gene-1.70-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.70&CDS=1-1362
2337	OG0002337	YJR067C	snap_masked-scf7180000008978-processed-gene-1.241-mRNA-1_1&gene=snap_masked-scf7180000008978-processed-gene-1.241&CDS=1-453
2338	OG0002338	YJR069C	augustus_masked-scf7180000008978-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-0.50&CDS=1-582
2339	OG0002339	YJR070C	augustus_masked-scf7180000008978-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-0.49&CDS=1-969
2340	OG0002340	YJR072C	augustus_masked-scf7180000008978-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-0.48&CDS=1-1173
2341	OG0002341	YJR073C	augustus_masked-scf7180000008978-processed-gene-1.72-mRNA-1_1&gene=augustus_masked-scf7180000008978-processed-gene-1.72&CDS=1-621
