	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034862_Zygotorulaspora_florentina
2019	OG0002019	YIL096C	augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.193-mRNA-1_1&gene=augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.193&CDS=1-969
2020	OG0002020	YIL097W	augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.228-mRNA-1_1&gene=augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.228&CDS=1-1509
2021	OG0002021	YIL098C	augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.194-mRNA-1_1&gene=augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.194&CDS=1-435
2022	OG0002022	YIL099W	snap_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.148-mRNA-1_1&gene=snap_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.148&CDS=1-1851
2023	OG0002023	YIL101C	snap_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.108-mRNA-1_1&gene=snap_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.108&CDS=1-1974
2024	OG0002024	YIL102C-A	snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.127-mRNA-1_1&gene=snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.127&CDS=1-231
2025	OG0002025	YIL103W	augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.231-mRNA-1_1&gene=augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.231&CDS=1-1263
2026	OG0002026	YIL104C	augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.197-mRNA-1_1&gene=augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.197&CDS=1-1482
2027	OG0002027	YIL105C	augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.198-mRNA-1_1&gene=augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.198&CDS=1-2031
2028	OG0002028	YIL107C	augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.199-mRNA-1_1&gene=augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.199&CDS=1-2538
2029	OG0002029	YIL108W	augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.234-mRNA-1_1&gene=augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.234&CDS=1-2073
2030	OG0002030	YIL109C	augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.200-mRNA-1_1&gene=augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.200&CDS=1-2736
2031	OG0002031	YIL110W	augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.236-mRNA-1_1&gene=augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.236&CDS=1-1110
2032	OG0002032	YIL112W	augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.238-mRNA-1_1&gene=augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.238&CDS=1-3219
2033	OG0002033	YIL113W	augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.239-mRNA-1_1&gene=augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.239&CDS=1-1431
2034	OG0002034	YIL116W	augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.241-mRNA-1_1&gene=augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.241&CDS=1-1581
2035	OG0002035	YIL118W	augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.242-mRNA-1_1&gene=augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.242&CDS=1-711
2036	OG0002036	YIL119C	snap_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.122-mRNA-1_1&gene=snap_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.122&CDS=1-1047
2037	OG0002037	YIL122W	augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.246-mRNA-1_1&gene=augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.246&CDS=1-1248
2038	OG0002038	YIL124W	augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.248-mRNA-1_1&gene=augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.248&CDS=1-873
2039	OG0002039	YIL125W	augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.249-mRNA-1_1&gene=augustus_masked-NODE_16_length_181188_cov_23.6141_ID_31-processed-gene-0.249&CDS=1-3060
2040	OG0002040	YIL127C	augustus_masked-NODE_20_length_143656_cov_23.9501_ID_39-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_20_length_143656_cov_23.9501_ID_39-processed-gene-0.0&CDS=1-624
2041	OG0002041	YIL128W	augustus_masked-NODE_20_length_143656_cov_23.9501_ID_39-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_20_length_143656_cov_23.9501_ID_39-processed-gene-0.27&CDS=1-3072
2042	OG0002042	YIL129C	augustus_masked-NODE_20_length_143656_cov_23.9501_ID_39-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_20_length_143656_cov_23.9501_ID_39-processed-gene-0.1&CDS=1-7548
2043	OG0002043	YIL135C	snap_masked-NODE_20_length_143656_cov_23.9501_ID_39-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_20_length_143656_cov_23.9501_ID_39-processed-gene-0.64&CDS=1-1461
2044	OG0002044	YIL136W	augustus_masked-NODE_20_length_143656_cov_23.9501_ID_39-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_20_length_143656_cov_23.9501_ID_39-processed-gene-0.34&CDS=1-1440
2045	OG0002045	YIL137C	augustus_masked-NODE_20_length_143656_cov_23.9501_ID_39-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_20_length_143656_cov_23.9501_ID_39-processed-gene-0.5&CDS=1-2808
2046	OG0002046	YIL139C	augustus_masked-NODE_20_length_143656_cov_23.9501_ID_39-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_20_length_143656_cov_23.9501_ID_39-processed-gene-0.9&CDS=1-732
2047	OG0002047	YIL140W	augustus_masked-NODE_20_length_143656_cov_23.9501_ID_39-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_20_length_143656_cov_23.9501_ID_39-processed-gene-0.39&CDS=1-2454
2048	OG0002048	YIL142W	augustus_masked-NODE_20_length_143656_cov_23.9501_ID_39-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_20_length_143656_cov_23.9501_ID_39-processed-gene-0.40&CDS=1-1581
2049	OG0002049	YIL143C	augustus_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.56&CDS=1-2523
2050	OG0002050	YIL144W	augustus_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.39&CDS=1-2049
2051	OG0002051	YIL145C	augustus_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.55&CDS=1-918
2052	OG0002052	YIL146C	snap_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.86&CDS=1-1539
2053	OG0002053	YIL147C	augustus_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.53&CDS=1-3294
2054	OG0002054	YIL150C	augustus_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.51&CDS=1-1695
2055	OG0002055	YIL153W	augustus_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.37&CDS=1-1356
2056	OG0002056	YIL154C	augustus_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.48&CDS=1-1158
2057	OG0002057	YIL155C	augustus_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.47&CDS=1-1953
2058	OG0002058	YIL156W	augustus_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.36&CDS=1-3060
2059	OG0002059	YIL156W-B	snap_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.64&CDS=1-219
2060	OG0002060	YIL157C	augustus_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.45&CDS=1-534
2061	OG0002061	YIL160C	snap_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.76-mRNA-1_1&gene=snap_masked-NODE_3_length_1025459_cov_24.1215_ID_5-processed-gene-0.76&CDS=1-1224
2062	OG0002062	YIL164C	augustus_masked-NODE_12_length_324997_cov_24.1095_ID_23-processed-gene-1.57-mRNA-1_1&gene=augustus_masked-NODE_12_length_324997_cov_24.1095_ID_23-processed-gene-1.57&CDS=1-966
2063	OG0002063	YIL166C	augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-7.131-mRNA-1_1&gene=augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-7.131&CDS=1-1704
2064	OG0002064	YIL169C	augustus_masked-NODE_5_length_592613_cov_24.8497_ID_9-processed-gene-4.35-mRNA-1_1&gene=augustus_masked-NODE_5_length_592613_cov_24.8497_ID_9-processed-gene-4.35&CDS=1-1938
2065	OG0002065	YIR001C	snap_masked-NODE_10_length_366591_cov_24.4668_ID_19-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_10_length_366591_cov_24.4668_ID_19-processed-gene-0.31&CDS=1-897
2066	OG0002066	YIR002C	augustus_masked-NODE_10_length_366591_cov_24.4668_ID_19-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_10_length_366591_cov_24.4668_ID_19-processed-gene-0.112&CDS=1-3054
2067	OG0002067	YIR003W	snap_masked-NODE_10_length_366591_cov_24.4668_ID_19-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_10_length_366591_cov_24.4668_ID_19-processed-gene-0.35&CDS=1-1836
2068	OG0002068	YIR004W	augustus_masked-NODE_10_length_366591_cov_24.4668_ID_19-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-NODE_10_length_366591_cov_24.4668_ID_19-processed-gene-0.128&CDS=1-1239
2069	OG0002069	YIR005W	augustus_masked-NODE_10_length_366591_cov_24.4668_ID_19-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-NODE_10_length_366591_cov_24.4668_ID_19-processed-gene-0.131&CDS=1-492
2070	OG0002070	YIR006C	augustus_masked-NODE_10_length_366591_cov_24.4668_ID_19-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_10_length_366591_cov_24.4668_ID_19-processed-gene-0.113&CDS=1-4401
2071	OG0002071	YIR007W	augustus_masked-NODE_8_length_524868_cov_24.3509_ID_15-processed-gene-4.57-mRNA-1_1&gene=augustus_masked-NODE_8_length_524868_cov_24.3509_ID_15-processed-gene-4.57&CDS=1-2211
2072	OG0002072	YIR008C	augustus_masked-NODE_8_length_524868_cov_24.3509_ID_15-processed-gene-4.32-mRNA-1_1&gene=augustus_masked-NODE_8_length_524868_cov_24.3509_ID_15-processed-gene-4.32&CDS=1-1248
2073	OG0002073	YIR010W	augustus_masked-NODE_8_length_524868_cov_24.3509_ID_15-processed-gene-4.50-mRNA-1_1&gene=augustus_masked-NODE_8_length_524868_cov_24.3509_ID_15-processed-gene-4.50&CDS=1-1755
2074	OG0002074	YIR011C	augustus_masked-NODE_8_length_524868_cov_24.3509_ID_15-processed-gene-4.28-mRNA-1_1&gene=augustus_masked-NODE_8_length_524868_cov_24.3509_ID_15-processed-gene-4.28&CDS=1-990
2075	OG0002075	YIR012W	augustus_masked-NODE_8_length_524868_cov_24.3509_ID_15-processed-gene-4.48-mRNA-1_1&gene=augustus_masked-NODE_8_length_524868_cov_24.3509_ID_15-processed-gene-4.48&CDS=1-1314
2076	OG0002076	YIR014W	augustus_masked-NODE_23_length_96793_cov_23.3371_ID_45-processed-gene-0.152-mRNA-1_1&gene=augustus_masked-NODE_23_length_96793_cov_23.3371_ID_45-processed-gene-0.152&CDS=1-756
2077	OG0002077	YIR015W	snap_masked-NODE_23_length_96793_cov_23.3371_ID_45-processed-gene-0.101-mRNA-1_1&gene=snap_masked-NODE_23_length_96793_cov_23.3371_ID_45-processed-gene-0.101&CDS=1-435
2078	OG0002078	YIR017C	augustus_masked-NODE_39_length_16585_cov_48.1219_ID_77-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_39_length_16585_cov_48.1219_ID_77-processed-gene-0.3&CDS=1-576
2079	OG0002079	YIR018W	augustus_masked-NODE_23_length_96793_cov_23.3371_ID_45-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-NODE_23_length_96793_cov_23.3371_ID_45-processed-gene-0.130&CDS=1-1608
2080	OG0002080	YIR022W	maker-NODE_9_length_377283_cov_23.5738_ID_17-augustus-gene-1.7-mRNA-1_1&gene=maker-NODE_9_length_377283_cov_23.5738_ID_17-augustus-gene-1.7&CDS=1-1605
2081	OG0002081	YIR023W	augustus_masked-NODE_9_length_377283_cov_23.5738_ID_17-processed-gene-1.123-mRNA-1_1&gene=augustus_masked-NODE_9_length_377283_cov_23.5738_ID_17-processed-gene-1.123&CDS=1-3267
2082	OG0002082	YIR024C	snap_masked-NODE_9_length_377283_cov_23.5738_ID_17-processed-gene-1.62-mRNA-1_1&gene=snap_masked-NODE_9_length_377283_cov_23.5738_ID_17-processed-gene-1.62&CDS=1-747
2083	OG0002083	YIR025W	snap_masked-NODE_9_length_377283_cov_23.5738_ID_17-processed-gene-0.117-mRNA-1_1&gene=snap_masked-NODE_9_length_377283_cov_23.5738_ID_17-processed-gene-0.117&CDS=1-993
2084	OG0002084	YIR026C	augustus_masked-NODE_9_length_377283_cov_23.5738_ID_17-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_9_length_377283_cov_23.5738_ID_17-processed-gene-0.57&CDS=1-1080
2085	OG0002085	YIR029W	augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.100-mRNA-1_1&gene=augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.100&CDS=1-1011
2086	OG0002086	YIR030C	augustus_masked-NODE_25_length_88139_cov_25.0029_ID_49-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_25_length_88139_cov_25.0029_ID_49-processed-gene-0.62&CDS=1-906
2087	OG0002087	YIR032C	maker-NODE_5_length_592613_cov_24.8497_ID_9-augustus-gene-2.59-mRNA-1_1&gene=maker-NODE_5_length_592613_cov_24.8497_ID_9-augustus-gene-2.59&CDS=1-1074
2088	OG0002088	YIR033W	maker-NODE_9_length_377283_cov_23.5738_ID_17-augustus-gene-0.44-mRNA-1_1&gene=maker-NODE_9_length_377283_cov_23.5738_ID_17-augustus-gene-0.44&CDS=1-4302
2089	OG0002089	YIR034C	augustus_masked-NODE_9_length_377283_cov_23.5738_ID_17-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_9_length_377283_cov_23.5738_ID_17-processed-gene-0.55&CDS=1-1116
2090	OG0002090	YIR035C	augustus_masked-NODE_18_length_155097_cov_25.367_ID_35-processed-gene-0.159-mRNA-1_1&gene=augustus_masked-NODE_18_length_155097_cov_25.367_ID_35-processed-gene-0.159&CDS=1-753
2091	OG0002091	YIR038C	augustus_masked-NODE_26_length_65634_cov_26.5448_ID_51-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_26_length_65634_cov_26.5448_ID_51-processed-gene-0.18&CDS=1-702
2092	OG0002092	YJL002C	snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-3.44-mRNA-1_1&gene=snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-3.44&CDS=1-1404
2093	OG0002093	YJL004C	snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-3.41-mRNA-1_1&gene=snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-3.41&CDS=1-186
2094	OG0002094	YJL005W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-3.116-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-3.116&CDS=1-6060
2095	OG0002095	YJL006C	snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.118-mRNA-1_1&gene=snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.118&CDS=1-960
2096	OG0002096	YJL008C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.20-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.20&CDS=1-1716
2097	OG0002097	YJL010C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.21-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.21&CDS=1-2016
2098	OG0002098	YJL011C	augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-7.141-mRNA-1_1&gene=augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-7.141&CDS=1-477
2099	OG0002099	YJL012C	maker-NODE_2_length_1190564_cov_24.2002_ID_3-augustus-gene-7.102-mRNA-1_1&gene=maker-NODE_2_length_1190564_cov_24.2002_ID_3-augustus-gene-7.102&CDS=1-5148
2100	OG0002100	YJL014W	maker-NODE_2_length_1190564_cov_24.2002_ID_3-augustus-gene-7.99-mRNA-1_1&gene=maker-NODE_2_length_1190564_cov_24.2002_ID_3-augustus-gene-7.99&CDS=1-3213
2101	OG0002101	YJL019W	augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-7.117-mRNA-1_1&gene=augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-7.117&CDS=1-2028
2102	OG0002102	YJL020C	augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-7.137-mRNA-1_1&gene=augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-7.137&CDS=1-3075
2103	OG0002103	YJL023C	snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.85-mRNA-1_1&gene=snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.85&CDS=1-1065
2104	OG0002104	YJL024C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-3.122-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-3.122&CDS=1-582
2105	OG0002105	YJL025W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-3.104-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-3.104&CDS=1-1410
2106	OG0002106	YJL026W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-3.101-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-3.101&CDS=1-1209
2107	OG0002107	YJL029C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.37-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.37&CDS=1-2448
2108	OG0002108	YJL030W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.19-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.19&CDS=1-600
2109	OG0002109	YJL031C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.36-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.36&CDS=1-981
2110	OG0002110	YJL033W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.17-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.17&CDS=1-2301
2111	OG0002111	YJL035C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.34-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.34&CDS=1-729
2112	OG0002112	YJL036W	maker-NODE_1_length_1546580_cov_24.4376_ID_1-augustus-gene-4.48-mRNA-1_1&gene=maker-NODE_1_length_1546580_cov_24.4376_ID_1-augustus-gene-4.48&CDS=1-2790
2113	OG0002113	YJL039C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.43-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.43&CDS=1-5013
2114	OG0002114	YJL041W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.26-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.26&CDS=1-2376
2115	OG0002115	YJL042W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.25-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.25&CDS=1-4227
2116	OG0002116	YJL044C	snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.145-mRNA-1_1&gene=snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-4.145&CDS=1-1212
2117	OG0002117	YJL046W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-9.29-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-9.29&CDS=1-1236
2118	OG0002118	YJL049W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-9.35-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-9.35&CDS=1-1335
2119	OG0002119	YJL050W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-9.21-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-9.21&CDS=1-3255
2120	OG0002120	YJL051W	snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-9.69-mRNA-1_1&gene=snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-9.69&CDS=1-2187
2121	OG0002121	YJL053W	snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-9.68-mRNA-1_1&gene=snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-9.68&CDS=1-1080
2122	OG0002122	YJL054W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-9.37-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-9.37&CDS=1-1332
2123	OG0002123	YJL055W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-9.38-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-9.38&CDS=1-684
2124	OG0002124	YJL056C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-10.59-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-10.59&CDS=1-2784
2125	OG0002125	YJL057C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-10.60-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-10.60&CDS=1-1902
2126	OG0002126	YJL060W	maker-NODE_1_length_1546580_cov_24.4376_ID_1-augustus-gene-10.54-mRNA-1_1&gene=maker-NODE_1_length_1546580_cov_24.4376_ID_1-augustus-gene-10.54&CDS=1-2496
2127	OG0002127	YJL061W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-10.83-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-10.83&CDS=1-2085
2128	OG0002128	YJL062W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-10.84-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-10.84&CDS=1-2490
2129	OG0002129	YJL063C	maker-NODE_1_length_1546580_cov_24.4376_ID_1-augustus-gene-10.52-mRNA-1_1&gene=maker-NODE_1_length_1546580_cov_24.4376_ID_1-augustus-gene-10.52&CDS=1-1740
