	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035681_Candida_gotoi
2132	OG0002132	YKL021C	snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-7.102-mRNA-1_1&gene=snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-7.102&CDS=1-1293
2133	OG0002133	YKL022C	snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-7.75-mRNA-1_1&gene=snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-7.75&CDS=1-2067
2134	OG0002134	YKL024C	augustus_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-0.126&CDS=1-1617
2135	OG0002135	YKL025C	snap_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-0.56&CDS=1-2133
2136	OG0002136	YKL027W	augustus_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-1.48-mRNA-1_1&gene=augustus_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-1.48&CDS=1-1992
2137	OG0002137	YKL028W	snap_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-1.91-mRNA-1_1&gene=snap_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-1.91&CDS=1-1113
2138	OG0002138	YKL029C	snap_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-1.58-mRNA-1_1&gene=snap_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-1.58&CDS=1-1947
2139	OG0002139	YKL033W	augustus_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-7.75-mRNA-1_1&gene=augustus_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-7.75&CDS=1-3558
2140	OG0002140	YKL033W-A	snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-6.73-mRNA-1_1&gene=snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-6.73&CDS=1-729
2141	OG0002141	YKL034W	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-5.96-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-5.96&CDS=1-2421
2142	OG0002142	YKL035W	snap_masked-NODE_29_length_136499_cov_66.3125_ID_57-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_29_length_136499_cov_66.3125_ID_57-processed-gene-0.43&CDS=1-1500
2143	OG0002143	YKL040C	snap_masked-NODE_25_length_171835_cov_70.1684_ID_49-processed-gene-0.150-mRNA-1_1&gene=snap_masked-NODE_25_length_171835_cov_70.1684_ID_49-processed-gene-0.150&CDS=1-756
2144	OG0002144	YKL041W	augustus_masked-NODE_16_length_382779_cov_70.9361_ID_31-processed-gene-2.234-mRNA-1_1&gene=augustus_masked-NODE_16_length_382779_cov_70.9361_ID_31-processed-gene-2.234&CDS=1-663
2145	OG0002145	YKL043W	snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-4.80-mRNA-1_1&gene=snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-4.80&CDS=1-1569
2146	OG0002146	YKL045W	augustus_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-3.71-mRNA-1_1&gene=augustus_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-3.71&CDS=1-1554
2147	OG0002147	YKL046C	snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-1.131-mRNA-1_1&gene=snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-1.131&CDS=1-1341
2148	OG0002148	YKL047W	snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-6.90-mRNA-1_1&gene=snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-6.90&CDS=1-1683
2149	OG0002149	YKL051W	snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-3.34-mRNA-1_1&gene=snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-3.34&CDS=1-990
2150	OG0002150	YKL053C-A	snap_masked-NODE_21_length_207486_cov_71.6837_ID_41-processed-gene-1.55-mRNA-1_1&gene=snap_masked-NODE_21_length_207486_cov_71.6837_ID_41-processed-gene-1.55&CDS=1-267
2151	OG0002151	YKL054C	genemark-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-3.42-mRNA-1_1&gene=genemark-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-3.42&CDS=1-2190
2152	OG0002152	YKL055C	snap_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-1.50-mRNA-1_1&gene=snap_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-1.50&CDS=1-1047
2153	OG0002153	YKL056C	snap_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-1.45-mRNA-1_1&gene=snap_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-1.45&CDS=1-501
2154	OG0002154	YKL058W	snap_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-3.117-mRNA-1_1&gene=snap_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-3.117&CDS=1-363
2155	OG0002155	YKL059C	augustus_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-3.90-mRNA-1_1&gene=augustus_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-3.90&CDS=1-1389
2156	OG0002156	YKL060C	snap_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-3.146-mRNA-1_1&gene=snap_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-3.146&CDS=1-1074
2157	OG0002157	YKL062W	snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-4.77-mRNA-1_1&gene=snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-4.77&CDS=1-2169
2158	OG0002158	YKL064W	snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-4.61-mRNA-1_1&gene=snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-4.61&CDS=1-3141
2159	OG0002159	YKL067W	snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-6.83-mRNA-1_1&gene=snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-6.83&CDS=1-453
2160	OG0002160	YKL069W	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-0.77-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-0.77&CDS=1-537
2161	OG0002161	YKL070W	augustus_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-4.211-mRNA-1_1&gene=augustus_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-4.211&CDS=1-630
2162	OG0002162	YKL073W	maker-NODE_2_length_906092_cov_75.1325_ID_3-augustus-gene-6.157-mRNA-1_1&gene=maker-NODE_2_length_906092_cov_75.1325_ID_3-augustus-gene-6.157&CDS=1-4674
2163	OG0002163	YKL077W	snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-3.102-mRNA-1_1&gene=snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-3.102&CDS=1-1356
2164	OG0002164	YKL078W	snap_masked-NODE_17_length_312534_cov_86.9164_ID_33-processed-gene-1.61-mRNA-1_1&gene=snap_masked-NODE_17_length_312534_cov_86.9164_ID_33-processed-gene-1.61&CDS=1-2481
2165	OG0002165	YKL080W	snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-2.96-mRNA-1_1&gene=snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-2.96&CDS=1-1125
2166	OG0002166	YKL082C	snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-2.70-mRNA-1_1&gene=snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-2.70&CDS=1-1356
2167	OG0002167	YKL085W	snap_masked-NODE_17_length_312534_cov_86.9164_ID_33-processed-gene-2.147-mRNA-1_1&gene=snap_masked-NODE_17_length_312534_cov_86.9164_ID_33-processed-gene-2.147&CDS=1-996
2168	OG0002168	YKL086W	snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-4.88-mRNA-1_1&gene=snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-4.88&CDS=1-411
2169	OG0002169	YKL087C	snap_masked-NODE_19_length_288497_cov_86.145_ID_37-processed-gene-1.148-mRNA-1_1&gene=snap_masked-NODE_19_length_288497_cov_86.145_ID_37-processed-gene-1.148&CDS=1-732
2170	OG0002170	YKL088W	augustus_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-1.98-mRNA-1_1&gene=augustus_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-1.98&CDS=1-1608
2171	OG0002171	YKL089W	augustus_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-0.57&CDS=1-4173
2172	OG0002172	YKL090W	augustus_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-2.62-mRNA-1_1&gene=augustus_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-2.62&CDS=1-4155
2173	OG0002173	YKL092C	snap_masked-NODE_28_length_139703_cov_65.3203_ID_55-processed-gene-0.159-mRNA-1_1&gene=snap_masked-NODE_28_length_139703_cov_65.3203_ID_55-processed-gene-0.159&CDS=1-3912
2174	OG0002174	YKL094W	snap_masked-NODE_11_length_487754_cov_68.766_ID_21-processed-gene-2.67-mRNA-1_1&gene=snap_masked-NODE_11_length_487754_cov_68.766_ID_21-processed-gene-2.67&CDS=1-912
2175	OG0002175	YKL095W	snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-6.68-mRNA-1_1&gene=snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-6.68&CDS=1-921
2176	OG0002176	YKL099C	snap_masked-NODE_34_length_71488_cov_106.453_ID_67-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_34_length_71488_cov_106.453_ID_67-processed-gene-0.8&CDS=1-741
2177	OG0002177	YKL100C	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-0.78&CDS=1-1866
2178	OG0002178	YKL104C	augustus_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-1.95-mRNA-1_1&gene=augustus_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-1.95&CDS=1-2091
2179	OG0002179	YKL107W	snap_masked-NODE_37_length_40582_cov_117.31_ID_73-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_37_length_40582_cov_117.31_ID_73-processed-gene-0.13&CDS=1-882
2180	OG0002180	YKL108W	snap_masked-NODE_34_length_71488_cov_106.453_ID_67-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_34_length_71488_cov_106.453_ID_67-processed-gene-0.25&CDS=1-1221
2181	OG0002181	YKL110C	snap_masked-NODE_34_length_71488_cov_106.453_ID_67-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_34_length_71488_cov_106.453_ID_67-processed-gene-0.27&CDS=1-876
2182	OG0002182	YKL113C	genemark-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-1.153-mRNA-1_1&gene=genemark-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-1.153&CDS=1-4095
2183	OG0002183	YKL114C	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-1.99-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-1.99&CDS=1-1098
2184	OG0002184	YKL116C	snap_masked-NODE_16_length_382779_cov_70.9361_ID_31-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_16_length_382779_cov_70.9361_ID_31-processed-gene-0.7&CDS=1-1659
2185	OG0002185	YKL117W	snap_masked-NODE_26_length_162235_cov_68.3165_ID_51-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_26_length_162235_cov_68.3165_ID_51-processed-gene-0.91&CDS=1-702
2186	OG0002186	YKL119C	snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-7.27-mRNA-1_1&gene=snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-7.27&CDS=1-624
2187	OG0002187	YKL120W	snap_masked-NODE_16_length_382779_cov_70.9361_ID_31-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_16_length_382779_cov_70.9361_ID_31-processed-gene-0.16&CDS=1-981
2188	OG0002188	YKL122C	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-3.34-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-3.34&CDS=1-468
2189	OG0002189	YKL125W	maker-NODE_2_length_906092_cov_75.1325_ID_3-augustus-gene-8.108-mRNA-1_1&gene=maker-NODE_2_length_906092_cov_75.1325_ID_3-augustus-gene-8.108&CDS=1-1887
2190	OG0002190	YKL134C	genemark-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-3.130-mRNA-1_1&gene=genemark-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-3.130&CDS=1-2430
2191	OG0002191	YKL135C	snap_masked-NODE_16_length_382779_cov_70.9361_ID_31-processed-gene-2.124-mRNA-1_1&gene=snap_masked-NODE_16_length_382779_cov_70.9361_ID_31-processed-gene-2.124&CDS=1-2190
2192	OG0002192	YKL138C	snap_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-2.64-mRNA-1_1&gene=snap_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-2.64&CDS=1-342
2193	OG0002193	YKL139W	snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-1.15-mRNA-1_1&gene=snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-1.15&CDS=1-1665
2194	OG0002194	YKL142W	snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-3.88-mRNA-1_1&gene=snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-3.88&CDS=1-642
2195	OG0002195	YKL143W	snap_masked-NODE_24_length_178994_cov_74.8349_ID_47-processed-gene-0.186-mRNA-1_1&gene=snap_masked-NODE_24_length_178994_cov_74.8349_ID_47-processed-gene-0.186&CDS=1-1380
2196	OG0002196	YKL144C	snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-1.144-mRNA-1_1&gene=snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-1.144&CDS=1-588
2197	OG0002197	YKL145W	snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-1.123-mRNA-1_1&gene=snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-1.123&CDS=1-1341
2198	OG0002198	YKL149C	snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-1.131-mRNA-1_1&gene=snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-1.131&CDS=1-1482
2199	OG0002199	YKL150W	snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-1.132-mRNA-1_1&gene=snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-1.132&CDS=1-900
2200	OG0002200	YKL151C	snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-1.111-mRNA-1_1&gene=snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-1.111&CDS=1-1080
2201	OG0002201	YKL152C	snap_masked-NODE_17_length_312534_cov_86.9164_ID_33-processed-gene-1.72-mRNA-1_1&gene=snap_masked-NODE_17_length_312534_cov_86.9164_ID_33-processed-gene-1.72&CDS=1-744
2202	OG0002202	YKL154W	snap_masked-NODE_19_length_288497_cov_86.145_ID_37-processed-gene-0.122-mRNA-1_1&gene=snap_masked-NODE_19_length_288497_cov_86.145_ID_37-processed-gene-0.122&CDS=1-837
2203	OG0002203	YKL155C	augustus_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-1.38-mRNA-1_1&gene=augustus_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-1.38&CDS=1-2172
2204	OG0002204	YKL157W	snap_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-0.75-mRNA-1_1&gene=snap_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-0.75&CDS=1-2619
2205	OG0002205	YKL159C	snap_masked-NODE_17_length_312534_cov_86.9164_ID_33-processed-gene-1.56-mRNA-1_1&gene=snap_masked-NODE_17_length_312534_cov_86.9164_ID_33-processed-gene-1.56&CDS=1-684
2206	OG0002206	YKL160W	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-0.96-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-0.96&CDS=1-366
2207	OG0002207	YKL162C	snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-0.36&CDS=1-1824
2208	OG0002208	YKL165C	snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-0.86&CDS=1-2997
2209	OG0002209	YKL167C	snap_masked-NODE_15_length_389707_cov_85.5837_ID_29-processed-gene-2.179-mRNA-1_1&gene=snap_masked-NODE_15_length_389707_cov_85.5837_ID_29-processed-gene-2.179&CDS=1-438
2210	OG0002210	YKL170W	snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-5.213-mRNA-1_1&gene=snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-5.213&CDS=1-396
2211	OG0002211	YKL173W	snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-3.126-mRNA-1_1&gene=snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-3.126&CDS=1-2913
2212	OG0002212	YKL174C	maker-NODE_3_length_842064_cov_74.5486_ID_5-snap-gene-3.100-mRNA-1_1&gene=maker-NODE_3_length_842064_cov_74.5486_ID_5-snap-gene-3.100&CDS=1-2742
2213	OG0002213	YKL175W	snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-3.103-mRNA-1_1&gene=snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-3.103&CDS=1-1452
2214	OG0002214	YKL178C	snap_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-3.85-mRNA-1_1&gene=snap_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-3.85&CDS=1-1248
2215	OG0002215	YKL179C	maker-NODE_14_length_408967_cov_80.4573_ID_27-augustus-gene-2.56-mRNA-1_1&gene=maker-NODE_14_length_408967_cov_80.4573_ID_27-augustus-gene-2.56&CDS=1-2604
2216	OG0002216	YKL181W	snap_masked-NODE_7_length_591050_cov_76.165_ID_13-processed-gene-3.61-mRNA-1_1&gene=snap_masked-NODE_7_length_591050_cov_76.165_ID_13-processed-gene-3.61&CDS=1-1275
2217	OG0002217	YKL182W	snap_masked-NODE_7_length_591050_cov_76.165_ID_13-processed-gene-4.193-mRNA-1_1&gene=snap_masked-NODE_7_length_591050_cov_76.165_ID_13-processed-gene-4.193&CDS=1-6174
2218	OG0002218	YKL184W	snap_masked-NODE_28_length_139703_cov_65.3203_ID_55-processed-gene-0.137-mRNA-1_1&gene=snap_masked-NODE_28_length_139703_cov_65.3203_ID_55-processed-gene-0.137&CDS=1-1332
2219	OG0002219	YKL185W	genemark-NODE_27_length_143028_cov_71.4765_ID_53-processed-gene-0.165-mRNA-1_1&gene=genemark-NODE_27_length_143028_cov_71.4765_ID_53-processed-gene-0.165&CDS=1-1809
2220	OG0002220	YKL186C	snap_masked-NODE_27_length_143028_cov_71.4765_ID_53-processed-gene-0.81-mRNA-1_1&gene=snap_masked-NODE_27_length_143028_cov_71.4765_ID_53-processed-gene-0.81&CDS=1-561
2221	OG0002221	YKL188C	snap_masked-NODE_7_length_591050_cov_76.165_ID_13-processed-gene-4.247-mRNA-1_1&gene=snap_masked-NODE_7_length_591050_cov_76.165_ID_13-processed-gene-4.247&CDS=1-2184
2222	OG0002222	YKL189W	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-2.112-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-2.112&CDS=1-1014
2223	OG0002223	YKL190W	snap_masked-NODE_7_length_591050_cov_76.165_ID_13-processed-gene-4.249-mRNA-1_1&gene=snap_masked-NODE_7_length_591050_cov_76.165_ID_13-processed-gene-4.249&CDS=1-522
2224	OG0002224	YKL191W	genemark-NODE_15_length_389707_cov_85.5837_ID_29-processed-gene-2.287-mRNA-1_1&gene=genemark-NODE_15_length_389707_cov_85.5837_ID_29-processed-gene-2.287&CDS=1-2799
2225	OG0002225	YKL192C	snap_masked-NODE_24_length_178994_cov_74.8349_ID_47-processed-gene-0.165-mRNA-1_1&gene=snap_masked-NODE_24_length_178994_cov_74.8349_ID_47-processed-gene-0.165&CDS=1-330
2226	OG0002226	YKL193C	snap_masked-NODE_24_length_178994_cov_74.8349_ID_47-processed-gene-0.166-mRNA-1_1&gene=snap_masked-NODE_24_length_178994_cov_74.8349_ID_47-processed-gene-0.166&CDS=1-1110
2227	OG0002227	YKL194C	snap_masked-NODE_32_length_99438_cov_66.2055_ID_63-processed-gene-0.62-mRNA-1_1&gene=snap_masked-NODE_32_length_99438_cov_66.2055_ID_63-processed-gene-0.62&CDS=1-1392
2228	OG0002228	YKL195W	snap_masked-NODE_32_length_99438_cov_66.2055_ID_63-processed-gene-0.66-mRNA-1_1&gene=snap_masked-NODE_32_length_99438_cov_66.2055_ID_63-processed-gene-0.66&CDS=1-816
2229	OG0002229	YKL196C	snap_masked-NODE_32_length_99438_cov_66.2055_ID_63-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_32_length_99438_cov_66.2055_ID_63-processed-gene-0.67&CDS=1-597
2230	OG0002230	YKL197C	augustus_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-0.119&CDS=1-3270
2231	OG0002231	YKL203C	augustus_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-4.117-mRNA-1_1&gene=augustus_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-4.117&CDS=1-7497
2232	OG0002232	YKL205W	snap_masked-NODE_4_length_767683_cov_66.5034_ID_7-processed-gene-1.78-mRNA-1_1&gene=snap_masked-NODE_4_length_767683_cov_66.5034_ID_7-processed-gene-1.78&CDS=1-2955
2233	OG0002233	YKL206C	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-4.80-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-4.80&CDS=1-792
2234	OG0002234	YKL207W	maker-NODE_13_length_436529_cov_84.5777_ID_25-snap-gene-0.126-mRNA-1_1&gene=maker-NODE_13_length_436529_cov_84.5777_ID_25-snap-gene-0.126&CDS=1-768
2235	OG0002235	YKL209C	augustus_masked-NODE_30_length_122419_cov_77.8929_ID_59-processed-gene-0.165-mRNA-1_1&gene=augustus_masked-NODE_30_length_122419_cov_77.8929_ID_59-processed-gene-0.165&CDS=1-3744
2236	OG0002236	YKL210W	snap_masked-NODE_30_length_122419_cov_77.8929_ID_59-processed-gene-0.82-mRNA-1_1&gene=snap_masked-NODE_30_length_122419_cov_77.8929_ID_59-processed-gene-0.82&CDS=1-3060
2237	OG0002237	YKL211C	snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-0.85&CDS=1-1527
2238	OG0002238	YKL212W	snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-0.83-mRNA-1_1&gene=snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-0.83&CDS=1-1851
2239	OG0002239	YKL213C	snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-0.63-mRNA-1_1&gene=snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-0.63&CDS=1-2322
2240	OG0002240	YKL216W	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-5.90-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-5.90&CDS=1-1311
2241	OG0002241	YKR001C	snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-7.98-mRNA-1_1&gene=snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-7.98&CDS=1-2079
2242	OG0002242	YKR002W	snap_masked-NODE_23_length_194542_cov_70.7106_ID_45-processed-gene-0.46-mRNA-1_1&gene=snap_masked-NODE_23_length_194542_cov_70.7106_ID_45-processed-gene-0.46&CDS=1-1656
2243	OG0002243	YKR008W	snap_masked-NODE_16_length_382779_cov_70.9361_ID_31-processed-gene-2.113-mRNA-1_1&gene=snap_masked-NODE_16_length_382779_cov_70.9361_ID_31-processed-gene-2.113&CDS=1-1809
2244	OG0002244	YKR009C	snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-4.70-mRNA-1_1&gene=snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-4.70&CDS=1-2700
2245	OG0002245	YKR016W	snap_masked-NODE_34_length_71488_cov_106.453_ID_67-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_34_length_71488_cov_106.453_ID_67-processed-gene-0.31&CDS=1-1683
2246	OG0002246	YKR017C	snap_masked-NODE_18_length_296463_cov_85.1512_ID_35-processed-gene-1.46-mRNA-1_1&gene=snap_masked-NODE_18_length_296463_cov_85.1512_ID_35-processed-gene-1.46&CDS=1-1587
2247	OG0002247	YKR023W	snap_masked-NODE_34_length_71488_cov_106.453_ID_67-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_34_length_71488_cov_106.453_ID_67-processed-gene-0.7&CDS=1-1542
