	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034974_Deakozyma_indianensis
1906	OG0001906	YJR055W	snap_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-3.90-mRNA-1_1&gene=snap_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-3.90&CDS=1-459
1907	OG0001907	YJR056C	augustus_masked-NODE_14_length_344857_cov_26.0503_ID_27-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_14_length_344857_cov_26.0503_ID_27-processed-gene-0.66&CDS=1-615
1908	OG0001908	YJR057W	augustus_masked-NODE_22_length_237600_cov_23.5216_ID_43-processed-gene-1.219-mRNA-1_1&gene=augustus_masked-NODE_22_length_237600_cov_23.5216_ID_43-processed-gene-1.219&CDS=1-630
1909	OG0001909	YJR058C	augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-3.52-mRNA-1_1&gene=augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-3.52&CDS=1-432
1910	OG0001910	YJR060W	snap_masked-NODE_18_length_262085_cov_23.2177_ID_35-processed-gene-1.158-mRNA-1_1&gene=snap_masked-NODE_18_length_262085_cov_23.2177_ID_35-processed-gene-1.158&CDS=1-594
1911	OG0001911	YJR062C	augustus_masked-NODE_18_length_262085_cov_23.2177_ID_35-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-NODE_18_length_262085_cov_23.2177_ID_35-processed-gene-1.27&CDS=1-924
1912	OG0001912	YJR063W	augustus_masked-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.31&CDS=1-369
1913	OG0001913	YJR064W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-10.87-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-10.87&CDS=1-1644
1914	OG0001914	YJR065C	genemark-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.182-mRNA-1_1&gene=genemark-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.182&CDS=1-1254
1915	OG0001915	YJR069C	maker-NODE_12_length_398490_cov_23.3519_ID_23-augustus-gene-0.40-mRNA-1_1&gene=maker-NODE_12_length_398490_cov_23.3519_ID_23-augustus-gene-0.40&CDS=1-1212
1916	OG0001916	YJR070C	augustus_masked-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.77&CDS=1-945
1917	OG0001917	YJR072C	augustus_masked-NODE_17_length_284981_cov_23.5242_ID_33-processed-gene-1.241-mRNA-1_1&gene=augustus_masked-NODE_17_length_284981_cov_23.5242_ID_33-processed-gene-1.241&CDS=1-996
1918	OG0001918	YJR073C	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-6.37-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-6.37&CDS=1-618
1919	OG0001919	YJR074W	snap_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-3.71-mRNA-1_1&gene=snap_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-3.71&CDS=1-507
1920	OG0001920	YJR075W	augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-3.129-mRNA-1_1&gene=augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-3.129&CDS=1-1149
1921	OG0001921	YJR078W	augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-4.16-mRNA-1_1&gene=augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-4.16&CDS=1-1479
1922	OG0001922	YJR084W	snap_masked-NODE_18_length_262085_cov_23.2177_ID_35-processed-gene-1.174-mRNA-1_1&gene=snap_masked-NODE_18_length_262085_cov_23.2177_ID_35-processed-gene-1.174&CDS=1-1287
1923	OG0001923	YJR085C	maker-NODE_19_length_261061_cov_22.5448_ID_37-augustus-gene-1.83-mRNA-1_1&gene=maker-NODE_19_length_261061_cov_22.5448_ID_37-augustus-gene-1.83&CDS=1-309
1924	OG0001924	YJR090C	augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-1.47-mRNA-1_1&gene=augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-1.47&CDS=1-1947
1925	OG0001925	YJR095W	augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-1.103-mRNA-1_1&gene=augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-1.103&CDS=1-978
1926	OG0001926	YJR096W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-3.56-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-3.56&CDS=1-855
1927	OG0001927	YJR099W	augustus_masked-NODE_15_length_303709_cov_21.9907_ID_29-processed-gene-1.59-mRNA-1_1&gene=augustus_masked-NODE_15_length_303709_cov_21.9907_ID_29-processed-gene-1.59&CDS=1-702
1928	OG0001928	YJR100C	augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-0.38&CDS=1-987
1929	OG0001929	YJR102C	augustus_masked-NODE_32_length_72390_cov_27.1586_ID_63-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_32_length_72390_cov_27.1586_ID_63-processed-gene-0.66&CDS=1-612
1930	OG0001930	YJR104C	augustus_masked-NODE_31_length_78164_cov_22.2105_ID_61-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_31_length_78164_cov_22.2105_ID_61-processed-gene-0.74&CDS=1-474
1931	OG0001931	YJR105W	augustus_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-2.19-mRNA-1_1&gene=augustus_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-2.19&CDS=1-1035
1932	OG0001932	YJR107W	augustus_masked-NODE_9_length_418354_cov_23.2809_ID_17-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-NODE_9_length_418354_cov_23.2809_ID_17-processed-gene-0.114&CDS=1-1110
1933	OG0001933	YJR109C	augustus_masked-NODE_8_length_421068_cov_22.5296_ID_15-processed-gene-2.62-mRNA-1_1&gene=augustus_masked-NODE_8_length_421068_cov_22.5296_ID_15-processed-gene-2.62&CDS=1-3429
1934	OG0001934	YJR110W	augustus_masked-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.87&CDS=1-1971
1935	OG0001935	YJR111C	augustus_masked-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.88&CDS=1-663
1936	OG0001936	YJR112W	snap_masked-NODE_21_length_245991_cov_23.2876_ID_41-processed-gene-0.94-mRNA-1_1&gene=snap_masked-NODE_21_length_245991_cov_23.2876_ID_41-processed-gene-0.94&CDS=1-564
1937	OG0001937	YJR113C	augustus_masked-NODE_8_length_421068_cov_22.5296_ID_15-processed-gene-3.10-mRNA-1_1&gene=augustus_masked-NODE_8_length_421068_cov_22.5296_ID_15-processed-gene-3.10&CDS=1-774
1938	OG0001938	YJR116W	augustus_masked-NODE_15_length_303709_cov_21.9907_ID_29-processed-gene-1.80-mRNA-1_1&gene=augustus_masked-NODE_15_length_303709_cov_21.9907_ID_29-processed-gene-1.80&CDS=1-831
1939	OG0001939	YJR117W	augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-1.44-mRNA-1_1&gene=augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-1.44&CDS=1-1308
1940	OG0001940	YJR118C	augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-1.56-mRNA-1_1&gene=augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-1.56&CDS=1-483
1941	OG0001941	YJR119C	augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-1.53-mRNA-1_1&gene=augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-1.53&CDS=1-2202
1942	OG0001942	YJR121W	maker-NODE_14_length_344857_cov_26.0503_ID_27-augustus-gene-0.43-mRNA-1_1&gene=maker-NODE_14_length_344857_cov_26.0503_ID_27-augustus-gene-0.43&CDS=1-1521
1943	OG0001943	YJR122W	genemark-NODE_12_length_398490_cov_23.3519_ID_23-processed-gene-2.276-mRNA-1_1&gene=genemark-NODE_12_length_398490_cov_23.3519_ID_23-processed-gene-2.276&CDS=1-1077
1944	OG0001944	YJR123W	augustus_masked-NODE_22_length_237600_cov_23.5216_ID_43-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_22_length_237600_cov_23.5216_ID_43-processed-gene-0.79&CDS=1-663
1945	OG0001945	YJR125C	augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-4.219-mRNA-1_1&gene=augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-4.219&CDS=1-1407
1946	OG0001946	YJR131W	augustus_masked-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.63&CDS=1-1701
1947	OG0001947	YJR132W	augustus_masked-NODE_32_length_72390_cov_27.1586_ID_63-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_32_length_72390_cov_27.1586_ID_63-processed-gene-0.85&CDS=1-3099
1948	OG0001948	YJR133W	augustus_masked-NODE_18_length_262085_cov_23.2177_ID_35-processed-gene-1.81-mRNA-1_1&gene=augustus_masked-NODE_18_length_262085_cov_23.2177_ID_35-processed-gene-1.81&CDS=1-606
1949	OG0001949	YJR134C	snap_masked-NODE_18_length_262085_cov_23.2177_ID_35-processed-gene-1.131-mRNA-1_1&gene=snap_masked-NODE_18_length_262085_cov_23.2177_ID_35-processed-gene-1.131&CDS=1-2736
1950	OG0001950	YJR135W-A	augustus_masked-NODE_7_length_449235_cov_25.4959_ID_13-processed-gene-3.119-mRNA-1_1&gene=augustus_masked-NODE_7_length_449235_cov_25.4959_ID_13-processed-gene-3.119&CDS=1-273
1951	OG0001951	YJR137C	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-1.116-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-1.116&CDS=1-4236
1952	OG0001952	YJR138W	augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-4.200-mRNA-1_1&gene=augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-4.200&CDS=1-4506
1953	OG0001953	YJR139C	augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-4.241-mRNA-1_1&gene=augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-4.241&CDS=1-1083
1954	OG0001954	YJR140C	snap_masked-NODE_16_length_290319_cov_24.671_ID_31-processed-gene-1.252-mRNA-1_1&gene=snap_masked-NODE_16_length_290319_cov_24.671_ID_31-processed-gene-1.252&CDS=1-5415
1955	OG0001955	YJR141W	augustus_masked-NODE_27_length_183370_cov_23.42_ID_53-processed-gene-0.197-mRNA-1_1&gene=augustus_masked-NODE_27_length_183370_cov_23.42_ID_53-processed-gene-0.197&CDS=1-1080
1956	OG0001956	YJR143C	augustus_masked-NODE_16_length_290319_cov_24.671_ID_31-processed-gene-1.151-mRNA-1_1&gene=augustus_masked-NODE_16_length_290319_cov_24.671_ID_31-processed-gene-1.151&CDS=1-3918
1957	OG0001957	YJR144W	augustus_masked-NODE_16_length_290319_cov_24.671_ID_31-processed-gene-1.112-mRNA-1_1&gene=augustus_masked-NODE_16_length_290319_cov_24.671_ID_31-processed-gene-1.112&CDS=1-903
1958	OG0001958	YJR148W	augustus_masked-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.10&CDS=1-1152
1959	OG0001959	YJR149W	augustus_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-2.33-mRNA-1_1&gene=augustus_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-2.33&CDS=1-1032
1960	OG0001960	YKL001C	augustus_masked-NODE_26_length_184323_cov_24.5943_ID_51-processed-gene-0.213-mRNA-1_1&gene=augustus_masked-NODE_26_length_184323_cov_24.5943_ID_51-processed-gene-0.213&CDS=1-594
1961	OG0001961	YKL002W	augustus_masked-NODE_26_length_184323_cov_24.5943_ID_51-processed-gene-0.259-mRNA-1_1&gene=augustus_masked-NODE_26_length_184323_cov_24.5943_ID_51-processed-gene-0.259&CDS=1-657
1962	OG0001962	YKL003C	augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-3.156-mRNA-1_1&gene=augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-3.156&CDS=1-300
1963	OG0001963	YKL004W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-12.167-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-12.167&CDS=1-1467
1964	OG0001964	YKL005C	augustus_masked-NODE_22_length_237600_cov_23.5216_ID_43-processed-gene-1.225-mRNA-1_1&gene=augustus_masked-NODE_22_length_237600_cov_23.5216_ID_43-processed-gene-1.225&CDS=1-2139
1965	OG0001965	YKL006C-A	augustus_masked-NODE_27_length_183370_cov_23.42_ID_53-processed-gene-0.195-mRNA-1_1&gene=augustus_masked-NODE_27_length_183370_cov_23.42_ID_53-processed-gene-0.195&CDS=1-282
1966	OG0001966	YKL009W	maker-NODE_9_length_418354_cov_23.2809_ID_17-augustus-gene-0.52-mRNA-1_1&gene=maker-NODE_9_length_418354_cov_23.2809_ID_17-augustus-gene-0.52&CDS=1-690
1967	OG0001967	YKL010C	augustus_masked-NODE_3_length_734043_cov_24.8_ID_5-processed-gene-3.32-mRNA-1_1&gene=augustus_masked-NODE_3_length_734043_cov_24.8_ID_5-processed-gene-3.32&CDS=1-4548
1968	OG0001968	YKL011C	augustus_masked-NODE_8_length_421068_cov_22.5296_ID_15-processed-gene-1.66-mRNA-1_1&gene=augustus_masked-NODE_8_length_421068_cov_22.5296_ID_15-processed-gene-1.66&CDS=1-819
1969	OG0001969	YKL012W	augustus_masked-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.20&CDS=1-1653
1970	OG0001970	YKL013C	augustus_masked-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.70&CDS=1-507
1971	OG0001971	YKL014C	augustus_masked-NODE_23_length_197894_cov_22.6785_ID_45-processed-gene-0.140-mRNA-1_1&gene=augustus_masked-NODE_23_length_197894_cov_22.6785_ID_45-processed-gene-0.140&CDS=1-4341
1972	OG0001972	YKL016C	augustus_masked-NODE_26_length_184323_cov_24.5943_ID_51-processed-gene-0.240-mRNA-1_1&gene=augustus_masked-NODE_26_length_184323_cov_24.5943_ID_51-processed-gene-0.240&CDS=1-525
1973	OG0001973	YKL017C	snap_masked-NODE_26_length_184323_cov_24.5943_ID_51-processed-gene-0.108-mRNA-1_1&gene=snap_masked-NODE_26_length_184323_cov_24.5943_ID_51-processed-gene-0.108&CDS=1-1983
1974	OG0001974	YKL018W	augustus_masked-NODE_26_length_184323_cov_24.5943_ID_51-processed-gene-0.241-mRNA-1_1&gene=augustus_masked-NODE_26_length_184323_cov_24.5943_ID_51-processed-gene-0.241&CDS=1-975
1975	OG0001975	YKL019W	snap_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-2.159-mRNA-1_1&gene=snap_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-2.159&CDS=1-951
1976	OG0001976	YKL021C	augustus_masked-NODE_11_length_409265_cov_25.2302_ID_21-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-NODE_11_length_409265_cov_25.2302_ID_21-processed-gene-0.77&CDS=1-1212
1977	OG0001977	YKL022C	augustus_masked-NODE_20_length_253619_cov_23.9657_ID_39-processed-gene-1.220-mRNA-1_1&gene=augustus_masked-NODE_20_length_253619_cov_23.9657_ID_39-processed-gene-1.220&CDS=1-1923
1978	OG0001978	YKL024C	augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-4.197-mRNA-1_1&gene=augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-4.197&CDS=1-846
1979	OG0001979	YKL025C	snap_masked-NODE_14_length_344857_cov_26.0503_ID_27-processed-gene-2.54-mRNA-1_1&gene=snap_masked-NODE_14_length_344857_cov_26.0503_ID_27-processed-gene-2.54&CDS=1-2145
1980	OG0001980	YKL027W	augustus_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-2.59-mRNA-1_1&gene=augustus_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-2.59&CDS=1-1356
1981	OG0001981	YKL028W	augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-1.43-mRNA-1_1&gene=augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-1.43&CDS=1-1137
1982	OG0001982	YKL029C	augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-4.32-mRNA-1_1&gene=augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-4.32&CDS=1-1827
1983	OG0001983	YKL033W	augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-4.31-mRNA-1_1&gene=augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-4.31&CDS=1-2763
1984	OG0001984	YKL033W-A	augustus_masked-NODE_19_length_261061_cov_22.5448_ID_37-processed-gene-1.241-mRNA-1_1&gene=augustus_masked-NODE_19_length_261061_cov_22.5448_ID_37-processed-gene-1.241&CDS=1-714
1985	OG0001985	YKL034W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-2.125-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-2.125&CDS=1-2253
1986	OG0001986	YKL035W	augustus_masked-NODE_16_length_290319_cov_24.671_ID_31-processed-gene-1.168-mRNA-1_1&gene=augustus_masked-NODE_16_length_290319_cov_24.671_ID_31-processed-gene-1.168&CDS=1-1497
1987	OG0001987	YKL041W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-11.133-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-11.133&CDS=1-675
1988	OG0001988	YKL045W	augustus_masked-NODE_3_length_734043_cov_24.8_ID_5-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_3_length_734043_cov_24.8_ID_5-processed-gene-0.10&CDS=1-1428
1989	OG0001989	YKL051W	augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-5.77-mRNA-1_1&gene=augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-5.77&CDS=1-855
1990	OG0001990	YKL055C	snap_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-2.113-mRNA-1_1&gene=snap_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-2.113&CDS=1-675
1991	OG0001991	YKL056C	augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-4.127-mRNA-1_1&gene=augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-4.127&CDS=1-504
1992	OG0001992	YKL058W	snap_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-3.215-mRNA-1_1&gene=snap_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-3.215&CDS=1-390
1993	OG0001993	YKL059C	augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-3.167-mRNA-1_1&gene=augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-3.167&CDS=1-1323
1994	OG0001994	YKL060C	snap_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-12.279-mRNA-1_1&gene=snap_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-12.279&CDS=1-1083
1995	OG0001995	YKL064W	snap_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-3.257-mRNA-1_1&gene=snap_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-3.257&CDS=1-2334
1996	OG0001996	YKL067W	augustus_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-2.13-mRNA-1_1&gene=augustus_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-2.13&CDS=1-456
1997	OG0001997	YKL070W	augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-5.148-mRNA-1_1&gene=augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-5.148&CDS=1-633
1998	OG0001998	YKL073W	augustus_masked-NODE_7_length_449235_cov_25.4959_ID_13-processed-gene-2.107-mRNA-1_1&gene=augustus_masked-NODE_7_length_449235_cov_25.4959_ID_13-processed-gene-2.107&CDS=1-2616
1999	OG0001999	YKL078W	augustus_masked-NODE_19_length_261061_cov_22.5448_ID_37-processed-gene-1.219-mRNA-1_1&gene=augustus_masked-NODE_19_length_261061_cov_22.5448_ID_37-processed-gene-1.219&CDS=1-2235
2000	OG0002000	YKL080W	augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-3.109-mRNA-1_1&gene=augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-3.109&CDS=1-1188
2001	OG0002001	YKL082C	augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-1.97-mRNA-1_1&gene=augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-1.97&CDS=1-1173
2002	OG0002002	YKL084W	augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-1.3-mRNA-1_1&gene=augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-1.3&CDS=1-360
2003	OG0002003	YKL085W	augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-2.64-mRNA-1_1&gene=augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-2.64&CDS=1-1008
2004	OG0002004	YKL087C	augustus_masked-NODE_21_length_245991_cov_23.2876_ID_41-processed-gene-1.43-mRNA-1_1&gene=augustus_masked-NODE_21_length_245991_cov_23.2876_ID_41-processed-gene-1.43&CDS=1-678
2005	OG0002005	YKL089W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-1.113&CDS=1-1290
2006	OG0002006	YKL090W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-1.112-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-1.112&CDS=1-1239
2007	OG0002007	YKL092C	snap_masked-NODE_29_length_101485_cov_23.36_ID_57-processed-gene-0.72-mRNA-1_1&gene=snap_masked-NODE_29_length_101485_cov_23.36_ID_57-processed-gene-0.72&CDS=1-2763
2008	OG0002008	YKL094W	augustus_masked-NODE_19_length_261061_cov_22.5448_ID_37-processed-gene-1.206-mRNA-1_1&gene=augustus_masked-NODE_19_length_261061_cov_22.5448_ID_37-processed-gene-1.206&CDS=1-996
2009	OG0002009	YKL095W	augustus_masked-NODE_28_length_124063_cov_22.7088_ID_55-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_28_length_124063_cov_22.7088_ID_55-processed-gene-0.39&CDS=1-726
2010	OG0002010	YKL099C	augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-6.147-mRNA-1_1&gene=augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-6.147&CDS=1-717
2011	OG0002011	YKL100C	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-3.86-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-3.86&CDS=1-1107
2012	OG0002012	YKL101W	augustus_masked-NODE_18_length_262085_cov_23.2177_ID_35-processed-gene-1.49-mRNA-1_1&gene=augustus_masked-NODE_18_length_262085_cov_23.2177_ID_35-processed-gene-1.49&CDS=1-3273
2013	OG0002013	YKL104C	augustus_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-1.74&CDS=1-2085
2014	OG0002014	YKL110C	snap_masked-NODE_7_length_449235_cov_25.4959_ID_13-processed-gene-3.226-mRNA-1_1&gene=snap_masked-NODE_7_length_449235_cov_25.4959_ID_13-processed-gene-3.226&CDS=1-855
2015	OG0002015	YKL113C	augustus_masked-NODE_29_length_101485_cov_23.36_ID_57-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_29_length_101485_cov_23.36_ID_57-processed-gene-0.111&CDS=1-1170
2016	OG0002016	YKL114C	augustus_masked-NODE_3_length_734043_cov_24.8_ID_5-processed-gene-6.181-mRNA-1_1&gene=augustus_masked-NODE_3_length_734043_cov_24.8_ID_5-processed-gene-6.181&CDS=1-1188
