	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034978_Cyberlindnera_mrakii
2145	OG0002145	YJL190C	genemark-NODE_10_length_330540_cov_12.3262_ID_19-processed-gene-2.31-mRNA-1_1&gene=genemark-NODE_10_length_330540_cov_12.3262_ID_19-processed-gene-2.31&CDS=1-390
2146	OG0002146	YJL192C	genemark-NODE_10_length_330540_cov_12.3262_ID_19-processed-gene-2.64-mRNA-1_1&gene=genemark-NODE_10_length_330540_cov_12.3262_ID_19-processed-gene-2.64&CDS=1-717
2147	OG0002147	YJL194W	genemark-NODE_23_length_188232_cov_11.929_ID_45-processed-gene-0.204-mRNA-1_1&gene=genemark-NODE_23_length_188232_cov_11.929_ID_45-processed-gene-0.204&CDS=1-1689
2148	OG0002148	YJL197W	genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-2.13-mRNA-1_1&gene=genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-2.13&CDS=1-3660
2149	OG0002149	YJL200C	genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-2.85-mRNA-1_1&gene=genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-2.85&CDS=1-2388
2150	OG0002150	YJL201W	genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-2.84-mRNA-1_1&gene=genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-2.84&CDS=1-1500
2151	OG0002151	YJL203W	snap_masked-NODE_22_length_193242_cov_11.5092_ID_43-processed-gene-0.230-mRNA-1_1&gene=snap_masked-NODE_22_length_193242_cov_11.5092_ID_43-processed-gene-0.230&CDS=1-1137
2152	OG0002152	YJL204C	genemark-NODE_17_length_236667_cov_11.7538_ID_33-processed-gene-0.144-mRNA-1_1&gene=genemark-NODE_17_length_236667_cov_11.7538_ID_33-processed-gene-0.144&CDS=1-2274
2153	OG0002153	YJL207C	genemark-NODE_22_length_193242_cov_11.5092_ID_43-processed-gene-0.160-mRNA-1_1&gene=genemark-NODE_22_length_193242_cov_11.5092_ID_43-processed-gene-0.160&CDS=1-5502
2154	OG0002154	YJL208C	genemark-NODE_22_length_193242_cov_11.5092_ID_43-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_22_length_193242_cov_11.5092_ID_43-processed-gene-0.109&CDS=1-975
2155	OG0002155	YJL218W	genemark-NODE_30_length_126602_cov_11.7939_ID_59-processed-gene-0.175-mRNA-1_1&gene=genemark-NODE_30_length_126602_cov_11.7939_ID_59-processed-gene-0.175&CDS=1-666
2156	OG0002156	YJR001W	genemark-NODE_53_length_37644_cov_11.8607_ID_105-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_53_length_37644_cov_11.8607_ID_105-processed-gene-0.29&CDS=1-1749
2157	OG0002157	YJR002W	genemark-NODE_53_length_37644_cov_11.8607_ID_105-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_53_length_37644_cov_11.8607_ID_105-processed-gene-0.38&CDS=1-1767
2158	OG0002158	YJR003C	genemark-NODE_61_length_24552_cov_11.8423_ID_121-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_61_length_24552_cov_11.8423_ID_121-processed-gene-0.6&CDS=1-1509
2159	OG0002159	YJR005W	genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-5.51-mRNA-1_1&gene=genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-5.51&CDS=1-2010
2160	OG0002160	YJR006W	genemark-NODE_6_length_464862_cov_11.3774_ID_11-processed-gene-1.64-mRNA-1_1&gene=genemark-NODE_6_length_464862_cov_11.3774_ID_11-processed-gene-1.64&CDS=1-1374
2161	OG0002161	YJR007W	genemark-NODE_19_length_218239_cov_12.78_ID_37-processed-gene-0.30-mRNA-1_1&gene=genemark-NODE_19_length_218239_cov_12.78_ID_37-processed-gene-0.30&CDS=1-909
2162	OG0002162	YJR008W	genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-4.97-mRNA-1_1&gene=genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-4.97&CDS=1-951
2163	OG0002163	YJR010C-A	snap_masked-NODE_61_length_24552_cov_11.8423_ID_121-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_61_length_24552_cov_11.8423_ID_121-processed-gene-0.12&CDS=1-276
2164	OG0002164	YJR010W	genemark-NODE_22_length_193242_cov_11.5092_ID_43-processed-gene-0.133-mRNA-1_1&gene=genemark-NODE_22_length_193242_cov_11.5092_ID_43-processed-gene-0.133&CDS=1-1521
2165	OG0002165	YJR013W	augustus_masked-NODE_7_length_458531_cov_11.9306_ID_13-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_7_length_458531_cov_11.9306_ID_13-processed-gene-0.34&CDS=1-1233
2166	OG0002166	YJR014W	genemark-NODE_7_length_458531_cov_11.9306_ID_13-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_7_length_458531_cov_11.9306_ID_13-processed-gene-0.69&CDS=1-591
2167	OG0002167	YJR016C	genemark-NODE_7_length_458531_cov_11.9306_ID_13-processed-gene-2.57-mRNA-1_1&gene=genemark-NODE_7_length_458531_cov_11.9306_ID_13-processed-gene-2.57&CDS=1-1752
2168	OG0002168	YJR017C	augustus_masked-NODE_41_length_82407_cov_12.2291_ID_81-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_41_length_82407_cov_12.2291_ID_81-processed-gene-0.20&CDS=1-486
2169	OG0002169	YJR019C	genemark-NODE_41_length_82407_cov_12.2291_ID_81-processed-gene-0.74-mRNA-1_1&gene=genemark-NODE_41_length_82407_cov_12.2291_ID_81-processed-gene-0.74&CDS=1-987
2170	OG0002170	YJR024C	genemark-NODE_11_length_300050_cov_11.9646_ID_21-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_11_length_300050_cov_11.9646_ID_21-processed-gene-0.96&CDS=1-747
2171	OG0002171	YJR025C	genemark-NODE_18_length_219433_cov_11.7399_ID_35-processed-gene-1.185-mRNA-1_1&gene=genemark-NODE_18_length_219433_cov_11.7399_ID_35-processed-gene-1.185&CDS=1-510
2172	OG0002172	YJR032W	genemark-NODE_23_length_188232_cov_11.929_ID_45-processed-gene-0.222-mRNA-1_1&gene=genemark-NODE_23_length_188232_cov_11.929_ID_45-processed-gene-0.222&CDS=1-1158
2173	OG0002173	YJR033C	augustus_masked-NODE_40_length_88697_cov_12.0789_ID_79-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-NODE_40_length_88697_cov_12.0789_ID_79-processed-gene-0.131&CDS=1-3912
2174	OG0002174	YJR034W	genemark-NODE_40_length_88697_cov_12.0789_ID_79-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_40_length_88697_cov_12.0789_ID_79-processed-gene-0.57&CDS=1-324
2175	OG0002175	YJR035W	genemark-NODE_23_length_188232_cov_11.929_ID_45-processed-gene-0.268-mRNA-1_1&gene=genemark-NODE_23_length_188232_cov_11.929_ID_45-processed-gene-0.268&CDS=1-3066
2176	OG0002176	YJR036C	genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-7.279-mRNA-1_1&gene=genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-7.279&CDS=1-2493
2177	OG0002177	YJR040W	genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-7.243-mRNA-1_1&gene=genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-7.243&CDS=1-2268
2178	OG0002178	YJR041C	snap_masked-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-7.188-mRNA-1_1&gene=snap_masked-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-7.188&CDS=1-3339
2179	OG0002179	YJR042W	genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-7.244-mRNA-1_1&gene=genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-7.244&CDS=1-2244
2180	OG0002180	YJR044C	snap_masked-NODE_27_length_152177_cov_11.8685_ID_53-processed-gene-0.219-mRNA-1_1&gene=snap_masked-NODE_27_length_152177_cov_11.8685_ID_53-processed-gene-0.219&CDS=1-408
2181	OG0002181	YJR045C	genemark-NODE_27_length_152177_cov_11.8685_ID_53-processed-gene-0.110-mRNA-1_1&gene=genemark-NODE_27_length_152177_cov_11.8685_ID_53-processed-gene-0.110&CDS=1-1932
2182	OG0002182	YJR047C	genemark-NODE_18_length_219433_cov_11.7399_ID_35-processed-gene-1.142-mRNA-1_1&gene=genemark-NODE_18_length_219433_cov_11.7399_ID_35-processed-gene-1.142&CDS=1-465
2183	OG0002183	YJR048W	genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-1.167-mRNA-1_1&gene=genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-1.167&CDS=1-330
2184	OG0002184	YJR049C	genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-1.165-mRNA-1_1&gene=genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-1.165&CDS=1-1398
2185	OG0002185	YJR050W	genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-1.139-mRNA-1_1&gene=genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-1.139&CDS=1-819
2186	OG0002186	YJR052W	genemark-NODE_36_length_101228_cov_12.2831_ID_71-processed-gene-0.40-mRNA-1_1&gene=genemark-NODE_36_length_101228_cov_12.2831_ID_71-processed-gene-0.40&CDS=1-1743
2187	OG0002187	YJR055W	genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-1.140-mRNA-1_1&gene=genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-1.140&CDS=1-435
2188	OG0002188	YJR056C	genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-2.55-mRNA-1_1&gene=genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-2.55&CDS=1-516
2189	OG0002189	YJR057W	genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-7.230-mRNA-1_1&gene=genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-7.230&CDS=1-612
2190	OG0002190	YJR058C	snap_masked-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-7.182-mRNA-1_1&gene=snap_masked-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-7.182&CDS=1-441
2191	OG0002191	YJR060W	genemark-NODE_17_length_236667_cov_11.7538_ID_33-processed-gene-1.17-mRNA-1_1&gene=genemark-NODE_17_length_236667_cov_11.7538_ID_33-processed-gene-1.17&CDS=1-696
2192	OG0002192	YJR062C	genemark-NODE_17_length_236667_cov_11.7538_ID_33-processed-gene-1.18-mRNA-1_1&gene=genemark-NODE_17_length_236667_cov_11.7538_ID_33-processed-gene-1.18&CDS=1-1026
2193	OG0002193	YJR063W	genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-1.70-mRNA-1_1&gene=genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-1.70&CDS=1-438
2194	OG0002194	YJR064W	genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-1.88-mRNA-1_1&gene=genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-1.88&CDS=1-1644
2195	OG0002195	YJR065C	genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-1.75-mRNA-1_1&gene=genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-1.75&CDS=1-1293
2196	OG0002196	YJR067C	genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-1.74-mRNA-1_1&gene=genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-1.74&CDS=1-435
2197	OG0002197	YJR068W	genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-2.52-mRNA-1_1&gene=genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-2.52&CDS=1-1071
2198	OG0002198	YJR069C	genemark-NODE_10_length_330540_cov_12.3262_ID_19-processed-gene-1.22-mRNA-1_1&gene=genemark-NODE_10_length_330540_cov_12.3262_ID_19-processed-gene-1.22&CDS=1-567
2199	OG0002199	YJR070C	genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-1.89-mRNA-1_1&gene=genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-1.89&CDS=1-936
2200	OG0002200	YJR072C	genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-1.72-mRNA-1_1&gene=genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-1.72&CDS=1-1143
2201	OG0002201	YJR073C	genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-2.2-mRNA-1_1&gene=genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-2.2&CDS=1-633
2202	OG0002202	YJR074W	genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-2.51-mRNA-1_1&gene=genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-2.51&CDS=1-621
2203	OG0002203	YJR076C	genemark-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-2.64-mRNA-1_1&gene=genemark-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-2.64&CDS=1-1194
2204	OG0002204	YJR077C	genemark-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-2.67-mRNA-1_1&gene=genemark-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-2.67&CDS=1-921
2205	OG0002205	YJR078W	augustus_masked-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-5.132-mRNA-1_1&gene=augustus_masked-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-5.132&CDS=1-1401
2206	OG0002206	YJR080C	genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-5.16-mRNA-1_1&gene=genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-5.16&CDS=1-975
2207	OG0002207	YJR082C	genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-5.15-mRNA-1_1&gene=genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-5.15&CDS=1-318
2208	OG0002208	YJR084W	genemark-NODE_16_length_257578_cov_11.8083_ID_31-processed-gene-1.219-mRNA-1_1&gene=genemark-NODE_16_length_257578_cov_11.8083_ID_31-processed-gene-1.219&CDS=1-1260
2209	OG0002209	YJR085C	genemark-NODE_16_length_257578_cov_11.8083_ID_31-processed-gene-1.256-mRNA-1_1&gene=genemark-NODE_16_length_257578_cov_11.8083_ID_31-processed-gene-1.256&CDS=1-321
2210	OG0002210	YJR086W	snap_masked-NODE_16_length_257578_cov_11.8083_ID_31-processed-gene-1.137-mRNA-1_1&gene=snap_masked-NODE_16_length_257578_cov_11.8083_ID_31-processed-gene-1.137&CDS=1-282
2211	OG0002211	YJR088C	snap_masked-NODE_16_length_257578_cov_11.8083_ID_31-processed-gene-1.177-mRNA-1_1&gene=snap_masked-NODE_16_length_257578_cov_11.8083_ID_31-processed-gene-1.177&CDS=1-828
2212	OG0002212	YJR089W	genemark-NODE_11_length_300050_cov_11.9646_ID_21-processed-gene-1.72-mRNA-1_1&gene=genemark-NODE_11_length_300050_cov_11.9646_ID_21-processed-gene-1.72&CDS=1-2490
2213	OG0002213	YJR090C	genemark-NODE_11_length_300050_cov_11.9646_ID_21-processed-gene-1.54-mRNA-1_1&gene=genemark-NODE_11_length_300050_cov_11.9646_ID_21-processed-gene-1.54&CDS=1-2085
2214	OG0002214	YJR092W	genemark-NODE_11_length_300050_cov_11.9646_ID_21-processed-gene-1.56-mRNA-1_1&gene=genemark-NODE_11_length_300050_cov_11.9646_ID_21-processed-gene-1.56&CDS=1-4662
2215	OG0002215	YJR093C	genemark-NODE_11_length_300050_cov_11.9646_ID_21-processed-gene-1.74-mRNA-1_1&gene=genemark-NODE_11_length_300050_cov_11.9646_ID_21-processed-gene-1.74&CDS=1-900
2216	OG0002216	YJR095W	genemark-NODE_11_length_300050_cov_11.9646_ID_21-processed-gene-1.76-mRNA-1_1&gene=genemark-NODE_11_length_300050_cov_11.9646_ID_21-processed-gene-1.76&CDS=1-978
2217	OG0002217	YJR096W	genemark-NODE_10_length_330540_cov_12.3262_ID_19-processed-gene-1.38-mRNA-1_1&gene=genemark-NODE_10_length_330540_cov_12.3262_ID_19-processed-gene-1.38&CDS=1-846
2218	OG0002218	YJR097W	genemark-NODE_13_length_280725_cov_12.346_ID_25-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_13_length_280725_cov_12.346_ID_25-processed-gene-0.0&CDS=1-486
2219	OG0002219	YJR098C	genemark-NODE_13_length_280725_cov_12.346_ID_25-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_13_length_280725_cov_12.346_ID_25-processed-gene-0.28&CDS=1-1725
2220	OG0002220	YJR099W	genemark-NODE_10_length_330540_cov_12.3262_ID_19-processed-gene-1.13-mRNA-1_1&gene=genemark-NODE_10_length_330540_cov_12.3262_ID_19-processed-gene-1.13&CDS=1-678
2221	OG0002221	YJR100C	maker-NODE_6_length_464862_cov_11.3774_ID_11-snap-gene-3.1-mRNA-1_1&gene=maker-NODE_6_length_464862_cov_11.3774_ID_11-snap-gene-3.1&CDS=1-1722
2222	OG0002222	YJR101W	genemark-NODE_6_length_464862_cov_11.3774_ID_11-processed-gene-3.263-mRNA-1_1&gene=genemark-NODE_6_length_464862_cov_11.3774_ID_11-processed-gene-3.263&CDS=1-720
2223	OG0002223	YJR102C	genemark-NODE_6_length_464862_cov_11.3774_ID_11-processed-gene-3.262-mRNA-1_1&gene=genemark-NODE_6_length_464862_cov_11.3774_ID_11-processed-gene-3.262&CDS=1-570
2224	OG0002224	YJR104C	genemark-NODE_6_length_464862_cov_11.3774_ID_11-processed-gene-3.222-mRNA-1_1&gene=genemark-NODE_6_length_464862_cov_11.3774_ID_11-processed-gene-3.222&CDS=1-462
2225	OG0002225	YJR105W	genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-4.160-mRNA-1_1&gene=genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-4.160&CDS=1-1035
2226	OG0002226	YJR107W	genemark-NODE_9_length_336998_cov_12.2226_ID_17-processed-gene-1.0-mRNA-1_1&gene=genemark-NODE_9_length_336998_cov_12.2226_ID_17-processed-gene-1.0&CDS=1-984
2227	OG0002227	YJR109C	genemark-NODE_9_length_336998_cov_12.2226_ID_17-processed-gene-0.85-mRNA-1_1&gene=genemark-NODE_9_length_336998_cov_12.2226_ID_17-processed-gene-0.85&CDS=1-3489
2228	OG0002228	YJR110W	genemark-NODE_9_length_336998_cov_12.2226_ID_17-processed-gene-0.78-mRNA-1_1&gene=genemark-NODE_9_length_336998_cov_12.2226_ID_17-processed-gene-0.78&CDS=1-1806
2229	OG0002229	YJR112W	genemark-NODE_9_length_336998_cov_12.2226_ID_17-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_9_length_336998_cov_12.2226_ID_17-processed-gene-0.68&CDS=1-642
2230	OG0002230	YJR113C	genemark-NODE_9_length_336998_cov_12.2226_ID_17-processed-gene-0.66-mRNA-1_1&gene=genemark-NODE_9_length_336998_cov_12.2226_ID_17-processed-gene-0.66&CDS=1-726
2231	OG0002231	YJR117W	genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-4.141-mRNA-1_1&gene=genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-4.141&CDS=1-1338
2232	OG0002232	YJR118C	genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-6.137-mRNA-1_1&gene=genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-6.137&CDS=1-525
2233	OG0002233	YJR119C	genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-6.136-mRNA-1_1&gene=genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-6.136&CDS=1-2127
2234	OG0002234	YJR121W	genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-6.139-mRNA-1_1&gene=genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-6.139&CDS=1-1512
2235	OG0002235	YJR122W	genemark-NODE_10_length_330540_cov_12.3262_ID_19-processed-gene-0.120-mRNA-1_1&gene=genemark-NODE_10_length_330540_cov_12.3262_ID_19-processed-gene-0.120&CDS=1-1341
2236	OG0002236	YJR123W	genemark-NODE_10_length_330540_cov_12.3262_ID_19-processed-gene-0.119-mRNA-1_1&gene=genemark-NODE_10_length_330540_cov_12.3262_ID_19-processed-gene-0.119&CDS=1-699
2237	OG0002237	YJR129C	genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-2.23-mRNA-1_1&gene=genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-2.23&CDS=1-876
2238	OG0002238	YJR132W	genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-5.48-mRNA-1_1&gene=genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-5.48&CDS=1-3051
2239	OG0002239	YJR134C	genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-5.22-mRNA-1_1&gene=genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-5.22&CDS=1-2325
2240	OG0002240	YJR135W-A	genemark-NODE_23_length_188232_cov_11.929_ID_45-processed-gene-0.201-mRNA-1_1&gene=genemark-NODE_23_length_188232_cov_11.929_ID_45-processed-gene-0.201&CDS=1-264
2241	OG0002241	YJR137C	genemark-NODE_27_length_152177_cov_11.8685_ID_53-processed-gene-0.173-mRNA-1_1&gene=genemark-NODE_27_length_152177_cov_11.8685_ID_53-processed-gene-0.173&CDS=1-4167
2242	OG0002242	YJR138W	maker-NODE_35_length_108243_cov_13.851_ID_69-augustus-gene-0.86-mRNA-1_1&gene=maker-NODE_35_length_108243_cov_13.851_ID_69-augustus-gene-0.86&CDS=1-5100
2243	OG0002243	YJR139C	genemark-NODE_35_length_108243_cov_13.851_ID_69-processed-gene-0.98-mRNA-1_1&gene=genemark-NODE_35_length_108243_cov_13.851_ID_69-processed-gene-0.98&CDS=1-1077
2244	OG0002244	YJR140C	genemark-NODE_47_length_63773_cov_12.9252_ID_93-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_47_length_63773_cov_12.9252_ID_93-processed-gene-0.46&CDS=1-4812
2245	OG0002245	YJR143C	genemark-NODE_47_length_63773_cov_12.9252_ID_93-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_47_length_63773_cov_12.9252_ID_93-processed-gene-0.32&CDS=1-2178
2246	OG0002246	YJR144W	genemark-NODE_47_length_63773_cov_12.9252_ID_93-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_47_length_63773_cov_12.9252_ID_93-processed-gene-0.45&CDS=1-834
2247	OG0002247	YJR149W	augustus_masked-NODE_37_length_98088_cov_12.3594_ID_73-processed-gene-0.151-mRNA-1_1&gene=augustus_masked-NODE_37_length_98088_cov_12.3594_ID_73-processed-gene-0.151&CDS=1-2733
2248	OG0002248	YKL001C	genemark-NODE_17_length_236667_cov_11.7538_ID_33-processed-gene-0.140-mRNA-1_1&gene=genemark-NODE_17_length_236667_cov_11.7538_ID_33-processed-gene-0.140&CDS=1-594
2249	OG0002249	YKL002W	genemark-NODE_17_length_236667_cov_11.7538_ID_33-processed-gene-0.168-mRNA-1_1&gene=genemark-NODE_17_length_236667_cov_11.7538_ID_33-processed-gene-0.168&CDS=1-669
2250	OG0002250	YKL003C	genemark-NODE_19_length_218239_cov_12.78_ID_37-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_19_length_218239_cov_12.78_ID_37-processed-gene-0.1&CDS=1-345
2251	OG0002251	YKL004W	genemark-NODE_35_length_108243_cov_13.851_ID_69-processed-gene-0.116-mRNA-1_1&gene=genemark-NODE_35_length_108243_cov_13.851_ID_69-processed-gene-0.116&CDS=1-1347
2252	OG0002252	YKL005C	genemark-NODE_35_length_108243_cov_13.851_ID_69-processed-gene-0.99-mRNA-1_1&gene=genemark-NODE_35_length_108243_cov_13.851_ID_69-processed-gene-0.99&CDS=1-2037
2253	OG0002253	YKL006C-A	snap_masked-NODE_35_length_108243_cov_13.851_ID_69-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_35_length_108243_cov_13.851_ID_69-processed-gene-0.19&CDS=1-279
2254	OG0002254	YKL007W	genemark-NODE_35_length_108243_cov_13.851_ID_69-processed-gene-0.119-mRNA-1_1&gene=genemark-NODE_35_length_108243_cov_13.851_ID_69-processed-gene-0.119&CDS=1-741
2255	OG0002255	YKL009W	genemark-NODE_35_length_108243_cov_13.851_ID_69-processed-gene-0.105-mRNA-1_1&gene=genemark-NODE_35_length_108243_cov_13.851_ID_69-processed-gene-0.105&CDS=1-714
2256	OG0002256	YKL010C	genemark-NODE_35_length_108243_cov_13.851_ID_69-processed-gene-0.121-mRNA-1_1&gene=genemark-NODE_35_length_108243_cov_13.851_ID_69-processed-gene-0.121&CDS=1-5382
2257	OG0002257	YKL011C	snap_masked-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-1.117-mRNA-1_1&gene=snap_masked-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-1.117&CDS=1-1125
2258	OG0002258	YKL012W	genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-2.7-mRNA-1_1&gene=genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-2.7&CDS=1-1749
2259	OG0002259	YKL013C	snap_masked-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-2.143-mRNA-1_1&gene=snap_masked-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-2.143&CDS=1-480
2260	OG0002260	YKL014C	genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-1.63-mRNA-1_1&gene=genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-1.63&CDS=1-4950
2261	OG0002261	YKL015W	genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-1.83-mRNA-1_1&gene=genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-1.83&CDS=1-2409
2262	OG0002262	YKL016C	genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-1.48-mRNA-1_1&gene=genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-1.48&CDS=1-525
2263	OG0002263	YKL017C	genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-1.50-mRNA-1_1&gene=genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-1.50&CDS=1-2022
