	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041824_Debaryomyces_subglobosus
1624	OG0001624	YGR271C-A	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-1.68-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-1.68&CDS=1-705
1625	OG0001625	YGR274C	genemark-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.193-mRNA-1_1&gene=genemark-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.193&CDS=1-3414
1626	OG0001626	YGR276C	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.150-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.150&CDS=1-2067
1627	OG0001627	YGR277C	augustus_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-5.16-mRNA-1_1&gene=augustus_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-5.16&CDS=1-3558
1628	OG0001628	YGR280C	augustus_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-4.48-mRNA-1_1&gene=augustus_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-4.48&CDS=1-4431
1629	OG0001629	YGR282C	maker-NODE_1_length_1734690_cov_13.5478_ID_3616-snap-gene-2.64-mRNA-1_1&gene=maker-NODE_1_length_1734690_cov_13.5478_ID_3616-snap-gene-2.64&CDS=1-2064
1630	OG0001630	YGR284C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-3.68-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-3.68&CDS=1-924
1631	OG0001631	YGR285C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-3.58-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-3.58&CDS=1-1293
1632	OG0001632	YGR286C	snap_masked-NODE_18_length_204943_cov_13.5429_ID_3137-processed-gene-0.87-mRNA-1_1&gene=snap_masked-NODE_18_length_204943_cov_13.5429_ID_3137-processed-gene-0.87&CDS=1-1278
1633	OG0001633	YHL002W	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-11.112-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-11.112&CDS=1-1506
1634	OG0001634	YHL004W	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-11.111-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-11.111&CDS=1-1404
1635	OG0001635	YHL007C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-12.98-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-12.98&CDS=1-3246
1636	OG0001636	YHL008C	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-3.63-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-3.63&CDS=1-1692
1637	OG0001637	YHL013C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-4.69-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-4.69&CDS=1-900
1638	OG0001638	YHL015W	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-2.32-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-2.32&CDS=1-354
1639	OG0001639	YHL016C	snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-3.25-mRNA-1_1&gene=snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-3.25&CDS=1-2181
1640	OG0001640	YHL021C	genemark-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-2.105-mRNA-1_1&gene=genemark-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-2.105&CDS=1-1311
1641	OG0001641	YHL022C	snap_masked-NODE_10_length_307641_cov_16.6427_ID_3803-processed-gene-0.75-mRNA-1_1&gene=snap_masked-NODE_10_length_307641_cov_16.6427_ID_3803-processed-gene-0.75&CDS=1-1059
1642	OG0001642	YHL024W	snap_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-1.237-mRNA-1_1&gene=snap_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-1.237&CDS=1-1866
1643	OG0001643	YHL027W	snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-2.48-mRNA-1_1&gene=snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-2.48&CDS=1-1842
1644	OG0001644	YHL029C	snap_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-1.228-mRNA-1_1&gene=snap_masked-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-1.228&CDS=1-1920
1645	OG0001645	YHL030W	genemark-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-1.36-mRNA-1_1&gene=genemark-NODE_13_length_283517_cov_16.4372_ID_2574-processed-gene-1.36&CDS=1-5505
1646	OG0001646	YHL031C	snap_masked-NODE_19_length_197142_cov_16.3538_ID_3032-processed-gene-0.191-mRNA-1_1&gene=snap_masked-NODE_19_length_197142_cov_16.3538_ID_3032-processed-gene-0.191&CDS=1-927
1647	OG0001647	YHL032C	snap_masked-NODE_19_length_197142_cov_16.3538_ID_3032-processed-gene-0.132-mRNA-1_1&gene=snap_masked-NODE_19_length_197142_cov_16.3538_ID_3032-processed-gene-0.132&CDS=1-1890
1648	OG0001648	YHL036W	genemark-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-2.75-mRNA-1_1&gene=genemark-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-2.75&CDS=1-1632
1649	OG0001649	YHR001W-A	genemark-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-1.46-mRNA-1_1&gene=genemark-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-1.46&CDS=1-234
1650	OG0001650	YHR002W	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-5.62-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-5.62&CDS=1-1161
1651	OG0001651	YHR004C	snap_masked-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-1.106-mRNA-1_1&gene=snap_masked-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-1.106&CDS=1-1122
1652	OG0001652	YHR005C	augustus_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-3.133-mRNA-1_1&gene=augustus_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-3.133&CDS=1-2673
1653	OG0001653	YHR007C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-10.56-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-10.56&CDS=1-1566
1654	OG0001654	YHR008C	genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-13.69-mRNA-1_1&gene=genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-13.69&CDS=1-684
1655	OG0001655	YHR009C	maker-NODE_1_length_1734690_cov_13.5478_ID_3616-augustus-gene-6.114-mRNA-1_1&gene=maker-NODE_1_length_1734690_cov_13.5478_ID_3616-augustus-gene-6.114&CDS=1-2364
1656	OG0001656	YHR011W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-13.18-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-13.18&CDS=1-1386
1657	OG0001657	YHR012W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-11.85-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-11.85&CDS=1-936
1658	OG0001658	YHR013C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-13.45-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-13.45&CDS=1-645
1659	OG0001659	YHR016C	maker-NODE_6_length_797504_cov_13.4927_ID_1893-snap-gene-6.5-mRNA-1_1&gene=maker-NODE_6_length_797504_cov_13.4927_ID_1893-snap-gene-6.5&CDS=1-1245
1660	OG0001660	YHR018C	snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-6.103-mRNA-1_1&gene=snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-6.103&CDS=1-1395
1661	OG0001661	YHR019C	genemark-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-6.200-mRNA-1_1&gene=genemark-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-6.200&CDS=1-1656
1662	OG0001662	YHR020W	snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-6.100-mRNA-1_1&gene=snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-6.100&CDS=1-2046
1663	OG0001663	YHR024C	genemark-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-10.33-mRNA-1_1&gene=genemark-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-10.33&CDS=1-1524
1664	OG0001664	YHR025W	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-10.57-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-10.57&CDS=1-1059
1665	OG0001665	YHR026W	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-8.9-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-8.9&CDS=1-588
1666	OG0001666	YHR027C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-8.30-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-8.30&CDS=1-2898
1667	OG0001667	YHR028C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-8.50-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-8.50&CDS=1-2607
1668	OG0001668	YHR029C	augustus_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-0.35&CDS=1-2640
1669	OG0001669	YHR030C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-9.18-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-9.18&CDS=1-1494
1670	OG0001670	YHR037W	genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-1.149-mRNA-1_1&gene=genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-1.149&CDS=1-1758
1671	OG0001671	YHR038W	genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-1.46-mRNA-1_1&gene=genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-1.46&CDS=1-771
1672	OG0001672	YHR039C	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-5.124-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-5.124&CDS=1-1848
1673	OG0001673	YHR039C-A	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-5.143-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-5.143&CDS=1-339
1674	OG0001674	YHR040W	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-6.95-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-6.95&CDS=1-1104
1675	OG0001675	YHR041C	snap_masked-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-1.100-mRNA-1_1&gene=snap_masked-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-1.100&CDS=1-708
1676	OG0001676	YHR042W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-3.102-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-3.102&CDS=1-2040
1677	OG0001677	YHR045W	genemark-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-3.96-mRNA-1_1&gene=genemark-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-3.96&CDS=1-1506
1678	OG0001678	YHR047C	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-3.37-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-3.37&CDS=1-2613
1679	OG0001679	YHR048W	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-3.65-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-3.65&CDS=1-1509
1680	OG0001680	YHR051W	maker-NODE_2_length_1437268_cov_13.7297_ID_2256-snap-gene-11.103-mRNA-1_1&gene=maker-NODE_2_length_1437268_cov_13.7297_ID_2256-snap-gene-11.103&CDS=1-441
1681	OG0001681	YHR052W	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-12.54-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-12.54&CDS=1-1176
1682	OG0001682	YHR058C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-9.80-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-9.80&CDS=1-771
1683	OG0001683	YHR059W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-9.55-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-9.55&CDS=1-486
1684	OG0001684	YHR062C	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-3.118-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-3.118&CDS=1-945
1685	OG0001685	YHR063C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-7.56-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-7.56&CDS=1-1086
1686	OG0001686	YHR064C	snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-0.47&CDS=1-1629
1687	OG0001687	YHR065C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-1.135-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-1.135&CDS=1-1431
1688	OG0001688	YHR067W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-3.101-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-3.101&CDS=1-855
1689	OG0001689	YHR068W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-15.59-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-15.59&CDS=1-1134
1690	OG0001690	YHR069C	genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-4.2-mRNA-1_1&gene=genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-4.2&CDS=1-1026
1691	OG0001691	YHR070W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-4.122-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-4.122&CDS=1-1374
1692	OG0001692	YHR071W	maker-NODE_4_length_857964_cov_14.0836_ID_1980-snap-gene-3.161-mRNA-1_1&gene=maker-NODE_4_length_857964_cov_14.0836_ID_1980-snap-gene-3.161&CDS=1-834
1693	OG0001693	YHR072W	snap_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-3.153-mRNA-1_1&gene=snap_masked-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-3.153&CDS=1-2187
1694	OG0001694	YHR072W-A	genemark-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-0.147-mRNA-1_1&gene=genemark-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-0.147&CDS=1-213
1695	OG0001695	YHR073W	genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-3.158-mRNA-1_1&gene=genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-3.158&CDS=1-2589
1696	OG0001696	YHR074W	snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.114-mRNA-1_1&gene=snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.114&CDS=1-2148
1697	OG0001697	YHR075C	genemark-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.68-mRNA-1_1&gene=genemark-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.68&CDS=1-1170
1698	OG0001698	YHR076W	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-11.121-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-11.121&CDS=1-1107
1699	OG0001699	YHR077C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-11.143-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-11.143&CDS=1-3042
1700	OG0001700	YHR078W	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-0.16&CDS=1-1863
1701	OG0001701	YHR079C	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.140-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.140&CDS=1-3591
1702	OG0001702	YHR081W	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.105-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.105&CDS=1-600
1703	OG0001703	YHR083W	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.84-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.84&CDS=1-1020
1704	OG0001704	YHR084W	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.132-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.132&CDS=1-1725
1705	OG0001705	YHR085W	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-1.172-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-1.172&CDS=1-1074
1706	OG0001706	YHR087W	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-5.122-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-5.122&CDS=1-345
1707	OG0001707	YHR088W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-3.79-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-3.79&CDS=1-879
1708	OG0001708	YHR089C	genemark-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-2.115-mRNA-1_1&gene=genemark-NODE_8_length_473764_cov_15.914_ID_3315-processed-gene-2.115&CDS=1-624
1709	OG0001709	YHR090C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-11.149-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-11.149&CDS=1-855
1710	OG0001710	YHR098C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-11.150-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-11.150&CDS=1-2958
1711	OG0001711	YHR099W	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-0.86&CDS=1-11373
1712	OG0001712	YHR100C	maker-NODE_3_length_1038804_cov_12.7237_ID_1581-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_3_length_1038804_cov_12.7237_ID_1581-snap-gene-0.2&CDS=1-615
1713	OG0001713	YHR102W	snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-6.131-mRNA-1_1&gene=snap_masked-NODE_6_length_797504_cov_13.4927_ID_1893-processed-gene-6.131&CDS=1-2514
1714	OG0001714	YHR104W	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-2.148-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-2.148&CDS=1-951
1715	OG0001715	YHR107C	augustus_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-7.138-mRNA-1_1&gene=augustus_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-7.138&CDS=1-3957
1716	OG0001716	YHR108W	genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-5.4-mRNA-1_1&gene=genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-5.4&CDS=1-1716
1717	OG0001717	YHR109W	augustus_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-13.149-mRNA-1_1&gene=augustus_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-13.149&CDS=1-1608
1718	OG0001718	YHR110W	maker-NODE_1_length_1734690_cov_13.5478_ID_3616-snap-gene-6.51-mRNA-1_1&gene=maker-NODE_1_length_1734690_cov_13.5478_ID_3616-snap-gene-6.51&CDS=1-648
1719	OG0001719	YHR111W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-6.60-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-6.60&CDS=1-1341
1720	OG0001720	YHR112C	snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-0.120-mRNA-1_1&gene=snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-0.120&CDS=1-1122
1721	OG0001721	YHR113W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-6.65-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-6.65&CDS=1-1479
1722	OG0001722	YHR114W	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-3.148-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-3.148&CDS=1-1836
1723	OG0001723	YHR116W	snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-0.2&CDS=1-369
1724	OG0001724	YHR118C	genemark-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-0.83-mRNA-1_1&gene=genemark-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-0.83&CDS=1-1137
1725	OG0001725	YHR120W	augustus_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-0.112&CDS=1-6132
1726	OG0001726	YHR121W	snap_masked-NODE_18_length_204943_cov_13.5429_ID_3137-processed-gene-1.78-mRNA-1_1&gene=snap_masked-NODE_18_length_204943_cov_13.5429_ID_3137-processed-gene-1.78&CDS=1-579
1727	OG0001727	YHR122W	genemark-NODE_18_length_204943_cov_13.5429_ID_3137-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_18_length_204943_cov_13.5429_ID_3137-processed-gene-0.45&CDS=1-657
1728	OG0001728	YHR128W	genemark-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-2.11-mRNA-1_1&gene=genemark-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-2.11&CDS=1-696
1729	OG0001729	YHR132C	maker-NODE_1_length_1734690_cov_13.5478_ID_3616-snap-gene-16.66-mRNA-1_1&gene=maker-NODE_1_length_1734690_cov_13.5478_ID_3616-snap-gene-16.66&CDS=1-3564
1730	OG0001730	YHR134W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-16.91-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-16.91&CDS=1-1656
1731	OG0001731	YHR142W	maker-NODE_6_length_797504_cov_13.4927_ID_1893-augustus-gene-1.53-mRNA-1_1&gene=maker-NODE_6_length_797504_cov_13.4927_ID_1893-augustus-gene-1.53&CDS=1-2802
1732	OG0001732	YHR143W-A	augustus_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-1.99-mRNA-1_1&gene=augustus_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-1.99&CDS=1-219
1733	OG0001733	YHR144C	snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-1.159-mRNA-1_1&gene=snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-1.159&CDS=1-1062
1734	OG0001734	YHR147C	snap_masked-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-1.85-mRNA-1_1&gene=snap_masked-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-1.85&CDS=1-672
1735	OG0001735	YHR148W	genemark-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-1.52-mRNA-1_1&gene=genemark-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-1.52&CDS=1-549
1736	OG0001736	YHR150W	snap_masked-NODE_21_length_113198_cov_13.7137_ID_3403-processed-gene-0.73-mRNA-1_1&gene=snap_masked-NODE_21_length_113198_cov_13.7137_ID_3403-processed-gene-0.73&CDS=1-1695
1737	OG0001737	YHR151C	snap_masked-NODE_10_length_307641_cov_16.6427_ID_3803-processed-gene-1.64-mRNA-1_1&gene=snap_masked-NODE_10_length_307641_cov_16.6427_ID_3803-processed-gene-1.64&CDS=1-1845
