	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034754_Lipomyces_arxii
1781	OG0001781	YIL124W	genemark-NODE_393_length_3036_cov_9.70564_ID_785-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_393_length_3036_cov_9.70564_ID_785-processed-gene-0.3&CDS=1-909
1782	OG0001782	YIL125W	snap_masked-NODE_1_length_424910_cov_11.4403_ID_1-processed-gene-1.61-mRNA-1_1&gene=snap_masked-NODE_1_length_424910_cov_11.4403_ID_1-processed-gene-1.61&CDS=1-2844
1783	OG0001783	YIL126W	genemark-NODE_17_length_218247_cov_11.4706_ID_33-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_17_length_218247_cov_11.4706_ID_33-processed-gene-0.64&CDS=1-3972
1784	OG0001784	YIL128W	genemark-NODE_17_length_218247_cov_11.4706_ID_33-processed-gene-1.132-mRNA-1_1&gene=genemark-NODE_17_length_218247_cov_11.4706_ID_33-processed-gene-1.132&CDS=1-3108
1785	OG0001785	YIL129C	snap_masked-NODE_13_length_234993_cov_11.5573_ID_25-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_13_length_234993_cov_11.5573_ID_25-processed-gene-0.16&CDS=1-7332
1786	OG0001786	YIL130W	genemark-NODE_177_length_25254_cov_10.8215_ID_353-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_177_length_25254_cov_10.8215_ID_353-processed-gene-0.17&CDS=1-3390
1787	OG0001787	YIL133C	genemark-NODE_25_length_182198_cov_11.6102_ID_49-processed-gene-0.160-mRNA-1_1&gene=genemark-NODE_25_length_182198_cov_11.6102_ID_49-processed-gene-0.160&CDS=1-597
1788	OG0001788	YIL134W	snap_masked-NODE_8_length_270071_cov_11.3361_ID_15-processed-gene-1.201-mRNA-1_1&gene=snap_masked-NODE_8_length_270071_cov_11.3361_ID_15-processed-gene-1.201&CDS=1-657
1789	OG0001789	YIL140W	snap_masked-NODE_6_length_284188_cov_11.2289_ID_11-processed-gene-1.126-mRNA-1_1&gene=snap_masked-NODE_6_length_284188_cov_11.2289_ID_11-processed-gene-1.126&CDS=1-2346
1790	OG0001790	YIL142W	genemark-NODE_1_length_424910_cov_11.4403_ID_1-processed-gene-3.86-mRNA-1_1&gene=genemark-NODE_1_length_424910_cov_11.4403_ID_1-processed-gene-3.86&CDS=1-1590
1791	OG0001791	YIL143C	genemark-NODE_2_length_326681_cov_11.449_ID_3-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_2_length_326681_cov_11.449_ID_3-processed-gene-0.11&CDS=1-2529
1792	OG0001792	YIL144W	genemark-NODE_1_length_424910_cov_11.4403_ID_1-processed-gene-0.112-mRNA-1_1&gene=genemark-NODE_1_length_424910_cov_11.4403_ID_1-processed-gene-0.112&CDS=1-2157
1793	OG0001793	YIL145C	genemark-NODE_58_length_98039_cov_12.0642_ID_115-processed-gene-0.115-mRNA-1_1&gene=genemark-NODE_58_length_98039_cov_12.0642_ID_115-processed-gene-0.115&CDS=1-1050
1794	OG0001794	YIL147C	maker-NODE_21_length_195060_cov_11.2816_ID_41-augustus-gene-0.309-mRNA-1_1&gene=maker-NODE_21_length_195060_cov_11.2816_ID_41-augustus-gene-0.309&CDS=1-3486
1795	OG0001795	YIL150C	genemark-NODE_187_length_23179_cov_13.5084_ID_373-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_187_length_23179_cov_13.5084_ID_373-processed-gene-0.14&CDS=1-2265
1796	OG0001796	YIL153W	genemark-NODE_13_length_234993_cov_11.5573_ID_25-processed-gene-1.168-mRNA-1_1&gene=genemark-NODE_13_length_234993_cov_11.5573_ID_25-processed-gene-1.168&CDS=1-1230
1797	OG0001797	YIL154C	genemark-NODE_1_length_424910_cov_11.4403_ID_1-processed-gene-2.16-mRNA-1_1&gene=genemark-NODE_1_length_424910_cov_11.4403_ID_1-processed-gene-2.16&CDS=1-1857
1798	OG0001798	YIL156W-B	snap_masked-NODE_31_length_147544_cov_12.4471_ID_61-processed-gene-0.138-mRNA-1_1&gene=snap_masked-NODE_31_length_147544_cov_12.4471_ID_61-processed-gene-0.138&CDS=1-219
1799	OG0001799	YIL157C	augustus_masked-NODE_7_length_273906_cov_11.6642_ID_13-processed-gene-1.255-mRNA-1_1&gene=augustus_masked-NODE_7_length_273906_cov_11.6642_ID_13-processed-gene-1.255&CDS=1-570
1800	OG0001800	YIL160C	genemark-NODE_35_length_136208_cov_11.4011_ID_69-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_35_length_136208_cov_11.4011_ID_69-processed-gene-0.68&CDS=1-1302
1801	OG0001801	YIL164C	genemark-NODE_202_length_19250_cov_12.1146_ID_403-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_202_length_19250_cov_12.1146_ID_403-processed-gene-0.17&CDS=1-966
1802	OG0001802	YIR001C	genemark-NODE_59_length_97968_cov_11.3929_ID_117-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_59_length_97968_cov_11.3929_ID_117-processed-gene-0.34&CDS=1-504
1803	OG0001803	YIR002C	genemark-NODE_64_length_91347_cov_11.5369_ID_127-processed-gene-0.136-mRNA-1_1&gene=genemark-NODE_64_length_91347_cov_11.5369_ID_127-processed-gene-0.136&CDS=1-2727
1804	OG0001804	YIR004W	genemark-NODE_105_length_56663_cov_13.4377_ID_209-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_105_length_56663_cov_13.4377_ID_209-processed-gene-0.52&CDS=1-1449
1805	OG0001805	YIR005W	genemark-NODE_19_length_212853_cov_11.6979_ID_37-processed-gene-0.89-mRNA-1_1&gene=genemark-NODE_19_length_212853_cov_11.6979_ID_37-processed-gene-0.89&CDS=1-414
1806	OG0001806	YIR006C	genemark-NODE_184_length_23573_cov_13.8357_ID_367-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_184_length_23573_cov_13.8357_ID_367-processed-gene-0.12&CDS=1-2997
1807	OG0001807	YIR007W	maker-NODE_21_length_195060_cov_11.2816_ID_41-augustus-gene-0.311-mRNA-1_1&gene=maker-NODE_21_length_195060_cov_11.2816_ID_41-augustus-gene-0.311&CDS=1-2238
1808	OG0001808	YIR008C	genemark-NODE_21_length_195060_cov_11.2816_ID_41-processed-gene-0.91-mRNA-1_1&gene=genemark-NODE_21_length_195060_cov_11.2816_ID_41-processed-gene-0.91&CDS=1-1530
1809	OG0001809	YIR009W	genemark-NODE_134_length_38727_cov_12.0854_ID_267-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_134_length_38727_cov_12.0854_ID_267-processed-gene-0.41&CDS=1-681
1810	OG0001810	YIR011C	genemark-NODE_19_length_212853_cov_11.6979_ID_37-processed-gene-1.193-mRNA-1_1&gene=genemark-NODE_19_length_212853_cov_11.6979_ID_37-processed-gene-1.193&CDS=1-945
1811	OG0001811	YIR012W	genemark-NODE_30_length_147641_cov_11.6001_ID_59-processed-gene-0.210-mRNA-1_1&gene=genemark-NODE_30_length_147641_cov_11.6001_ID_59-processed-gene-0.210&CDS=1-1272
1812	OG0001812	YIR015W	genemark-NODE_63_length_91661_cov_11.196_ID_125-processed-gene-0.131-mRNA-1_1&gene=genemark-NODE_63_length_91661_cov_11.196_ID_125-processed-gene-0.131&CDS=1-447
1813	OG0001813	YIR022W	snap_masked-NODE_23_length_186393_cov_11.231_ID_45-processed-gene-0.290-mRNA-1_1&gene=snap_masked-NODE_23_length_186393_cov_11.231_ID_45-processed-gene-0.290&CDS=1-552
1814	OG0001814	YIR023W	genemark-NODE_122_length_46585_cov_11.714_ID_243-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_122_length_46585_cov_11.714_ID_243-processed-gene-0.14&CDS=1-2760
1815	OG0001815	YIR026C	genemark-NODE_16_length_223381_cov_11.4667_ID_31-processed-gene-1.226-mRNA-1_1&gene=genemark-NODE_16_length_223381_cov_11.4667_ID_31-processed-gene-1.226&CDS=1-921
1816	OG0001816	YIR027C	genemark-NODE_15_length_231195_cov_11.3764_ID_29-processed-gene-1.186-mRNA-1_1&gene=genemark-NODE_15_length_231195_cov_11.3764_ID_29-processed-gene-1.186&CDS=1-1377
1817	OG0001817	YIR029W	genemark-NODE_105_length_56663_cov_13.4377_ID_209-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_105_length_56663_cov_13.4377_ID_209-processed-gene-0.56&CDS=1-1068
1818	OG0001818	YIR030C	genemark-NODE_25_length_182198_cov_11.6102_ID_49-processed-gene-0.153-mRNA-1_1&gene=genemark-NODE_25_length_182198_cov_11.6102_ID_49-processed-gene-0.153&CDS=1-663
1819	OG0001819	YIR031C	genemark-NODE_67_length_87842_cov_11.634_ID_133-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_67_length_87842_cov_11.634_ID_133-processed-gene-0.27&CDS=1-1623
1820	OG0001820	YIR034C	genemark-NODE_27_length_161307_cov_11.5293_ID_53-processed-gene-0.267-mRNA-1_1&gene=genemark-NODE_27_length_161307_cov_11.5293_ID_53-processed-gene-0.267&CDS=1-1101
1821	OG0001821	YIR038C	augustus_masked-NODE_125_length_45201_cov_11.8398_ID_249-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_125_length_45201_cov_11.8398_ID_249-processed-gene-0.98&CDS=1-705
1822	OG0001822	YIR042C	genemark-NODE_72_length_83986_cov_11.1349_ID_143-processed-gene-0.82-mRNA-1_1&gene=genemark-NODE_72_length_83986_cov_11.1349_ID_143-processed-gene-0.82&CDS=1-717
1823	OG0001823	YJL001W	maker-NODE_36_length_135873_cov_11.6034_ID_71-snap-gene-0.19-mRNA-1_1&gene=maker-NODE_36_length_135873_cov_11.6034_ID_71-snap-gene-0.19&CDS=1-633
1824	OG0001824	YJL002C	genemark-NODE_1_length_424910_cov_11.4403_ID_1-processed-gene-2.28-mRNA-1_1&gene=genemark-NODE_1_length_424910_cov_11.4403_ID_1-processed-gene-2.28&CDS=1-1434
1825	OG0001825	YJL003W	genemark-NODE_60_length_97166_cov_11.234_ID_119-processed-gene-0.99-mRNA-1_1&gene=genemark-NODE_60_length_97166_cov_11.234_ID_119-processed-gene-0.99&CDS=1-534
1826	OG0001826	YJL004C	maker-NODE_19_length_212853_cov_11.6979_ID_37-snap-gene-0.39-mRNA-1_1&gene=maker-NODE_19_length_212853_cov_11.6979_ID_37-snap-gene-0.39&CDS=1-687
1827	OG0001827	YJL005W	maker-NODE_74_length_78857_cov_11.3176_ID_147-augustus-gene-0.66-mRNA-1_1&gene=maker-NODE_74_length_78857_cov_11.3176_ID_147-augustus-gene-0.66&CDS=1-5148
1828	OG0001828	YJL006C	maker-NODE_87_length_67939_cov_11.8386_ID_173-snap-gene-0.13-mRNA-1_1&gene=maker-NODE_87_length_67939_cov_11.8386_ID_173-snap-gene-0.13&CDS=1-993
1829	OG0001829	YJL008C	genemark-NODE_65_length_90892_cov_11.2911_ID_129-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_65_length_90892_cov_11.2911_ID_129-processed-gene-0.60&CDS=1-1659
1830	OG0001830	YJL010C	augustus_masked-NODE_43_length_124011_cov_12.1102_ID_85-processed-gene-0.193-mRNA-1_1&gene=augustus_masked-NODE_43_length_124011_cov_12.1102_ID_85-processed-gene-0.193&CDS=1-3315
1831	OG0001831	YJL011C	maker-NODE_34_length_142245_cov_11.4773_ID_67-augustus-gene-0.220-mRNA-1_1&gene=maker-NODE_34_length_142245_cov_11.4773_ID_67-augustus-gene-0.220&CDS=1-396
1832	OG0001832	YJL012C	genemark-NODE_17_length_218247_cov_11.4706_ID_33-processed-gene-1.129-mRNA-1_1&gene=genemark-NODE_17_length_218247_cov_11.4706_ID_33-processed-gene-1.129&CDS=1-2139
1833	OG0001833	YJL014W	genemark-NODE_34_length_142245_cov_11.4773_ID_67-processed-gene-0.127-mRNA-1_1&gene=genemark-NODE_34_length_142245_cov_11.4773_ID_67-processed-gene-0.127&CDS=1-1680
1834	OG0001834	YJL020C	genemark-NODE_29_length_148249_cov_11.5393_ID_57-processed-gene-0.197-mRNA-1_1&gene=genemark-NODE_29_length_148249_cov_11.5393_ID_57-processed-gene-0.197&CDS=1-3438
1835	OG0001835	YJL024C	genemark-NODE_73_length_79790_cov_11.602_ID_145-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_73_length_79790_cov_11.602_ID_145-processed-gene-0.96&CDS=1-555
1836	OG0001836	YJL025W	genemark-NODE_38_length_132907_cov_11.3871_ID_75-processed-gene-0.83-mRNA-1_1&gene=genemark-NODE_38_length_132907_cov_11.3871_ID_75-processed-gene-0.83&CDS=1-1878
1837	OG0001837	YJL026W	genemark-NODE_22_length_187272_cov_11.383_ID_43-processed-gene-0.89-mRNA-1_1&gene=genemark-NODE_22_length_187272_cov_11.383_ID_43-processed-gene-0.89&CDS=1-1176
1838	OG0001838	YJL029C	genemark-NODE_117_length_48820_cov_10.8882_ID_233-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_117_length_48820_cov_10.8882_ID_233-processed-gene-0.15&CDS=1-2148
1839	OG0001839	YJL030W	augustus_masked-NODE_72_length_83986_cov_11.1349_ID_143-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_72_length_83986_cov_11.1349_ID_143-processed-gene-0.45&CDS=1-720
1840	OG0001840	YJL031C	maker-NODE_102_length_59237_cov_11.1668_ID_203-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_102_length_59237_cov_11.1668_ID_203-snap-gene-0.2&CDS=1-957
1841	OG0001841	YJL033W	genemark-NODE_152_length_32588_cov_16.5603_ID_303-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_152_length_32588_cov_16.5603_ID_303-processed-gene-0.32&CDS=1-2331
1842	OG0001842	YJL034W	snap_masked-NODE_23_length_186393_cov_11.231_ID_45-processed-gene-0.255-mRNA-1_1&gene=snap_masked-NODE_23_length_186393_cov_11.231_ID_45-processed-gene-0.255&CDS=1-2058
1843	OG0001843	YJL035C	genemark-NODE_66_length_88344_cov_12.8616_ID_131-processed-gene-0.88-mRNA-1_1&gene=genemark-NODE_66_length_88344_cov_12.8616_ID_131-processed-gene-0.88&CDS=1-624
1844	OG0001844	YJL036W	genemark-NODE_26_length_177985_cov_11.2812_ID_51-processed-gene-0.139-mRNA-1_1&gene=genemark-NODE_26_length_177985_cov_11.2812_ID_51-processed-gene-0.139&CDS=1-1263
1845	OG0001845	YJL039C	genemark-NODE_2_length_326681_cov_11.449_ID_3-processed-gene-2.206-mRNA-1_1&gene=genemark-NODE_2_length_326681_cov_11.449_ID_3-processed-gene-2.206&CDS=1-5703
1846	OG0001846	YJL041W	augustus_masked-NODE_81_length_74981_cov_11.7391_ID_161-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_81_length_74981_cov_11.7391_ID_161-processed-gene-0.17&CDS=1-2367
1847	OG0001847	YJL046W	genemark-NODE_15_length_231195_cov_11.3764_ID_29-processed-gene-1.184-mRNA-1_1&gene=genemark-NODE_15_length_231195_cov_11.3764_ID_29-processed-gene-1.184&CDS=1-1167
1848	OG0001848	YJL049W	maker-NODE_209_length_18150_cov_11.7401_ID_417-snap-gene-0.41-mRNA-1_1&gene=maker-NODE_209_length_18150_cov_11.7401_ID_417-snap-gene-0.41&CDS=1-1494
1849	OG0001849	YJL050W	genemark-NODE_64_length_91347_cov_11.5369_ID_127-processed-gene-0.127-mRNA-1_1&gene=genemark-NODE_64_length_91347_cov_11.5369_ID_127-processed-gene-0.127&CDS=1-3192
1850	OG0001850	YJL053W	genemark-NODE_36_length_135873_cov_11.6034_ID_71-processed-gene-0.115-mRNA-1_1&gene=genemark-NODE_36_length_135873_cov_11.6034_ID_71-processed-gene-0.115&CDS=1-882
1851	OG0001851	YJL054W	genemark-NODE_9_length_249165_cov_11.2857_ID_17-processed-gene-1.201-mRNA-1_1&gene=genemark-NODE_9_length_249165_cov_11.2857_ID_17-processed-gene-1.201&CDS=1-1185
1852	OG0001852	YJL055W	genemark-NODE_142_length_36455_cov_10.9642_ID_283-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_142_length_36455_cov_10.9642_ID_283-processed-gene-0.34&CDS=1-873
1853	OG0001853	YJL057C	genemark-NODE_11_length_244810_cov_11.4858_ID_21-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_11_length_244810_cov_11.4858_ID_21-processed-gene-0.103&CDS=1-2133
1854	OG0001854	YJL059W	genemark-NODE_29_length_148249_cov_11.5393_ID_57-processed-gene-0.174-mRNA-1_1&gene=genemark-NODE_29_length_148249_cov_11.5393_ID_57-processed-gene-0.174&CDS=1-1350
1855	OG0001855	YJL060W	genemark-NODE_88_length_67779_cov_11.1003_ID_175-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_88_length_67779_cov_11.1003_ID_175-processed-gene-0.70&CDS=1-1671
1856	OG0001856	YJL062W	genemark-NODE_4_length_289952_cov_11.2436_ID_7-processed-gene-1.233-mRNA-1_1&gene=genemark-NODE_4_length_289952_cov_11.2436_ID_7-processed-gene-1.233&CDS=1-2568
1857	OG0001857	YJL062W-A	genemark-NODE_39_length_132718_cov_11.6163_ID_77-processed-gene-0.161-mRNA-1_1&gene=genemark-NODE_39_length_132718_cov_11.6163_ID_77-processed-gene-0.161&CDS=1-261
1858	OG0001858	YJL063C	genemark-NODE_11_length_244810_cov_11.4858_ID_21-processed-gene-1.119-mRNA-1_1&gene=genemark-NODE_11_length_244810_cov_11.4858_ID_21-processed-gene-1.119&CDS=1-633
1859	OG0001859	YJL068C	genemark-NODE_10_length_247159_cov_11.3339_ID_19-processed-gene-1.257-mRNA-1_1&gene=genemark-NODE_10_length_247159_cov_11.3339_ID_19-processed-gene-1.257&CDS=1-879
1860	OG0001860	YJL069C	genemark-NODE_20_length_209916_cov_11.68_ID_39-processed-gene-0.136-mRNA-1_1&gene=genemark-NODE_20_length_209916_cov_11.68_ID_39-processed-gene-0.136&CDS=1-1704
1861	OG0001861	YJL071W	genemark-NODE_4_length_289952_cov_11.2436_ID_7-processed-gene-1.243-mRNA-1_1&gene=genemark-NODE_4_length_289952_cov_11.2436_ID_7-processed-gene-1.243&CDS=1-1935
1862	OG0001862	YJL072C	genemark-NODE_4_length_289952_cov_11.2436_ID_7-processed-gene-1.201-mRNA-1_1&gene=genemark-NODE_4_length_289952_cov_11.2436_ID_7-processed-gene-1.201&CDS=1-906
1863	OG0001863	YJL074C	maker-NODE_112_length_50345_cov_10.9217_ID_223-augustus-gene-0.41-mRNA-1_1&gene=maker-NODE_112_length_50345_cov_10.9217_ID_223-augustus-gene-0.41&CDS=1-3597
1864	OG0001864	YJL080C	genemark-NODE_15_length_231195_cov_11.3764_ID_29-processed-gene-1.187-mRNA-1_1&gene=genemark-NODE_15_length_231195_cov_11.3764_ID_29-processed-gene-1.187&CDS=1-3354
1865	OG0001865	YJL085W	genemark-NODE_45_length_117910_cov_11.3462_ID_89-processed-gene-0.160-mRNA-1_1&gene=genemark-NODE_45_length_117910_cov_11.3462_ID_89-processed-gene-0.160&CDS=1-1887
1866	OG0001866	YJL087C	genemark-NODE_13_length_234993_cov_11.5573_ID_25-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_13_length_234993_cov_11.5573_ID_25-processed-gene-0.51&CDS=1-2682
1867	OG0001867	YJL088W	genemark-NODE_11_length_244810_cov_11.4858_ID_21-processed-gene-1.124-mRNA-1_1&gene=genemark-NODE_11_length_244810_cov_11.4858_ID_21-processed-gene-1.124&CDS=1-1032
1868	OG0001868	YJL090C	genemark-NODE_1_length_424910_cov_11.4403_ID_1-processed-gene-3.111-mRNA-1_1&gene=genemark-NODE_1_length_424910_cov_11.4403_ID_1-processed-gene-3.111&CDS=1-1632
1869	OG0001869	YJL091C	genemark-NODE_108_length_53958_cov_11.4862_ID_215-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_108_length_53958_cov_11.4862_ID_215-processed-gene-0.8&CDS=1-1779
1870	OG0001870	YJL092W	maker-NODE_103_length_57922_cov_13.1606_ID_205-snap-gene-0.23-mRNA-1_1&gene=maker-NODE_103_length_57922_cov_13.1606_ID_205-snap-gene-0.23&CDS=1-2118
1871	OG0001871	YJL094C	genemark-NODE_39_length_132718_cov_11.6163_ID_77-processed-gene-0.198-mRNA-1_1&gene=genemark-NODE_39_length_132718_cov_11.6163_ID_77-processed-gene-0.198&CDS=1-2496
1872	OG0001872	YJL095W	maker-NODE_91_length_65902_cov_11.5626_ID_181-augustus-gene-0.117-mRNA-1_1&gene=maker-NODE_91_length_65902_cov_11.5626_ID_181-augustus-gene-0.117&CDS=1-3975
1873	OG0001873	YJL096W	genemark-NODE_157_length_30393_cov_11.2274_ID_313-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_157_length_30393_cov_11.2274_ID_313-processed-gene-0.16&CDS=1-504
1874	OG0001874	YJL097W	genemark-NODE_14_length_231766_cov_11.1265_ID_27-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_14_length_231766_cov_11.1265_ID_27-processed-gene-0.22&CDS=1-702
1875	OG0001875	YJL101C	genemark-NODE_197_length_19606_cov_10.7649_ID_393-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_197_length_19606_cov_10.7649_ID_393-processed-gene-0.29&CDS=1-2082
1876	OG0001876	YJL102W	genemark-NODE_66_length_88344_cov_12.8616_ID_131-processed-gene-0.91-mRNA-1_1&gene=genemark-NODE_66_length_88344_cov_12.8616_ID_131-processed-gene-0.91&CDS=1-2502
1877	OG0001877	YJL104W	genemark-NODE_20_length_209916_cov_11.68_ID_39-processed-gene-1.0-mRNA-1_1&gene=genemark-NODE_20_length_209916_cov_11.68_ID_39-processed-gene-1.0&CDS=1-345
1878	OG0001878	YJL106W	genemark-NODE_2_length_326681_cov_11.449_ID_3-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_2_length_326681_cov_11.449_ID_3-processed-gene-0.24&CDS=1-1530
1879	OG0001879	YJL108C	genemark-NODE_25_length_182198_cov_11.6102_ID_49-processed-gene-0.139-mRNA-1_1&gene=genemark-NODE_25_length_182198_cov_11.6102_ID_49-processed-gene-0.139&CDS=1-2802
1880	OG0001880	YJL109C	genemark-NODE_26_length_177985_cov_11.2812_ID_51-processed-gene-0.114-mRNA-1_1&gene=genemark-NODE_26_length_177985_cov_11.2812_ID_51-processed-gene-0.114&CDS=1-5448
1881	OG0001881	YJL111W	genemark-NODE_35_length_136208_cov_11.4011_ID_69-processed-gene-0.74-mRNA-1_1&gene=genemark-NODE_35_length_136208_cov_11.4011_ID_69-processed-gene-0.74&CDS=1-1641
1882	OG0001882	YJL115W	snap_masked-NODE_43_length_124011_cov_12.1102_ID_85-processed-gene-0.134-mRNA-1_1&gene=snap_masked-NODE_43_length_124011_cov_12.1102_ID_85-processed-gene-0.134&CDS=1-501
1883	OG0001883	YJL121C	genemark-NODE_10_length_247159_cov_11.3339_ID_19-processed-gene-1.236-mRNA-1_1&gene=genemark-NODE_10_length_247159_cov_11.3339_ID_19-processed-gene-1.236&CDS=1-669
1884	OG0001884	YJL122W	genemark-NODE_28_length_151875_cov_11.5163_ID_55-processed-gene-0.149-mRNA-1_1&gene=genemark-NODE_28_length_151875_cov_11.5163_ID_55-processed-gene-0.149&CDS=1-438
1885	OG0001885	YJL123C	augustus_masked-NODE_82_length_74651_cov_11.0343_ID_163-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_82_length_74651_cov_11.0343_ID_163-processed-gene-0.42&CDS=1-2058
1886	OG0001886	YJL124C	augustus_masked-NODE_20_length_209916_cov_11.68_ID_39-processed-gene-1.180-mRNA-1_1&gene=augustus_masked-NODE_20_length_209916_cov_11.68_ID_39-processed-gene-1.180&CDS=1-480
1887	OG0001887	YJL125C	genemark-NODE_9_length_249165_cov_11.2857_ID_17-processed-gene-1.234-mRNA-1_1&gene=genemark-NODE_9_length_249165_cov_11.2857_ID_17-processed-gene-1.234&CDS=1-1245
1888	OG0001888	YJL126W	genemark-NODE_13_length_234993_cov_11.5573_ID_25-processed-gene-0.44-mRNA-1_1&gene=genemark-NODE_13_length_234993_cov_11.5573_ID_25-processed-gene-0.44&CDS=1-834
1889	OG0001889	YJL127C	genemark-NODE_13_length_234993_cov_11.5573_ID_25-processed-gene-1.152-mRNA-1_1&gene=genemark-NODE_13_length_234993_cov_11.5573_ID_25-processed-gene-1.152&CDS=1-1248
1890	OG0001890	YJL127C-B	maker-NODE_74_length_78857_cov_11.3176_ID_147-snap-gene-0.112-mRNA-1_1&gene=maker-NODE_74_length_78857_cov_11.3176_ID_147-snap-gene-0.112&CDS=1-168
1891	OG0001891	YJL128C	genemark-NODE_5_length_287076_cov_11.3809_ID_9-processed-gene-1.123-mRNA-1_1&gene=genemark-NODE_5_length_287076_cov_11.3809_ID_9-processed-gene-1.123&CDS=1-1560
1892	OG0001892	YJL130C	genemark-NODE_53_length_103088_cov_10.9603_ID_105-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_53_length_103088_cov_10.9603_ID_105-processed-gene-0.103&CDS=1-6816
1893	OG0001893	YJL132W	genemark-NODE_29_length_148249_cov_11.5393_ID_57-processed-gene-0.200-mRNA-1_1&gene=genemark-NODE_29_length_148249_cov_11.5393_ID_57-processed-gene-0.200&CDS=1-2667
1894	OG0001894	YJL140W	genemark-NODE_11_length_244810_cov_11.4858_ID_21-processed-gene-1.139-mRNA-1_1&gene=genemark-NODE_11_length_244810_cov_11.4858_ID_21-processed-gene-1.139&CDS=1-585
1895	OG0001895	YJL141C	genemark-NODE_37_length_135032_cov_14.2843_ID_73-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_37_length_135032_cov_14.2843_ID_73-processed-gene-0.8&CDS=1-2562
1896	OG0001896	YJL143W	genemark-NODE_60_length_97166_cov_11.234_ID_119-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_60_length_97166_cov_11.234_ID_119-processed-gene-0.94&CDS=1-462
1897	OG0001897	YJL145W	genemark-NODE_23_length_186393_cov_11.231_ID_45-processed-gene-0.210-mRNA-1_1&gene=genemark-NODE_23_length_186393_cov_11.231_ID_45-processed-gene-0.210&CDS=1-855
1898	OG0001898	YJL153C	genemark-NODE_3_length_308411_cov_11.3318_ID_5-processed-gene-2.97-mRNA-1_1&gene=genemark-NODE_3_length_308411_cov_11.3318_ID_5-processed-gene-2.97&CDS=1-1602
1899	OG0001899	YJL154C	genemark-NODE_97_length_62045_cov_11.7576_ID_193-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_97_length_62045_cov_11.7576_ID_193-processed-gene-0.49&CDS=1-2766
