	OrthologID	Saccharomyces_cerevisiae	Sporopachydermia_quercuum
1365	OG0001365	YER134C	-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-1.29&CDS=1-555
1366	OG0001366	YER136W	-snap-gene-8.119-mRNA-1_1&gene=maker-gi|1002316348|dbj|BCGN01000005.1|-snap-gene-8.119&CDS=1-1335
1367	OG0001367	YER140W	-snap-gene-9.114-mRNA-1_1&gene=maker-gi|1002316348|dbj|BCGN01000005.1|-snap-gene-9.114&CDS=1-2334
1368	OG0001368	YER141W	-processed-gene-9.97-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-9.97&CDS=1-1581
1369	OG0001369	YER142C	-processed-gene-10.80-mRNA-1_1&gene=snap_masked-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-10.80&CDS=1-1122
1370	OG0001370	YER143W	-processed-gene-8.109-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-8.109&CDS=1-1290
1371	OG0001371	YER146W	-processed-gene-8.71-mRNA-1_1&gene=genemark-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-8.71&CDS=1-267
1372	OG0001372	YER148W	-snap-gene-8.9-mRNA-1_1&gene=maker-gi|1002316347|dbj|BCGN01000006.1|-snap-gene-8.9&CDS=1-735
1373	OG0001373	YER151C	-processed-gene-19.62-mRNA-1_1&gene=snap_masked-gi|1002316351|dbj|BCGN01000002.1|-processed-gene-19.62&CDS=1-2448
1374	OG0001374	YER152C	-processed-gene-19.64-mRNA-1_1&gene=snap_masked-gi|1002316351|dbj|BCGN01000002.1|-processed-gene-19.64&CDS=1-1275
1375	OG0001375	YER154W	-processed-gene-19.50-mRNA-1_1&gene=snap_masked-gi|1002316351|dbj|BCGN01000002.1|-processed-gene-19.50&CDS=1-1365
1376	OG0001376	YER155C	-processed-gene-19.66-mRNA-1_1&gene=snap_masked-gi|1002316351|dbj|BCGN01000002.1|-processed-gene-19.66&CDS=1-7635
1377	OG0001377	YER156C	-processed-gene-11.36-mRNA-1_1&gene=snap_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-11.36&CDS=1-1005
1378	OG0001378	YER157W	-snap-gene-8.102-mRNA-1_1&gene=maker-gi|1002316346|dbj|BCGN01000007.1|-snap-gene-8.102&CDS=1-2538
1379	OG0001379	YER159C	-processed-gene-4.58-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-4.58&CDS=1-324
1380	OG0001380	YER161C	-snap-gene-1.5-mRNA-1_1&gene=maker-gi|1002316348|dbj|BCGN01000005.1|-snap-gene-1.5&CDS=1-1335
1381	OG0001381	YER162C	-processed-gene-15.53-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-15.53&CDS=1-3486
1382	OG0001382	YER163C	-processed-gene-10.21-mRNA-1_1&gene=snap_masked-gi|1002316346|dbj|BCGN01000007.1|-processed-gene-10.21&CDS=1-756
1383	OG0001383	YER164W	-processed-gene-19.32-mRNA-1_1&gene=augustus_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-19.32&CDS=1-4779
1384	OG0001384	YER165W	-processed-gene-4.70-mRNA-1_1&gene=snap_masked-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-4.70&CDS=1-1959
1385	OG0001385	YER168C	-processed-gene-0.19-mRNA-1_1&gene=snap_masked-gi|1002316343|dbj|BCGN01000010.1|-processed-gene-0.19&CDS=1-1539
1386	OG0001386	YER169W	-processed-gene-13.89-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-13.89&CDS=1-3414
1387	OG0001387	YER170W	-processed-gene-1.20-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-1.20&CDS=1-699
1388	OG0001388	YER171W	-snap-gene-1.6-mRNA-1_1&gene=maker-gi|1002316348|dbj|BCGN01000005.1|-snap-gene-1.6&CDS=1-2427
1389	OG0001389	YER173W	-processed-gene-7.104-mRNA-1_1&gene=augustus_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-7.104&CDS=1-2595
1390	OG0001390	YER175C	-processed-gene-0.39-mRNA-1_1&gene=snap_masked-gi|1002316343|dbj|BCGN01000010.1|-processed-gene-0.39&CDS=1-870
1391	OG0001391	YER178W	-processed-gene-1.22-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-1.22&CDS=1-1176
1392	OG0001392	YER182W	-processed-gene-2.80-mRNA-1_1&gene=genemark-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-2.80&CDS=1-897
1393	OG0001393	YER183C	-snap-gene-2.117-mRNA-1_1&gene=maker-gi|1002316349|dbj|BCGN01000004.1|-snap-gene-2.117&CDS=1-630
1394	OG0001394	YFL001W	-processed-gene-5.1-mRNA-1_1&gene=genemark-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-5.1&CDS=1-1449
1395	OG0001395	YFL002C	-processed-gene-5.39-mRNA-1_1&gene=snap_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-5.39&CDS=1-1998
1396	OG0001396	YFL005W	-processed-gene-7.118-mRNA-1_1&gene=snap_masked-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-7.118&CDS=1-621
1397	OG0001397	YFL007W	-processed-gene-6.82-mRNA-1_1&gene=snap_masked-gi|1002316351|dbj|BCGN01000002.1|-processed-gene-6.82&CDS=1-6360
1398	OG0001398	YFL008W	-processed-gene-4.51-mRNA-1_1&gene=snap_masked-gi|1002316346|dbj|BCGN01000007.1|-processed-gene-4.51&CDS=1-3744
1399	OG0001399	YFL013C	-processed-gene-9.57-mRNA-1_1&gene=genemark-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-9.57&CDS=1-2364
1400	OG0001400	YFL014W	-processed-gene-8.72-mRNA-1_1&gene=snap_masked-gi|1002316344|dbj|BCGN01000009.1|-processed-gene-8.72&CDS=1-315
1401	OG0001401	YFL016C	-processed-gene-10.26-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-10.26&CDS=1-1437
1402	OG0001402	YFL017C	-processed-gene-17.51-mRNA-1_1&gene=snap_masked-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-17.51&CDS=1-501
1403	OG0001403	YFL017W-A	-processed-gene-17.14-mRNA-1_1&gene=genemark-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-17.14&CDS=1-228
1404	OG0001404	YFL018C	-processed-gene-3.30-mRNA-1_1&gene=snap_masked-gi|1002316344|dbj|BCGN01000009.1|-processed-gene-3.30&CDS=1-1491
1405	OG0001405	YFL022C	-processed-gene-20.42-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-20.42&CDS=1-1479
1406	OG0001406	YFL023W	-processed-gene-7.34-mRNA-1_1&gene=augustus_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-7.34&CDS=1-2805
1407	OG0001407	YFL024C	-processed-gene-14.86-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-14.86&CDS=1-2265
1408	OG0001408	YFL025C	-processed-gene-5.32-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-5.32&CDS=1-3372
1409	OG0001409	YFL026W	-processed-gene-5.33-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-5.33&CDS=1-1221
1410	OG0001410	YFL027C	-processed-gene-7.74-mRNA-1_1&gene=genemark-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-7.74&CDS=1-2208
1411	OG0001411	YFL028C	-processed-gene-7.118-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-7.118&CDS=1-885
1412	OG0001412	YFL031W	-processed-gene-8.92-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-8.92&CDS=1-861
1413	OG0001413	YFL034C-B	-processed-gene-19.47-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-19.47&CDS=1-801
1414	OG0001414	YFL034W	-snap-gene-4.42-mRNA-1_1&gene=maker-gi|1002316343|dbj|BCGN01000010.1|-snap-gene-4.42&CDS=1-3675
1415	OG0001415	YFL036W	-processed-gene-19.63-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-19.63&CDS=1-4080
1416	OG0001416	YFL037W	-processed-gene-2.48-mRNA-1_1&gene=genemark-gi|1002316351|dbj|BCGN01000002.1|-processed-gene-2.48&CDS=1-1287
1417	OG0001417	YFL038C	-processed-gene-5.43-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-5.43&CDS=1-615
1418	OG0001418	YFL039C	-processed-gene-11.39-mRNA-1_1&gene=snap_masked-gi|1002316351|dbj|BCGN01000002.1|-processed-gene-11.39&CDS=1-1131
1419	OG0001419	YFL040W	-processed-gene-3.128-mRNA-1_1&gene=augustus_masked-gi|1002316342|dbj|BCGN01000011.1|-processed-gene-3.128&CDS=1-1383
1420	OG0001420	YFL044C	-processed-gene-10.43-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-10.43&CDS=1-1131
1421	OG0001421	YFL045C	-snap-gene-10.7-mRNA-1_1&gene=maker-gi|1002316350|dbj|BCGN01000003.1|-snap-gene-10.7&CDS=1-762
1422	OG0001422	YFL046W	-processed-gene-10.20-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-10.20&CDS=1-633
1423	OG0001423	YFL047W	-processed-gene-8.74-mRNA-1_1&gene=snap_masked-gi|1002316344|dbj|BCGN01000009.1|-processed-gene-8.74&CDS=1-2172
1424	OG0001424	YFL055W	-processed-gene-3.18-mRNA-1_1&gene=snap_masked-gi|1002316344|dbj|BCGN01000009.1|-processed-gene-3.18&CDS=1-1806
1425	OG0001425	YFR001W	-snap-gene-3.3-mRNA-1_1&gene=maker-gi|1002316344|dbj|BCGN01000009.1|-snap-gene-3.3&CDS=1-594
1426	OG0001426	YFR002W	-processed-gene-7.29-mRNA-1_1&gene=augustus_masked-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-7.29&CDS=1-2922
1427	OG0001427	YFR005C	-processed-gene-14.73-mRNA-1_1&gene=augustus_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-14.73&CDS=1-1578
1428	OG0001428	YFR006W	-processed-gene-14.37-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-14.37&CDS=1-1446
1429	OG0001429	YFR007W	-snap-gene-11.120-mRNA-1_1&gene=maker-gi|1002316350|dbj|BCGN01000003.1|-snap-gene-11.120&CDS=1-1029
1430	OG0001430	YFR009W	-processed-gene-12.75-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-12.75&CDS=1-2250
1431	OG0001431	YFR010W	-processed-gene-8.76-mRNA-1_1&gene=snap_masked-gi|1002316346|dbj|BCGN01000007.1|-processed-gene-8.76&CDS=1-1374
1432	OG0001432	YFR011C	-processed-gene-8.95-mRNA-1_1&gene=snap_masked-gi|1002316346|dbj|BCGN01000007.1|-processed-gene-8.95&CDS=1-435
1433	OG0001433	YFR016C	-processed-gene-16.54-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-16.54&CDS=1-1062
1434	OG0001434	YFR018C	-snap-gene-8.34-mRNA-1_1&gene=maker-gi|1002316350|dbj|BCGN01000003.1|-snap-gene-8.34&CDS=1-1173
1435	OG0001435	YFR019W	-augustus-gene-8.39-mRNA-1_1&gene=maker-gi|1002316350|dbj|BCGN01000003.1|-augustus-gene-8.39&CDS=1-5868
1436	OG0001436	YFR024C-A	-processed-gene-5.44-mRNA-1_1&gene=snap_masked-gi|1002316346|dbj|BCGN01000007.1|-processed-gene-5.44&CDS=1-1353
1437	OG0001437	YFR025C	-processed-gene-11.56-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-11.56&CDS=1-963
1438	OG0001438	YFR027W	-snap-gene-0.89-mRNA-1_1&gene=maker-gi|1002316341|dbj|BCGN01000012.1|-snap-gene-0.89&CDS=1-1461
1439	OG0001439	YFR028C	-processed-gene-17.64-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-17.64&CDS=1-2076
1440	OG0001440	YFR029W	-processed-gene-10.75-mRNA-1_1&gene=snap_masked-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-10.75&CDS=1-2217
1441	OG0001441	YFR030W	-processed-gene-5.36-mRNA-1_1&gene=snap_masked-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-5.36&CDS=1-3252
1442	OG0001442	YFR031C	-snap-gene-19.121-mRNA-1_1&gene=maker-gi|1002316352|dbj|BCGN01000001.1|-snap-gene-19.121&CDS=1-3519
1443	OG0001443	YFR032C-A	-augustus-gene-18.3-mRNA-1_1&gene=maker-gi|1002316352|dbj|BCGN01000001.1|-augustus-gene-18.3&CDS=1-192
1444	OG0001444	YFR033C	-processed-gene-18.73-mRNA-1_1&gene=genemark-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-18.73&CDS=1-408
1445	OG0001445	YFR034C	-processed-gene-1.39-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-1.39&CDS=1-2211
1446	OG0001446	YFR037C	-processed-gene-14.55-mRNA-1_1&gene=snap_masked-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-14.55&CDS=1-2097
1447	OG0001447	YFR041C	-processed-gene-7.123-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-7.123&CDS=1-1143
1448	OG0001448	YFR042W	-processed-gene-7.141-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-7.141&CDS=1-861
1449	OG0001449	YFR043C	-processed-gene-7.21-mRNA-1_1&gene=augustus_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-7.21&CDS=1-1086
1450	OG0001450	YFR044C	-processed-gene-11.13-mRNA-1_1&gene=snap_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-11.13&CDS=1-1446
1451	OG0001451	YFR047C	-processed-gene-19.78-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-19.78&CDS=1-948
1452	OG0001452	YFR048W	-processed-gene-10.107-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-10.107&CDS=1-2256
1453	OG0001453	YFR049W	-processed-gene-17.24-mRNA-1_1&gene=snap_masked-gi|1002316351|dbj|BCGN01000002.1|-processed-gene-17.24&CDS=1-288
1454	OG0001454	YFR050C	-snap-gene-17.8-mRNA-1_1&gene=maker-gi|1002316351|dbj|BCGN01000002.1|-snap-gene-17.8&CDS=1-798
1455	OG0001455	YFR051C	-processed-gene-17.119-mRNA-1_1&gene=augustus_masked-gi|1002316351|dbj|BCGN01000002.1|-processed-gene-17.119&CDS=1-1683
1456	OG0001456	YFR052W	-processed-gene-2.62-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-2.62&CDS=1-891
1457	OG0001457	YGL001C	-processed-gene-6.60-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-6.60&CDS=1-1071
1458	OG0001458	YGL005C	-processed-gene-7.10-mRNA-1_1&gene=snap_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-7.10&CDS=1-1215
1459	OG0001459	YGL006W	-processed-gene-1.37-mRNA-1_1&gene=snap_masked-gi|1002316344|dbj|BCGN01000009.1|-processed-gene-1.37&CDS=1-4332
1460	OG0001460	YGL009C	-processed-gene-3.88-mRNA-1_1&gene=snap_masked-gi|1002316351|dbj|BCGN01000002.1|-processed-gene-3.88&CDS=1-2349
1461	OG0001461	YGL010W	-processed-gene-8.65-mRNA-1_1&gene=snap_masked-gi|1002316344|dbj|BCGN01000009.1|-processed-gene-8.65&CDS=1-576
1462	OG0001462	YGL011C	-processed-gene-9.61-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-9.61&CDS=1-747
1463	OG0001463	YGL012W	-processed-gene-9.46-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-9.46&CDS=1-1374
1464	OG0001464	YGL016W	-processed-gene-7.27-mRNA-1_1&gene=snap_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-7.27&CDS=1-3363
1465	OG0001465	YGL017W	-processed-gene-0.53-mRNA-1_1&gene=snap_masked-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-0.53&CDS=1-1575
1466	OG0001466	YGL018C	-processed-gene-0.68-mRNA-1_1&gene=snap_masked-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-0.68&CDS=1-669
1467	OG0001467	YGL019W	-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-0.13&CDS=1-1008
1468	OG0001468	YGL020C	-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-0.26&CDS=1-597
1469	OG0001469	YGL022W	-processed-gene-9.63-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-9.63&CDS=1-2154
1470	OG0001470	YGL023C	-processed-gene-9.82-mRNA-1_1&gene=genemark-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-9.82&CDS=1-1743
1471	OG0001471	YGL026C	-processed-gene-5.59-mRNA-1_1&gene=snap_masked-gi|1002316346|dbj|BCGN01000007.1|-processed-gene-5.59&CDS=1-2112
1472	OG0001472	YGL027C	-processed-gene-15.69-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-15.69&CDS=1-2520
1473	OG0001473	YGL030W	-processed-gene-7.99-mRNA-1_1&gene=augustus_masked-gi|1002316346|dbj|BCGN01000007.1|-processed-gene-7.99&CDS=1-327
1474	OG0001474	YGL037C	-snap-gene-1.67-mRNA-1_1&gene=maker-gi|1002316347|dbj|BCGN01000006.1|-snap-gene-1.67&CDS=1-681
1475	OG0001475	YGL040C	-processed-gene-9.73-mRNA-1_1&gene=genemark-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-9.73&CDS=1-1032
1476	OG0001476	YGL043W	-processed-gene-7.7-mRNA-1_1&gene=snap_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-7.7&CDS=1-885
1477	OG0001477	YGL044C	-snap-gene-7.80-mRNA-1_1&gene=maker-gi|1002316345|dbj|BCGN01000008.1|-snap-gene-7.80&CDS=1-924
1478	OG0001478	YGL045W	-augustus-gene-9.8-mRNA-1_1&gene=maker-gi|1002316349|dbj|BCGN01000004.1|-augustus-gene-9.8&CDS=1-1560
1479	OG0001479	YGL047W	-processed-gene-3.61-mRNA-1_1&gene=snap_masked-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-3.61&CDS=1-657
1480	OG0001480	YGL048C	-processed-gene-1.92-mRNA-1_1&gene=snap_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-1.92&CDS=1-1191
1481	OG0001481	YGL050W	-processed-gene-3.97-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-3.97&CDS=1-819
1482	OG0001482	YGL054C	-processed-gene-16.46-mRNA-1_1&gene=snap_masked-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-16.46&CDS=1-411
1483	OG0001483	YGL055W	-processed-gene-16.72-mRNA-1_1&gene=snap_masked-gi|1002316351|dbj|BCGN01000002.1|-processed-gene-16.72&CDS=1-1488
1484	OG0001484	YGL058W	-snap-gene-2.48-mRNA-1_1&gene=maker-gi|1002316342|dbj|BCGN01000011.1|-snap-gene-2.48&CDS=1-453
1485	OG0001485	YGL059W	-processed-gene-1.67-mRNA-1_1&gene=snap_masked-gi|1002316343|dbj|BCGN01000010.1|-processed-gene-1.67&CDS=1-1464
1486	OG0001486	YGL064C	-processed-gene-8.74-mRNA-1_1&gene=snap_masked-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-8.74&CDS=1-1641
1487	OG0001487	YGL065C	-processed-gene-2.37-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-2.37&CDS=1-1389
1488	OG0001488	YGL066W	-snap-gene-2.6-mRNA-1_1&gene=maker-gi|1002316352|dbj|BCGN01000001.1|-snap-gene-2.6&CDS=1-1236
1489	OG0001489	YGL067W	-processed-gene-2.21-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-2.21&CDS=1-1323
1490	OG0001490	YGL068W	-processed-gene-12.69-mRNA-1_1&gene=genemark-gi|1002316351|dbj|BCGN01000002.1|-processed-gene-12.69&CDS=1-513
1491	OG0001491	YGL070C	-augustus-gene-12.84-mRNA-1_1&gene=maker-gi|1002316351|dbj|BCGN01000002.1|-augustus-gene-12.84&CDS=1-327
1492	OG0001492	YGL073W	-processed-gene-16.35-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-16.35&CDS=1-3396
1493	OG0001493	YGL078C	-processed-gene-0.40-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-0.40&CDS=1-1584
1494	OG0001494	YGL079W	-snap-gene-0.74-mRNA-1_1&gene=maker-gi|1002316344|dbj|BCGN01000009.1|-snap-gene-0.74&CDS=1-786
1495	OG0001495	YGL080W	-augustus-gene-1.113-mRNA-1_1&gene=maker-gi|1002316349|dbj|BCGN01000004.1|-augustus-gene-1.113&CDS=1-318
1496	OG0001496	YGL083W	-processed-gene-16.2-mRNA-1_1&gene=augustus_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-16.2&CDS=1-2814
1497	OG0001497	YGL084C	-processed-gene-5.74-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-5.74&CDS=1-1794
1498	OG0001498	YGL085W	-processed-gene-5.57-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-5.57&CDS=1-804
1499	OG0001499	YGL086W	-processed-gene-5.56-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-5.56&CDS=1-2256
1500	OG0001500	YGL087C	-snap-gene-5.42-mRNA-1_1&gene=maker-gi|1002316350|dbj|BCGN01000003.1|-snap-gene-5.42&CDS=1-417
1501	OG0001501	YGL091C	-processed-gene-4.48-mRNA-1_1&gene=snap_masked-gi|1002316346|dbj|BCGN01000007.1|-processed-gene-4.48&CDS=1-966
1502	OG0001502	YGL094C	-snap-gene-14.50-mRNA-1_1&gene=maker-gi|1002316352|dbj|BCGN01000001.1|-snap-gene-14.50&CDS=1-3483
1503	OG0001503	YGL095C	-snap-gene-2.7-mRNA-1_1&gene=maker-gi|1002316350|dbj|BCGN01000003.1|-snap-gene-2.7&CDS=1-1866
1504	OG0001504	YGL097W	-processed-gene-15.108-mRNA-1_1&gene=snap_masked-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-15.108&CDS=1-1602
1505	OG0001505	YGL098W	-processed-gene-13.14-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-13.14&CDS=1-840
1506	OG0001506	YGL099W	-processed-gene-13.74-mRNA-1_1&gene=genemark-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-13.74&CDS=1-1923
1507	OG0001507	YGL100W	-processed-gene-0.18-mRNA-1_1&gene=snap_masked-gi|1002316342|dbj|BCGN01000011.1|-processed-gene-0.18&CDS=1-1098
1508	OG0001508	YGL103W	-processed-gene-16.67-mRNA-1_1&gene=snap_masked-gi|1002316351|dbj|BCGN01000002.1|-processed-gene-16.67&CDS=1-447
1509	OG0001509	YGL105W	-snap-gene-18.70-mRNA-1_1&gene=maker-gi|1002316350|dbj|BCGN01000003.1|-snap-gene-18.70&CDS=1-1116
1510	OG0001510	YGL106W	-snap-gene-3.6-mRNA-1_1&gene=maker-gi|1002316345|dbj|BCGN01000008.1|-snap-gene-3.6&CDS=1-432
1511	OG0001511	YGL110C	-processed-gene-0.5-mRNA-1_1&gene=snap_masked-gi|1002316342|dbj|BCGN01000011.1|-processed-gene-0.5&CDS=1-1968
1512	OG0001512	YGL111W	-snap-gene-0.64-mRNA-1_1&gene=maker-gi|1002316342|dbj|BCGN01000011.1|-snap-gene-0.64&CDS=1-1320
1513	OG0001513	YGL112C	-processed-gene-14.82-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-14.82&CDS=1-1422
1514	OG0001514	YGL114W	-processed-gene-5.9-mRNA-1_1&gene=augustus_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-5.9&CDS=1-2346
1515	OG0001515	YGL115W	-snap-gene-5.40-mRNA-1_1&gene=maker-gi|1002316350|dbj|BCGN01000003.1|-snap-gene-5.40&CDS=1-1014
1516	OG0001516	YGL119W	-processed-gene-1.41-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-1.41&CDS=1-1686
1517	OG0001517	YGL122C	-processed-gene-18.18-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-18.18&CDS=1-1371
1518	OG0001518	YGL123W	-processed-gene-0.79-mRNA-1_1&gene=snap_masked-gi|1002316351|dbj|BCGN01000002.1|-processed-gene-0.79&CDS=1-735
1519	OG0001519	YGL124C	-processed-gene-4.23-mRNA-1_1&gene=snap_masked-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-4.23&CDS=1-1806
1520	OG0001520	YGL125W	-processed-gene-6.83-mRNA-1_1&gene=augustus_masked-gi|1002316344|dbj|BCGN01000009.1|-processed-gene-6.83&CDS=1-1881
1521	OG0001521	YGL126W	-processed-gene-4.39-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-4.39&CDS=1-1059
1522	OG0001522	YGL127C	-processed-gene-4.55-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-4.55&CDS=1-558
1523	OG0001523	YGL129C	-processed-gene-12.54-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-12.54&CDS=1-1443
1524	OG0001524	YGL130W	-snap-gene-13.47-mRNA-1_1&gene=maker-gi|1002316347|dbj|BCGN01000006.1|-snap-gene-13.47&CDS=1-1581
1525	OG0001525	YGL136C	-snap-gene-6.120-mRNA-1_1&gene=maker-gi|1002316345|dbj|BCGN01000008.1|-snap-gene-6.120&CDS=1-1821
1526	OG0001526	YGL137W	-processed-gene-6.60-mRNA-1_1&gene=snap_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-6.60&CDS=1-2616
1527	OG0001527	YGL138C	-snap-gene-2.5-mRNA-1_1&gene=maker-gi|1002316345|dbj|BCGN01000008.1|-snap-gene-2.5&CDS=1-1176
1528	OG0001528	YGL140C	-processed-gene-22.96-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-22.96&CDS=1-3987
