	OrthologID	Saccharomyces_cerevisiae	Wickerhamiella_domercqiae
1550	OG0001550	YJR070C	-processed-gene-27.94-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-27.94&CDS=1-942
1551	OG0001551	YJR072C	-processed-gene-27.74-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-27.74&CDS=1-1011
1552	OG0001552	YJR074W	-processed-gene-26.111-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-26.111&CDS=1-498
1553	OG0001553	YJR075W	-processed-gene-26.92-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-26.92&CDS=1-3438
1554	OG0001554	YJR076C	-processed-gene-5.117-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-5.117&CDS=1-1011
1555	OG0001555	YJR078W	-processed-gene-18.28-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-18.28&CDS=1-1320
1556	OG0001556	YJR085C	-processed-gene-18.45-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-18.45&CDS=1-309
1557	OG0001557	YJR090C	-processed-gene-3.161-mRNA-1_1&gene=augustus_masked-gi|1002316078|dbj|BCGM01000004.1|-processed-gene-3.161&CDS=1-1710
1558	OG0001558	YJR093C	-processed-gene-16.84-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-16.84&CDS=1-627
1559	OG0001559	YJR095W	-processed-gene-14.48-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-14.48&CDS=1-1104
1560	OG0001560	YJR096W	-processed-gene-33.77-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-33.77&CDS=1-819
1561	OG0001561	YJR098C	-processed-gene-17.15-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-17.15&CDS=1-1995
1562	OG0001562	YJR099W	-processed-gene-14.29-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-14.29&CDS=1-690
1563	OG0001563	YJR100C	-processed-gene-6.31-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-6.31&CDS=1-921
1564	OG0001564	YJR101W	-processed-gene-6.18-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-6.18&CDS=1-3420
1565	OG0001565	YJR104C	-processed-gene-2.30-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-2.30&CDS=1-2013
1566	OG0001566	YJR105W	-augustus-gene-18.4-mRNA-1_1&gene=maker-gi|1002316079|dbj|BCGM01000003.1|-augustus-gene-18.4&CDS=1-4440
1567	OG0001567	YJR110W	-processed-gene-27.81-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-27.81&CDS=1-1836
1568	OG0001568	YJR111C	-processed-gene-6.26-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-6.26&CDS=1-681
1569	OG0001569	YJR112W-A	-processed-gene-1.89-mRNA-1_1&gene=snap_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-1.89&CDS=1-483
1570	OG0001570	YJR116W	-processed-gene-5.87-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-5.87&CDS=1-822
1571	OG0001571	YJR117W	-processed-gene-32.64-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-32.64&CDS=1-1305
1572	OG0001572	YJR118C	-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-1.8&CDS=1-450
1573	OG0001573	YJR121W	-processed-gene-18.29-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-18.29&CDS=1-4863
1574	OG0001574	YJR123W	-processed-gene-21.107-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-21.107&CDS=1-1947
1575	OG0001575	YJR125C	-processed-gene-16.38-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-16.38&CDS=1-1215
1576	OG0001576	YJR132W	-processed-gene-34.68-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-34.68&CDS=1-2982
1577	OG0001577	YJR133W	-processed-gene-34.66-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-34.66&CDS=1-636
1578	OG0001578	YJR135W-A	-processed-gene-0.93-mRNA-1_1&gene=snap_masked-gi|1002316078|dbj|BCGM01000004.1|-processed-gene-0.93&CDS=1-1548
1579	OG0001579	YJR137C	-processed-gene-1.115-mRNA-1_1&gene=augustus_masked-gi|1002316078|dbj|BCGM01000004.1|-processed-gene-1.115&CDS=1-4137
1580	OG0001580	YJR138W	-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-1.28&CDS=1-3774
1581	OG0001581	YJR139C	-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-1.8&CDS=1-1035
1582	OG0001582	YJR141W	-processed-gene-0.58-mRNA-1_1&gene=snap_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-0.58&CDS=1-885
1583	OG0001583	YJR142W	-processed-gene-25.38-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-25.38&CDS=1-891
1584	OG0001584	YJR143C	-processed-gene-8.33-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-8.33&CDS=1-2199
1585	OG0001585	YJR144W	-processed-gene-8.13-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-8.13&CDS=1-822
1586	OG0001586	YJR149W	-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-0.23&CDS=1-1041
1587	OG0001587	YKL001C	-processed-gene-8.81-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-8.81&CDS=1-591
1588	OG0001588	YKL002W	-processed-gene-8.101-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-8.101&CDS=1-642
1589	OG0001589	YKL003C	-augustus-gene-10.3-mRNA-1_1&gene=maker-gi|1002316081|dbj|BCGM01000001.1|-augustus-gene-10.3&CDS=1-1083
1590	OG0001590	YKL004W	-processed-gene-17.80-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-17.80&CDS=1-1095
1591	OG0001591	YKL005C	-processed-gene-4.68-mRNA-1_1&gene=snap_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-4.68&CDS=1-1413
1592	OG0001592	YKL007W	-processed-gene-4.36-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-4.36&CDS=1-762
1593	OG0001593	YKL010C	-processed-gene-9.32-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-9.32&CDS=1-5151
1594	OG0001594	YKL011C	-processed-gene-8.48-mRNA-1_1&gene=snap_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-8.48&CDS=1-861
1595	OG0001595	YKL012W	-processed-gene-8.76-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-8.76&CDS=1-975
1596	OG0001596	YKL013C	-augustus-gene-8.113-mRNA-1_1&gene=maker-gi|1002316081|dbj|BCGM01000001.1|-augustus-gene-8.113&CDS=1-2562
1597	OG0001597	YKL016C	-processed-gene-19.79-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-19.79&CDS=1-5985
1598	OG0001598	YKL017C	-processed-gene-7.73-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-7.73&CDS=1-1956
1599	OG0001599	YKL018W	-processed-gene-19.80-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-19.80&CDS=1-942
1600	OG0001600	YKL019W	-processed-gene-17.67-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-17.67&CDS=1-936
1601	OG0001601	YKL021C	-processed-gene-6.11-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-6.11&CDS=1-1005
1602	OG0001602	YKL022C	-processed-gene-2.99-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-2.99&CDS=1-1581
1603	OG0001603	YKL024C	-processed-gene-19.59-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-19.59&CDS=1-912
1604	OG0001604	YKL025C	-processed-gene-15.43-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-15.43&CDS=1-1620
1605	OG0001605	YKL027W	-processed-gene-5.9-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-5.9&CDS=1-1299
1606	OG0001606	YKL028W	-processed-gene-3.61-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-3.61&CDS=1-1128
1607	OG0001607	YKL033W	-processed-gene-18.27-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-18.27&CDS=1-2892
1608	OG0001608	YKL033W-A	-processed-gene-5.145-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-5.145&CDS=1-717
1609	OG0001609	YKL034W	-processed-gene-16.17-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-16.17&CDS=1-2031
1610	OG0001610	YKL035W	-processed-gene-30.66-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-30.66&CDS=1-1500
1611	OG0001611	YKL041W	-processed-gene-1.12-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-1.12&CDS=1-678
1612	OG0001612	YKL045W	-processed-gene-8.131-mRNA-1_1&gene=snap_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-8.131&CDS=1-1359
1613	OG0001613	YKL047W	-processed-gene-29.86-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-29.86&CDS=1-1215
1614	OG0001614	YKL051W	-processed-gene-5.88-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-5.88&CDS=1-798
1615	OG0001615	YKL053C-A	-processed-gene-19.40-mRNA-1_1&gene=snap_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-19.40&CDS=1-249
1616	OG0001616	YKL056C	-processed-gene-25.10-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-25.10&CDS=1-504
1617	OG0001617	YKL058W	-processed-gene-9.27-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-9.27&CDS=1-4503
1618	OG0001618	YKL059C	-processed-gene-33.44-mRNA-1_1&gene=snap_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-33.44&CDS=1-1551
1619	OG0001619	YKL060C	-processed-gene-10.12-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-10.12&CDS=1-1092
1620	OG0001620	YKL067W	-processed-gene-5.30-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-5.30&CDS=1-456
1621	OG0001621	YKL069W	-processed-gene-14.98-mRNA-1_1&gene=snap_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-14.98&CDS=1-525
1622	OG0001622	YKL070W	-processed-gene-34.74-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-34.74&CDS=1-609
1623	OG0001623	YKL073W	-processed-gene-29.70-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-29.70&CDS=1-1986
1624	OG0001624	YKL085W	-processed-gene-19.21-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-19.21&CDS=1-1002
1625	OG0001625	YKL087C	-processed-gene-21.111-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-21.111&CDS=1-2880
1626	OG0001626	YKL092C	-processed-gene-11.86-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-11.86&CDS=1-2505
1627	OG0001627	YKL094W	-processed-gene-7.73-mRNA-1_1&gene=snap_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-7.73&CDS=1-900
1628	OG0001628	YKL095W	-processed-gene-29.71-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-29.71&CDS=1-609
1629	OG0001629	YKL099C	-processed-gene-20.158-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-20.158&CDS=1-1755
1630	OG0001630	YKL103C	-processed-gene-4.10-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-4.10&CDS=1-1485
1631	OG0001631	YKL104C	-processed-gene-12.16-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-12.16&CDS=1-2103
1632	OG0001632	YKL110C	-processed-gene-13.91-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-13.91&CDS=1-822
1633	OG0001633	YKL113C	-augustus-gene-23.129-mRNA-1_1&gene=maker-gi|1002316081|dbj|BCGM01000001.1|-augustus-gene-23.129&CDS=1-2136
1634	OG0001634	YKL116C	-processed-gene-32.4-mRNA-1_1&gene=snap_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-32.4&CDS=1-1551
1635	OG0001635	YKL117W	-processed-gene-3.175-mRNA-1_1&gene=augustus_masked-gi|1002316078|dbj|BCGM01000004.1|-processed-gene-3.175&CDS=1-606
1636	OG0001636	YKL119C	-processed-gene-16.20-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-16.20&CDS=1-717
1637	OG0001637	YKL120W	-processed-gene-10.31-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-10.31&CDS=1-930
1638	OG0001638	YKL125W	-processed-gene-35.99-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-35.99&CDS=1-1875
1639	OG0001639	YKL135C	-processed-gene-9.148-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-9.148&CDS=1-2103
1640	OG0001640	YKL137W	-processed-gene-14.47-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-14.47&CDS=1-285
1641	OG0001641	YKL140W	-processed-gene-36.79-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-36.79&CDS=1-1956
1642	OG0001642	YKL142W	-processed-gene-13.67-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-13.67&CDS=1-636
1643	OG0001643	YKL143W	-processed-gene-13.146-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-13.146&CDS=1-1014
1644	OG0001644	YKL144C	-processed-gene-2.30-mRNA-1_1&gene=augustus_masked-gi|1002316078|dbj|BCGM01000004.1|-processed-gene-2.30&CDS=1-873
1645	OG0001645	YKL145W	-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-0.33&CDS=1-1317
1646	OG0001646	YKL146W	-processed-gene-13.169-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-13.169&CDS=1-1902
1647	OG0001647	YKL148C	-processed-gene-13.144-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-13.144&CDS=1-2997
1648	OG0001648	YKL149C	-augustus-gene-21.215-mRNA-1_1&gene=maker-gi|1002316080|dbj|BCGM01000002.1|-augustus-gene-21.215&CDS=1-1866
1649	OG0001649	YKL150W	-processed-gene-13.149-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-13.149&CDS=1-891
1650	OG0001650	YKL151C	-processed-gene-13.170-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-13.170&CDS=1-909
1651	OG0001651	YKL154W	-processed-gene-8.72-mRNA-1_1&gene=genemark-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-8.72&CDS=1-717
1652	OG0001652	YKL155C	-processed-gene-34.102-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-34.102&CDS=1-1566
1653	OG0001653	YKL165C	-processed-gene-17.9-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-17.9&CDS=1-4758
1654	OG0001654	YKL170W	-processed-gene-13.141-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-13.141&CDS=1-393
1655	OG0001655	YKL172W	-processed-gene-6.10-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-6.10&CDS=1-4386
1656	OG0001656	YKL178C	-processed-gene-9.71-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-9.71&CDS=1-1755
1657	OG0001657	YKL179C	-processed-gene-13.107-mRNA-1_1&gene=snap_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-13.107&CDS=1-1314
1658	OG0001658	YKL181W	-processed-gene-33.49-mRNA-1_1&gene=snap_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-33.49&CDS=1-1398
1659	OG0001659	YKL182W	-processed-gene-33.27-mRNA-1_1&gene=snap_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-33.27&CDS=1-6063
1660	OG0001660	YKL184W	-processed-gene-12.104-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-12.104&CDS=1-1266
1661	OG0001661	YKL185W	-processed-gene-5.138-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-5.138&CDS=1-2358
1662	OG0001662	YKL189W	-processed-gene-4.7-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-4.7&CDS=1-1584
1663	OG0001663	YKL192C	-processed-gene-21.95-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-21.95&CDS=1-360
1664	OG0001664	YKL193C	-processed-gene-21.96-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-21.96&CDS=1-1302
1665	OG0001665	YKL195W	-processed-gene-34.70-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-34.70&CDS=1-936
1666	OG0001666	YKL196C	-processed-gene-34.91-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-34.91&CDS=1-1278
1667	OG0001667	YKL197C	-processed-gene-14.15-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-14.15&CDS=1-2886
1668	OG0001668	YKL205W	-processed-gene-19.43-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-19.43&CDS=1-3024
1669	OG0001669	YKL206C	-processed-gene-27.95-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-27.95&CDS=1-627
1670	OG0001670	YKL210W	-processed-gene-9.87-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-9.87&CDS=1-3033
1671	OG0001671	YKL211C	-processed-gene-17.110-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-17.110&CDS=1-1446
1672	OG0001672	YKL213C	-processed-gene-17.90-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-17.90&CDS=1-3639
1673	OG0001673	YKL215C	-processed-gene-20.7-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-20.7&CDS=1-3795
1674	OG0001674	YKL218C	-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-0.22&CDS=1-990
1675	OG0001675	YKR009C	-processed-gene-36.95-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-36.95&CDS=1-2646
1676	OG0001676	YKR016W	-processed-gene-22.20-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-22.20&CDS=1-2367
1677	OG0001677	YKR017C	-processed-gene-1.12-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-1.12&CDS=1-1923
1678	OG0001678	YKR023W	-processed-gene-11.5-mRNA-1_1&gene=snap_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-11.5&CDS=1-1152
1679	OG0001679	YKR024C	-processed-gene-29.79-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-29.79&CDS=1-1911
1680	OG0001680	YKR028W	-processed-gene-7.157-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-7.157&CDS=1-2658
1681	OG0001681	YKR031C	-processed-gene-9.16-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-9.16&CDS=1-4890
1682	OG0001682	YKR035W-A	-processed-gene-10.114-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-10.114&CDS=1-597
1683	OG0001683	YKR043C	-processed-gene-17.86-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-17.86&CDS=1-1821
1684	OG0001684	YKR048C	-processed-gene-18.18-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-18.18&CDS=1-1245
1685	OG0001685	YKR051W	-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-1.46&CDS=1-1308
1686	OG0001686	YKR054C	-processed-gene-12.55-mRNA-1_1&gene=snap_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-12.55&CDS=1-10605
1687	OG0001687	YKR056W	-processed-gene-3.20-mRNA-1_1&gene=genemark-gi|1002316078|dbj|BCGM01000004.1|-processed-gene-3.20&CDS=1-1380
1688	OG0001688	YKR062W	-processed-gene-20.3-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-20.3&CDS=1-1545
1689	OG0001689	YKR063C	-processed-gene-10.101-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-10.101&CDS=1-1221
1690	OG0001690	YKR065C	-processed-gene-4.64-mRNA-1_1&gene=snap_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-4.64&CDS=1-537
1691	OG0001691	YKR068C	-processed-gene-19.62-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-19.62&CDS=1-681
1692	OG0001692	YKR069W	-processed-gene-10.50-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-10.50&CDS=1-2184
1693	OG0001693	YKR070W	-processed-gene-10.49-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-10.49&CDS=1-945
1694	OG0001694	YKR071C	-processed-gene-17.78-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-17.78&CDS=1-807
1695	OG0001695	YKR072C	-processed-gene-3.48-mRNA-1_1&gene=snap_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-3.48&CDS=1-1392
1696	OG0001696	YKR074W	-processed-gene-7.119-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-7.119&CDS=1-417
1697	OG0001697	YKR079C	-processed-gene-7.148-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-7.148&CDS=1-1911
1698	OG0001698	YKR080W	-processed-gene-12.4-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-12.4&CDS=1-936
1699	OG0001699	YKR081C	-processed-gene-12.0-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-12.0&CDS=1-972
1700	OG0001700	YKR082W	-processed-gene-12.3-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-12.3&CDS=1-4590
1701	OG0001701	YKR085C	-processed-gene-11.99-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-11.99&CDS=1-549
1702	OG0001702	YKR087C	-processed-gene-15.54-mRNA-1_1&gene=snap_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-15.54&CDS=1-870
1703	OG0001703	YKR097W	-processed-gene-9.11-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-9.11&CDS=1-4953
1704	OG0001704	YLL006W	-processed-gene-18.41-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-18.41&CDS=1-1161
1705	OG0001705	YLL008W	-processed-gene-6.33-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-6.33&CDS=1-1923
1706	OG0001706	YLL011W	-snap-gene-2.57-mRNA-1_1&gene=maker-gi|1002316079|dbj|BCGM01000003.1|-snap-gene-2.57&CDS=1-3786
1707	OG0001707	YLL013C	-processed-gene-3.89-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-3.89&CDS=1-2121
1708	OG0001708	YLL018C	-processed-gene-28.44-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-28.44&CDS=1-1650
1709	OG0001709	YLL018C-A	-processed-gene-19.32-mRNA-1_1&gene=snap_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-19.32&CDS=1-252
1710	OG0001710	YLL019C	-augustus-gene-4.1-mRNA-1_1&gene=maker-gi|1002316081|dbj|BCGM01000001.1|-augustus-gene-4.1&CDS=1-2316
