	OrthologID	Metschnikowia_hawaiiensis	Saccharomyces_cerevisiae
1700	OG0001700	snap_masked-haw-_s298-processed-gene-1.114-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-1.114&CDS=1-1401	YOR025W
1701	OG0001701	snap_masked-haw-_s298-processed-gene-1.96-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-1.96&CDS=1-912	YDR374C
1702	OG0001702	snap_masked-haw-_s298-processed-gene-1.97-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-1.97&CDS=1-729	YOR125C
1703	OG0001703	snap_masked-haw-_s298-processed-gene-1.98-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-1.98&CDS=1-1464	YOL069W
1704	OG0001704	snap_masked-haw-_s298-processed-gene-1.118-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-1.118&CDS=1-1923	YDL035C
1705	OG0001705	snap_masked-haw-_s298-processed-gene-1.99-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-1.99&CDS=1-1077	YFL026W
1706	OG0001706	snap_masked-haw-_s298-processed-gene-1.100-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-1.100&CDS=1-831	YNL032W
1707	OG0001707	snap_masked-haw-_s298-processed-gene-1.121-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-1.121&CDS=1-426	YIL087C
1708	OG0001708	maker-haw-_s298-snap-gene-1.46-mRNA-1_1&gene=maker-haw-_s298-snap-gene-1.46&CDS=1-981	YIL084C
1709	OG0001709	snap_masked-haw-_s298-processed-gene-1.125-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-1.125&CDS=1-6624	YJL130C
1710	OG0001710	snap_masked-haw-_s298-processed-gene-1.104-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-1.104&CDS=1-2976	YKR050W
1711	OG0001711	snap_masked-haw-_s298-processed-gene-1.105-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-1.105&CDS=1-855	YNL075W
1712	OG0001712	snap_masked-haw-_s298-processed-gene-1.107-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-1.107&CDS=1-762	YJL115W
1713	OG0001713	maker-haw-_s298-snap-gene-2.0-mRNA-1_1&gene=maker-haw-_s298-snap-gene-2.0&CDS=1-1935	YBR287W
1714	OG0001714	augustus_masked-haw-_s298-processed-gene-2.119-mRNA-1_1&gene=augustus_masked-haw-_s298-processed-gene-2.119&CDS=1-858	YGR053C
1715	OG0001715	snap_masked-haw-_s298-processed-gene-2.65-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-2.65&CDS=1-1197	YLR355C
1716	OG0001716	snap_masked-haw-_s298-processed-gene-2.88-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-2.88&CDS=1-483	YIR037W
1717	OG0001717	snap_masked-haw-_s298-processed-gene-2.90-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-2.90&CDS=1-594	YNL099C
1718	OG0001718	snap_masked-haw-_s298-processed-gene-2.66-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-2.66&CDS=1-501	YOR103C
1719	OG0001719	snap_masked-haw-_s298-processed-gene-2.91-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-2.91&CDS=1-744	YOR101W
1720	OG0001720	snap_masked-haw-_s298-processed-gene-2.93-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-2.93&CDS=1-990	YNL097C
1721	OG0001721	snap_masked-haw-_s298-processed-gene-2.94-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-2.94&CDS=1-2175	YJL168C
1722	OG0001722	augustus_masked-haw-_s298-processed-gene-2.126-mRNA-1_1&gene=augustus_masked-haw-_s298-processed-gene-2.126&CDS=1-1221	YOL016C
1723	OG0001723	snap_masked-haw-_s298-processed-gene-2.71-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-2.71&CDS=1-1389	YLR231C
1724	OG0001724	snap_masked-haw-_s298-processed-gene-2.98-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-2.98&CDS=1-1317	YGR254W
1725	OG0001725	augustus_masked-haw-_s298-processed-gene-2.128-mRNA-1_1&gene=augustus_masked-haw-_s298-processed-gene-2.128&CDS=1-408	YJR082C
1726	OG0001726	augustus_masked-haw-_s298-processed-gene-2.152-mRNA-1_1&gene=augustus_masked-haw-_s298-processed-gene-2.152&CDS=1-408	YDR462W
1727	OG0001727	snap_masked-haw-_s298-processed-gene-2.99-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-2.99&CDS=1-675	YLR025W
1728	OG0001728	snap_masked-haw-_s298-processed-gene-2.100-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-2.100&CDS=1-933	YLR026C
1729	OG0001729	snap_masked-haw-_s298-processed-gene-2.75-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-2.75&CDS=1-1350	YFL037W
1730	OG0001730	snap_masked-haw-_s298-processed-gene-2.79-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-2.79&CDS=1-1812	YHR194W
1731	OG0001731	snap_masked-haw-_s298-processed-gene-2.81-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-2.81&CDS=1-1404	YKL194C
1732	OG0001732	snap_masked-haw-_s298-processed-gene-2.108-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-2.108&CDS=1-1068	YLR418C
1733	OG0001733	snap_masked-haw-_s298-processed-gene-2.83-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-2.83&CDS=1-2235	YLR424W
1734	OG0001734	snap_masked-haw-_s298-processed-gene-2.85-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-2.85&CDS=1-819	YKL195W
1735	OG0001735	snap_masked-haw-_s298-processed-gene-2.86-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-2.86&CDS=1-597	YKL196C
1736	OG0001736	snap_masked-haw-_s298-processed-gene-2.110-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-2.110&CDS=1-1602	YOR359W
1737	OG0001737	snap_masked-haw-_s298-processed-gene-2.111-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-2.111&CDS=1-1740	YOR360C
1738	OG0001738	snap_masked-haw-_s298-processed-gene-2.114-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-2.114&CDS=1-4167	YBR115C
1739	OG0001739	augustus_masked-haw-_s298-processed-gene-2.168-mRNA-1_1&gene=augustus_masked-haw-_s298-processed-gene-2.168&CDS=1-2814	YBR114W
1740	OG0001740	snap_masked-haw-_s298-processed-gene-2.117-mRNA-1_1&gene=snap_masked-haw-_s298-processed-gene-2.117&CDS=1-711	YML025C
1741	OG0001741	snap_masked-haw-_s3-processed-gene-0.58-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.58&CDS=1-474	YGL058W
1742	OG0001742	snap_masked-haw-_s3-processed-gene-0.59-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.59&CDS=1-1398	YGL059W
1743	OG0001743	snap_masked-haw-_s3-processed-gene-0.61-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.61&CDS=1-531	YBR217W
1744	OG0001744	snap_masked-haw-_s3-processed-gene-0.88-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.88&CDS=1-1896	YLL019C
1745	OG0001745	snap_masked-haw-_s3-processed-gene-0.64-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.64&CDS=1-4389	YGL173C
1746	OG0001746	snap_masked-haw-_s3-processed-gene-0.89-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.89&CDS=1-288	YLL018C-A
1747	OG0001747	snap_masked-haw-_s3-processed-gene-0.65-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.65&CDS=1-2151	YPR021C
1748	OG0001748	snap_masked-haw-_s3-processed-gene-0.91-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.91&CDS=1-846	YGL174W
1749	OG0001749	snap_masked-haw-_s3-processed-gene-0.92-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.92&CDS=1-1401	YGL172W
1750	OG0001750	snap_masked-haw-_s3-processed-gene-0.66-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.66&CDS=1-1347	YGL175C
1751	OG0001751	snap_masked-haw-_s3-processed-gene-0.93-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.93&CDS=1-1038	YER127W
1752	OG0001752	snap_masked-haw-_s3-processed-gene-0.68-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.68&CDS=1-783	YER126C
1753	OG0001753	snap_masked-haw-_s3-processed-gene-0.94-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.94&CDS=1-3231	YPR022C
1754	OG0001754	snap_masked-haw-_s3-processed-gene-0.98-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.98&CDS=1-714	YGL044C
1755	OG0001755	augustus_masked-haw-_s3-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-haw-_s3-processed-gene-0.125&CDS=1-867	YGL043W
1756	OG0001756	snap_masked-haw-_s3-processed-gene-0.100-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.100&CDS=1-1479	YGR155W
1757	OG0001757	genemark-haw-_s3-processed-gene-0.47-mRNA-1_1&gene=genemark-haw-_s3-processed-gene-0.47&CDS=1-2112	YFR029W
1758	OG0001758	snap_masked-haw-_s3-processed-gene-0.70-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.70&CDS=1-1458	YEL015W
1759	OG0001759	snap_masked-haw-_s3-processed-gene-0.72-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.72&CDS=1-975	YGL091C
1760	OG0001760	snap_masked-haw-_s3-processed-gene-0.73-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.73&CDS=1-1347	YJL049W
1761	OG0001761	snap_masked-haw-_s3-processed-gene-0.103-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.103&CDS=1-1671	YEL013W
1762	OG0001762	snap_masked-haw-_s3-processed-gene-0.74-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.74&CDS=1-1254	YHR016C
1763	OG0001763	maker-haw-_s3-augustus-gene-0.3-mRNA-1_1&gene=maker-haw-_s3-augustus-gene-0.3&CDS=1-1950	YOR202W
1764	OG0001764	snap_masked-haw-_s3-processed-gene-0.76-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.76&CDS=1-2499	YAL011W
1765	OG0001765	snap_masked-haw-_s3-processed-gene-0.78-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.78&CDS=1-1260	YKR063C
1766	OG0001766	snap_masked-haw-_s3-processed-gene-0.79-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.79&CDS=1-5532	YNL242W
1767	OG0001767	snap_masked-haw-_s3-processed-gene-0.81-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.81&CDS=1-2784	YJL154C
1768	OG0001768	snap_masked-haw-_s3-processed-gene-0.110-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.110&CDS=1-690	YAR008W
1769	OG0001769	snap_masked-haw-_s3-processed-gene-0.112-mRNA-1_1&gene=snap_masked-haw-_s3-processed-gene-0.112&CDS=1-210	YBL071W-A
1770	OG0001770	snap_masked-haw-_s30-processed-gene-0.77-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-0.77&CDS=1-1203	YPR118W
1771	OG0001771	snap_masked-haw-_s30-processed-gene-0.78-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-0.78&CDS=1-1362	YMR026C
1772	OG0001772	snap_masked-haw-_s30-processed-gene-0.55-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-0.55&CDS=1-1308	YIL033C
1773	OG0001773	snap_masked-haw-_s30-processed-gene-0.83-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-0.83&CDS=1-3144	YNL014W
1774	OG0001774	snap_masked-haw-_s30-processed-gene-0.86-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-0.86&CDS=1-534	YCR046C
1775	OG0001775	augustus_masked-haw-_s30-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-haw-_s30-processed-gene-0.27&CDS=1-2178	YCR047C
1776	OG0001776	snap_masked-haw-_s30-processed-gene-0.89-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-0.89&CDS=1-687	YNR020C
1777	OG0001777	snap_masked-haw-_s30-processed-gene-0.59-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-0.59&CDS=1-657	YCR051W
1778	OG0001778	snap_masked-haw-_s30-processed-gene-0.63-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-0.63&CDS=1-1425	YNR023W
1779	OG0001779	maker-haw-_s30-augustus-gene-0.45-mRNA-1_1&gene=maker-haw-_s30-augustus-gene-0.45&CDS=1-2553	YLL028W
1780	OG0001780	snap_masked-haw-_s30-processed-gene-0.94-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-0.94&CDS=1-5061	YLR247C
1781	OG0001781	snap_masked-haw-_s30-processed-gene-0.66-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-0.66&CDS=1-723	YNL010W
1782	OG0001782	snap_masked-haw-_s30-processed-gene-0.96-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-0.96&CDS=1-300	YGL070C
1783	OG0001783	snap_masked-haw-_s30-processed-gene-0.68-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-0.68&CDS=1-513	YGL068W
1784	OG0001784	snap_masked-haw-_s30-processed-gene-0.98-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-0.98&CDS=1-1569	YDL178W
1785	OG0001785	snap_masked-haw-_s30-processed-gene-0.99-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-0.99&CDS=1-444	YDL177C
1786	OG0001786	maker-haw-_s30-augustus-gene-0.46-mRNA-1_1&gene=maker-haw-_s30-augustus-gene-0.46&CDS=1-2607	YIL078W
1787	OG0001787	snap_masked-haw-_s30-processed-gene-0.75-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-0.75&CDS=1-2160	YOR022C
1788	OG0001788	snap_masked-haw-_s30-processed-gene-0.100-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-0.100&CDS=1-618	YOR021C
1789	OG0001789	snap_masked-haw-_s30-processed-gene-0.76-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-0.76&CDS=1-681	YDR408C
1790	OG0001790	snap_masked-haw-_s30-processed-gene-0.104-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-0.104&CDS=1-1095	YOR136W
1791	OG0001791	snap_masked-haw-_s30-processed-gene-1.102-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-1.102&CDS=1-1134	YDL168W
1792	OG0001792	snap_masked-haw-_s30-processed-gene-1.103-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-1.103&CDS=1-1011	YDR214W
1793	OG0001793	snap_masked-haw-_s30-processed-gene-1.100-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-1.100&CDS=1-3960	YDR407C
1794	OG0001794	snap_masked-haw-_s30-processed-gene-1.105-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-1.105&CDS=1-315	YMR244C-A
1795	OG0001795	snap_masked-haw-_s30-processed-gene-1.101-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-1.101&CDS=1-1137	YDR321W
1796	OG0001796	snap_masked-haw-_s30-processed-gene-1.106-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-1.106&CDS=1-2094	YOR317W
1797	OG0001797	snap_masked-haw-_s30-processed-gene-1.126-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-1.126&CDS=1-2028	YMR108W
1798	OG0001798	snap_masked-haw-_s30-processed-gene-1.128-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-1.128&CDS=1-1128	YDR282C
1799	OG0001799	augustus_masked-haw-_s30-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-haw-_s30-processed-gene-1.17&CDS=1-2049	YKL104C
1800	OG0001800	maker-haw-_s30-augustus-gene-1.1-mRNA-1_1&gene=maker-haw-_s30-augustus-gene-1.1&CDS=1-219	YIL156W-B
1801	OG0001801	augustus_masked-haw-_s30-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-haw-_s30-processed-gene-1.19&CDS=1-1266	YER020W
1802	OG0001802	snap_masked-haw-_s30-processed-gene-1.129-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-1.129&CDS=1-1401	YML017W
1803	OG0001803	snap_masked-haw-_s30-processed-gene-1.131-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-1.131&CDS=1-1137	YHR068W
1804	OG0001804	snap_masked-haw-_s30-processed-gene-1.134-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-1.134&CDS=1-2322	YEL053C
1805	OG0001805	snap_masked-haw-_s30-processed-gene-1.110-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-1.110&CDS=1-3468	YDR325W
1806	OG0001806	snap_masked-haw-_s30-processed-gene-1.111-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-1.111&CDS=1-1125	YML008C
1807	OG0001807	maker-haw-_s30-augustus-gene-1.2-mRNA-1_1&gene=maker-haw-_s30-augustus-gene-1.2&CDS=1-3219	YDR324C
1808	OG0001808	snap_masked-haw-_s30-processed-gene-1.138-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-1.138&CDS=1-1365	YCL032W
1809	OG0001809	snap_masked-haw-_s30-processed-gene-1.114-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-1.114&CDS=1-2040	YLR361C
1810	OG0001810	maker-haw-_s30-snap-gene-1.144-mRNA-1_1&gene=maker-haw-_s30-snap-gene-1.144&CDS=1-4293	YLR362W
1811	OG0001811	snap_masked-haw-_s30-processed-gene-1.117-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-1.117&CDS=1-447	YFL017C
1812	OG0001812	snap_masked-haw-_s30-processed-gene-1.139-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-1.139&CDS=1-222	YFL017W-A
1813	OG0001813	snap_masked-haw-_s30-processed-gene-1.140-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-1.140&CDS=1-2529	YFL013C
1814	OG0001814	snap_masked-haw-_s30-processed-gene-1.119-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-1.119&CDS=1-1719	YJL163C
1815	OG0001815	augustus_masked-haw-_s30-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-haw-_s30-processed-gene-1.31&CDS=1-1872	YGR216C
1816	OG0001816	snap_masked-haw-_s30-processed-gene-1.142-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-1.142&CDS=1-1155	YLR328W
1817	OG0001817	snap_masked-haw-_s30-processed-gene-1.123-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-1.123&CDS=1-909	YMR099C
1818	OG0001818	snap_masked-haw-_s30-processed-gene-1.124-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-1.124&CDS=1-1425	YKL004W
1819	OG0001819	snap_masked-haw-_s30-processed-gene-1.143-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-1.143&CDS=1-360	YKL003C
1820	OG0001820	snap_masked-haw-_s30-processed-gene-2.171-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.171&CDS=1-2970	YOL090W
1821	OG0001821	maker-haw-_s30-snap-gene-2.91-mRNA-1_1&gene=maker-haw-_s30-snap-gene-2.91&CDS=1-2418	YPR167C
1822	OG0001822	snap_masked-haw-_s30-processed-gene-2.173-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.173&CDS=1-669	YIL007C
1823	OG0001823	snap_masked-haw-_s30-processed-gene-2.179-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.179&CDS=1-300	YIL008W
1824	OG0001824	snap_masked-haw-_s30-processed-gene-2.174-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.174&CDS=1-1305	YEL002C
1825	OG0001825	snap_masked-haw-_s30-processed-gene-2.175-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.175&CDS=1-366	YEL003W
1826	OG0001826	snap_masked-haw-_s30-processed-gene-2.209-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.209&CDS=1-537	YMR009W
1827	OG0001827	snap_masked-haw-_s30-processed-gene-2.180-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.180&CDS=1-1419	YNL317W
1828	OG0001828	snap_masked-haw-_s30-processed-gene-2.210-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.210&CDS=1-882	YOL136C
1829	OG0001829	augustus_masked-haw-_s30-processed-gene-2.53-mRNA-1_1&gene=augustus_masked-haw-_s30-processed-gene-2.53&CDS=1-2205	YOR017W
1830	OG0001830	snap_masked-haw-_s30-processed-gene-2.213-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.213&CDS=1-1422	YPL063W
1831	OG0001831	snap_masked-haw-_s30-processed-gene-2.214-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.214&CDS=1-798	YER026C
1832	OG0001832	snap_masked-haw-_s30-processed-gene-2.216-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.216&CDS=1-555	YDL200C
1833	OG0001833	snap_masked-haw-_s30-processed-gene-2.218-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.218&CDS=1-1119	YKL080W
1834	OG0001834	maker-haw-_s30-snap-gene-2.88-mRNA-1_1&gene=maker-haw-_s30-snap-gene-2.88&CDS=1-525	YPR028W
1835	OG0001835	snap_masked-haw-_s30-processed-gene-2.219-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.219&CDS=1-2442	YPR029C
1836	OG0001836	snap_masked-haw-_s30-processed-gene-2.184-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.184&CDS=1-828	YPL064C
1837	OG0001837	snap_masked-haw-_s30-processed-gene-2.221-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.221&CDS=1-345	YPR166C
1838	OG0001838	snap_masked-haw-_s30-processed-gene-2.186-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.186&CDS=1-300	YOL108C
1839	OG0001839	snap_masked-haw-_s30-processed-gene-2.187-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.187&CDS=1-4524	YOR093C
1840	OG0001840	snap_masked-haw-_s30-processed-gene-2.190-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.190&CDS=1-1341	YML126C
1841	OG0001841	maker-haw-_s30-snap-gene-2.89-mRNA-1_1&gene=maker-haw-_s30-snap-gene-2.89&CDS=1-1344	YML085C
1842	OG0001842	maker-haw-_s30-augustus-gene-2.3-mRNA-1_1&gene=maker-haw-_s30-augustus-gene-2.3&CDS=1-1725	YML125C
1843	OG0001843	snap_masked-haw-_s30-processed-gene-2.222-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.222&CDS=1-3909	YMR012W
1844	OG0001844	snap_masked-haw-_s30-processed-gene-2.195-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.195&CDS=1-1923	YML088W
1845	OG0001845	snap_masked-haw-_s30-processed-gene-2.197-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.197&CDS=1-2808	YNL287W
1846	OG0001846	snap_masked-haw-_s30-processed-gene-2.224-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.224&CDS=1-852	YPR079W
1847	OG0001847	snap_masked-haw-_s30-processed-gene-2.198-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.198&CDS=1-2454	YPR089W
1848	OG0001848	snap_masked-haw-_s30-processed-gene-2.225-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.225&CDS=1-306	YBR268W
1849	OG0001849	snap_masked-haw-_s30-processed-gene-2.226-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.226&CDS=1-249	YMR194C-B
1850	OG0001850	maker-haw-_s30-snap-gene-2.92-mRNA-1_1&gene=maker-haw-_s30-snap-gene-2.92&CDS=1-906	YLR283W
1851	OG0001851	snap_masked-haw-_s30-processed-gene-2.201-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.201&CDS=1-2241	YOR112W
1852	OG0001852	snap_masked-haw-_s30-processed-gene-2.228-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.228&CDS=1-2487	YIL130W
1853	OG0001853	snap_masked-haw-_s30-processed-gene-2.202-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.202&CDS=1-1590	YNL240C
1854	OG0001854	snap_masked-haw-_s30-processed-gene-2.203-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.203&CDS=1-1200	YJL131C
1855	OG0001855	snap_masked-haw-_s30-processed-gene-2.229-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.229&CDS=1-1623	YKR051W
1856	OG0001856	augustus_masked-haw-_s30-processed-gene-2.72-mRNA-1_1&gene=augustus_masked-haw-_s30-processed-gene-2.72&CDS=1-1893	YOL060C
1857	OG0001857	snap_masked-haw-_s30-processed-gene-2.234-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.234&CDS=1-795	YIL093C
1858	OG0001858	augustus_masked-haw-_s30-processed-gene-2.44-mRNA-1_1&gene=augustus_masked-haw-_s30-processed-gene-2.44&CDS=1-507	YDL120W
1859	OG0001859	maker-haw-_s30-snap-gene-2.90-mRNA-1_1&gene=maker-haw-_s30-snap-gene-2.90&CDS=1-1533	YLR337C
1860	OG0001860	augustus_masked-haw-_s30-processed-gene-2.78-mRNA-1_1&gene=augustus_masked-haw-_s30-processed-gene-2.78&CDS=1-1035	YBR246W
1861	OG0001861	snap_masked-haw-_s30-processed-gene-2.239-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.239&CDS=1-3183	YDL215C
1862	OG0001862	snap_masked-haw-_s30-processed-gene-2.240-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.240&CDS=1-1905	YGL110C
1863	OG0001863	snap_masked-haw-_s30-processed-gene-2.241-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.241&CDS=1-3705	YMR218C
1864	OG0001864	augustus_masked-haw-_s30-processed-gene-2.48-mRNA-1_1&gene=augustus_masked-haw-_s30-processed-gene-2.48&CDS=1-255	YKL053C-A
1865	OG0001865	augustus_masked-haw-_s30-processed-gene-2.49-mRNA-1_1&gene=augustus_masked-haw-_s30-processed-gene-2.49&CDS=1-984	YJR107W
1866	OG0001866	snap_masked-haw-_s30-processed-gene-2.245-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.245&CDS=1-1470	YDR376W
1867	OG0001867	snap_masked-haw-_s30-processed-gene-2.247-mRNA-1_1&gene=snap_masked-haw-_s30-processed-gene-2.247&CDS=1-2838	YLR386W
1868	OG0001868	snap_masked-haw-_s300-processed-gene-0.241-mRNA-1_1&gene=snap_masked-haw-_s300-processed-gene-0.241&CDS=1-699	YGR152C
1869	OG0001869	snap_masked-haw-_s300-processed-gene-0.243-mRNA-1_1&gene=snap_masked-haw-_s300-processed-gene-0.243&CDS=1-2799	YGL201C
1870	OG0001870	snap_masked-haw-_s300-processed-gene-0.245-mRNA-1_1&gene=snap_masked-haw-_s300-processed-gene-0.245&CDS=1-2712	YBL066C
