	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035274_Wickerhamomyces_alni
2160	OG0002160	YJL205C	genemark-NODE_19_length_176701_cov_11.6693_ID_5405-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_19_length_176701_cov_11.6693_ID_5405-processed-gene-0.55&CDS=1-162
2161	OG0002161	YJL207C	genemark-NODE_19_length_176701_cov_11.6693_ID_5405-processed-gene-0.10-mRNA-1_1&gene=genemark-NODE_19_length_176701_cov_11.6693_ID_5405-processed-gene-0.10&CDS=1-5505
2162	OG0002162	YJL208C	genemark-NODE_19_length_176701_cov_11.6693_ID_5405-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_19_length_176701_cov_11.6693_ID_5405-processed-gene-0.11&CDS=1-1008
2163	OG0002163	YJL209W	augustus_masked-NODE_19_length_176701_cov_11.6693_ID_5405-processed-gene-0.225-mRNA-1_1&gene=augustus_masked-NODE_19_length_176701_cov_11.6693_ID_5405-processed-gene-0.225&CDS=1-1896
2164	OG0002164	YJL210W	genemark-NODE_52_length_59605_cov_11.7949_ID_7220-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_52_length_59605_cov_11.7949_ID_7220-processed-gene-0.81&CDS=1-1050
2165	OG0002165	YJL218W	genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-4.97-mRNA-1_1&gene=genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-4.97&CDS=1-660
2166	OG0002166	YJR001W	snap_masked-NODE_51_length_63240_cov_12.189_ID_7276-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NODE_51_length_63240_cov_12.189_ID_7276-processed-gene-0.59&CDS=1-1800
2167	OG0002167	YJR002W	genemark-NODE_51_length_63240_cov_12.189_ID_7276-processed-gene-0.25-mRNA-1_1&gene=genemark-NODE_51_length_63240_cov_12.189_ID_7276-processed-gene-0.25&CDS=1-1800
2168	OG0002168	YJR003C	augustus_masked-NODE_51_length_63240_cov_12.189_ID_7276-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_51_length_63240_cov_12.189_ID_7276-processed-gene-0.82&CDS=1-1437
2169	OG0002169	YJR005W	genemark-NODE_14_length_216528_cov_11.0368_ID_5637-processed-gene-0.106-mRNA-1_1&gene=genemark-NODE_14_length_216528_cov_11.0368_ID_5637-processed-gene-0.106&CDS=1-2019
2170	OG0002170	YJR006W	genemark-NODE_60_length_42956_cov_11.5737_ID_16798-processed-gene-0.44-mRNA-1_1&gene=genemark-NODE_60_length_42956_cov_11.5737_ID_16798-processed-gene-0.44&CDS=1-1383
2171	OG0002171	YJR007W	snap_masked-NODE_30_length_126156_cov_10.7807_ID_6269-processed-gene-0.100-mRNA-1_1&gene=snap_masked-NODE_30_length_126156_cov_10.7807_ID_6269-processed-gene-0.100&CDS=1-912
2172	OG0002172	YJR008W	augustus_masked-NODE_14_length_216528_cov_11.0368_ID_5637-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_14_length_216528_cov_11.0368_ID_5637-processed-gene-0.11&CDS=1-1347
2173	OG0002173	YJR010C-A	snap_masked-NODE_51_length_63240_cov_12.189_ID_7276-processed-gene-0.50-mRNA-1_1&gene=snap_masked-NODE_51_length_63240_cov_12.189_ID_7276-processed-gene-0.50&CDS=1-270
2174	OG0002174	YJR010W	genemark-NODE_51_length_63240_cov_12.189_ID_7276-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_51_length_63240_cov_12.189_ID_7276-processed-gene-0.7&CDS=1-1521
2175	OG0002175	YJR014W	genemark-NODE_45_length_75470_cov_12.1368_ID_6889-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_45_length_75470_cov_12.1368_ID_6889-processed-gene-0.65&CDS=1-576
2176	OG0002176	YJR016C	genemark-NODE_25_length_154784_cov_11.6473_ID_6672-processed-gene-0.213-mRNA-1_1&gene=genemark-NODE_25_length_154784_cov_11.6473_ID_6672-processed-gene-0.213&CDS=1-1770
2177	OG0002177	YJR017C	genemark-NODE_5_length_396261_cov_11.9408_ID_5026-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_5_length_396261_cov_11.9408_ID_5026-processed-gene-0.23&CDS=1-489
2178	OG0002178	YJR022W	genemark-NODE_7_length_364968_cov_11.2443_ID_4962-processed-gene-2.237-mRNA-1_1&gene=genemark-NODE_7_length_364968_cov_11.2443_ID_4962-processed-gene-2.237&CDS=1-294
2179	OG0002179	YJR024C	genemark-NODE_7_length_364968_cov_11.2443_ID_4962-processed-gene-2.283-mRNA-1_1&gene=genemark-NODE_7_length_364968_cov_11.2443_ID_4962-processed-gene-2.283&CDS=1-777
2180	OG0002180	YJR025C	augustus_masked-NODE_34_length_111206_cov_14.0002_ID_6327-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_34_length_111206_cov_14.0002_ID_6327-processed-gene-0.10&CDS=1-522
2181	OG0002181	YJR032W	maker-NODE_31_length_119511_cov_10.6209_ID_5953-augustus-gene-0.72-mRNA-1_1&gene=maker-NODE_31_length_119511_cov_10.6209_ID_5953-augustus-gene-0.72&CDS=1-1119
2182	OG0002182	YJR033C	genemark-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.130-mRNA-1_1&gene=genemark-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.130&CDS=1-3834
2183	OG0002183	YJR034W	genemark-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.99-mRNA-1_1&gene=genemark-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.99&CDS=1-324
2184	OG0002184	YJR035W	genemark-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.100&CDS=1-3072
2185	OG0002185	YJR036C	genemark-NODE_10_length_274997_cov_10.7885_ID_5235-processed-gene-1.126-mRNA-1_1&gene=genemark-NODE_10_length_274997_cov_10.7885_ID_5235-processed-gene-1.126&CDS=1-2604
2186	OG0002186	YJR040W	maker-NODE_10_length_274997_cov_10.7885_ID_5235-snap-gene-0.92-mRNA-1_1&gene=maker-NODE_10_length_274997_cov_10.7885_ID_5235-snap-gene-0.92&CDS=1-2325
2187	OG0002187	YJR041C	genemark-NODE_10_length_274997_cov_10.7885_ID_5235-processed-gene-1.123-mRNA-1_1&gene=genemark-NODE_10_length_274997_cov_10.7885_ID_5235-processed-gene-1.123&CDS=1-3369
2188	OG0002188	YJR042W	genemark-NODE_10_length_274997_cov_10.7885_ID_5235-processed-gene-1.121-mRNA-1_1&gene=genemark-NODE_10_length_274997_cov_10.7885_ID_5235-processed-gene-1.121&CDS=1-2343
2189	OG0002189	YJR044C	genemark-NODE_22_length_169033_cov_11.1949_ID_6056-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_22_length_169033_cov_11.1949_ID_6056-processed-gene-0.11&CDS=1-390
2190	OG0002190	YJR045C	genemark-NODE_22_length_169033_cov_11.1949_ID_6056-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_22_length_169033_cov_11.1949_ID_6056-processed-gene-0.9&CDS=1-1941
2191	OG0002191	YJR048W	genemark-NODE_17_length_184246_cov_13.1104_ID_6460-processed-gene-0.98-mRNA-1_1&gene=genemark-NODE_17_length_184246_cov_13.1104_ID_6460-processed-gene-0.98&CDS=1-330
2192	OG0002192	YJR049C	genemark-NODE_17_length_184246_cov_13.1104_ID_6460-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_17_length_184246_cov_13.1104_ID_6460-processed-gene-0.100&CDS=1-1440
2193	OG0002193	YJR050W	genemark-NODE_17_length_184246_cov_13.1104_ID_6460-processed-gene-0.149-mRNA-1_1&gene=genemark-NODE_17_length_184246_cov_13.1104_ID_6460-processed-gene-0.149&CDS=1-828
2194	OG0002194	YJR052W	genemark-NODE_64_length_40056_cov_10.6292_ID_8693-processed-gene-0.25-mRNA-1_1&gene=genemark-NODE_64_length_40056_cov_10.6292_ID_8693-processed-gene-0.25&CDS=1-1749
2195	OG0002195	YJR055W	genemark-NODE_17_length_184246_cov_13.1104_ID_6460-processed-gene-0.148-mRNA-1_1&gene=genemark-NODE_17_length_184246_cov_13.1104_ID_6460-processed-gene-0.148&CDS=1-426
2196	OG0002196	YJR056C	augustus_masked-NODE_78_length_16074_cov_10.8701_ID_8923-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_78_length_16074_cov_10.8701_ID_8923-processed-gene-0.21&CDS=1-609
2197	OG0002197	YJR057W	maker-NODE_10_length_274997_cov_10.7885_ID_5235-augustus-gene-1.7-mRNA-1_1&gene=maker-NODE_10_length_274997_cov_10.7885_ID_5235-augustus-gene-1.7&CDS=1-615
2198	OG0002198	YJR058C	genemark-NODE_10_length_274997_cov_10.7885_ID_5235-processed-gene-1.129-mRNA-1_1&gene=genemark-NODE_10_length_274997_cov_10.7885_ID_5235-processed-gene-1.129&CDS=1-432
2199	OG0002199	YJR060W	genemark-NODE_13_length_217331_cov_11.2721_ID_5089-processed-gene-1.61-mRNA-1_1&gene=genemark-NODE_13_length_217331_cov_11.2721_ID_5089-processed-gene-1.61&CDS=1-753
2200	OG0002200	YJR062C	genemark-NODE_13_length_217331_cov_11.2721_ID_5089-processed-gene-1.56-mRNA-1_1&gene=genemark-NODE_13_length_217331_cov_11.2721_ID_5089-processed-gene-1.56&CDS=1-1062
2201	OG0002201	YJR063W	genemark-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.114-mRNA-1_1&gene=genemark-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.114&CDS=1-369
2202	OG0002202	YJR064W	genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-1.44-mRNA-1_1&gene=genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-1.44&CDS=1-1644
2203	OG0002203	YJR065C	genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-1.23-mRNA-1_1&gene=genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-1.23&CDS=1-1284
2204	OG0002204	YJR067C	genemark-NODE_6_length_379886_cov_11.4463_ID_6363-processed-gene-2.40-mRNA-1_1&gene=genemark-NODE_6_length_379886_cov_11.4463_ID_6363-processed-gene-2.40&CDS=1-507
2205	OG0002205	YJR068W	genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-1.43-mRNA-1_1&gene=genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-1.43&CDS=1-1122
2206	OG0002206	YJR069C	augustus_masked-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-4.15-mRNA-1_1&gene=augustus_masked-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-4.15&CDS=1-567
2207	OG0002207	YJR070C	genemark-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.67-mRNA-1_1&gene=genemark-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.67&CDS=1-954
2208	OG0002208	YJR072C	genemark-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.111-mRNA-1_1&gene=genemark-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.111&CDS=1-1143
2209	OG0002209	YJR073C	genemark-NODE_81_length_13607_cov_11.2621_ID_9063-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_81_length_13607_cov_11.2621_ID_9063-processed-gene-0.8&CDS=1-624
2210	OG0002210	YJR074W	genemark-NODE_81_length_13607_cov_11.2621_ID_9063-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_81_length_13607_cov_11.2621_ID_9063-processed-gene-0.11&CDS=1-642
2211	OG0002211	YJR076C	genemark-NODE_61_length_42349_cov_11.2086_ID_11005-processed-gene-0.67-mRNA-1_1&gene=genemark-NODE_61_length_42349_cov_11.2086_ID_11005-processed-gene-0.67&CDS=1-1194
2212	OG0002212	YJR077C	genemark-NODE_61_length_42349_cov_11.2086_ID_11005-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_61_length_42349_cov_11.2086_ID_11005-processed-gene-0.69&CDS=1-921
2213	OG0002213	YJR078W	genemark-NODE_33_length_116069_cov_10.4712_ID_6197-processed-gene-0.120-mRNA-1_1&gene=genemark-NODE_33_length_116069_cov_10.4712_ID_6197-processed-gene-0.120&CDS=1-1413
2214	OG0002214	YJR080C	snap_masked-NODE_33_length_116069_cov_10.4712_ID_6197-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_33_length_116069_cov_10.4712_ID_6197-processed-gene-0.56&CDS=1-1344
2215	OG0002215	YJR082C	genemark-NODE_33_length_116069_cov_10.4712_ID_6197-processed-gene-0.119-mRNA-1_1&gene=genemark-NODE_33_length_116069_cov_10.4712_ID_6197-processed-gene-0.119&CDS=1-366
2216	OG0002216	YJR084W	genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-4.90-mRNA-1_1&gene=genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-4.90&CDS=1-1311
2217	OG0002217	YJR085C	genemark-NODE_99_length_5113_cov_11.6166_ID_9804-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_99_length_5113_cov_11.6166_ID_9804-processed-gene-0.5&CDS=1-321
2218	OG0002218	YJR088C	genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-0.113-mRNA-1_1&gene=genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-0.113&CDS=1-855
2219	OG0002219	YJR090C	genemark-NODE_22_length_169033_cov_11.1949_ID_6056-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_22_length_169033_cov_11.1949_ID_6056-processed-gene-0.34&CDS=1-2007
2220	OG0002220	YJR092W	genemark-NODE_22_length_169033_cov_11.1949_ID_6056-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_22_length_169033_cov_11.1949_ID_6056-processed-gene-0.71&CDS=1-4701
2221	OG0002221	YJR093C	genemark-NODE_22_length_169033_cov_11.1949_ID_6056-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_22_length_169033_cov_11.1949_ID_6056-processed-gene-0.32&CDS=1-993
2222	OG0002222	YJR095W	genemark-NODE_22_length_169033_cov_11.1949_ID_6056-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_22_length_169033_cov_11.1949_ID_6056-processed-gene-0.69&CDS=1-972
2223	OG0002223	YJR096W	genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-4.122-mRNA-1_1&gene=genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-4.122&CDS=1-855
2224	OG0002224	YJR097W	genemark-NODE_12_length_247088_cov_12.6365_ID_9252-processed-gene-1.37-mRNA-1_1&gene=genemark-NODE_12_length_247088_cov_12.6365_ID_9252-processed-gene-1.37&CDS=1-498
2225	OG0002225	YJR099W	genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-4.103-mRNA-1_1&gene=genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-4.103&CDS=1-693
2226	OG0002226	YJR100C	genemark-NODE_86_length_10357_cov_12.9419_ID_9289-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_86_length_10357_cov_12.9419_ID_9289-processed-gene-0.15&CDS=1-972
2227	OG0002227	YJR101W	genemark-NODE_86_length_10357_cov_12.9419_ID_9289-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_86_length_10357_cov_12.9419_ID_9289-processed-gene-0.11&CDS=1-792
2228	OG0002228	YJR102C	genemark-NODE_86_length_10357_cov_12.9419_ID_9289-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_86_length_10357_cov_12.9419_ID_9289-processed-gene-0.12&CDS=1-549
2229	OG0002229	YJR104C	genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-9.106-mRNA-1_1&gene=genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-9.106&CDS=1-459
2230	OG0002230	YJR105W	genemark-NODE_30_length_126156_cov_10.7807_ID_6269-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_30_length_126156_cov_10.7807_ID_6269-processed-gene-0.64&CDS=1-1038
2231	OG0002231	YJR107W	genemark-NODE_95_length_7211_cov_14.0477_ID_17931-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_95_length_7211_cov_14.0477_ID_17931-processed-gene-0.6&CDS=1-885
2232	OG0002232	YJR109C	genemark-NODE_95_length_7211_cov_14.0477_ID_17931-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_95_length_7211_cov_14.0477_ID_17931-processed-gene-0.8&CDS=1-3510
2233	OG0002233	YJR110W	genemark-NODE_44_length_76636_cov_14.2264_ID_6859-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_44_length_76636_cov_14.2264_ID_6859-processed-gene-0.79&CDS=1-1767
2234	OG0002234	YJR111C	genemark-NODE_44_length_76636_cov_14.2264_ID_6859-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_44_length_76636_cov_14.2264_ID_6859-processed-gene-0.57&CDS=1-819
2235	OG0002235	YJR112W	genemark-NODE_44_length_76636_cov_14.2264_ID_6859-processed-gene-0.85-mRNA-1_1&gene=genemark-NODE_44_length_76636_cov_14.2264_ID_6859-processed-gene-0.85&CDS=1-606
2236	OG0002236	YJR113C	genemark-NODE_44_length_76636_cov_14.2264_ID_6859-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_44_length_76636_cov_14.2264_ID_6859-processed-gene-0.61&CDS=1-774
2237	OG0002237	YJR118C	genemark-NODE_36_length_108922_cov_11.1402_ID_7707-processed-gene-0.90-mRNA-1_1&gene=genemark-NODE_36_length_108922_cov_11.1402_ID_7707-processed-gene-0.90&CDS=1-459
2238	OG0002238	YJR119C	genemark-NODE_36_length_108922_cov_11.1402_ID_7707-processed-gene-0.91-mRNA-1_1&gene=genemark-NODE_36_length_108922_cov_11.1402_ID_7707-processed-gene-0.91&CDS=1-2160
2239	OG0002239	YJR121W	genemark-NODE_36_length_108922_cov_11.1402_ID_7707-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_36_length_108922_cov_11.1402_ID_7707-processed-gene-0.61&CDS=1-1512
2240	OG0002240	YJR122W	genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-0.104-mRNA-1_1&gene=genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-0.104&CDS=1-1407
2241	OG0002241	YJR123W	genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-0.105-mRNA-1_1&gene=genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-0.105&CDS=1-696
2242	OG0002242	YJR124C	augustus_masked-NODE_35_length_109357_cov_11.5325_ID_7024-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-NODE_35_length_109357_cov_11.5325_ID_7024-processed-gene-0.130&CDS=1-1221
2243	OG0002243	YJR125C	genemark-NODE_25_length_154784_cov_11.6473_ID_6672-processed-gene-0.173-mRNA-1_1&gene=genemark-NODE_25_length_154784_cov_11.6473_ID_6672-processed-gene-0.173&CDS=1-1275
2244	OG0002244	YJR129C	genemark-NODE_25_length_154784_cov_11.6473_ID_6672-processed-gene-0.166-mRNA-1_1&gene=genemark-NODE_25_length_154784_cov_11.6473_ID_6672-processed-gene-0.166&CDS=1-891
2245	OG0002245	YJR130C	genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-6.89-mRNA-1_1&gene=genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-6.89&CDS=1-1659
2246	OG0002246	YJR132W	genemark-NODE_11_length_264536_cov_11.317_ID_9389-processed-gene-1.156-mRNA-1_1&gene=genemark-NODE_11_length_264536_cov_11.317_ID_9389-processed-gene-1.156&CDS=1-3075
2247	OG0002247	YJR135W-A	genemark-NODE_79_length_15882_cov_10.8818_ID_9091-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_79_length_15882_cov_10.8818_ID_9091-processed-gene-0.29&CDS=1-264
2248	OG0002248	YJR137C	genemark-NODE_12_length_247088_cov_12.6365_ID_9252-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_12_length_247088_cov_12.6365_ID_9252-processed-gene-0.94&CDS=1-4206
2249	OG0002249	YJR138W	augustus_masked-NODE_12_length_247088_cov_12.6365_ID_9252-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_12_length_247088_cov_12.6365_ID_9252-processed-gene-0.29&CDS=1-4368
2250	OG0002250	YJR139C	genemark-NODE_35_length_109357_cov_11.5325_ID_7024-processed-gene-0.78-mRNA-1_1&gene=genemark-NODE_35_length_109357_cov_11.5325_ID_7024-processed-gene-0.78&CDS=1-1083
2251	OG0002251	YJR140C	snap_masked-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.175-mRNA-1_1&gene=snap_masked-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.175&CDS=1-4674
2252	OG0002252	YJR141W	genemark-NODE_12_length_247088_cov_12.6365_ID_9252-processed-gene-0.92-mRNA-1_1&gene=genemark-NODE_12_length_247088_cov_12.6365_ID_9252-processed-gene-0.92&CDS=1-1134
2253	OG0002253	YJR142W	genemark-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.107-mRNA-1_1&gene=genemark-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.107&CDS=1-936
2254	OG0002254	YJR143C	genemark-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.143-mRNA-1_1&gene=genemark-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.143&CDS=1-2202
2255	OG0002255	YJR144W	genemark-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.141-mRNA-1_1&gene=genemark-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.141&CDS=1-816
2256	OG0002256	YKL001C	genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-1.56-mRNA-1_1&gene=genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-1.56&CDS=1-600
2257	OG0002257	YKL002W	genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-1.62-mRNA-1_1&gene=genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-1.62&CDS=1-690
2258	OG0002258	YKL003C	genemark-NODE_52_length_59605_cov_11.7949_ID_7220-processed-gene-0.87-mRNA-1_1&gene=genemark-NODE_52_length_59605_cov_11.7949_ID_7220-processed-gene-0.87&CDS=1-360
2259	OG0002259	YKL004W	genemark-NODE_6_length_379886_cov_11.4463_ID_6363-processed-gene-1.71-mRNA-1_1&gene=genemark-NODE_6_length_379886_cov_11.4463_ID_6363-processed-gene-1.71&CDS=1-1374
2260	OG0002260	YKL005C	genemark-NODE_6_length_379886_cov_11.4463_ID_6363-processed-gene-1.90-mRNA-1_1&gene=genemark-NODE_6_length_379886_cov_11.4463_ID_6363-processed-gene-1.90&CDS=1-2136
2261	OG0002261	YKL006C-A	genemark-NODE_6_length_379886_cov_11.4463_ID_6363-processed-gene-1.89-mRNA-1_1&gene=genemark-NODE_6_length_379886_cov_11.4463_ID_6363-processed-gene-1.89&CDS=1-285
2262	OG0002262	YKL007W	genemark-NODE_6_length_379886_cov_11.4463_ID_6363-processed-gene-1.69-mRNA-1_1&gene=genemark-NODE_6_length_379886_cov_11.4463_ID_6363-processed-gene-1.69&CDS=1-774
2263	OG0002263	YKL009W	genemark-NODE_6_length_379886_cov_11.4463_ID_6363-processed-gene-1.66-mRNA-1_1&gene=genemark-NODE_6_length_379886_cov_11.4463_ID_6363-processed-gene-1.66&CDS=1-717
2264	OG0002264	YKL010C	genemark-NODE_6_length_379886_cov_11.4463_ID_6363-processed-gene-1.87-mRNA-1_1&gene=genemark-NODE_6_length_379886_cov_11.4463_ID_6363-processed-gene-1.87&CDS=1-4527
2265	OG0002265	YKL011C	augustus_masked-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-0.111&CDS=1-1074
2266	OG0002266	YKL012W	genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-0.20&CDS=1-1680
2267	OG0002267	YKL013C	genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-0.32&CDS=1-507
2268	OG0002268	YKL014C	genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-0.22&CDS=1-5010
2269	OG0002269	YKL015W	genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-1.3-mRNA-1_1&gene=genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-1.3&CDS=1-2637
2270	OG0002270	YKL016C	genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-1.0-mRNA-1_1&gene=genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-1.0&CDS=1-528
2271	OG0002271	YKL017C	genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-1.1-mRNA-1_1&gene=genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-1.1&CDS=1-2184
2272	OG0002272	YKL019W	genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-1.39-mRNA-1_1&gene=genemark-NODE_8_length_333546_cov_11.6749_ID_5273-processed-gene-1.39&CDS=1-873
2273	OG0002273	YKL021C	genemark-NODE_6_length_379886_cov_11.4463_ID_6363-processed-gene-2.27-mRNA-1_1&gene=genemark-NODE_6_length_379886_cov_11.4463_ID_6363-processed-gene-2.27&CDS=1-1248
2274	OG0002274	YKL022C	genemark-NODE_6_length_379886_cov_11.4463_ID_6363-processed-gene-2.28-mRNA-1_1&gene=genemark-NODE_6_length_379886_cov_11.4463_ID_6363-processed-gene-2.28&CDS=1-2019
