	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035641_Yamadazyma_scolyti
1169	OG0001169	YER134C	augustus_masked-NODE_26_length_99811_cov_27.7239_ID_4270-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_26_length_99811_cov_27.7239_ID_4270-processed-gene-0.108&CDS=1-513
1170	OG0001170	YER136W	augustus_masked-NODE_4_length_830719_cov_29.352_ID_3346-processed-gene-4.87-mRNA-1_1&gene=augustus_masked-NODE_4_length_830719_cov_29.352_ID_3346-processed-gene-4.87&CDS=1-1344
1171	OG0001171	YER140W	maker-NODE_17_length_195034_cov_27.8368_ID_2750-snap-gene-0.98-mRNA-1_1&gene=maker-NODE_17_length_195034_cov_27.8368_ID_2750-snap-gene-0.98&CDS=1-1785
1172	OG0001172	YER141W	augustus_masked-NODE_17_length_195034_cov_27.8368_ID_2750-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-NODE_17_length_195034_cov_27.8368_ID_2750-processed-gene-0.121&CDS=1-1353
1173	OG0001173	YER143W	augustus_masked-NODE_4_length_830719_cov_29.352_ID_3346-processed-gene-4.112-mRNA-1_1&gene=augustus_masked-NODE_4_length_830719_cov_29.352_ID_3346-processed-gene-4.112&CDS=1-1311
1174	OG0001174	YER148W	maker-NODE_11_length_331018_cov_25.7707_ID_1971-augustus-gene-0.123-mRNA-1_1&gene=maker-NODE_11_length_331018_cov_25.7707_ID_1971-augustus-gene-0.123&CDS=1-1062
1175	OG0001175	YER151C	genemark-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-5.145-mRNA-1_1&gene=genemark-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-5.145&CDS=1-2136
1176	OG0001176	YER152C	augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-5.74-mRNA-1_1&gene=augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-5.74&CDS=1-1251
1177	OG0001177	YER154W	augustus_masked-NODE_5_length_662747_cov_30.4918_ID_1752-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_5_length_662747_cov_30.4918_ID_1752-processed-gene-0.98&CDS=1-1104
1178	OG0001178	YER155C	augustus_masked-NODE_5_length_662747_cov_30.4918_ID_1752-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_5_length_662747_cov_30.4918_ID_1752-processed-gene-0.84&CDS=1-5883
1179	OG0001179	YER156C	genemark-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-8.86-mRNA-1_1&gene=genemark-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-8.86&CDS=1-984
1180	OG0001180	YER157W	augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-8.109-mRNA-1_1&gene=augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-8.109&CDS=1-2376
1181	OG0001181	YER159C	augustus_masked-NODE_7_length_412794_cov_29.0303_ID_3442-processed-gene-3.85-mRNA-1_1&gene=augustus_masked-NODE_7_length_412794_cov_29.0303_ID_3442-processed-gene-3.85&CDS=1-324
1182	OG0001182	YER162C	genemark-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-9.131-mRNA-1_1&gene=genemark-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-9.131&CDS=1-2997
1183	OG0001183	YER163C	genemark-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-6.141-mRNA-1_1&gene=genemark-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-6.141&CDS=1-711
1184	OG0001184	YER164W	genemark-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-4.62-mRNA-1_1&gene=genemark-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-4.62&CDS=1-4188
1185	OG0001185	YER165W	augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-4.20-mRNA-1_1&gene=augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-4.20&CDS=1-1932
1186	OG0001186	YER169W	augustus_masked-NODE_15_length_231884_cov_38.0692_ID_3232-processed-gene-1.110-mRNA-1_1&gene=augustus_masked-NODE_15_length_231884_cov_38.0692_ID_3232-processed-gene-1.110&CDS=1-2184
1187	OG0001187	YER171W	augustus_masked-NODE_55_length_18752_cov_25.8261_ID_6452-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_55_length_18752_cov_25.8261_ID_6452-processed-gene-0.7&CDS=1-2103
1188	OG0001188	YER172C	genemark-NODE_25_length_107794_cov_42.2009_ID_3383-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_25_length_107794_cov_42.2009_ID_3383-processed-gene-0.68&CDS=1-10386
1189	OG0001189	YER173W	augustus_masked-NODE_15_length_231884_cov_38.0692_ID_3232-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-NODE_15_length_231884_cov_38.0692_ID_3232-processed-gene-1.109&CDS=1-1557
1190	OG0001190	YER174C	augustus_masked-NODE_15_length_231884_cov_38.0692_ID_3232-processed-gene-1.81-mRNA-1_1&gene=augustus_masked-NODE_15_length_231884_cov_38.0692_ID_3232-processed-gene-1.81&CDS=1-717
1191	OG0001191	YER176W	genemark-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-9.164-mRNA-1_1&gene=genemark-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-9.164&CDS=1-3249
1192	OG0001192	YER177W	augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-4.37-mRNA-1_1&gene=augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-4.37&CDS=1-762
1193	OG0001193	YER183C	augustus_masked-NODE_48_length_27703_cov_33.2025_ID_5002-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_48_length_27703_cov_33.2025_ID_5002-processed-gene-0.19&CDS=1-621
1194	OG0001194	YFL001W	augustus_masked-NODE_12_length_314762_cov_25.5892_ID_2686-processed-gene-2.184-mRNA-1_1&gene=augustus_masked-NODE_12_length_314762_cov_25.5892_ID_2686-processed-gene-2.184&CDS=1-1305
1195	OG0001195	YFL002C	augustus_masked-NODE_12_length_314762_cov_25.5892_ID_2686-processed-gene-2.155-mRNA-1_1&gene=augustus_masked-NODE_12_length_314762_cov_25.5892_ID_2686-processed-gene-2.155&CDS=1-1800
1196	OG0001196	YFL005W	genemark-NODE_3_length_891353_cov_30.1887_ID_1825-processed-gene-7.224-mRNA-1_1&gene=genemark-NODE_3_length_891353_cov_30.1887_ID_1825-processed-gene-7.224&CDS=1-600
1197	OG0001197	YFL007W	augustus_masked-NODE_8_length_401942_cov_32.945_ID_2553-processed-gene-3.65-mRNA-1_1&gene=augustus_masked-NODE_8_length_401942_cov_32.945_ID_2553-processed-gene-3.65&CDS=1-6507
1198	OG0001198	YFL008W	maker-NODE_11_length_331018_cov_25.7707_ID_1971-augustus-gene-1.90-mRNA-1_1&gene=maker-NODE_11_length_331018_cov_25.7707_ID_1971-augustus-gene-1.90&CDS=1-5361
1199	OG0001199	YFL010C	augustus_masked-NODE_3_length_891353_cov_30.1887_ID_1825-processed-gene-7.276-mRNA-1_1&gene=augustus_masked-NODE_3_length_891353_cov_30.1887_ID_1825-processed-gene-7.276&CDS=1-621
1200	OG0001200	YFL013C	snap_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-0.40&CDS=1-1818
1201	OG0001201	YFL014W	augustus_masked-NODE_7_length_412794_cov_29.0303_ID_3442-processed-gene-2.73-mRNA-1_1&gene=augustus_masked-NODE_7_length_412794_cov_29.0303_ID_3442-processed-gene-2.73&CDS=1-360
1202	OG0001202	YFL016C	augustus_masked-NODE_16_length_216442_cov_36.8176_ID_2354-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-NODE_16_length_216442_cov_36.8176_ID_2354-processed-gene-0.88&CDS=1-1347
1203	OG0001203	YFL017C	augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-0.112&CDS=1-465
1204	OG0001204	YFL018C	genemark-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-0.39&CDS=1-1473
1205	OG0001205	YFL022C	genemark-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-0.38&CDS=1-1485
1206	OG0001206	YFL024C	augustus_masked-NODE_14_length_232044_cov_26.2844_ID_2850-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-NODE_14_length_232044_cov_26.2844_ID_2850-processed-gene-1.33&CDS=1-2481
1207	OG0001207	YFL025C	augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-0.142-mRNA-1_1&gene=augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-0.142&CDS=1-2577
1208	OG0001208	YFL026W	snap_masked-NODE_3_length_891353_cov_30.1887_ID_1825-processed-gene-7.14-mRNA-1_1&gene=snap_masked-NODE_3_length_891353_cov_30.1887_ID_1825-processed-gene-7.14&CDS=1-1203
1209	OG0001209	YFL027C	augustus_masked-NODE_7_length_412794_cov_29.0303_ID_3442-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_7_length_412794_cov_29.0303_ID_3442-processed-gene-0.101&CDS=1-1434
1210	OG0001210	YFL028C	augustus_masked-NODE_32_length_75622_cov_44.1958_ID_7010-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_32_length_75622_cov_44.1958_ID_7010-processed-gene-0.50&CDS=1-3936
1211	OG0001211	YFL030W	augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-2.8-mRNA-1_1&gene=augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-2.8&CDS=1-1152
1212	OG0001212	YFL031W	augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-2.115-mRNA-1_1&gene=augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-2.115&CDS=1-555
1213	OG0001213	YFL033C	genemark-NODE_18_length_180892_cov_30.0919_ID_5399-processed-gene-0.144-mRNA-1_1&gene=genemark-NODE_18_length_180892_cov_30.0919_ID_5399-processed-gene-0.144&CDS=1-3846
1214	OG0001214	YFL034W	augustus_masked-NODE_3_length_891353_cov_30.1887_ID_1825-processed-gene-7.329-mRNA-1_1&gene=augustus_masked-NODE_3_length_891353_cov_30.1887_ID_1825-processed-gene-7.329&CDS=1-2583
1215	OG0001215	YFL036W	genemark-NODE_25_length_107794_cov_42.2009_ID_3383-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_25_length_107794_cov_42.2009_ID_3383-processed-gene-0.71&CDS=1-6276
1216	OG0001216	YFL037W	snap_masked-NODE_7_length_412794_cov_29.0303_ID_3442-processed-gene-2.0-mRNA-1_1&gene=snap_masked-NODE_7_length_412794_cov_29.0303_ID_3442-processed-gene-2.0&CDS=1-1341
1217	OG0001217	YFL038C	augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-9.112-mRNA-1_1&gene=augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-9.112&CDS=1-615
1218	OG0001218	YFL039C	augustus_masked-NODE_33_length_72579_cov_28.3893_ID_7737-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_33_length_72579_cov_28.3893_ID_7737-processed-gene-0.43&CDS=1-1125
1219	OG0001219	YFL045C	augustus_masked-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-1.69&CDS=1-753
1220	OG0001220	YFL047W	augustus_masked-NODE_31_length_85735_cov_27.1148_ID_4380-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_31_length_85735_cov_27.1148_ID_4380-processed-gene-0.63&CDS=1-2502
1221	OG0001221	YFL053W	augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-7.85-mRNA-1_1&gene=augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-7.85&CDS=1-1755
1222	OG0001222	YFL055W	augustus_masked-NODE_11_length_331018_cov_25.7707_ID_1971-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_11_length_331018_cov_25.7707_ID_1971-processed-gene-0.48&CDS=1-1518
1223	OG0001223	YFR002W	augustus_masked-NODE_23_length_117406_cov_28.2574_ID_6316-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_23_length_117406_cov_28.2574_ID_6316-processed-gene-0.113&CDS=1-2787
1224	OG0001224	YFR004W	augustus_masked-NODE_4_length_830719_cov_29.352_ID_3346-processed-gene-4.111-mRNA-1_1&gene=augustus_masked-NODE_4_length_830719_cov_29.352_ID_3346-processed-gene-4.111&CDS=1-3075
1225	OG0001225	YFR006W	augustus_masked-NODE_4_length_830719_cov_29.352_ID_3346-processed-gene-4.86-mRNA-1_1&gene=augustus_masked-NODE_4_length_830719_cov_29.352_ID_3346-processed-gene-4.86&CDS=1-1410
1226	OG0001226	YFR009W	augustus_masked-NODE_11_length_331018_cov_25.7707_ID_1971-processed-gene-2.137-mRNA-1_1&gene=augustus_masked-NODE_11_length_331018_cov_25.7707_ID_1971-processed-gene-2.137&CDS=1-3486
1227	OG0001227	YFR010W	snap_masked-NODE_11_length_331018_cov_25.7707_ID_1971-processed-gene-2.171-mRNA-1_1&gene=snap_masked-NODE_11_length_331018_cov_25.7707_ID_1971-processed-gene-2.171&CDS=1-1428
1228	OG0001228	YFR011C	augustus_masked-NODE_11_length_331018_cov_25.7707_ID_1971-processed-gene-2.136-mRNA-1_1&gene=augustus_masked-NODE_11_length_331018_cov_25.7707_ID_1971-processed-gene-2.136&CDS=1-447
1229	OG0001229	YFR015C	maker-NODE_14_length_232044_cov_26.2844_ID_2850-augustus-gene-1.6-mRNA-1_1&gene=maker-NODE_14_length_232044_cov_26.2844_ID_2850-augustus-gene-1.6&CDS=1-2553
1230	OG0001230	YFR016C	augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-8.112-mRNA-1_1&gene=augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-8.112&CDS=1-2319
1231	OG0001231	YFR019W	augustus_masked-NODE_15_length_231884_cov_38.0692_ID_3232-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_15_length_231884_cov_38.0692_ID_3232-processed-gene-0.55&CDS=1-8412
1232	OG0001232	YFR021W	augustus_masked-NODE_23_length_117406_cov_28.2574_ID_6316-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_23_length_117406_cov_28.2574_ID_6316-processed-gene-0.115&CDS=1-1719
1233	OG0001233	YFR025C	genemark-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-3.82-mRNA-1_1&gene=genemark-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-3.82&CDS=1-930
1234	OG0001234	YFR027W	augustus_masked-NODE_4_length_830719_cov_29.352_ID_3346-processed-gene-4.95-mRNA-1_1&gene=augustus_masked-NODE_4_length_830719_cov_29.352_ID_3346-processed-gene-4.95&CDS=1-708
1235	OG0001235	YFR028C	augustus_masked-NODE_17_length_195034_cov_27.8368_ID_2750-processed-gene-0.166-mRNA-1_1&gene=augustus_masked-NODE_17_length_195034_cov_27.8368_ID_2750-processed-gene-0.166&CDS=1-1602
1236	OG0001236	YFR030W	augustus_masked-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-3.144-mRNA-1_1&gene=augustus_masked-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-3.144&CDS=1-3264
1237	OG0001237	YFR031C	genemark-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-4.57-mRNA-1_1&gene=genemark-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-4.57&CDS=1-6585
1238	OG0001238	YFR032C	snap_masked-NODE_5_length_662747_cov_30.4918_ID_1752-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_5_length_662747_cov_30.4918_ID_1752-processed-gene-0.15&CDS=1-921
1239	OG0001239	YFR034C	augustus_masked-NODE_5_length_662747_cov_30.4918_ID_1752-processed-gene-2.109-mRNA-1_1&gene=augustus_masked-NODE_5_length_662747_cov_30.4918_ID_1752-processed-gene-2.109&CDS=1-1275
1240	OG0001240	YFR037C	augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-5.98-mRNA-1_1&gene=augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-5.98&CDS=1-1668
1241	OG0001241	YFR038W	augustus_masked-NODE_7_length_412794_cov_29.0303_ID_3442-processed-gene-2.71-mRNA-1_1&gene=augustus_masked-NODE_7_length_412794_cov_29.0303_ID_3442-processed-gene-2.71&CDS=1-2040
1242	OG0001242	YFR041C	augustus_masked-NODE_19_length_173433_cov_42.9605_ID_3700-processed-gene-0.138-mRNA-1_1&gene=augustus_masked-NODE_19_length_173433_cov_42.9605_ID_3700-processed-gene-0.138&CDS=1-906
1243	OG0001243	YFR042W	augustus_masked-NODE_19_length_173433_cov_42.9605_ID_3700-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_19_length_173433_cov_42.9605_ID_3700-processed-gene-0.101&CDS=1-756
1244	OG0001244	YFR043C	augustus_masked-NODE_41_length_45134_cov_26.7857_ID_6629-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_41_length_45134_cov_26.7857_ID_6629-processed-gene-0.16&CDS=1-786
1245	OG0001245	YFR044C	augustus_masked-NODE_19_length_173433_cov_42.9605_ID_3700-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-NODE_19_length_173433_cov_42.9605_ID_3700-processed-gene-0.125&CDS=1-1443
1246	OG0001246	YFR047C	augustus_masked-NODE_4_length_830719_cov_29.352_ID_3346-processed-gene-4.78-mRNA-1_1&gene=augustus_masked-NODE_4_length_830719_cov_29.352_ID_3346-processed-gene-4.78&CDS=1-897
1247	OG0001247	YFR048W	maker-NODE_21_length_134725_cov_26.4827_ID_2445-snap-gene-0.155-mRNA-1_1&gene=maker-NODE_21_length_134725_cov_26.4827_ID_2445-snap-gene-0.155&CDS=1-3090
1248	OG0001248	YFR050C	maker-NODE_20_length_149750_cov_40.9465_ID_2229-augustus-gene-0.254-mRNA-1_1&gene=maker-NODE_20_length_149750_cov_40.9465_ID_2229-augustus-gene-0.254&CDS=1-1074
1249	OG0001249	YFR051C	snap_masked-NODE_20_length_149750_cov_40.9465_ID_2229-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_20_length_149750_cov_40.9465_ID_2229-processed-gene-0.64&CDS=1-1602
1250	OG0001250	YFR052W	augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-5.136-mRNA-1_1&gene=augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-5.136&CDS=1-828
1251	OG0001251	YFR053C	augustus_masked-NODE_20_length_149750_cov_40.9465_ID_2229-processed-gene-0.132-mRNA-1_1&gene=augustus_masked-NODE_20_length_149750_cov_40.9465_ID_2229-processed-gene-0.132&CDS=1-1449
1252	OG0001252	YGL001C	genemark-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-3.27-mRNA-1_1&gene=genemark-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-3.27&CDS=1-2415
1253	OG0001253	YGL004C	augustus_masked-NODE_5_length_662747_cov_30.4918_ID_1752-processed-gene-5.108-mRNA-1_1&gene=augustus_masked-NODE_5_length_662747_cov_30.4918_ID_1752-processed-gene-5.108&CDS=1-1116
1254	OG0001254	YGL006W	augustus_masked-NODE_11_length_331018_cov_25.7707_ID_1971-processed-gene-1.88-mRNA-1_1&gene=augustus_masked-NODE_11_length_331018_cov_25.7707_ID_1971-processed-gene-1.88&CDS=1-3423
1255	OG0001255	YGL008C	augustus_masked-NODE_11_length_331018_cov_25.7707_ID_1971-processed-gene-2.90-mRNA-1_1&gene=augustus_masked-NODE_11_length_331018_cov_25.7707_ID_1971-processed-gene-2.90&CDS=1-2700
1256	OG0001256	YGL009C	augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-3.48-mRNA-1_1&gene=augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-3.48&CDS=1-2331
1257	OG0001257	YGL011C	augustus_masked-NODE_11_length_331018_cov_25.7707_ID_1971-processed-gene-2.114-mRNA-1_1&gene=augustus_masked-NODE_11_length_331018_cov_25.7707_ID_1971-processed-gene-2.114&CDS=1-741
1258	OG0001258	YGL012W	maker-NODE_11_length_331018_cov_25.7707_ID_1971-snap-gene-2.10-mRNA-1_1&gene=maker-NODE_11_length_331018_cov_25.7707_ID_1971-snap-gene-2.10&CDS=1-5157
1259	OG0001259	YGL016W	genemark-NODE_22_length_122971_cov_32.7259_ID_7671-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_22_length_122971_cov_32.7259_ID_7671-processed-gene-0.57&CDS=1-2664
1260	OG0001260	YGL017W	augustus_masked-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-2.98-mRNA-1_1&gene=augustus_masked-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-2.98&CDS=1-1350
1261	OG0001261	YGL018C	augustus_masked-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-2.94-mRNA-1_1&gene=augustus_masked-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-2.94&CDS=1-651
1262	OG0001262	YGL019W	augustus_masked-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-2.72-mRNA-1_1&gene=augustus_masked-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-2.72&CDS=1-768
1263	OG0001263	YGL020C	augustus_masked-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-2.93-mRNA-1_1&gene=augustus_masked-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-2.93&CDS=1-654
1264	OG0001264	YGL022W	maker-NODE_35_length_67789_cov_27.6849_ID_4142-augustus-gene-0.42-mRNA-1_1&gene=maker-NODE_35_length_67789_cov_27.6849_ID_4142-augustus-gene-0.42&CDS=1-3600
1265	OG0001265	YGL026C	genemark-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-3.88-mRNA-1_1&gene=genemark-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-3.88&CDS=1-2097
1266	OG0001266	YGL027C	augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-3.36-mRNA-1_1&gene=augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-3.36&CDS=1-3492
1267	OG0001267	YGL030W	augustus_masked-NODE_8_length_401942_cov_32.945_ID_2553-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-NODE_8_length_401942_cov_32.945_ID_2553-processed-gene-1.69&CDS=1-315
1268	OG0001268	YGL037C	augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-8.123-mRNA-1_1&gene=augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-8.123&CDS=1-600
1269	OG0001269	YGL038C	augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-8.122-mRNA-1_1&gene=augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-8.122&CDS=1-1149
1270	OG0001270	YGL040C	augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-9.68-mRNA-1_1&gene=augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-9.68&CDS=1-1020
1271	OG0001271	YGL043W	augustus_masked-NODE_5_length_662747_cov_30.4918_ID_1752-processed-gene-3.70-mRNA-1_1&gene=augustus_masked-NODE_5_length_662747_cov_30.4918_ID_1752-processed-gene-3.70&CDS=1-858
1272	OG0001272	YGL045W	augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-10.176-mRNA-1_1&gene=augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-10.176&CDS=1-2028
1273	OG0001273	YGL048C	augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-6.153-mRNA-1_1&gene=augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-6.153&CDS=1-1197
1274	OG0001274	YGL054C	augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-4.61-mRNA-1_1&gene=augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-4.61&CDS=1-408
1275	OG0001275	YGL055W	augustus_masked-NODE_13_length_238975_cov_27.1687_ID_2188-processed-gene-1.234-mRNA-1_1&gene=augustus_masked-NODE_13_length_238975_cov_27.1687_ID_2188-processed-gene-1.234&CDS=1-1470
1276	OG0001276	YGL058W	maker-NODE_6_length_638402_cov_25.8398_ID_2084-augustus-gene-3.55-mRNA-1_1&gene=maker-NODE_6_length_638402_cov_25.8398_ID_2084-augustus-gene-3.55&CDS=1-510
1277	OG0001277	YGL059W	augustus_masked-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-3.135-mRNA-1_1&gene=augustus_masked-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-3.135&CDS=1-1413
