	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035040_Ambrosiozyma_maleeae
1215	OG0001215	YEL040W	snap_masked-NODE_21_length_217050_cov_48.8671_ID_41-processed-gene-1.129-mRNA-1_1&gene=snap_masked-NODE_21_length_217050_cov_48.8671_ID_41-processed-gene-1.129&CDS=1-1305
1216	OG0001216	YEL042W	augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-6.74-mRNA-1_1&gene=augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-6.74&CDS=1-1824
1217	OG0001217	YEL043W	augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-1.0-mRNA-1_1&gene=augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-1.0&CDS=1-3336
1218	OG0001218	YEL044W	augustus_masked-NODE_1_length_1450014_cov_38.9627_ID_1-processed-gene-5.123-mRNA-1_1&gene=augustus_masked-NODE_1_length_1450014_cov_38.9627_ID_1-processed-gene-5.123&CDS=1-384
1219	OG0001219	YEL050C	snap_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-4.66-mRNA-1_1&gene=snap_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-4.66&CDS=1-1119
1220	OG0001220	YEL051W	augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-4.49-mRNA-1_1&gene=augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-4.49&CDS=1-894
1221	OG0001221	YEL052W	augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-4.48-mRNA-1_1&gene=augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-4.48&CDS=1-1413
1222	OG0001222	YEL053C	augustus_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-4.13-mRNA-1_1&gene=augustus_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-4.13&CDS=1-2331
1223	OG0001223	YEL055C	augustus_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-6.80-mRNA-1_1&gene=augustus_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-6.80&CDS=1-3225
1224	OG0001224	YEL058W	snap_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-5.25-mRNA-1_1&gene=snap_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-5.25&CDS=1-1590
1225	OG0001225	YEL064C	snap_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-1.100-mRNA-1_1&gene=snap_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-1.100&CDS=1-1494
1226	OG0001226	YEL072W	snap_masked-NODE_21_length_217050_cov_48.8671_ID_41-processed-gene-1.130-mRNA-1_1&gene=snap_masked-NODE_21_length_217050_cov_48.8671_ID_41-processed-gene-1.130&CDS=1-732
1227	OG0001227	YER002W	augustus_masked-NODE_7_length_668977_cov_43.4603_ID_13-processed-gene-5.30-mRNA-1_1&gene=augustus_masked-NODE_7_length_668977_cov_43.4603_ID_13-processed-gene-5.30&CDS=1-651
1228	OG0001228	YER003C	augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-3.1-mRNA-1_1&gene=augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-3.1&CDS=1-3360
1229	OG0001229	YER004W	augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-4.17-mRNA-1_1&gene=augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-4.17&CDS=1-684
1230	OG0001230	YER005W	augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-6.209-mRNA-1_1&gene=augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-6.209&CDS=1-2268
1231	OG0001231	YER006W	augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-6.210-mRNA-1_1&gene=augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-6.210&CDS=1-1593
1232	OG0001232	YER007C-A	augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-6.208-mRNA-1_1&gene=augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-6.208&CDS=1-540
1233	OG0001233	YER007W	snap_masked-NODE_10_length_550745_cov_39.138_ID_19-processed-gene-4.156-mRNA-1_1&gene=snap_masked-NODE_10_length_550745_cov_39.138_ID_19-processed-gene-4.156&CDS=1-1629
1234	OG0001234	YER008C	augustus_masked-NODE_21_length_217050_cov_48.8671_ID_41-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_21_length_217050_cov_48.8671_ID_41-processed-gene-0.73&CDS=1-4191
1235	OG0001235	YER009W	maker-NODE_7_length_668977_cov_43.4603_ID_13-snap-gene-1.122-mRNA-1_1&gene=maker-NODE_7_length_668977_cov_43.4603_ID_13-snap-gene-1.122&CDS=1-372
1236	OG0001236	YER012W	snap_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-0.11&CDS=1-579
1237	OG0001237	YER016W	augustus_masked-NODE_8_length_556485_cov_39.8289_ID_15-processed-gene-4.163-mRNA-1_1&gene=augustus_masked-NODE_8_length_556485_cov_39.8289_ID_15-processed-gene-4.163&CDS=1-939
1238	OG0001238	YER019C-A	augustus_masked-NODE_27_length_114979_cov_45.4315_ID_53-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-NODE_27_length_114979_cov_45.4315_ID_53-processed-gene-0.97&CDS=1-264
1239	OG0001239	YER019W	snap_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-4.39-mRNA-1_1&gene=snap_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-4.39&CDS=1-1521
1240	OG0001240	YER020W	augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-3.101-mRNA-1_1&gene=augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-3.101&CDS=1-1260
1241	OG0001241	YER021W	augustus_masked-NODE_7_length_668977_cov_43.4603_ID_13-processed-gene-5.67-mRNA-1_1&gene=augustus_masked-NODE_7_length_668977_cov_43.4603_ID_13-processed-gene-5.67&CDS=1-1428
1242	OG0001242	YER022W	augustus_masked-NODE_25_length_133158_cov_51.1595_ID_49-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_25_length_133158_cov_51.1595_ID_49-processed-gene-0.112&CDS=1-2076
1243	OG0001243	YER025W	augustus_masked-NODE_7_length_668977_cov_43.4603_ID_13-processed-gene-2.59-mRNA-1_1&gene=augustus_masked-NODE_7_length_668977_cov_43.4603_ID_13-processed-gene-2.59&CDS=1-1584
1244	OG0001244	YER026C	augustus_masked-NODE_1_length_1450014_cov_38.9627_ID_1-processed-gene-6.82-mRNA-1_1&gene=augustus_masked-NODE_1_length_1450014_cov_38.9627_ID_1-processed-gene-6.82&CDS=1-852
1245	OG0001245	YER029C	augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-1.11&CDS=1-507
1246	OG0001246	YER030W	augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-10.47-mRNA-1_1&gene=augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-10.47&CDS=1-474
1247	OG0001247	YER036C	augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-1.110-mRNA-1_1&gene=augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-1.110&CDS=1-1824
1248	OG0001248	YER041W	augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-2.76-mRNA-1_1&gene=augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-2.76&CDS=1-2361
1249	OG0001249	YER042W	augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-4.35-mRNA-1_1&gene=augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-4.35&CDS=1-546
1250	OG0001250	YER043C	augustus_masked-NODE_12_length_398974_cov_37.4773_ID_23-processed-gene-2.70-mRNA-1_1&gene=augustus_masked-NODE_12_length_398974_cov_37.4773_ID_23-processed-gene-2.70&CDS=1-1347
1251	OG0001251	YER044C	maker-NODE_13_length_373471_cov_44.1009_ID_25-augustus-gene-1.5-mRNA-1_1&gene=maker-NODE_13_length_373471_cov_44.1009_ID_25-augustus-gene-1.5&CDS=1-426
1252	OG0001252	YER046W	augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-3.133-mRNA-1_1&gene=augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-3.133&CDS=1-1065
1253	OG0001253	YER047C	augustus_masked-NODE_1_length_1450014_cov_38.9627_ID_1-processed-gene-8.62-mRNA-1_1&gene=augustus_masked-NODE_1_length_1450014_cov_38.9627_ID_1-processed-gene-8.62&CDS=1-2280
1254	OG0001254	YER048C	augustus_masked-NODE_1_length_1450014_cov_38.9627_ID_1-processed-gene-8.78-mRNA-1_1&gene=augustus_masked-NODE_1_length_1450014_cov_38.9627_ID_1-processed-gene-8.78&CDS=1-1374
1255	OG0001255	YER048W-A	augustus_masked-NODE_22_length_207061_cov_43.0719_ID_43-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_22_length_207061_cov_43.0719_ID_43-processed-gene-0.93&CDS=1-279
1256	OG0001256	YER049W	augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-3.132-mRNA-1_1&gene=augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-3.132&CDS=1-1980
1257	OG0001257	YER050C	augustus_masked-NODE_19_length_238352_cov_47.7159_ID_37-processed-gene-1.49-mRNA-1_1&gene=augustus_masked-NODE_19_length_238352_cov_47.7159_ID_37-processed-gene-1.49&CDS=1-528
1258	OG0001258	YER051W	genemark-NODE_19_length_238352_cov_47.7159_ID_37-processed-gene-1.78-mRNA-1_1&gene=genemark-NODE_19_length_238352_cov_47.7159_ID_37-processed-gene-1.78&CDS=1-1608
1259	OG0001259	YER052C	snap_masked-NODE_18_length_260039_cov_39.3695_ID_35-processed-gene-0.50-mRNA-1_1&gene=snap_masked-NODE_18_length_260039_cov_39.3695_ID_35-processed-gene-0.50&CDS=1-1611
1260	OG0001260	YER053C	augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-4.103-mRNA-1_1&gene=augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-4.103&CDS=1-867
1261	OG0001261	YER056C-A	augustus_masked-NODE_15_length_290363_cov_40.5998_ID_29-processed-gene-1.110-mRNA-1_1&gene=augustus_masked-NODE_15_length_290363_cov_40.5998_ID_29-processed-gene-1.110&CDS=1-342
1262	OG0001262	YER058W	maker-NODE_15_length_290363_cov_40.5998_ID_29-augustus-gene-1.89-mRNA-1_1&gene=maker-NODE_15_length_290363_cov_40.5998_ID_29-augustus-gene-1.89&CDS=1-279
1263	OG0001263	YER061C	augustus_masked-NODE_16_length_282022_cov_38.1116_ID_31-processed-gene-1.163-mRNA-1_1&gene=augustus_masked-NODE_16_length_282022_cov_38.1116_ID_31-processed-gene-1.163&CDS=1-1299
1264	OG0001264	YER065C	augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-4.99-mRNA-1_1&gene=augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-4.99&CDS=1-1638
1265	OG0001265	YER068W	augustus_masked-NODE_17_length_278381_cov_40.6668_ID_33-processed-gene-1.9-mRNA-1_1&gene=augustus_masked-NODE_17_length_278381_cov_40.6668_ID_33-processed-gene-1.9&CDS=1-1914
1266	OG0001266	YER069W	augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-6.227-mRNA-1_1&gene=augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-6.227&CDS=1-2613
1267	OG0001267	YER072W	augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-0.25&CDS=1-366
1268	OG0001268	YER074W-A	augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-3.109-mRNA-1_1&gene=augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-3.109&CDS=1-297
1269	OG0001269	YER077C	snap_masked-NODE_7_length_668977_cov_43.4603_ID_13-processed-gene-5.224-mRNA-1_1&gene=snap_masked-NODE_7_length_668977_cov_43.4603_ID_13-processed-gene-5.224&CDS=1-1272
1270	OG0001270	YER078C	augustus_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-0.60&CDS=1-1446
1271	OG0001271	YER080W	augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-6.205-mRNA-1_1&gene=augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-6.205&CDS=1-1857
1272	OG0001272	YER082C	augustus_masked-NODE_10_length_550745_cov_39.138_ID_19-processed-gene-4.110-mRNA-1_1&gene=augustus_masked-NODE_10_length_550745_cov_39.138_ID_19-processed-gene-4.110&CDS=1-1593
1273	OG0001273	YER083C	snap_masked-NODE_10_length_550745_cov_39.138_ID_19-processed-gene-4.204-mRNA-1_1&gene=snap_masked-NODE_10_length_550745_cov_39.138_ID_19-processed-gene-4.204&CDS=1-1038
1274	OG0001274	YER086W	augustus_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-0.71&CDS=1-1707
1275	OG0001275	YER087W	augustus_masked-NODE_27_length_114979_cov_45.4315_ID_53-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-NODE_27_length_114979_cov_45.4315_ID_53-processed-gene-0.117&CDS=1-1707
1276	OG0001276	YER090W	maker-NODE_11_length_412070_cov_44.6161_ID_21-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_11_length_412070_cov_44.6161_ID_21-augustus-gene-0.4&CDS=1-2715
1277	OG0001277	YER091C	augustus_masked-NODE_11_length_412070_cov_44.6161_ID_21-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_11_length_412070_cov_44.6161_ID_21-processed-gene-0.98&CDS=1-2301
1278	OG0001278	YER093C	snap_masked-NODE_19_length_238352_cov_47.7159_ID_37-processed-gene-1.166-mRNA-1_1&gene=snap_masked-NODE_19_length_238352_cov_47.7159_ID_37-processed-gene-1.166&CDS=1-4284
1279	OG0001279	YER094C	augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-2.95-mRNA-1_1&gene=augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-2.95&CDS=1-615
1280	OG0001280	YER095W	augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-2.74-mRNA-1_1&gene=augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-2.74&CDS=1-1134
1281	OG0001281	YER100W	augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-1.50-mRNA-1_1&gene=augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-1.50&CDS=1-804
1282	OG0001282	YER107C	augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-4.105-mRNA-1_1&gene=augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-4.105&CDS=1-1098
1283	OG0001283	YER109C	augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-4.90-mRNA-1_1&gene=augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-4.90&CDS=1-2763
1284	OG0001284	YER110C	augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-5.81-mRNA-1_1&gene=augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-5.81&CDS=1-3279
1285	OG0001285	YER112W	augustus_masked-NODE_14_length_300086_cov_45.7339_ID_27-processed-gene-2.133-mRNA-1_1&gene=augustus_masked-NODE_14_length_300086_cov_45.7339_ID_27-processed-gene-2.133&CDS=1-549
1286	OG0001286	YER113C	augustus_masked-NODE_7_length_668977_cov_43.4603_ID_13-processed-gene-5.16-mRNA-1_1&gene=augustus_masked-NODE_7_length_668977_cov_43.4603_ID_13-processed-gene-5.16&CDS=1-1917
1287	OG0001287	YER114C	augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-2.126-mRNA-1_1&gene=augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-2.126&CDS=1-2895
1288	OG0001288	YER120W	augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-4.120-mRNA-1_1&gene=augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-4.120&CDS=1-684
1289	OG0001289	YER122C	augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-7.83-mRNA-1_1&gene=augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-7.83&CDS=1-1386
1290	OG0001290	YER124C	augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-6.255-mRNA-1_1&gene=augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-6.255&CDS=1-1563
1291	OG0001291	YER125W	augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-6.221-mRNA-1_1&gene=augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-6.221&CDS=1-2331
1292	OG0001292	YER126C	augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-1.30-mRNA-1_1&gene=augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-1.30&CDS=1-783
1293	OG0001293	YER127W	augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-1.15-mRNA-1_1&gene=augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-1.15&CDS=1-1104
1294	OG0001294	YER134C	augustus_masked-NODE_19_length_238352_cov_47.7159_ID_37-processed-gene-1.7-mRNA-1_1&gene=augustus_masked-NODE_19_length_238352_cov_47.7159_ID_37-processed-gene-1.7&CDS=1-510
1295	OG0001295	YER136W	augustus_masked-NODE_14_length_300086_cov_45.7339_ID_27-processed-gene-2.121-mRNA-1_1&gene=augustus_masked-NODE_14_length_300086_cov_45.7339_ID_27-processed-gene-2.121&CDS=1-1347
1296	OG0001296	YER140W	snap_masked-NODE_11_length_412070_cov_44.6161_ID_21-processed-gene-3.50-mRNA-1_1&gene=snap_masked-NODE_11_length_412070_cov_44.6161_ID_21-processed-gene-3.50&CDS=1-1668
1297	OG0001297	YER141W	maker-NODE_3_length_819385_cov_40.0357_ID_5-snap-gene-1.1-mRNA-1_1&gene=maker-NODE_3_length_819385_cov_40.0357_ID_5-snap-gene-1.1&CDS=1-1827
1298	OG0001298	YER142C	augustus_masked-NODE_14_length_300086_cov_45.7339_ID_27-processed-gene-1.40-mRNA-1_1&gene=augustus_masked-NODE_14_length_300086_cov_45.7339_ID_27-processed-gene-1.40&CDS=1-1017
1299	OG0001299	YER143W	augustus_masked-NODE_14_length_300086_cov_45.7339_ID_27-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-NODE_14_length_300086_cov_45.7339_ID_27-processed-gene-1.20&CDS=1-1092
1300	OG0001300	YER146W	augustus_masked-NODE_14_length_300086_cov_45.7339_ID_27-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-NODE_14_length_300086_cov_45.7339_ID_27-processed-gene-1.19&CDS=1-306
1301	OG0001301	YER148W	augustus_masked-NODE_8_length_556485_cov_39.8289_ID_15-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-NODE_8_length_556485_cov_39.8289_ID_15-processed-gene-1.14&CDS=1-756
1302	OG0001302	YER151C	augustus_masked-NODE_10_length_550745_cov_39.138_ID_19-processed-gene-4.102-mRNA-1_1&gene=augustus_masked-NODE_10_length_550745_cov_39.138_ID_19-processed-gene-4.102&CDS=1-2397
1303	OG0001303	YER152C	augustus_masked-NODE_1_length_1450014_cov_38.9627_ID_1-processed-gene-10.21-mRNA-1_1&gene=augustus_masked-NODE_1_length_1450014_cov_38.9627_ID_1-processed-gene-10.21&CDS=1-1308
1304	OG0001304	YER154W	augustus_masked-NODE_10_length_550745_cov_39.138_ID_19-processed-gene-4.124-mRNA-1_1&gene=augustus_masked-NODE_10_length_550745_cov_39.138_ID_19-processed-gene-4.124&CDS=1-1155
1305	OG0001305	YER155C	augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-0.102&CDS=1-6591
1306	OG0001306	YER156C	augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-0.101&CDS=1-1005
1307	OG0001307	YER157W	augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-0.98&CDS=1-2679
1308	OG0001308	YER162C	augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-9.112-mRNA-1_1&gene=augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-9.112&CDS=1-3414
1309	OG0001309	YER163C	augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-9.114-mRNA-1_1&gene=augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-9.114&CDS=1-768
1310	OG0001310	YER164W	augustus_masked-NODE_7_length_668977_cov_43.4603_ID_13-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_7_length_668977_cov_43.4603_ID_13-processed-gene-0.93&CDS=1-4329
1311	OG0001311	YER165W	snap_masked-NODE_7_length_668977_cov_43.4603_ID_13-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_7_length_668977_cov_43.4603_ID_13-processed-gene-0.35&CDS=1-1860
1312	OG0001312	YER168C	augustus_masked-NODE_23_length_184207_cov_38.6036_ID_45-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-NODE_23_length_184207_cov_38.6036_ID_45-processed-gene-0.91&CDS=1-1563
1313	OG0001313	YER170W	augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-2.43-mRNA-1_1&gene=augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-2.43&CDS=1-675
1314	OG0001314	YER171W	augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-12.145-mRNA-1_1&gene=augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-12.145&CDS=1-2418
1315	OG0001315	YER176W	augustus_masked-NODE_16_length_282022_cov_38.1116_ID_31-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_16_length_282022_cov_38.1116_ID_31-processed-gene-0.44&CDS=1-2727
1316	OG0001316	YER177W	augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-2.41-mRNA-1_1&gene=augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-2.41&CDS=1-759
1317	OG0001317	YER178W	augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-12.172-mRNA-1_1&gene=augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-12.172&CDS=1-1194
1318	OG0001318	YER182W	augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-7.109-mRNA-1_1&gene=augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-7.109&CDS=1-897
1319	OG0001319	YER183C	genemark-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-7.57-mRNA-1_1&gene=genemark-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-7.57&CDS=1-702
1320	OG0001320	YFL001W	augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-6.200-mRNA-1_1&gene=augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-6.200&CDS=1-1272
1321	OG0001321	YFL002C	augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-6.238-mRNA-1_1&gene=augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-6.238&CDS=1-1842
1322	OG0001322	YFL005W	augustus_masked-NODE_23_length_184207_cov_38.6036_ID_45-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-NODE_23_length_184207_cov_38.6036_ID_45-processed-gene-0.139&CDS=1-600
1323	OG0001323	YFL007W	augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-7.95-mRNA-1_1&gene=augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-7.95&CDS=1-6555
1324	OG0001324	YFL008W	augustus_masked-NODE_26_length_126748_cov_37.8281_ID_51-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_26_length_126748_cov_37.8281_ID_51-processed-gene-0.8&CDS=1-3660
1325	OG0001325	YFL010C	maker-NODE_10_length_550745_cov_39.138_ID_19-snap-gene-4.79-mRNA-1_1&gene=maker-NODE_10_length_550745_cov_39.138_ID_19-snap-gene-4.79&CDS=1-600
1326	OG0001326	YFL013C	augustus_masked-NODE_26_length_126748_cov_37.8281_ID_51-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_26_length_126748_cov_37.8281_ID_51-processed-gene-0.10&CDS=1-2340
