	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035633_Candida_hispaniensis
1294	OG0001294	YFL044C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-5.142-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-5.142&CDS=1-951
1295	OG0001295	YFL045C	genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-2.5-mRNA-1_1&gene=genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-2.5&CDS=1-759
1296	OG0001296	YFL046W	genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-2.22-mRNA-1_1&gene=genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-2.22&CDS=1-612
1297	OG0001297	YFL053W	augustus_masked-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-5.40-mRNA-1_1&gene=augustus_masked-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-5.40&CDS=1-2652
1298	OG0001298	YFL055W	genemark-NODE_11_length_435260_cov_89.7022_ID_21-processed-gene-3.11-mRNA-1_1&gene=genemark-NODE_11_length_435260_cov_89.7022_ID_21-processed-gene-3.11&CDS=1-1620
1299	OG0001299	YFR002W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-21.201-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-21.201&CDS=1-2619
1300	OG0001300	YFR004W	snap_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-12.91-mRNA-1_1&gene=snap_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-12.91&CDS=1-915
1301	OG0001301	YFR005C	augustus_masked-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-4.20-mRNA-1_1&gene=augustus_masked-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-4.20&CDS=1-1281
1302	OG0001302	YFR006W	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-4.119-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-4.119&CDS=1-1359
1303	OG0001303	YFR007W	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-4.142-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-4.142&CDS=1-651
1304	OG0001304	YFR009W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-14.12-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-14.12&CDS=1-2274
1305	OG0001305	YFR010W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-7.8-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-7.8&CDS=1-1404
1306	OG0001306	YFR011C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-7.14-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-7.14&CDS=1-459
1307	OG0001307	YFR015C	genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-0.100&CDS=1-2067
1308	OG0001308	YFR018C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-12.50-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-12.50&CDS=1-1086
1309	OG0001309	YFR019W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-12.27-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-12.27&CDS=1-5955
1310	OG0001310	YFR021W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-1.43-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-1.43&CDS=1-1464
1311	OG0001311	YFR025C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-15.34-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-15.34&CDS=1-945
1312	OG0001312	YFR027W	genemark-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-0.4&CDS=1-792
1313	OG0001313	YFR028C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-21.209-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-21.209&CDS=1-1713
1314	OG0001314	YFR029W	snap_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-11.27-mRNA-1_1&gene=snap_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-11.27&CDS=1-1833
1315	OG0001315	YFR030W	genemark-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-3.11-mRNA-1_1&gene=genemark-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-3.11&CDS=1-2988
1316	OG0001316	YFR031C	genemark-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-2.37-mRNA-1_1&gene=genemark-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-2.37&CDS=1-3507
1317	OG0001317	YFR032C	snap_masked-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-2.97-mRNA-1_1&gene=snap_masked-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-2.97&CDS=1-1293
1318	OG0001318	YFR032C-A	maker-NODE_10_length_457428_cov_88.5336_ID_19-snap-gene-2.168-mRNA-1_1&gene=maker-NODE_10_length_457428_cov_88.5336_ID_19-snap-gene-2.168&CDS=1-189
1319	OG0001319	YFR033C	snap_masked-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-2.73-mRNA-1_1&gene=snap_masked-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-2.73&CDS=1-390
1320	OG0001320	YFR038W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-5.138-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-5.138&CDS=1-2118
1321	OG0001321	YFR041C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-21.28-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-21.28&CDS=1-861
1322	OG0001322	YFR044C	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.59-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.59&CDS=1-1437
1323	OG0001323	YFR047C	snap_masked-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-0.105-mRNA-1_1&gene=snap_masked-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-0.105&CDS=1-885
1324	OG0001324	YFR048W	genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-1.132-mRNA-1_1&gene=genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-1.132&CDS=1-1671
1325	OG0001325	YFR049W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-3.141-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-3.141&CDS=1-264
1326	OG0001326	YFR050C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-3.142-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-3.142&CDS=1-789
1327	OG0001327	YFR051C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-3.164-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-3.164&CDS=1-1527
1328	OG0001328	YFR052W	genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-0.28&CDS=1-756
1329	OG0001329	YGL001C	genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-1.120-mRNA-1_1&gene=genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-1.120&CDS=1-1065
1330	OG0001330	YGL005C	augustus_masked-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-1.71&CDS=1-762
1331	OG0001331	YGL006W	snap_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-6.16-mRNA-1_1&gene=snap_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-6.16&CDS=1-3576
1332	OG0001332	YGL008C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-15.49-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-15.49&CDS=1-2733
1333	OG0001333	YGL009C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-17.130-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-17.130&CDS=1-2274
1334	OG0001334	YGL010W	genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-4.34-mRNA-1_1&gene=genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-4.34&CDS=1-600
1335	OG0001335	YGL011C	genemark-NODE_11_length_435260_cov_89.7022_ID_21-processed-gene-3.29-mRNA-1_1&gene=genemark-NODE_11_length_435260_cov_89.7022_ID_21-processed-gene-3.29&CDS=1-732
1336	OG0001336	YGL012W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-8.7-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-8.7&CDS=1-1401
1337	OG0001337	YGL016W	snap_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-18.81-mRNA-1_1&gene=snap_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-18.81&CDS=1-2727
1338	OG0001338	YGL018C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-17.125-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-17.125&CDS=1-624
1339	OG0001339	YGL019W	genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-2.130-mRNA-1_1&gene=genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-2.130&CDS=1-879
1340	OG0001340	YGL022W	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.105-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.105&CDS=1-2232
1341	OG0001341	YGL026C	genemark-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-2.44-mRNA-1_1&gene=genemark-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-2.44&CDS=1-2076
1342	OG0001342	YGL027C	snap_masked-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-2.98-mRNA-1_1&gene=snap_masked-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-2.98&CDS=1-2325
1343	OG0001343	YGL028C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-8.31-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-8.31&CDS=1-1284
1344	OG0001344	YGL030W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-4.41-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-4.41&CDS=1-321
1345	OG0001345	YGL035C	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-3.25-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-3.25&CDS=1-1698
1346	OG0001346	YGL037C	genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-2.163-mRNA-1_1&gene=genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-2.163&CDS=1-606
1347	OG0001347	YGL040C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-10.35-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-10.35&CDS=1-1014
1348	OG0001348	YGL045W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-7.61-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-7.61&CDS=1-1989
1349	OG0001349	YGL047W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-14.17-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-14.17&CDS=1-501
1350	OG0001350	YGL048C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-13.152-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-13.152&CDS=1-1200
1351	OG0001351	YGL050W	genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-3.80-mRNA-1_1&gene=genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-3.80&CDS=1-780
1352	OG0001352	YGL055W	genemark-NODE_11_length_435260_cov_89.7022_ID_21-processed-gene-3.67-mRNA-1_1&gene=genemark-NODE_11_length_435260_cov_89.7022_ID_21-processed-gene-3.67&CDS=1-1443
1353	OG0001353	YGL058W	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.12-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.12&CDS=1-453
1354	OG0001354	YGL059W	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.16-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.16&CDS=1-1401
1355	OG0001355	YGL064C	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.39-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.39&CDS=1-1491
1356	OG0001356	YGL065C	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.76-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.76&CDS=1-1353
1357	OG0001357	YGL067W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-4.144-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-4.144&CDS=1-1272
1358	OG0001358	YGL068W	genemark-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-1.149-mRNA-1_1&gene=genemark-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-1.149&CDS=1-504
1359	OG0001359	YGL070C	snap_masked-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-1.57-mRNA-1_1&gene=snap_masked-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-1.57&CDS=1-300
1360	OG0001360	YGL073W	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-4.130-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-4.130&CDS=1-1479
1361	OG0001361	YGL077C	genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-1.17-mRNA-1_1&gene=genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-1.17&CDS=1-1659
1362	OG0001362	YGL078C	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-9.132-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-9.132&CDS=1-1611
1363	OG0001363	YGL080W	snap_masked-NODE_12_length_275550_cov_92.8485_ID_23-processed-gene-1.133-mRNA-1_1&gene=snap_masked-NODE_12_length_275550_cov_92.8485_ID_23-processed-gene-1.133&CDS=1-327
1364	OG0001364	YGL083W	augustus_masked-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-4.27-mRNA-1_1&gene=augustus_masked-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-4.27&CDS=1-2013
1365	OG0001365	YGL085W	genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-2.24-mRNA-1_1&gene=genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-2.24&CDS=1-657
1366	OG0001366	YGL086W	snap_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-18.85-mRNA-1_1&gene=snap_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-18.85&CDS=1-2076
1367	OG0001367	YGL087C	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.50-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.50&CDS=1-417
1368	OG0001368	YGL091C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-13.162-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-13.162&CDS=1-975
1369	OG0001369	YGL092W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-13.137-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-13.137&CDS=1-3432
1370	OG0001370	YGL094C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-4.11-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-4.11&CDS=1-2874
1371	OG0001371	YGL095C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-3.148-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-3.148&CDS=1-1725
1372	OG0001372	YGL097W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-21.25-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-21.25&CDS=1-1521
1373	OG0001373	YGL098W	augustus_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-8.117-mRNA-1_1&gene=augustus_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-8.117&CDS=1-783
1374	OG0001374	YGL099W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-8.11-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-8.11&CDS=1-2082
1375	OG0001375	YGL100W	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.100-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.100&CDS=1-942
1376	OG0001376	YGL103W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-10.128-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-10.128&CDS=1-447
1377	OG0001377	YGL105W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-13.144-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-13.144&CDS=1-1173
1378	OG0001378	YGL106W	augustus_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-13.82-mRNA-1_1&gene=augustus_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-13.82&CDS=1-429
1379	OG0001379	YGL110C	snap_masked-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-1.27-mRNA-1_1&gene=snap_masked-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-1.27&CDS=1-1722
1380	OG0001380	YGL111W	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.99-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.99&CDS=1-1194
1381	OG0001381	YGL112C	maker-NODE_3_length_1168197_cov_88.2392_ID_5-augustus-gene-8.154-mRNA-1_1&gene=maker-NODE_3_length_1168197_cov_88.2392_ID_5-augustus-gene-8.154&CDS=1-1470
1382	OG0001382	YGL114W	genemark-NODE_11_length_435260_cov_89.7022_ID_21-processed-gene-0.80-mRNA-1_1&gene=genemark-NODE_11_length_435260_cov_89.7022_ID_21-processed-gene-0.80&CDS=1-1854
1383	OG0001383	YGL115W	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-7.133-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-7.133&CDS=1-933
1384	OG0001384	YGL119W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-3.118-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-3.118&CDS=1-1722
1385	OG0001385	YGL122C	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-4.113-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-4.113&CDS=1-1404
1386	OG0001386	YGL123W	genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-0.10-mRNA-1_1&gene=genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-0.10&CDS=1-756
1387	OG0001387	YGL124C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-4.60-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-4.60&CDS=1-1431
1388	OG0001388	YGL125W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-17.141-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-17.141&CDS=1-1710
1389	OG0001389	YGL130W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-15.90-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-15.90&CDS=1-1158
1390	OG0001390	YGL131C	maker-NODE_3_length_1168197_cov_88.2392_ID_5-snap-gene-1.161-mRNA-1_1&gene=maker-NODE_3_length_1168197_cov_88.2392_ID_5-snap-gene-1.161&CDS=1-3903
1391	OG0001391	YGL136C	snap_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-13.3-mRNA-1_1&gene=snap_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-13.3&CDS=1-756
1392	OG0001392	YGL137W	genemark-NODE_11_length_435260_cov_89.7022_ID_21-processed-gene-2.151-mRNA-1_1&gene=genemark-NODE_11_length_435260_cov_89.7022_ID_21-processed-gene-2.151&CDS=1-2595
1393	OG0001393	YGL140C	snap_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-1.39-mRNA-1_1&gene=snap_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-1.39&CDS=1-3642
1394	OG0001394	YGL141W	snap_masked-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-3.117-mRNA-1_1&gene=snap_masked-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-3.117&CDS=1-2778
1395	OG0001395	YGL142C	genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-2.127-mRNA-1_1&gene=genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-2.127&CDS=1-1530
1396	OG0001396	YGL143C	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-3.15-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-3.15&CDS=1-1119
1397	OG0001397	YGL148W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-8.44-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-8.44&CDS=1-1128
1398	OG0001398	YGL150C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-15.28-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-15.28&CDS=1-3933
1399	OG0001399	YGL151W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-2.149-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-2.149&CDS=1-3030
1400	OG0001400	YGL153W	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-3.15-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-3.15&CDS=1-1071
1401	OG0001401	YGL155W	snap_masked-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-3.29-mRNA-1_1&gene=snap_masked-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-3.29&CDS=1-1023
1402	OG0001402	YGL156W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-19.11-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-19.11&CDS=1-3138
1403	OG0001403	YGL159W	snap_masked-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-1.17-mRNA-1_1&gene=snap_masked-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-1.17&CDS=1-945
1404	OG0001404	YGL161C	snap_masked-NODE_11_length_435260_cov_89.7022_ID_21-processed-gene-3.128-mRNA-1_1&gene=snap_masked-NODE_11_length_435260_cov_89.7022_ID_21-processed-gene-3.128&CDS=1-804
1405	OG0001405	YGL164C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-14.137-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-14.137&CDS=1-1422
1406	OG0001406	YGL166W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-14.159-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-14.159&CDS=1-1287
1407	OG0001407	YGL167C	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-3.40-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-3.40&CDS=1-2793
1408	OG0001408	YGL169W	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-3.16-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-3.16&CDS=1-1107
1409	OG0001409	YGL171W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-12.44-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-12.44&CDS=1-1620
1410	OG0001410	YGL172W	snap_masked-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-6.169-mRNA-1_1&gene=snap_masked-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-6.169&CDS=1-1056
1411	OG0001411	YGL173C	genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-6.54-mRNA-1_1&gene=genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-6.54&CDS=1-4533
1412	OG0001412	YGL174W	genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-6.25-mRNA-1_1&gene=genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-6.25&CDS=1-792
