	OrthologID	Saccharomyces_cerevisiae	yHMPu5000026145_Ambrosiozyma_vanderkliftii
1860	OG0001860	YIL044C	augustus_masked-flattened_line_6-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.21&CDS=1-1098
1861	OG0001861	YIL046W	augustus_masked-flattened_line_174-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-flattened_line_174-processed-gene-0.76&CDS=1-2175
1862	OG0001862	YIL047C	augustus_masked-flattened_line_217-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-flattened_line_217-processed-gene-0.43&CDS=1-3198
1863	OG0001863	YIL048W	maker-flattened_line_217-snap-gene-0.2-mRNA-1_1&gene=maker-flattened_line_217-snap-gene-0.2&CDS=1-4341
1864	OG0001864	YIL049W	augustus_masked-flattened_line_52-processed-gene-0.148-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.148&CDS=1-858
1865	OG0001865	YIL061C	augustus_masked-flattened_line_257-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-flattened_line_257-processed-gene-0.30&CDS=1-1077
1866	OG0001866	YIL062C	augustus_masked-flattened_line_0-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.71&CDS=1-450
1867	OG0001867	YIL063C	augustus_masked-flattened_line_22-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.86&CDS=1-1362
1868	OG0001868	YIL064W	augustus_masked-flattened_line_22-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.66&CDS=1-720
1869	OG0001869	YIL065C	augustus_masked-flattened_line_118-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-flattened_line_118-processed-gene-0.99&CDS=1-462
1870	OG0001870	YIL067C	augustus_masked-flattened_line_122-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-flattened_line_122-processed-gene-0.58&CDS=1-2157
1871	OG0001871	YIL068C	genemark-flattened_line_38-processed-gene-0.93-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.93&CDS=1-2262
1872	OG0001872	YIL070C	maker-flattened_line_16-snap-gene-0.32-mRNA-1_1&gene=maker-flattened_line_16-snap-gene-0.32&CDS=1-1050
1873	OG0001873	YIL072W	snap_masked-flattened_line_156-processed-gene-0.43-mRNA-1_1&gene=snap_masked-flattened_line_156-processed-gene-0.43&CDS=1-1806
1874	OG0001874	YIL073C	snap_masked-flattened_line_217-processed-gene-0.29-mRNA-1_1&gene=snap_masked-flattened_line_217-processed-gene-0.29&CDS=1-2937
1875	OG0001875	YIL075C	augustus_masked-flattened_line_120-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-flattened_line_120-processed-gene-0.7&CDS=1-2880
1876	OG0001876	YIL078W	augustus_masked-flattened_line_0-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.86&CDS=1-2205
1877	OG0001877	YIL083C	augustus_masked-flattened_line_233-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-flattened_line_233-processed-gene-0.29&CDS=1-1056
1878	OG0001878	YIL084C	augustus_masked-flattened_line_94-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-flattened_line_94-processed-gene-0.49&CDS=1-1044
1879	OG0001879	YIL087C	augustus_masked-flattened_line_40-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.75&CDS=1-483
1880	OG0001880	YIL090W	augustus_masked-flattened_line_40-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.76&CDS=1-1632
1881	OG0001881	YIL091C	augustus_masked-flattened_line_40-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.111&CDS=1-2292
1882	OG0001882	YIL093C	augustus_masked-flattened_line_110-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_110-processed-gene-0.9&CDS=1-810
1883	OG0001883	YIL094C	augustus_masked-flattened_line_122-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-flattened_line_122-processed-gene-0.64&CDS=1-1122
1884	OG0001884	YIL096C	augustus_masked-flattened_line_66-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.120&CDS=1-1098
1885	OG0001885	YIL098C	augustus_masked-flattened_line_225-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-flattened_line_225-processed-gene-0.49&CDS=1-414
1886	OG0001886	YIL099W	augustus_masked-flattened_line_32-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.110&CDS=1-1731
1887	OG0001887	YIL101C	augustus_masked-flattened_line_0-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.73&CDS=1-1596
1888	OG0001888	YIL102C-A	augustus_masked-flattened_line_74-processed-gene-0.135-mRNA-1_1&gene=augustus_masked-flattened_line_74-processed-gene-0.135&CDS=1-255
1889	OG0001889	YIL103W	augustus_masked-flattened_line_42-processed-gene-0.135-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.135&CDS=1-1281
1890	OG0001890	YIL104C	augustus_masked-flattened_line_42-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.100&CDS=1-1551
1891	OG0001891	YIL106W	augustus_masked-flattened_line_114-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-flattened_line_114-processed-gene-0.90&CDS=1-795
1892	OG0001892	YIL108W	augustus_masked-flattened_line_78-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_78-processed-gene-0.27&CDS=1-2031
1893	OG0001893	YIL109C	augustus_masked-flattened_line_184-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-flattened_line_184-processed-gene-0.14&CDS=1-2832
1894	OG0001894	YIL110W	augustus_masked-flattened_line_84-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-flattened_line_84-processed-gene-0.24&CDS=1-1170
1895	OG0001895	YIL112W	augustus_masked-flattened_line_84-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-flattened_line_84-processed-gene-0.26&CDS=1-3633
1896	OG0001896	YIL113W	augustus_masked-flattened_line_84-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-flattened_line_84-processed-gene-0.25&CDS=1-1512
1897	OG0001897	YIL115C	augustus_masked-flattened_line_108-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_108-processed-gene-0.57&CDS=1-4338
1898	OG0001898	YIL116W	augustus_masked-flattened_line_198-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-flattened_line_198-processed-gene-0.62&CDS=1-1206
1899	OG0001899	YIL118W	augustus_masked-flattened_line_2-processed-gene-3.5-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.5&CDS=1-822
1900	OG0001900	YIL124W	maker-flattened_line_42-snap-gene-0.7-mRNA-1_1&gene=maker-flattened_line_42-snap-gene-0.7&CDS=1-2649
1901	OG0001901	YIL125W	augustus_masked-flattened_line_2-processed-gene-2.81-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.81&CDS=1-3024
1902	OG0001902	YIL127C	augustus_masked-flattened_line_160-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-flattened_line_160-processed-gene-0.88&CDS=1-663
1903	OG0001903	YIL128W	augustus_masked-flattened_line_42-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.125&CDS=1-3198
1904	OG0001904	YIL129C	genemark-flattened_line_182-processed-gene-0.24-mRNA-1_1&gene=genemark-flattened_line_182-processed-gene-0.24&CDS=1-7581
1905	OG0001905	YIL130W	maker-flattened_line_46-snap-gene-0.175-mRNA-1_1&gene=maker-flattened_line_46-snap-gene-0.175&CDS=1-3570
1906	OG0001906	YIL133C	augustus_masked-flattened_line_46-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.72&CDS=1-600
1907	OG0001907	YIL134W	augustus_masked-flattened_line_132-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-flattened_line_132-processed-gene-0.81&CDS=1-1110
1908	OG0001908	YIL137C	augustus_masked-flattened_line_136-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-flattened_line_136-processed-gene-0.40&CDS=1-2775
1909	OG0001909	YIL140W	augustus_masked-flattened_line_160-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-flattened_line_160-processed-gene-0.87&CDS=1-2523
1910	OG0001910	YIL142W	augustus_masked-flattened_line_120-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-flattened_line_120-processed-gene-0.0&CDS=1-1578
1911	OG0001911	YIL143C	augustus_masked-flattened_line_20-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-0.9&CDS=1-2517
1912	OG0001912	YIL144W	augustus_masked-flattened_line_20-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-0.28&CDS=1-2193
1913	OG0001913	YIL145C	augustus_masked-flattened_line_186-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_186-processed-gene-0.52&CDS=1-942
1914	OG0001914	YIL147C	augustus_masked-flattened_line_8-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.97&CDS=1-3756
1915	OG0001915	YIL150C	augustus_masked-flattened_line_8-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.80&CDS=1-1767
1916	OG0001916	YIL153W	augustus_masked-flattened_line_88-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-flattened_line_88-processed-gene-0.125&CDS=1-1524
1917	OG0001917	YIL154C	augustus_masked-flattened_line_34-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.73&CDS=1-1452
1918	OG0001918	YIL155C	augustus_masked-flattened_line_68-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.22&CDS=1-2025
1919	OG0001919	YIL156W-B	augustus_masked-flattened_line_150-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-flattened_line_150-processed-gene-0.90&CDS=1-219
1920	OG0001920	YIL157C	augustus_masked-flattened_line_58-processed-gene-0.150-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.150&CDS=1-633
1921	OG0001921	YIL160C	augustus_masked-flattened_line_164-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_164-processed-gene-0.3&CDS=1-1266
1922	OG0001922	YIR002C	augustus_masked-flattened_line_88-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-flattened_line_88-processed-gene-0.106&CDS=1-3813
1923	OG0001923	YIR004W	augustus_masked-flattened_line_144-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_144-processed-gene-0.86&CDS=1-1410
1924	OG0001924	YIR006C	augustus_masked-flattened_line_239-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-flattened_line_239-processed-gene-0.0&CDS=1-4686
1925	OG0001925	YIR007W	augustus_masked-flattened_line_8-processed-gene-1.161-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.161&CDS=1-2436
1926	OG0001926	YIR008C	augustus_masked-flattened_line_188-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-flattened_line_188-processed-gene-0.42&CDS=1-1371
1927	OG0001927	YIR009W	augustus_masked-flattened_line_180-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-flattened_line_180-processed-gene-0.49&CDS=1-510
1928	OG0001928	YIR011C	augustus_masked-flattened_line_2-processed-gene-2.67-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.67&CDS=1-1086
1929	OG0001929	YIR012W	augustus_masked-flattened_line_24-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.65&CDS=1-1311
1930	OG0001930	YIR015W	augustus_masked-flattened_line_344-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_344-processed-gene-0.2&CDS=1-516
1931	OG0001931	YIR022W	augustus_masked-flattened_line_8-processed-gene-1.198-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.198&CDS=1-567
1932	OG0001932	YIR023W	augustus_masked-flattened_line_231-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-flattened_line_231-processed-gene-0.44&CDS=1-3348
1933	OG0001933	YIR026C	augustus_masked-flattened_line_4-processed-gene-2.21-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.21&CDS=1-1110
1934	OG0001934	YIR027C	augustus_masked-flattened_line_90-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-flattened_line_90-processed-gene-0.74&CDS=1-1632
1935	OG0001935	YIR029W	augustus_masked-flattened_line_14-processed-gene-1.179-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-1.179&CDS=1-1017
1936	OG0001936	YIR030C	snap_masked-flattened_line_54-processed-gene-0.154-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.154&CDS=1-735
1937	OG0001937	YIR032C	augustus_masked-flattened_line_272-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_272-processed-gene-0.4&CDS=1-630
1938	OG0001938	YIR034C	augustus_masked-flattened_line_166-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-flattened_line_166-processed-gene-0.31&CDS=1-1116
1939	OG0001939	YJL001W	augustus_masked-flattened_line_6-processed-gene-1.119-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.119&CDS=1-651
1940	OG0001940	YJL002C	augustus_masked-flattened_line_164-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_164-processed-gene-0.22&CDS=1-1434
1941	OG0001941	YJL003W	augustus_masked-flattened_line_112-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-flattened_line_112-processed-gene-0.32&CDS=1-831
1942	OG0001942	YJL004C	augustus_masked-flattened_line_28-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.54&CDS=1-357
1943	OG0001943	YJL005W	augustus_masked-flattened_line_68-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.47&CDS=1-6015
1944	OG0001944	YJL006C	augustus_masked-flattened_line_2-processed-gene-3.23-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.23&CDS=1-1062
1945	OG0001945	YJL008C	augustus_masked-flattened_line_88-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-flattened_line_88-processed-gene-0.88&CDS=1-1665
1946	OG0001946	YJL010C	augustus_masked-flattened_line_80-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.75&CDS=1-2211
1947	OG0001947	YJL011C	augustus_masked-flattened_line_300-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_300-processed-gene-0.5&CDS=1-639
1948	OG0001948	YJL012C	augustus_masked-flattened_line_44-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.56&CDS=1-2139
1949	OG0001949	YJL014W	augustus_masked-flattened_line_54-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.48&CDS=1-1581
1950	OG0001950	YJL020C	augustus_masked-flattened_line_184-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-flattened_line_184-processed-gene-0.18&CDS=1-3354
1951	OG0001951	YJL024C	augustus_masked-flattened_line_223-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-flattened_line_223-processed-gene-0.7&CDS=1-588
1952	OG0001952	YJL025W	snap_masked-flattened_line_124-processed-gene-0.68-mRNA-1_1&gene=snap_masked-flattened_line_124-processed-gene-0.68&CDS=1-1548
1953	OG0001953	YJL026W	augustus_masked-flattened_line_102-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_102-processed-gene-0.15&CDS=1-1215
1954	OG0001954	YJL029C	genemark-flattened_line_88-processed-gene-0.68-mRNA-1_1&gene=genemark-flattened_line_88-processed-gene-0.68&CDS=1-2634
1955	OG0001955	YJL030W	augustus_masked-flattened_line_2-processed-gene-3.25-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.25&CDS=1-711
1956	OG0001956	YJL031C	augustus_masked-flattened_line_2-processed-gene-3.51-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.51&CDS=1-1215
1957	OG0001957	YJL033W	augustus_masked-flattened_line_292-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_292-processed-gene-0.15&CDS=1-2355
1958	OG0001958	YJL035C	augustus_masked-flattened_line_20-processed-gene-1.115-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.115&CDS=1-720
1959	OG0001959	YJL036W	augustus_masked-flattened_line_20-processed-gene-1.94-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.94&CDS=1-2040
1960	OG0001960	YJL039C	augustus_masked-flattened_line_88-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-flattened_line_88-processed-gene-0.108&CDS=1-5226
1961	OG0001961	YJL041W	augustus_masked-flattened_line_40-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.72&CDS=1-1974
1962	OG0001962	YJL042W	augustus_masked-flattened_line_316-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_316-processed-gene-0.2&CDS=1-3792
1963	OG0001963	YJL046W	augustus_masked-flattened_line_34-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.85&CDS=1-1686
1964	OG0001964	YJL050W	augustus_masked-flattened_line_120-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-flattened_line_120-processed-gene-0.28&CDS=1-3231
1965	OG0001965	YJL053W	augustus_masked-flattened_line_148-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-flattened_line_148-processed-gene-0.59&CDS=1-957
1966	OG0001966	YJL054W	augustus_masked-flattened_line_118-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-flattened_line_118-processed-gene-0.95&CDS=1-1512
1967	OG0001967	YJL055W	augustus_masked-flattened_line_144-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-flattened_line_144-processed-gene-0.90&CDS=1-675
1968	OG0001968	YJL056C	augustus_masked-flattened_line_0-processed-gene-2.43-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.43&CDS=1-2667
1969	OG0001969	YJL057C	augustus_masked-flattened_line_148-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-flattened_line_148-processed-gene-0.68&CDS=1-2046
1970	OG0001970	YJL059W	augustus_masked-flattened_line_36-processed-gene-0.144-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.144&CDS=1-1227
1971	OG0001971	YJL060W	genemark-flattened_line_154-processed-gene-0.93-mRNA-1_1&gene=genemark-flattened_line_154-processed-gene-0.93&CDS=1-1395
1972	OG0001972	YJL061W	snap_masked-flattened_line_162-processed-gene-0.66-mRNA-1_1&gene=snap_masked-flattened_line_162-processed-gene-0.66&CDS=1-2379
1973	OG0001973	YJL062W	augustus_masked-flattened_line_162-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-flattened_line_162-processed-gene-0.21&CDS=1-2592
1974	OG0001974	YJL062W-A	augustus_masked-flattened_line_42-processed-gene-0.159-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.159&CDS=1-288
1975	OG0001975	YJL063C	augustus_masked-flattened_line_2-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.75&CDS=1-672
1976	OG0001976	YJL065C	augustus_masked-flattened_line_18-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.29&CDS=1-840
1977	OG0001977	YJL066C	augustus_masked-flattened_line_114-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-flattened_line_114-processed-gene-0.109&CDS=1-1008
1978	OG0001978	YJL068C	augustus_masked-flattened_line_30-processed-gene-0.217-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.217&CDS=1-879
1979	OG0001979	YJL069C	augustus_masked-flattened_line_42-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.122&CDS=1-1815
1980	OG0001980	YJL071W	augustus_masked-flattened_line_255-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_255-processed-gene-0.11&CDS=1-1773
1981	OG0001981	YJL072C	augustus_masked-flattened_line_174-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-flattened_line_174-processed-gene-0.59&CDS=1-735
1982	OG0001982	YJL074C	maker-flattened_line_48-augustus-gene-0.3-mRNA-1_1&gene=maker-flattened_line_48-augustus-gene-0.3&CDS=1-4776
1983	OG0001983	YJL080C	augustus_masked-flattened_line_66-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.105&CDS=1-3132
1984	OG0001984	YJL085W	augustus_masked-flattened_line_34-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.44&CDS=1-1797
1985	OG0001985	YJL087C	augustus_masked-flattened_line_34-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.41&CDS=1-2445
1986	OG0001986	YJL088W	augustus_masked-flattened_line_38-processed-gene-0.166-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.166&CDS=1-954
1987	OG0001987	YJL090C	genemark-flattened_line_42-processed-gene-0.190-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.190&CDS=1-2118
1988	OG0001988	YJL091C	augustus_masked-flattened_line_86-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-flattened_line_86-processed-gene-0.131&CDS=1-1602
