	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034760_Lipomyces_kononenkoae
1852	OG0001852	YJL050W	maker-NODE_2_length_758014_cov_19.0229_ID_3-augustus-gene-4.150-mRNA-1_1&gene=maker-NODE_2_length_758014_cov_19.0229_ID_3-augustus-gene-4.150&CDS=1-3207
1853	OG0001853	YJL053W	maker-NODE_66_length_72998_cov_19.1135_ID_131-augustus-gene-0.110-mRNA-1_1&gene=maker-NODE_66_length_72998_cov_19.1135_ID_131-augustus-gene-0.110&CDS=1-882
1854	OG0001854	YJL054W	augustus_masked-NODE_10_length_308460_cov_19.375_ID_19-processed-gene-2.165-mRNA-1_1&gene=augustus_masked-NODE_10_length_308460_cov_19.375_ID_19-processed-gene-2.165&CDS=1-1191
1855	OG0001855	YJL055W	augustus_masked-NODE_20_length_225737_cov_18.5558_ID_39-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_20_length_225737_cov_18.5558_ID_39-processed-gene-0.6&CDS=1-741
1856	OG0001856	YJL057C	augustus_masked-NODE_65_length_77453_cov_19.8054_ID_129-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-NODE_65_length_77453_cov_19.8054_ID_129-processed-gene-0.121&CDS=1-2136
1857	OG0001857	YJL059W	maker-NODE_6_length_362797_cov_19.7437_ID_11-augustus-gene-2.205-mRNA-1_1&gene=maker-NODE_6_length_362797_cov_19.7437_ID_11-augustus-gene-2.205&CDS=1-1365
1858	OG0001858	YJL060W	snap_masked-NODE_8_length_336372_cov_19.1489_ID_15-processed-gene-1.134-mRNA-1_1&gene=snap_masked-NODE_8_length_336372_cov_19.1489_ID_15-processed-gene-1.134&CDS=1-1407
1859	OG0001859	YJL061W	maker-NODE_92_length_39140_cov_19.1844_ID_183-augustus-gene-0.44-mRNA-1_1&gene=maker-NODE_92_length_39140_cov_19.1844_ID_183-augustus-gene-0.44&CDS=1-2469
1860	OG0001860	YJL062W	augustus_masked-NODE_37_length_163127_cov_19.5494_ID_73-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_37_length_163127_cov_19.5494_ID_73-processed-gene-0.20&CDS=1-2568
1861	OG0001861	YJL062W-A	augustus_masked-NODE_8_length_336372_cov_19.1489_ID_15-processed-gene-2.75-mRNA-1_1&gene=augustus_masked-NODE_8_length_336372_cov_19.1489_ID_15-processed-gene-2.75&CDS=1-261
1862	OG0001862	YJL063C	maker-NODE_3_length_726745_cov_18.6369_ID_5-augustus-gene-3.53-mRNA-1_1&gene=maker-NODE_3_length_726745_cov_18.6369_ID_5-augustus-gene-3.53&CDS=1-615
1863	OG0001863	YJL068C	augustus_masked-NODE_2_length_758014_cov_19.0229_ID_3-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-NODE_2_length_758014_cov_19.0229_ID_3-processed-gene-0.97&CDS=1-879
1864	OG0001864	YJL069C	maker-NODE_100_length_29137_cov_20.2936_ID_199-augustus-gene-0.22-mRNA-1_1&gene=maker-NODE_100_length_29137_cov_20.2936_ID_199-augustus-gene-0.22&CDS=1-1701
1865	OG0001865	YJL071W	augustus_masked-NODE_37_length_163127_cov_19.5494_ID_73-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_37_length_163127_cov_19.5494_ID_73-processed-gene-0.9&CDS=1-1947
1866	OG0001866	YJL072C	maker-NODE_37_length_163127_cov_19.5494_ID_73-augustus-gene-0.168-mRNA-1_1&gene=maker-NODE_37_length_163127_cov_19.5494_ID_73-augustus-gene-0.168&CDS=1-933
1867	OG0001867	YJL074C	snap_masked-NODE_8_length_336372_cov_19.1489_ID_15-processed-gene-2.197-mRNA-1_1&gene=snap_masked-NODE_8_length_336372_cov_19.1489_ID_15-processed-gene-2.197&CDS=1-3591
1868	OG0001868	YJL080C	maker-NODE_11_length_306385_cov_19.7367_ID_21-augustus-gene-1.15-mRNA-1_1&gene=maker-NODE_11_length_306385_cov_19.7367_ID_21-augustus-gene-1.15&CDS=1-3330
1869	OG0001869	YJL084C	snap_masked-NODE_26_length_191657_cov_19.4068_ID_51-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_26_length_191657_cov_19.4068_ID_51-processed-gene-0.58&CDS=1-1779
1870	OG0001870	YJL085W	maker-NODE_38_length_160055_cov_18.8417_ID_75-augustus-gene-0.17-mRNA-1_1&gene=maker-NODE_38_length_160055_cov_18.8417_ID_75-augustus-gene-0.17&CDS=1-1887
1871	OG0001871	YJL087C	augustus_masked-NODE_35_length_169149_cov_20.4619_ID_69-processed-gene-0.190-mRNA-1_1&gene=augustus_masked-NODE_35_length_169149_cov_20.4619_ID_69-processed-gene-0.190&CDS=1-2691
1872	OG0001872	YJL088W	augustus_masked-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-4.99-mRNA-1_1&gene=augustus_masked-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-4.99&CDS=1-1044
1873	OG0001873	YJL091C	maker-NODE_24_length_201069_cov_18.7772_ID_47-augustus-gene-1.126-mRNA-1_1&gene=maker-NODE_24_length_201069_cov_18.7772_ID_47-augustus-gene-1.126&CDS=1-1764
1874	OG0001874	YJL092W	maker-NODE_2_length_758014_cov_19.0229_ID_3-snap-gene-6.226-mRNA-1_1&gene=maker-NODE_2_length_758014_cov_19.0229_ID_3-snap-gene-6.226&CDS=1-2112
1875	OG0001875	YJL094C	maker-NODE_8_length_336372_cov_19.1489_ID_15-augustus-gene-2.274-mRNA-1_1&gene=maker-NODE_8_length_336372_cov_19.1489_ID_15-augustus-gene-2.274&CDS=1-2502
1876	OG0001876	YJL095W	genemark-NODE_13_length_279715_cov_18.2027_ID_25-processed-gene-0.153-mRNA-1_1&gene=genemark-NODE_13_length_279715_cov_18.2027_ID_25-processed-gene-0.153&CDS=1-3978
1877	OG0001877	YJL096W	snap_masked-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-6.95-mRNA-1_1&gene=snap_masked-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-6.95&CDS=1-612
1878	OG0001878	YJL097W	maker-NODE_3_length_726745_cov_18.6369_ID_5-augustus-gene-6.135-mRNA-1_1&gene=maker-NODE_3_length_726745_cov_18.6369_ID_5-augustus-gene-6.135&CDS=1-702
1879	OG0001879	YJL101C	augustus_masked-NODE_22_length_222066_cov_19.8506_ID_43-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-NODE_22_length_222066_cov_19.8506_ID_43-processed-gene-0.96&CDS=1-2082
1880	OG0001880	YJL102W	maker-NODE_5_length_380752_cov_19.4279_ID_9-augustus-gene-1.111-mRNA-1_1&gene=maker-NODE_5_length_380752_cov_19.4279_ID_9-augustus-gene-1.111&CDS=1-2508
1881	OG0001881	YJL104W	genemark-NODE_26_length_191657_cov_19.4068_ID_51-processed-gene-0.302-mRNA-1_1&gene=genemark-NODE_26_length_191657_cov_19.4068_ID_51-processed-gene-0.302&CDS=1-366
1882	OG0001882	YJL108C	augustus_masked-NODE_22_length_222066_cov_19.8506_ID_43-processed-gene-1.163-mRNA-1_1&gene=augustus_masked-NODE_22_length_222066_cov_19.8506_ID_43-processed-gene-1.163&CDS=1-3498
1883	OG0001883	YJL109C	snap_masked-NODE_25_length_197380_cov_19.4087_ID_49-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_25_length_197380_cov_19.4087_ID_49-processed-gene-0.47&CDS=1-5457
1884	OG0001884	YJL111W	maker-NODE_15_length_255706_cov_19.5054_ID_29-augustus-gene-0.56-mRNA-1_1&gene=maker-NODE_15_length_255706_cov_19.5054_ID_29-augustus-gene-0.56&CDS=1-1641
1885	OG0001885	YJL115W	augustus_masked-NODE_10_length_308460_cov_19.375_ID_19-processed-gene-0.157-mRNA-1_1&gene=augustus_masked-NODE_10_length_308460_cov_19.375_ID_19-processed-gene-0.157&CDS=1-522
1886	OG0001886	YJL121C	maker-NODE_2_length_758014_cov_19.0229_ID_3-augustus-gene-0.81-mRNA-1_1&gene=maker-NODE_2_length_758014_cov_19.0229_ID_3-augustus-gene-0.81&CDS=1-669
1887	OG0001887	YJL123C	augustus_masked-NODE_14_length_256127_cov_18.7261_ID_27-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-NODE_14_length_256127_cov_18.7261_ID_27-processed-gene-1.14&CDS=1-1167
1888	OG0001888	YJL125C	augustus_masked-NODE_6_length_362797_cov_19.7437_ID_11-processed-gene-2.74-mRNA-1_1&gene=augustus_masked-NODE_6_length_362797_cov_19.7437_ID_11-processed-gene-2.74&CDS=1-1233
1889	OG0001889	YJL126W	maker-NODE_35_length_169149_cov_20.4619_ID_69-augustus-gene-0.147-mRNA-1_1&gene=maker-NODE_35_length_169149_cov_20.4619_ID_69-augustus-gene-0.147&CDS=1-849
1890	OG0001890	YJL127C	maker-NODE_39_length_156451_cov_19.9934_ID_77-augustus-gene-0.174-mRNA-1_1&gene=maker-NODE_39_length_156451_cov_19.9934_ID_77-augustus-gene-0.174&CDS=1-1248
1891	OG0001891	YJL128C	maker-NODE_34_length_171312_cov_19.2618_ID_67-augustus-gene-0.152-mRNA-1_1&gene=maker-NODE_34_length_171312_cov_19.2618_ID_67-augustus-gene-0.152&CDS=1-1578
1892	OG0001892	YJL130C	maker-NODE_3_length_726745_cov_18.6369_ID_5-augustus-gene-3.57-mRNA-1_1&gene=maker-NODE_3_length_726745_cov_18.6369_ID_5-augustus-gene-3.57&CDS=1-6792
1893	OG0001893	YJL132W	augustus_masked-NODE_6_length_362797_cov_19.7437_ID_11-processed-gene-2.51-mRNA-1_1&gene=augustus_masked-NODE_6_length_362797_cov_19.7437_ID_11-processed-gene-2.51&CDS=1-2490
1894	OG0001894	YJL140W	genemark-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-4.19-mRNA-1_1&gene=genemark-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-4.19&CDS=1-459
1895	OG0001895	YJL141C	maker-NODE_9_length_328160_cov_18.9397_ID_17-augustus-gene-2.81-mRNA-1_1&gene=maker-NODE_9_length_328160_cov_18.9397_ID_17-augustus-gene-2.81&CDS=1-2526
1896	OG0001896	YJL143W	maker-NODE_52_length_117950_cov_18.2997_ID_103-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_52_length_117950_cov_18.2997_ID_103-augustus-gene-0.1&CDS=1-462
1897	OG0001897	YJL145W	augustus_masked-NODE_4_length_545746_cov_20.1284_ID_7-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_4_length_545746_cov_20.1284_ID_7-processed-gene-0.21&CDS=1-843
1898	OG0001898	YJL153C	maker-NODE_44_length_140868_cov_19.0139_ID_87-augustus-gene-0.152-mRNA-1_1&gene=maker-NODE_44_length_140868_cov_19.0139_ID_87-augustus-gene-0.152&CDS=1-1605
1899	OG0001899	YJL154C	maker-NODE_30_length_185954_cov_19.4228_ID_59-augustus-gene-0.181-mRNA-1_1&gene=maker-NODE_30_length_185954_cov_19.4228_ID_59-augustus-gene-0.181&CDS=1-2787
1900	OG0001900	YJL155C	maker-NODE_1_length_800456_cov_18.956_ID_1-augustus-gene-2.88-mRNA-1_1&gene=maker-NODE_1_length_800456_cov_18.956_ID_1-augustus-gene-2.88&CDS=1-1278
1901	OG0001901	YJL156C	augustus_masked-NODE_14_length_256127_cov_18.7261_ID_27-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-NODE_14_length_256127_cov_18.7261_ID_27-processed-gene-0.86&CDS=1-2214
1902	OG0001902	YJL166W	augustus_masked-NODE_22_length_222066_cov_19.8506_ID_43-processed-gene-1.150-mRNA-1_1&gene=augustus_masked-NODE_22_length_222066_cov_19.8506_ID_43-processed-gene-1.150&CDS=1-279
1903	OG0001903	YJL167W	augustus_masked-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-0.32&CDS=1-1047
1904	OG0001904	YJL168C	augustus_masked-NODE_4_length_545746_cov_20.1284_ID_7-processed-gene-3.54-mRNA-1_1&gene=augustus_masked-NODE_4_length_545746_cov_20.1284_ID_7-processed-gene-3.54&CDS=1-2361
1905	OG0001905	YJL179W	augustus_masked-NODE_23_length_209442_cov_18.9369_ID_45-processed-gene-1.4-mRNA-1_1&gene=augustus_masked-NODE_23_length_209442_cov_18.9369_ID_45-processed-gene-1.4&CDS=1-357
1906	OG0001906	YJL180C	augustus_masked-NODE_79_length_50686_cov_18.7613_ID_157-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_79_length_50686_cov_18.7613_ID_157-processed-gene-0.64&CDS=1-960
1907	OG0001907	YJL187C	maker-NODE_5_length_380752_cov_19.4279_ID_9-augustus-gene-0.85-mRNA-1_1&gene=maker-NODE_5_length_380752_cov_19.4279_ID_9-augustus-gene-0.85&CDS=1-2499
1908	OG0001908	YJL190C	maker-NODE_25_length_197380_cov_19.4087_ID_49-augustus-gene-0.114-mRNA-1_1&gene=maker-NODE_25_length_197380_cov_19.4087_ID_49-augustus-gene-0.114&CDS=1-390
1909	OG0001909	YJL194W	augustus_masked-NODE_12_length_298682_cov_19.2352_ID_23-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_12_length_298682_cov_19.2352_ID_23-processed-gene-1.21&CDS=1-1689
1910	OG0001910	YJL197W	maker-NODE_62_length_82821_cov_19.5809_ID_123-augustus-gene-0.49-mRNA-1_1&gene=maker-NODE_62_length_82821_cov_19.5809_ID_123-augustus-gene-0.49&CDS=1-4200
1911	OG0001911	YJL200C	maker-NODE_11_length_306385_cov_19.7367_ID_21-augustus-gene-1.11-mRNA-1_1&gene=maker-NODE_11_length_306385_cov_19.7367_ID_21-augustus-gene-1.11&CDS=1-2424
1912	OG0001912	YJL201W	maker-NODE_38_length_160055_cov_18.8417_ID_75-augustus-gene-0.36-mRNA-1_1&gene=maker-NODE_38_length_160055_cov_18.8417_ID_75-augustus-gene-0.36&CDS=1-2223
1913	OG0001913	YJL203W	augustus_masked-NODE_46_length_135155_cov_19.4454_ID_91-processed-gene-0.237-mRNA-1_1&gene=augustus_masked-NODE_46_length_135155_cov_19.4454_ID_91-processed-gene-0.237&CDS=1-1389
1914	OG0001914	YJL204C	maker-NODE_19_length_230806_cov_19.3279_ID_37-augustus-gene-1.72-mRNA-1_1&gene=maker-NODE_19_length_230806_cov_19.3279_ID_37-augustus-gene-1.72&CDS=1-2685
1915	OG0001915	YJL205C	snap_masked-NODE_39_length_156451_cov_19.9934_ID_77-processed-gene-0.198-mRNA-1_1&gene=snap_masked-NODE_39_length_156451_cov_19.9934_ID_77-processed-gene-0.198&CDS=1-261
1916	OG0001916	YJL207C	maker-NODE_46_length_135155_cov_19.4454_ID_91-augustus-gene-0.85-mRNA-1_1&gene=maker-NODE_46_length_135155_cov_19.4454_ID_91-augustus-gene-0.85&CDS=1-6093
1917	OG0001917	YJL208C	maker-NODE_4_length_545746_cov_20.1284_ID_7-augustus-gene-0.97-mRNA-1_1&gene=maker-NODE_4_length_545746_cov_20.1284_ID_7-augustus-gene-0.97&CDS=1-1026
1918	OG0001918	YJL217W	augustus_masked-NODE_9_length_328160_cov_18.9397_ID_17-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-NODE_9_length_328160_cov_18.9397_ID_17-processed-gene-0.131&CDS=1-642
1919	OG0001919	YJL218W	maker-NODE_24_length_201069_cov_18.7772_ID_47-augustus-gene-1.109-mRNA-1_1&gene=maker-NODE_24_length_201069_cov_18.7772_ID_47-augustus-gene-1.109&CDS=1-654
1920	OG0001920	YJR001W	genemark-NODE_33_length_172806_cov_20.3289_ID_65-processed-gene-0.233-mRNA-1_1&gene=genemark-NODE_33_length_172806_cov_20.3289_ID_65-processed-gene-0.233&CDS=1-2007
1921	OG0001921	YJR002W	maker-NODE_48_length_125197_cov_18.864_ID_95-augustus-gene-0.137-mRNA-1_1&gene=maker-NODE_48_length_125197_cov_18.864_ID_95-augustus-gene-0.137&CDS=1-2148
1922	OG0001922	YJR006W	maker-NODE_12_length_298682_cov_19.2352_ID_23-augustus-gene-1.321-mRNA-1_1&gene=maker-NODE_12_length_298682_cov_19.2352_ID_23-augustus-gene-1.321&CDS=1-1464
1923	OG0001923	YJR007W	maker-NODE_46_length_135155_cov_19.4454_ID_91-augustus-gene-0.83-mRNA-1_1&gene=maker-NODE_46_length_135155_cov_19.4454_ID_91-augustus-gene-0.83&CDS=1-927
1924	OG0001924	YJR008W	maker-NODE_37_length_163127_cov_19.5494_ID_73-augustus-gene-0.145-mRNA-1_1&gene=maker-NODE_37_length_163127_cov_19.5494_ID_73-augustus-gene-0.145&CDS=1-1092
1925	OG0001925	YJR010W	maker-NODE_135_length_13532_cov_18.6157_ID_269-snap-gene-0.26-mRNA-1_1&gene=maker-NODE_135_length_13532_cov_18.6157_ID_269-snap-gene-0.26&CDS=1-2253
1926	OG0001926	YJR013W	maker-NODE_29_length_189010_cov_19.6402_ID_57-augustus-gene-0.184-mRNA-1_1&gene=maker-NODE_29_length_189010_cov_19.6402_ID_57-augustus-gene-0.184&CDS=1-1167
1927	OG0001927	YJR014W	maker-NODE_18_length_243082_cov_18.8276_ID_35-augustus-gene-0.116-mRNA-1_1&gene=maker-NODE_18_length_243082_cov_18.8276_ID_35-augustus-gene-0.116&CDS=1-570
1928	OG0001928	YJR016C	maker-NODE_92_length_39140_cov_19.1844_ID_183-augustus-gene-0.43-mRNA-1_1&gene=maker-NODE_92_length_39140_cov_19.1844_ID_183-augustus-gene-0.43&CDS=1-1800
1929	OG0001929	YJR017C	genemark-NODE_81_length_50234_cov_19.7018_ID_161-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_81_length_50234_cov_19.7018_ID_161-processed-gene-0.33&CDS=1-576
1930	OG0001930	YJR019C	maker-NODE_9_length_328160_cov_18.9397_ID_17-augustus-gene-1.10-mRNA-1_1&gene=maker-NODE_9_length_328160_cov_18.9397_ID_17-augustus-gene-1.10&CDS=1-912
1931	OG0001931	YJR024C	maker-NODE_10_length_308460_cov_19.375_ID_19-augustus-gene-2.127-mRNA-1_1&gene=maker-NODE_10_length_308460_cov_19.375_ID_19-augustus-gene-2.127&CDS=1-705
1932	OG0001932	YJR025C	maker-NODE_20_length_225737_cov_18.5558_ID_39-snap-gene-1.20-mRNA-1_1&gene=maker-NODE_20_length_225737_cov_18.5558_ID_39-snap-gene-1.20&CDS=1-633
1933	OG0001933	YJR033C	maker-NODE_1_length_800456_cov_18.956_ID_1-augustus-gene-2.86-mRNA-1_1&gene=maker-NODE_1_length_800456_cov_18.956_ID_1-augustus-gene-2.86&CDS=1-3876
1934	OG0001934	YJR034W	maker-NODE_45_length_138795_cov_18.8109_ID_89-augustus-gene-0.6-mRNA-1_1&gene=maker-NODE_45_length_138795_cov_18.8109_ID_89-augustus-gene-0.6&CDS=1-303
1935	OG0001935	YJR035W	snap_masked-NODE_55_length_96634_cov_19.9288_ID_109-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NODE_55_length_96634_cov_19.9288_ID_109-processed-gene-0.59&CDS=1-3435
1936	OG0001936	YJR036C	maker-NODE_22_length_222066_cov_19.8506_ID_43-snap-gene-1.106-mRNA-1_1&gene=maker-NODE_22_length_222066_cov_19.8506_ID_43-snap-gene-1.106&CDS=1-2475
1937	OG0001937	YJR040W	snap_masked-NODE_24_length_201069_cov_18.7772_ID_47-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_24_length_201069_cov_18.7772_ID_47-processed-gene-0.18&CDS=1-2403
1938	OG0001938	YJR044C	genemark-NODE_33_length_172806_cov_20.3289_ID_65-processed-gene-0.218-mRNA-1_1&gene=genemark-NODE_33_length_172806_cov_20.3289_ID_65-processed-gene-0.218&CDS=1-417
1939	OG0001939	YJR045C	maker-NODE_30_length_185954_cov_19.4228_ID_59-augustus-gene-0.184-mRNA-1_1&gene=maker-NODE_30_length_185954_cov_19.4228_ID_59-augustus-gene-0.184&CDS=1-2013
1940	OG0001940	YJR049C	maker-NODE_22_length_222066_cov_19.8506_ID_43-snap-gene-1.96-mRNA-1_1&gene=maker-NODE_22_length_222066_cov_19.8506_ID_43-snap-gene-1.96&CDS=1-1482
1941	OG0001941	YJR050W	maker-NODE_17_length_243555_cov_19.5157_ID_33-augustus-gene-1.7-mRNA-1_1&gene=maker-NODE_17_length_243555_cov_19.5157_ID_33-augustus-gene-1.7&CDS=1-711
1942	OG0001942	YJR052W	maker-NODE_70_length_67753_cov_18.092_ID_139-augustus-gene-0.42-mRNA-1_1&gene=maker-NODE_70_length_67753_cov_18.092_ID_139-augustus-gene-0.42&CDS=1-1659
1943	OG0001943	YJR055W	maker-NODE_4_length_545746_cov_20.1284_ID_7-augustus-gene-4.124-mRNA-1_1&gene=maker-NODE_4_length_545746_cov_20.1284_ID_7-augustus-gene-4.124&CDS=1-522
1944	OG0001944	YJR056C	augustus_masked-NODE_2_length_758014_cov_19.0229_ID_3-processed-gene-3.94-mRNA-1_1&gene=augustus_masked-NODE_2_length_758014_cov_19.0229_ID_3-processed-gene-3.94&CDS=1-783
1945	OG0001945	YJR057W	maker-NODE_2_length_758014_cov_19.0229_ID_3-augustus-gene-6.122-mRNA-1_1&gene=maker-NODE_2_length_758014_cov_19.0229_ID_3-augustus-gene-6.122&CDS=1-684
1946	OG0001946	YJR058C	augustus_masked-NODE_51_length_121644_cov_19.3419_ID_101-processed-gene-0.154-mRNA-1_1&gene=augustus_masked-NODE_51_length_121644_cov_19.3419_ID_101-processed-gene-0.154&CDS=1-429
1947	OG0001947	YJR060W	snap_masked-NODE_12_length_298682_cov_19.2352_ID_23-processed-gene-1.244-mRNA-1_1&gene=snap_masked-NODE_12_length_298682_cov_19.2352_ID_23-processed-gene-1.244&CDS=1-759
1948	OG0001948	YJR062C	augustus_masked-NODE_12_length_298682_cov_19.2352_ID_23-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-NODE_12_length_298682_cov_19.2352_ID_23-processed-gene-1.8&CDS=1-1143
1949	OG0001949	YJR063W	maker-NODE_18_length_243082_cov_18.8276_ID_35-augustus-gene-1.120-mRNA-1_1&gene=maker-NODE_18_length_243082_cov_18.8276_ID_35-augustus-gene-1.120&CDS=1-375
1950	OG0001950	YJR064W	maker-NODE_13_length_279715_cov_18.2027_ID_25-augustus-gene-0.79-mRNA-1_1&gene=maker-NODE_13_length_279715_cov_18.2027_ID_25-augustus-gene-0.79&CDS=1-1653
1951	OG0001951	YJR065C	snap_masked-NODE_97_length_32140_cov_19.4138_ID_193-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_97_length_32140_cov_19.4138_ID_193-processed-gene-0.36&CDS=1-1236
1952	OG0001952	YJR068W	augustus_masked-NODE_20_length_225737_cov_18.5558_ID_39-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-NODE_20_length_225737_cov_18.5558_ID_39-processed-gene-1.69&CDS=1-1122
1953	OG0001953	YJR069C	maker-NODE_1_length_800456_cov_18.956_ID_1-augustus-gene-6.83-mRNA-1_1&gene=maker-NODE_1_length_800456_cov_18.956_ID_1-augustus-gene-6.83&CDS=1-552
1954	OG0001954	YJR070C	maker-NODE_18_length_243082_cov_18.8276_ID_35-augustus-gene-1.106-mRNA-1_1&gene=maker-NODE_18_length_243082_cov_18.8276_ID_35-augustus-gene-1.106&CDS=1-936
1955	OG0001955	YJR072C	maker-NODE_28_length_189221_cov_18.6079_ID_55-augustus-gene-0.32-mRNA-1_1&gene=maker-NODE_28_length_189221_cov_18.6079_ID_55-augustus-gene-0.32&CDS=1-1059
1956	OG0001956	YJR073C	maker-NODE_45_length_138795_cov_18.8109_ID_89-augustus-gene-0.29-mRNA-1_1&gene=maker-NODE_45_length_138795_cov_18.8109_ID_89-augustus-gene-0.29&CDS=1-609
1957	OG0001957	YJR076C	snap_masked-NODE_2_length_758014_cov_19.0229_ID_3-processed-gene-5.102-mRNA-1_1&gene=snap_masked-NODE_2_length_758014_cov_19.0229_ID_3-processed-gene-5.102&CDS=1-1098
1958	OG0001958	YJR077C	maker-NODE_62_length_82821_cov_19.5809_ID_123-augustus-gene-0.44-mRNA-1_1&gene=maker-NODE_62_length_82821_cov_19.5809_ID_123-augustus-gene-0.44&CDS=1-951
1959	OG0001959	YJR078W	augustus_masked-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-5.9-mRNA-1_1&gene=augustus_masked-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-5.9&CDS=1-1515
1960	OG0001960	YJR080C	augustus_masked-NODE_13_length_279715_cov_18.2027_ID_25-processed-gene-1.250-mRNA-1_1&gene=augustus_masked-NODE_13_length_279715_cov_18.2027_ID_25-processed-gene-1.250&CDS=1-1242
1961	OG0001961	YJR084W	snap_masked-NODE_24_length_201069_cov_18.7772_ID_47-processed-gene-1.99-mRNA-1_1&gene=snap_masked-NODE_24_length_201069_cov_18.7772_ID_47-processed-gene-1.99&CDS=1-1269
1962	OG0001962	YJR085C	snap_masked-NODE_100_length_29137_cov_20.2936_ID_199-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_100_length_29137_cov_20.2936_ID_199-processed-gene-0.5&CDS=1-258
1963	OG0001963	YJR088C	maker-NODE_26_length_191657_cov_19.4068_ID_51-augustus-gene-0.191-mRNA-1_1&gene=maker-NODE_26_length_191657_cov_19.4068_ID_51-augustus-gene-0.191&CDS=1-891
1964	OG0001964	YJR090C	maker-NODE_48_length_125197_cov_18.864_ID_95-augustus-gene-0.147-mRNA-1_1&gene=maker-NODE_48_length_125197_cov_18.864_ID_95-augustus-gene-0.147&CDS=1-2049
1965	OG0001965	YJR093C	maker-NODE_19_length_230806_cov_19.3279_ID_37-augustus-gene-0.150-mRNA-1_1&gene=maker-NODE_19_length_230806_cov_19.3279_ID_37-augustus-gene-0.150&CDS=1-753
1966	OG0001966	YJR095W	maker-NODE_8_length_336372_cov_19.1489_ID_15-augustus-gene-0.43-mRNA-1_1&gene=maker-NODE_8_length_336372_cov_19.1489_ID_15-augustus-gene-0.43&CDS=1-954
1967	OG0001967	YJR096W	snap_masked-NODE_106_length_27300_cov_18.9788_ID_211-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_106_length_27300_cov_18.9788_ID_211-processed-gene-0.37&CDS=1-846
1968	OG0001968	YJR097W	augustus_masked-NODE_28_length_189221_cov_18.6079_ID_55-processed-gene-0.231-mRNA-1_1&gene=augustus_masked-NODE_28_length_189221_cov_18.6079_ID_55-processed-gene-0.231&CDS=1-573
1969	OG0001969	YJR099W	augustus_masked-NODE_93_length_37533_cov_19.0321_ID_185-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_93_length_37533_cov_19.0321_ID_185-processed-gene-0.44&CDS=1-729
1970	OG0001970	YJR100C	maker-NODE_10_length_308460_cov_19.375_ID_19-augustus-gene-2.130-mRNA-1_1&gene=maker-NODE_10_length_308460_cov_19.375_ID_19-augustus-gene-2.130&CDS=1-621
1971	OG0001971	YJR101W	augustus_masked-NODE_48_length_125197_cov_18.864_ID_95-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_48_length_125197_cov_18.864_ID_95-processed-gene-0.54&CDS=1-972
1972	OG0001972	YJR102C	augustus_masked-NODE_17_length_243555_cov_19.5157_ID_33-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_17_length_243555_cov_19.5157_ID_33-processed-gene-0.56&CDS=1-594
