	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035674_Kregervanrija_delftensis
1459	OG0001459	YGL213C	genemark-NODE_11_length_272510_cov_25.6571_ID_23527-processed-gene-0.82-mRNA-1_1&gene=genemark-NODE_11_length_272510_cov_25.6571_ID_23527-processed-gene-0.82&CDS=1-1146
1460	OG0001460	YGL215W	genemark-NODE_30_length_143894_cov_25.2298_ID_13164-processed-gene-0.215-mRNA-1_1&gene=genemark-NODE_30_length_143894_cov_25.2298_ID_13164-processed-gene-0.215&CDS=1-1320
1461	OG0001461	YGL216W	augustus_masked-NODE_35_length_126141_cov_26.8338_ID_12752-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_35_length_126141_cov_26.8338_ID_12752-processed-gene-0.89&CDS=1-3771
1462	OG0001462	YGL221C	genemark-NODE_40_length_105744_cov_29.28_ID_13649-processed-gene-0.97-mRNA-1_1&gene=genemark-NODE_40_length_105744_cov_29.28_ID_13649-processed-gene-0.97&CDS=1-846
1463	OG0001463	YGL224C	genemark-NODE_12_length_257424_cov_25.5774_ID_11970-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_12_length_257424_cov_25.5774_ID_11970-processed-gene-0.62&CDS=1-894
1464	OG0001464	YGL225W	genemark-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-1.87-mRNA-1_1&gene=genemark-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-1.87&CDS=1-1032
1465	OG0001465	YGL227W	snap_masked-NODE_55_length_64548_cov_30.9987_ID_17277-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_55_length_64548_cov_30.9987_ID_17277-processed-gene-0.4&CDS=1-1713
1466	OG0001466	YGL231C	genemark-NODE_55_length_64548_cov_30.9987_ID_17277-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_55_length_64548_cov_30.9987_ID_17277-processed-gene-0.54&CDS=1-558
1467	OG0001467	YGL232W	genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.2-mRNA-1_1&gene=genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.2&CDS=1-948
1468	OG0001468	YGL233W	genemark-NODE_55_length_64548_cov_30.9987_ID_17277-processed-gene-0.40-mRNA-1_1&gene=genemark-NODE_55_length_64548_cov_30.9987_ID_17277-processed-gene-0.40&CDS=1-2457
1469	OG0001469	YGL234W	genemark-NODE_42_length_104565_cov_25.9856_ID_18546-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_42_length_104565_cov_25.9856_ID_18546-processed-gene-0.29&CDS=1-2373
1470	OG0001470	YGL236C	maker-NODE_21_length_210515_cov_26.0988_ID_11168-snap-gene-1.63-mRNA-1_1&gene=maker-NODE_21_length_210515_cov_26.0988_ID_11168-snap-gene-1.63&CDS=1-2592
1471	OG0001471	YGL238W	genemark-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-1.120-mRNA-1_1&gene=genemark-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-1.120&CDS=1-2889
1472	OG0001472	YGL240W	genemark-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-0.30-mRNA-1_1&gene=genemark-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-0.30&CDS=1-924
1473	OG0001473	YGL241W	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-1.35-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-1.35&CDS=1-3114
1474	OG0001474	YGL242C	genemark-NODE_56_length_64359_cov_28.2504_ID_19461-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_56_length_64359_cov_28.2504_ID_19461-processed-gene-0.2&CDS=1-573
1475	OG0001475	YGL243W	augustus_masked-NODE_56_length_64359_cov_28.2504_ID_19461-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_56_length_64359_cov_28.2504_ID_19461-processed-gene-0.46&CDS=1-1191
1476	OG0001476	YGL244W	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-1.21-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-1.21&CDS=1-1566
1477	OG0001477	YGL245W	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-1.20-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-1.20&CDS=1-2151
1478	OG0001478	YGL246C	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-1.33-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-1.33&CDS=1-1200
1479	OG0001479	YGL247W	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-1.36-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-1.36&CDS=1-1509
1480	OG0001480	YGL248W	genemark-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-1.132-mRNA-1_1&gene=genemark-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-1.132&CDS=1-1161
1481	OG0001481	YGL252C	genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-0.115-mRNA-1_1&gene=genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-0.115&CDS=1-1857
1482	OG0001482	YGL255W	genemark-NODE_16_length_230356_cov_26.6168_ID_18686-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_16_length_230356_cov_26.6168_ID_18686-processed-gene-0.109&CDS=1-1143
1483	OG0001483	YGR001C	genemark-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-1.142-mRNA-1_1&gene=genemark-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-1.142&CDS=1-729
1484	OG0001484	YGR002C	genemark-NODE_17_length_227260_cov_30.3112_ID_11747-processed-gene-1.140-mRNA-1_1&gene=genemark-NODE_17_length_227260_cov_30.3112_ID_11747-processed-gene-1.140&CDS=1-1467
1485	OG0001485	YGR003W	genemark-NODE_17_length_227260_cov_30.3112_ID_11747-processed-gene-1.111-mRNA-1_1&gene=genemark-NODE_17_length_227260_cov_30.3112_ID_11747-processed-gene-1.111&CDS=1-2355
1486	OG0001486	YGR005C	genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.47-mRNA-1_1&gene=genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.47&CDS=1-1419
1487	OG0001487	YGR007W	genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.1-mRNA-1_1&gene=genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.1&CDS=1-1176
1488	OG0001488	YGR012W	augustus_masked-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-0.52&CDS=1-1161
1489	OG0001489	YGR014W	genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-0.97-mRNA-1_1&gene=genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-0.97&CDS=1-3678
1490	OG0001490	YGR017W	genemark-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.231-mRNA-1_1&gene=genemark-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.231&CDS=1-924
1491	OG0001491	YGR019W	genemark-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.230-mRNA-1_1&gene=genemark-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.230&CDS=1-1413
1492	OG0001492	YGR020C	augustus_masked-NODE_619_length_401_cov_0.725_ID_33313-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_619_length_401_cov_0.725_ID_33313-processed-gene-0.2&CDS=1-273
1493	OG0001493	YGR021W	augustus_masked-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.99-mRNA-1_1&gene=augustus_masked-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.99&CDS=1-867
1494	OG0001494	YGR024C	genemark-NODE_60_length_56871_cov_27.962_ID_16689-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_60_length_56871_cov_27.962_ID_16689-processed-gene-0.31&CDS=1-801
1495	OG0001495	YGR026W	genemark-NODE_62_length_53480_cov_28.5155_ID_31429-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_62_length_53480_cov_28.5155_ID_31429-processed-gene-0.55&CDS=1-807
1496	OG0001496	YGR028W	genemark-NODE_33_length_135795_cov_26.9639_ID_17199-processed-gene-0.143-mRNA-1_1&gene=genemark-NODE_33_length_135795_cov_26.9639_ID_17199-processed-gene-0.143&CDS=1-1056
1497	OG0001497	YGR031W	genemark-NODE_16_length_230356_cov_26.6168_ID_18686-processed-gene-0.87-mRNA-1_1&gene=genemark-NODE_16_length_230356_cov_26.6168_ID_18686-processed-gene-0.87&CDS=1-966
1498	OG0001498	YGR033C	genemark-NODE_50_length_74341_cov_27.5465_ID_15202-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_50_length_74341_cov_27.5465_ID_15202-processed-gene-0.43&CDS=1-768
1499	OG0001499	YGR036C	genemark-NODE_13_length_253781_cov_26.1644_ID_15989-processed-gene-1.215-mRNA-1_1&gene=genemark-NODE_13_length_253781_cov_26.1644_ID_15989-processed-gene-1.215&CDS=1-660
1500	OG0001500	YGR037C	genemark-NODE_9_length_292977_cov_25.1657_ID_10131-processed-gene-1.105-mRNA-1_1&gene=genemark-NODE_9_length_292977_cov_25.1657_ID_10131-processed-gene-1.105&CDS=1-258
1501	OG0001501	YGR044C	augustus_masked-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-0.61&CDS=1-1713
1502	OG0001502	YGR046W	genemark-NODE_32_length_137609_cov_25.5782_ID_11872-processed-gene-0.83-mRNA-1_1&gene=genemark-NODE_32_length_137609_cov_25.5782_ID_11872-processed-gene-0.83&CDS=1-1458
1503	OG0001503	YGR047C	genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-3.188-mRNA-1_1&gene=genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-3.188&CDS=1-3045
1504	OG0001504	YGR048W	augustus_masked-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-3.96-mRNA-1_1&gene=augustus_masked-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-3.96&CDS=1-1113
1505	OG0001505	YGR052W	genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-4.46-mRNA-1_1&gene=genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-4.46&CDS=1-1410
1506	OG0001506	YGR053C	augustus_masked-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-4.93-mRNA-1_1&gene=augustus_masked-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-4.93&CDS=1-996
1507	OG0001507	YGR054W	augustus_masked-NODE_4_length_388123_cov_26.2772_ID_24820-processed-gene-2.182-mRNA-1_1&gene=augustus_masked-NODE_4_length_388123_cov_26.2772_ID_24820-processed-gene-2.182&CDS=1-2331
1508	OG0001508	YGR057C	genemark-NODE_37_length_122081_cov_27.0011_ID_12910-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_37_length_122081_cov_27.0011_ID_12910-processed-gene-0.8&CDS=1-828
1509	OG0001509	YGR061C	snap_masked-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-0.5&CDS=1-4068
1510	OG0001510	YGR062C	genemark-NODE_55_length_64548_cov_30.9987_ID_17277-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_55_length_64548_cov_30.9987_ID_17277-processed-gene-0.52&CDS=1-984
1511	OG0001511	YGR063C	maker-NODE_55_length_64548_cov_30.9987_ID_17277-augustus-gene-0.105-mRNA-1_1&gene=maker-NODE_55_length_64548_cov_30.9987_ID_17277-augustus-gene-0.105&CDS=1-357
1512	OG0001512	YGR074W	genemark-NODE_33_length_135795_cov_26.9639_ID_17199-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_33_length_135795_cov_26.9639_ID_17199-processed-gene-0.100&CDS=1-348
1513	OG0001513	YGR076C	genemark-NODE_33_length_135795_cov_26.9639_ID_17199-processed-gene-0.134-mRNA-1_1&gene=genemark-NODE_33_length_135795_cov_26.9639_ID_17199-processed-gene-0.134&CDS=1-495
1514	OG0001514	YGR077C	augustus_masked-NODE_36_length_122867_cov_27.4798_ID_15696-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_36_length_122867_cov_27.4798_ID_15696-processed-gene-0.74&CDS=1-2055
1515	OG0001515	YGR078C	genemark-NODE_36_length_122867_cov_27.4798_ID_15696-processed-gene-0.135-mRNA-1_1&gene=genemark-NODE_36_length_122867_cov_27.4798_ID_15696-processed-gene-0.135&CDS=1-606
1516	OG0001516	YGR080W	genemark-NODE_31_length_137690_cov_24.5755_ID_14827-processed-gene-0.82-mRNA-1_1&gene=genemark-NODE_31_length_137690_cov_24.5755_ID_14827-processed-gene-0.82&CDS=1-999
1517	OG0001517	YGR081C	genemark-NODE_35_length_126141_cov_26.8338_ID_12752-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_35_length_126141_cov_26.8338_ID_12752-processed-gene-0.42&CDS=1-501
1518	OG0001518	YGR082W	genemark-NODE_35_length_126141_cov_26.8338_ID_12752-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_35_length_126141_cov_26.8338_ID_12752-processed-gene-0.11&CDS=1-504
1519	OG0001519	YGR083C	genemark-NODE_12_length_257424_cov_25.5774_ID_11970-processed-gene-1.242-mRNA-1_1&gene=genemark-NODE_12_length_257424_cov_25.5774_ID_11970-processed-gene-1.242&CDS=1-1494
1520	OG0001520	YGR086C	genemark-NODE_12_length_257424_cov_25.5774_ID_11970-processed-gene-1.240-mRNA-1_1&gene=genemark-NODE_12_length_257424_cov_25.5774_ID_11970-processed-gene-1.240&CDS=1-942
1521	OG0001521	YGR089W	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-3.35-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-3.35&CDS=1-2412
1522	OG0001522	YGR090W	genemark-NODE_28_length_150083_cov_25.3932_ID_11605-processed-gene-0.213-mRNA-1_1&gene=genemark-NODE_28_length_150083_cov_25.3932_ID_11605-processed-gene-0.213&CDS=1-3603
1523	OG0001523	YGR091W	genemark-NODE_39_length_119097_cov_26.0366_ID_12994-processed-gene-0.125-mRNA-1_1&gene=genemark-NODE_39_length_119097_cov_26.0366_ID_12994-processed-gene-0.125&CDS=1-1419
1524	OG0001524	YGR094W	genemark-NODE_39_length_119097_cov_26.0366_ID_12994-processed-gene-0.155-mRNA-1_1&gene=genemark-NODE_39_length_119097_cov_26.0366_ID_12994-processed-gene-0.155&CDS=1-3165
1525	OG0001525	YGR095C	genemark-NODE_39_length_119097_cov_26.0366_ID_12994-processed-gene-0.124-mRNA-1_1&gene=genemark-NODE_39_length_119097_cov_26.0366_ID_12994-processed-gene-0.124&CDS=1-663
1526	OG0001526	YGR096W	genemark-NODE_39_length_119097_cov_26.0366_ID_12994-processed-gene-0.123-mRNA-1_1&gene=genemark-NODE_39_length_119097_cov_26.0366_ID_12994-processed-gene-0.123&CDS=1-852
1527	OG0001527	YGR098C	snap_masked-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-3.60-mRNA-1_1&gene=snap_masked-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-3.60&CDS=1-4074
1528	OG0001528	YGR100W	genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.18-mRNA-1_1&gene=genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.18&CDS=1-2862
1529	OG0001529	YGR101W	genemark-NODE_4_length_388123_cov_26.2772_ID_24820-processed-gene-2.308-mRNA-1_1&gene=genemark-NODE_4_length_388123_cov_26.2772_ID_24820-processed-gene-2.308&CDS=1-969
1530	OG0001530	YGR102C	genemark-NODE_48_length_78224_cov_26.2464_ID_48421-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_48_length_78224_cov_26.2464_ID_48421-processed-gene-0.7&CDS=1-537
1531	OG0001531	YGR103W	genemark-NODE_48_length_78224_cov_26.2464_ID_48421-processed-gene-0.30-mRNA-1_1&gene=genemark-NODE_48_length_78224_cov_26.2464_ID_48421-processed-gene-0.30&CDS=1-1815
1532	OG0001532	YGR104C	snap_masked-NODE_33_length_135795_cov_26.9639_ID_17199-processed-gene-0.169-mRNA-1_1&gene=snap_masked-NODE_33_length_135795_cov_26.9639_ID_17199-processed-gene-0.169&CDS=1-813
1533	OG0001533	YGR105W	genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-2.55-mRNA-1_1&gene=genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-2.55&CDS=1-228
1534	OG0001534	YGR110W	genemark-NODE_9_length_292977_cov_25.1657_ID_10131-processed-gene-0.93-mRNA-1_1&gene=genemark-NODE_9_length_292977_cov_25.1657_ID_10131-processed-gene-0.93&CDS=1-1239
1535	OG0001535	YGR112W	maker-NODE_6_length_371428_cov_26.1942_ID_14693-snap-gene-1.154-mRNA-1_1&gene=maker-NODE_6_length_371428_cov_26.1942_ID_14693-snap-gene-1.154&CDS=1-3819
1536	OG0001536	YGR119C	augustus_masked-NODE_17_length_227260_cov_30.3112_ID_11747-processed-gene-1.170-mRNA-1_1&gene=augustus_masked-NODE_17_length_227260_cov_30.3112_ID_11747-processed-gene-1.170&CDS=1-1923
1537	OG0001537	YGR123C	genemark-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-1.92-mRNA-1_1&gene=genemark-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-1.92&CDS=1-1488
1538	OG0001538	YGR125W	genemark-NODE_25_length_151658_cov_25.1767_ID_13276-processed-gene-0.90-mRNA-1_1&gene=genemark-NODE_25_length_151658_cov_25.1767_ID_13276-processed-gene-0.90&CDS=1-3066
1539	OG0001539	YGR127W	genemark-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-0.121-mRNA-1_1&gene=genemark-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-0.121&CDS=1-942
1540	OG0001540	YGR132C	genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-2.67-mRNA-1_1&gene=genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-2.67&CDS=1-840
1541	OG0001541	YGR134W	maker-NODE_38_length_119979_cov_27.5442_ID_13934-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_38_length_119979_cov_27.5442_ID_13934-augustus-gene-0.2&CDS=1-4806
1542	OG0001542	YGR135W	genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-2.68-mRNA-1_1&gene=genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-2.68&CDS=1-756
1543	OG0001543	YGR144W	snap_masked-NODE_11_length_272510_cov_25.6571_ID_23527-processed-gene-1.239-mRNA-1_1&gene=snap_masked-NODE_11_length_272510_cov_25.6571_ID_23527-processed-gene-1.239&CDS=1-990
1544	OG0001544	YGR145W	genemark-NODE_12_length_257424_cov_25.5774_ID_11970-processed-gene-1.252-mRNA-1_1&gene=genemark-NODE_12_length_257424_cov_25.5774_ID_11970-processed-gene-1.252&CDS=1-2070
1545	OG0001545	YGR147C	genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-2.96-mRNA-1_1&gene=genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-2.96&CDS=1-645
1546	OG0001546	YGR149W	genemark-NODE_14_length_251124_cov_27.5689_ID_15618-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_14_length_251124_cov_27.5689_ID_15618-processed-gene-0.109&CDS=1-1419
1547	OG0001547	YGR150C	genemark-NODE_47_length_87001_cov_28.7446_ID_14029-processed-gene-0.117-mRNA-1_1&gene=genemark-NODE_47_length_87001_cov_28.7446_ID_14029-processed-gene-0.117&CDS=1-2190
1548	OG0001548	YGR152C	augustus_masked-NODE_76_length_36272_cov_36.7926_ID_20721-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_76_length_36272_cov_36.7926_ID_20721-processed-gene-0.49&CDS=1-726
1549	OG0001549	YGR158C	genemark-NODE_33_length_135795_cov_26.9639_ID_17199-processed-gene-0.111-mRNA-1_1&gene=genemark-NODE_33_length_135795_cov_26.9639_ID_17199-processed-gene-0.111&CDS=1-741
1550	OG0001550	YGR159C	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-3.19-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-3.19&CDS=1-1245
1551	OG0001551	YGR161C	snap_masked-NODE_14_length_251124_cov_27.5689_ID_15618-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_14_length_251124_cov_27.5689_ID_15618-processed-gene-0.3&CDS=1-1056
1552	OG0001552	YGR163W	genemark-NODE_54_length_68950_cov_26.5741_ID_15524-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_54_length_68950_cov_26.5741_ID_15524-processed-gene-0.49&CDS=1-1098
1553	OG0001553	YGR165W	genemark-NODE_28_length_150083_cov_25.3932_ID_11605-processed-gene-0.220-mRNA-1_1&gene=genemark-NODE_28_length_150083_cov_25.3932_ID_11605-processed-gene-0.220&CDS=1-1008
1554	OG0001554	YGR167W	genemark-NODE_36_length_122867_cov_27.4798_ID_15696-processed-gene-0.176-mRNA-1_1&gene=genemark-NODE_36_length_122867_cov_27.4798_ID_15696-processed-gene-0.176&CDS=1-705
1555	OG0001555	YGR170W	maker-NODE_6_length_371428_cov_26.1942_ID_14693-augustus-gene-1.102-mRNA-1_1&gene=maker-NODE_6_length_371428_cov_26.1942_ID_14693-augustus-gene-1.102&CDS=1-3618
1556	OG0001556	YGR171C	augustus_masked-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-2.127-mRNA-1_1&gene=augustus_masked-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-2.127&CDS=1-1644
1557	OG0001557	YGR172C	genemark-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-2.48-mRNA-1_1&gene=genemark-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-2.48&CDS=1-744
1558	OG0001558	YGR174C	genemark-NODE_51_length_71523_cov_30.9996_ID_15384-processed-gene-0.75-mRNA-1_1&gene=genemark-NODE_51_length_71523_cov_30.9996_ID_15384-processed-gene-0.75&CDS=1-381
1559	OG0001559	YGR175C	genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-1.108-mRNA-1_1&gene=genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-1.108&CDS=1-1476
1560	OG0001560	YGR178C	genemark-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.186-mRNA-1_1&gene=genemark-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.186&CDS=1-2208
1561	OG0001561	YGR181W	augustus_masked-NODE_11_length_272510_cov_25.6571_ID_23527-processed-gene-1.57-mRNA-1_1&gene=augustus_masked-NODE_11_length_272510_cov_25.6571_ID_23527-processed-gene-1.57&CDS=1-291
1562	OG0001562	YGR183C	augustus_masked-NODE_13_length_253781_cov_26.1644_ID_15989-processed-gene-1.106-mRNA-1_1&gene=augustus_masked-NODE_13_length_253781_cov_26.1644_ID_15989-processed-gene-1.106&CDS=1-207
1563	OG0001563	YGR184C	augustus_masked-NODE_13_length_253781_cov_26.1644_ID_15989-processed-gene-1.105-mRNA-1_1&gene=augustus_masked-NODE_13_length_253781_cov_26.1644_ID_15989-processed-gene-1.105&CDS=1-5883
1564	OG0001564	YGR185C	genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-3.146-mRNA-1_1&gene=genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-3.146&CDS=1-1203
1565	OG0001565	YGR186W	genemark-NODE_13_length_253781_cov_26.1644_ID_15989-processed-gene-1.211-mRNA-1_1&gene=genemark-NODE_13_length_253781_cov_26.1644_ID_15989-processed-gene-1.211&CDS=1-1743
1566	OG0001566	YGR187C	genemark-NODE_13_length_253781_cov_26.1644_ID_15989-processed-gene-1.210-mRNA-1_1&gene=genemark-NODE_13_length_253781_cov_26.1644_ID_15989-processed-gene-1.210&CDS=1-1203
1567	OG0001567	YGR193C	snap_masked-NODE_24_length_156215_cov_26.8018_ID_13414-processed-gene-0.190-mRNA-1_1&gene=snap_masked-NODE_24_length_156215_cov_26.8018_ID_13414-processed-gene-0.190&CDS=1-1194
1568	OG0001568	YGR194C	genemark-NODE_28_length_150083_cov_25.3932_ID_11605-processed-gene-0.185-mRNA-1_1&gene=genemark-NODE_28_length_150083_cov_25.3932_ID_11605-processed-gene-0.185&CDS=1-1770
1569	OG0001569	YGR195W	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-4.132-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-4.132&CDS=1-744
1570	OG0001570	YGR199W	maker-NODE_18_length_220966_cov_24.8878_ID_12157-snap-gene-1.129-mRNA-1_1&gene=maker-NODE_18_length_220966_cov_24.8878_ID_12157-snap-gene-1.129&CDS=1-2316
1571	OG0001571	YGR200C	genemark-NODE_32_length_137609_cov_25.5782_ID_11872-processed-gene-0.130-mRNA-1_1&gene=genemark-NODE_32_length_137609_cov_25.5782_ID_11872-processed-gene-0.130&CDS=1-2421
