	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034893_Ogataea_philodendra
1566	OG0001566	YHR134W	genemark-NODE_23_length_126160_cov_79.7986_ID_45-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_23_length_126160_cov_79.7986_ID_45-processed-gene-0.71&CDS=1-687
1567	OG0001567	YHR135C	genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-4.134-mRNA-1_1&gene=genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-4.134&CDS=1-1530
1568	OG0001568	YHR137W	genemark-NODE_18_length_162580_cov_65.1521_ID_35-processed-gene-0.273-mRNA-1_1&gene=genemark-NODE_18_length_162580_cov_65.1521_ID_35-processed-gene-0.273&CDS=1-1452
1569	OG0001569	YHR140W	genemark-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-6.221-mRNA-1_1&gene=genemark-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-6.221&CDS=1-654
1570	OG0001570	YHR143W-A	snap_masked-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-3.9-mRNA-1_1&gene=snap_masked-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-3.9&CDS=1-216
1571	OG0001571	YHR144C	augustus_masked-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-11.46-mRNA-1_1&gene=augustus_masked-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-11.46&CDS=1-765
1572	OG0001572	YHR147C	genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-0.15&CDS=1-636
1573	OG0001573	YHR148W	genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-0.42&CDS=1-549
1574	OG0001574	YHR151C	augustus_masked-NODE_16_length_209552_cov_67.4697_ID_31-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_16_length_209552_cov_67.4697_ID_31-processed-gene-0.94&CDS=1-1473
1575	OG0001575	YHR154W	genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-3.84-mRNA-1_1&gene=genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-3.84&CDS=1-2040
1576	OG0001576	YHR156C	augustus_masked-NODE_15_length_270368_cov_69.5672_ID_29-processed-gene-1.229-mRNA-1_1&gene=augustus_masked-NODE_15_length_270368_cov_69.5672_ID_29-processed-gene-1.229&CDS=1-759
1577	OG0001577	YHR163W	genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-0.80-mRNA-1_1&gene=genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-0.80&CDS=1-747
1578	OG0001578	YHR164C	genemark-NODE_12_length_348569_cov_68.2112_ID_23-processed-gene-0.101-mRNA-1_1&gene=genemark-NODE_12_length_348569_cov_68.2112_ID_23-processed-gene-0.101&CDS=1-4230
1579	OG0001579	YHR165C	maker-NODE_7_length_450359_cov_65.6065_ID_13-snap-gene-1.180-mRNA-1_1&gene=maker-NODE_7_length_450359_cov_65.6065_ID_13-snap-gene-1.180&CDS=1-8835
1580	OG0001580	YHR169W	genemark-NODE_12_length_348569_cov_68.2112_ID_23-processed-gene-2.166-mRNA-1_1&gene=genemark-NODE_12_length_348569_cov_68.2112_ID_23-processed-gene-2.166&CDS=1-1290
1581	OG0001581	YHR170W	genemark-NODE_12_length_348569_cov_68.2112_ID_23-processed-gene-2.168-mRNA-1_1&gene=genemark-NODE_12_length_348569_cov_68.2112_ID_23-processed-gene-2.168&CDS=1-1521
1582	OG0001582	YHR171W	genemark-NODE_12_length_348569_cov_68.2112_ID_23-processed-gene-2.167-mRNA-1_1&gene=genemark-NODE_12_length_348569_cov_68.2112_ID_23-processed-gene-2.167&CDS=1-1884
1583	OG0001583	YHR172W	genemark-NODE_12_length_348569_cov_68.2112_ID_23-processed-gene-2.165-mRNA-1_1&gene=genemark-NODE_12_length_348569_cov_68.2112_ID_23-processed-gene-2.165&CDS=1-2337
1584	OG0001584	YHR175W	genemark-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-6.146-mRNA-1_1&gene=genemark-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-6.146&CDS=1-468
1585	OG0001585	YHR178W	genemark-NODE_10_length_361062_cov_67.9065_ID_19-processed-gene-2.108-mRNA-1_1&gene=genemark-NODE_10_length_361062_cov_67.9065_ID_19-processed-gene-2.108&CDS=1-1479
1586	OG0001586	YHR183W	genemark-NODE_18_length_162580_cov_65.1521_ID_35-processed-gene-0.230-mRNA-1_1&gene=genemark-NODE_18_length_162580_cov_65.1521_ID_35-processed-gene-0.230&CDS=1-1428
1587	OG0001587	YHR186C	maker-NODE_14_length_283762_cov_68.7995_ID_27-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_14_length_283762_cov_68.7995_ID_27-augustus-gene-0.0&CDS=1-8742
1588	OG0001588	YHR187W	genemark-NODE_4_length_568887_cov_64.9081_ID_7-processed-gene-4.152-mRNA-1_1&gene=genemark-NODE_4_length_568887_cov_64.9081_ID_7-processed-gene-4.152&CDS=1-858
1589	OG0001589	YHR188C	genemark-NODE_23_length_126160_cov_79.7986_ID_45-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_23_length_126160_cov_79.7986_ID_45-processed-gene-0.14&CDS=1-1782
1590	OG0001590	YHR189W	genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-2.177-mRNA-1_1&gene=genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-2.177&CDS=1-642
1591	OG0001591	YHR190W	maker-NODE_20_length_141134_cov_67.3989_ID_39-snap-gene-0.7-mRNA-1_1&gene=maker-NODE_20_length_141134_cov_67.3989_ID_39-snap-gene-0.7&CDS=1-1326
1592	OG0001592	YHR191C	genemark-NODE_16_length_209552_cov_67.4697_ID_31-processed-gene-1.60-mRNA-1_1&gene=genemark-NODE_16_length_209552_cov_67.4697_ID_31-processed-gene-1.60&CDS=1-453
1593	OG0001593	YHR192W	genemark-NODE_16_length_209552_cov_67.4697_ID_31-processed-gene-1.30-mRNA-1_1&gene=genemark-NODE_16_length_209552_cov_67.4697_ID_31-processed-gene-1.30&CDS=1-759
1594	OG0001594	YHR193C	genemark-NODE_16_length_209552_cov_67.4697_ID_31-processed-gene-1.61-mRNA-1_1&gene=genemark-NODE_16_length_209552_cov_67.4697_ID_31-processed-gene-1.61&CDS=1-552
1595	OG0001595	YHR194W	genemark-NODE_18_length_162580_cov_65.1521_ID_35-processed-gene-0.257-mRNA-1_1&gene=genemark-NODE_18_length_162580_cov_65.1521_ID_35-processed-gene-0.257&CDS=1-2304
1596	OG0001596	YHR196W	genemark-NODE_10_length_361062_cov_67.9065_ID_19-processed-gene-1.87-mRNA-1_1&gene=genemark-NODE_10_length_361062_cov_67.9065_ID_19-processed-gene-1.87&CDS=1-1533
1597	OG0001597	YHR197W	genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-4.125-mRNA-1_1&gene=genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-4.125&CDS=1-2073
1598	OG0001598	YHR198C	genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-6.79-mRNA-1_1&gene=genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-6.79&CDS=1-888
1599	OG0001599	YHR200W	genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-0.120-mRNA-1_1&gene=genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-0.120&CDS=1-777
1600	OG0001600	YHR201C	snap_masked-NODE_7_length_450359_cov_65.6065_ID_13-processed-gene-1.98-mRNA-1_1&gene=snap_masked-NODE_7_length_450359_cov_65.6065_ID_13-processed-gene-1.98&CDS=1-1038
1601	OG0001601	YHR204W	genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-6.85-mRNA-1_1&gene=genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-6.85&CDS=1-2541
1602	OG0001602	YIL001W	snap_masked-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-5.28-mRNA-1_1&gene=snap_masked-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-5.28&CDS=1-1536
1603	OG0001603	YIL003W	snap_masked-NODE_6_length_488750_cov_65.2929_ID_11-processed-gene-3.36-mRNA-1_1&gene=snap_masked-NODE_6_length_488750_cov_65.2929_ID_11-processed-gene-3.36&CDS=1-801
1604	OG0001604	YIL004C	genemark-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-2.57-mRNA-1_1&gene=genemark-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-2.57&CDS=1-495
1605	OG0001605	YIL005W	augustus_masked-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-2.318-mRNA-1_1&gene=augustus_masked-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-2.318&CDS=1-4254
1606	OG0001606	YIL007C	augustus_masked-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-5.165-mRNA-1_1&gene=augustus_masked-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-5.165&CDS=1-609
1607	OG0001607	YIL008W	genemark-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-5.128-mRNA-1_1&gene=genemark-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-5.128&CDS=1-303
1608	OG0001608	YIL010W	genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-4.129-mRNA-1_1&gene=genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-4.129&CDS=1-609
1609	OG0001609	YIL019W	genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-5.14-mRNA-1_1&gene=genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-5.14&CDS=1-681
1610	OG0001610	YIL020C	genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-5.58-mRNA-1_1&gene=genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-5.58&CDS=1-795
1611	OG0001611	YIL021W	genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-5.57-mRNA-1_1&gene=genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-5.57&CDS=1-936
1612	OG0001612	YIL022W	genemark-NODE_14_length_283762_cov_68.7995_ID_27-processed-gene-1.87-mRNA-1_1&gene=genemark-NODE_14_length_283762_cov_68.7995_ID_27-processed-gene-1.87&CDS=1-1236
1613	OG0001613	YIL023C	genemark-NODE_4_length_568887_cov_64.9081_ID_7-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_4_length_568887_cov_64.9081_ID_7-processed-gene-0.68&CDS=1-1629
1614	OG0001614	YIL026C	snap_masked-NODE_4_length_568887_cov_64.9081_ID_7-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_4_length_568887_cov_64.9081_ID_7-processed-gene-0.42&CDS=1-3090
1615	OG0001615	YIL030C	genemark-NODE_7_length_450359_cov_65.6065_ID_13-processed-gene-3.187-mRNA-1_1&gene=genemark-NODE_7_length_450359_cov_65.6065_ID_13-processed-gene-3.187&CDS=1-3126
1616	OG0001616	YIL031W	genemark-NODE_14_length_283762_cov_68.7995_ID_27-processed-gene-1.39-mRNA-1_1&gene=genemark-NODE_14_length_283762_cov_68.7995_ID_27-processed-gene-1.39&CDS=1-2070
1617	OG0001617	YIL033C	genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-4.109-mRNA-1_1&gene=genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-4.109&CDS=1-1317
1618	OG0001618	YIL034C	genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-4.110-mRNA-1_1&gene=genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-4.110&CDS=1-837
1619	OG0001619	YIL039W	augustus_masked-NODE_19_length_141596_cov_74.0208_ID_37-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_19_length_141596_cov_74.0208_ID_37-processed-gene-0.25&CDS=1-5634
1620	OG0001620	YIL041W	genemark-NODE_14_length_283762_cov_68.7995_ID_27-processed-gene-1.71-mRNA-1_1&gene=genemark-NODE_14_length_283762_cov_68.7995_ID_27-processed-gene-1.71&CDS=1-978
1621	OG0001621	YIL042C	augustus_masked-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-6.7-mRNA-1_1&gene=augustus_masked-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-6.7&CDS=1-2586
1622	OG0001622	YIL043C	genemark-NODE_12_length_348569_cov_68.2112_ID_23-processed-gene-2.197-mRNA-1_1&gene=genemark-NODE_12_length_348569_cov_68.2112_ID_23-processed-gene-2.197&CDS=1-834
1623	OG0001623	YIL044C	genemark-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-1.108-mRNA-1_1&gene=genemark-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-1.108&CDS=1-783
1624	OG0001624	YIL046W	augustus_masked-NODE_6_length_488750_cov_65.2929_ID_11-processed-gene-2.124-mRNA-1_1&gene=augustus_masked-NODE_6_length_488750_cov_65.2929_ID_11-processed-gene-2.124&CDS=1-1827
1625	OG0001625	YIL047C	augustus_masked-NODE_7_length_450359_cov_65.6065_ID_13-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-NODE_7_length_450359_cov_65.6065_ID_13-processed-gene-1.34&CDS=1-3027
1626	OG0001626	YIL048W	maker-NODE_7_length_450359_cov_65.6065_ID_13-snap-gene-1.173-mRNA-1_1&gene=maker-NODE_7_length_450359_cov_65.6065_ID_13-snap-gene-1.173&CDS=1-4212
1627	OG0001627	YIL049W	genemark-NODE_10_length_361062_cov_67.9065_ID_19-processed-gene-1.121-mRNA-1_1&gene=genemark-NODE_10_length_361062_cov_67.9065_ID_19-processed-gene-1.121&CDS=1-750
1628	OG0001628	YIL050W	genemark-NODE_7_length_450359_cov_65.6065_ID_13-processed-gene-1.123-mRNA-1_1&gene=genemark-NODE_7_length_450359_cov_65.6065_ID_13-processed-gene-1.123&CDS=1-1506
1629	OG0001629	YIL061C	augustus_masked-NODE_22_length_127543_cov_73.0507_ID_43-processed-gene-0.196-mRNA-1_1&gene=augustus_masked-NODE_22_length_127543_cov_73.0507_ID_43-processed-gene-0.196&CDS=1-2397
1630	OG0001630	YIL062C	maker-NODE_1_length_1278667_cov_66.6163_ID_1-augustus-gene-8.7-mRNA-1_1&gene=maker-NODE_1_length_1278667_cov_66.6163_ID_1-augustus-gene-8.7&CDS=1-936
1631	OG0001631	YIL063C	genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-8.155-mRNA-1_1&gene=genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-8.155&CDS=1-969
1632	OG0001632	YIL064W	augustus_masked-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-8.192-mRNA-1_1&gene=augustus_masked-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-8.192&CDS=1-678
1633	OG0001633	YIL065C	genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-3.69-mRNA-1_1&gene=genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-3.69&CDS=1-468
1634	OG0001634	YIL067C	genemark-NODE_15_length_270368_cov_69.5672_ID_29-processed-gene-1.11-mRNA-1_1&gene=genemark-NODE_15_length_270368_cov_69.5672_ID_29-processed-gene-1.11&CDS=1-1965
1635	OG0001635	YIL070C	genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-3.91-mRNA-1_1&gene=genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-3.91&CDS=1-744
1636	OG0001636	YIL072W	maker-NODE_24_length_80549_cov_69.0098_ID_47-snap-gene-0.4-mRNA-1_1&gene=maker-NODE_24_length_80549_cov_69.0098_ID_47-snap-gene-0.4&CDS=1-1029
1637	OG0001637	YIL074C	genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-11.285-mRNA-1_1&gene=genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-11.285&CDS=1-1404
1638	OG0001638	YIL075C	genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-11.286-mRNA-1_1&gene=genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-11.286&CDS=1-2862
1639	OG0001639	YIL076W	genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-1.90-mRNA-1_1&gene=genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-1.90&CDS=1-903
1640	OG0001640	YIL083C	genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-2.159-mRNA-1_1&gene=genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-2.159&CDS=1-1035
1641	OG0001641	YIL084C	augustus_masked-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-5.177-mRNA-1_1&gene=augustus_masked-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-5.177&CDS=1-942
1642	OG0001642	YIL090W	genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-3.74-mRNA-1_1&gene=genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-3.74&CDS=1-1059
1643	OG0001643	YIL091C	genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-3.101-mRNA-1_1&gene=genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-3.101&CDS=1-2181
1644	OG0001644	YIL093C	genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-2.106-mRNA-1_1&gene=genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-2.106&CDS=1-795
1645	OG0001645	YIL094C	genemark-NODE_4_length_568887_cov_64.9081_ID_7-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_4_length_568887_cov_64.9081_ID_7-processed-gene-0.69&CDS=1-1116
1646	OG0001646	YIL098C	genemark-NODE_20_length_141134_cov_67.3989_ID_39-processed-gene-0.167-mRNA-1_1&gene=genemark-NODE_20_length_141134_cov_67.3989_ID_39-processed-gene-0.167&CDS=1-420
1647	OG0001647	YIL099W	genemark-NODE_13_length_304413_cov_67.7473_ID_25-processed-gene-1.123-mRNA-1_1&gene=genemark-NODE_13_length_304413_cov_67.7473_ID_25-processed-gene-1.123&CDS=1-1392
1648	OG0001648	YIL102C-A	augustus_masked-NODE_7_length_450359_cov_65.6065_ID_13-processed-gene-3.18-mRNA-1_1&gene=augustus_masked-NODE_7_length_450359_cov_65.6065_ID_13-processed-gene-3.18&CDS=1-2406
1649	OG0001649	YIL103W	genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-2.135-mRNA-1_1&gene=genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-2.135&CDS=1-1242
1650	OG0001650	YIL104C	genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-2.104-mRNA-1_1&gene=genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-2.104&CDS=1-1356
1651	OG0001651	YIL105C	genemark-NODE_12_length_348569_cov_68.2112_ID_23-processed-gene-1.15-mRNA-1_1&gene=genemark-NODE_12_length_348569_cov_68.2112_ID_23-processed-gene-1.15&CDS=1-1869
1652	OG0001652	YIL108W	genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-0.63-mRNA-1_1&gene=genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-0.63&CDS=1-2019
1653	OG0001653	YIL110W	augustus_masked-NODE_18_length_162580_cov_65.1521_ID_35-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_18_length_162580_cov_65.1521_ID_35-processed-gene-0.38&CDS=1-4188
1654	OG0001654	YIL116W	genemark-NODE_4_length_568887_cov_64.9081_ID_7-processed-gene-2.48-mRNA-1_1&gene=genemark-NODE_4_length_568887_cov_64.9081_ID_7-processed-gene-2.48&CDS=1-1206
1655	OG0001655	YIL118W	genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-2.147-mRNA-1_1&gene=genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-2.147&CDS=1-648
1656	OG0001656	YIL125W	genemark-NODE_12_length_348569_cov_68.2112_ID_23-processed-gene-0.97-mRNA-1_1&gene=genemark-NODE_12_length_348569_cov_68.2112_ID_23-processed-gene-0.97&CDS=1-2985
1657	OG0001657	YIL128W	snap_masked-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-2.32-mRNA-1_1&gene=snap_masked-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-2.32&CDS=1-3141
1658	OG0001658	YIL129C	genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-7.84-mRNA-1_1&gene=genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-7.84&CDS=1-7434
1659	OG0001659	YIL140W	genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-11.277-mRNA-1_1&gene=genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-11.277&CDS=1-2196
1660	OG0001660	YIL142W	genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-4.89-mRNA-1_1&gene=genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-4.89&CDS=1-1578
1661	OG0001661	YIL143C	genemark-NODE_6_length_488750_cov_65.2929_ID_11-processed-gene-2.102-mRNA-1_1&gene=genemark-NODE_6_length_488750_cov_65.2929_ID_11-processed-gene-2.102&CDS=1-2556
1662	OG0001662	YIL144W	genemark-NODE_6_length_488750_cov_65.2929_ID_11-processed-gene-2.78-mRNA-1_1&gene=genemark-NODE_6_length_488750_cov_65.2929_ID_11-processed-gene-2.78&CDS=1-2148
1663	OG0001663	YIL145C	genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-2.111-mRNA-1_1&gene=genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-2.111&CDS=1-948
1664	OG0001664	YIL147C	genemark-NODE_4_length_568887_cov_64.9081_ID_7-processed-gene-0.74-mRNA-1_1&gene=genemark-NODE_4_length_568887_cov_64.9081_ID_7-processed-gene-0.74&CDS=1-3294
1665	OG0001665	YIL150C	genemark-NODE_4_length_568887_cov_64.9081_ID_7-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_4_length_568887_cov_64.9081_ID_7-processed-gene-0.96&CDS=1-1548
1666	OG0001666	YIL155C	augustus_masked-NODE_6_length_488750_cov_65.2929_ID_11-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-NODE_6_length_488750_cov_65.2929_ID_11-processed-gene-0.125&CDS=1-4848
1667	OG0001667	YIL156W-B	genemark-NODE_6_length_488750_cov_65.2929_ID_11-processed-gene-0.83-mRNA-1_1&gene=genemark-NODE_6_length_488750_cov_65.2929_ID_11-processed-gene-0.83&CDS=1-219
1668	OG0001668	YIL157C	genemark-NODE_6_length_488750_cov_65.2929_ID_11-processed-gene-3.218-mRNA-1_1&gene=genemark-NODE_6_length_488750_cov_65.2929_ID_11-processed-gene-3.218&CDS=1-516
1669	OG0001669	YIL160C	genemark-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-2.71-mRNA-1_1&gene=genemark-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-2.71&CDS=1-1245
1670	OG0001670	YIL166C	genemark-NODE_4_length_568887_cov_64.9081_ID_7-processed-gene-0.83-mRNA-1_1&gene=genemark-NODE_4_length_568887_cov_64.9081_ID_7-processed-gene-0.83&CDS=1-1641
1671	OG0001671	YIR001C	genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-2.153-mRNA-1_1&gene=genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-2.153&CDS=1-591
1672	OG0001672	YIR002C	maker-NODE_6_length_488750_cov_65.2929_ID_11-augustus-gene-0.8-mRNA-1_1&gene=maker-NODE_6_length_488750_cov_65.2929_ID_11-augustus-gene-0.8&CDS=1-4752
1673	OG0001673	YIR005W	genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-3.110-mRNA-1_1&gene=genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-3.110&CDS=1-513
1674	OG0001674	YIR006C	genemark-NODE_7_length_450359_cov_65.6065_ID_13-processed-gene-3.167-mRNA-1_1&gene=genemark-NODE_7_length_450359_cov_65.6065_ID_13-processed-gene-3.167&CDS=1-4521
1675	OG0001675	YIR007W	genemark-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-2.55-mRNA-1_1&gene=genemark-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-2.55&CDS=1-2301
1676	OG0001676	YIR008C	maker-NODE_15_length_270368_cov_69.5672_ID_29-augustus-gene-1.317-mRNA-1_1&gene=maker-NODE_15_length_270368_cov_69.5672_ID_29-augustus-gene-1.317&CDS=1-2244
1677	OG0001677	YIR009W	genemark-NODE_9_length_380031_cov_67.2163_ID_17-processed-gene-0.83-mRNA-1_1&gene=genemark-NODE_9_length_380031_cov_67.2163_ID_17-processed-gene-0.83&CDS=1-366
1678	OG0001678	YIR011C	genemark-NODE_10_length_361062_cov_67.9065_ID_19-processed-gene-1.107-mRNA-1_1&gene=genemark-NODE_10_length_361062_cov_67.9065_ID_19-processed-gene-1.107&CDS=1-924
1679	OG0001679	YIR012W	augustus_masked-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-2.59-mRNA-1_1&gene=augustus_masked-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-2.59&CDS=1-1212
1680	OG0001680	YIR015W	genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-7.92-mRNA-1_1&gene=genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-7.92&CDS=1-402
1681	OG0001681	YIR022W	augustus_masked-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-2.329-mRNA-1_1&gene=augustus_masked-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-2.329&CDS=1-528
1682	OG0001682	YIR023W	genemark-NODE_16_length_209552_cov_67.4697_ID_31-processed-gene-1.48-mRNA-1_1&gene=genemark-NODE_16_length_209552_cov_67.4697_ID_31-processed-gene-1.48&CDS=1-2421
1683	OG0001683	YIR027C	genemark-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-6.210-mRNA-1_1&gene=genemark-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-6.210&CDS=1-1578
1684	OG0001684	YIR029W	augustus_masked-NODE_16_length_209552_cov_67.4697_ID_31-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-NODE_16_length_209552_cov_67.4697_ID_31-processed-gene-0.105&CDS=1-3663
