	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035318_Hyphopichia_heimii
1821	OG0001821	YHR193C	snap_masked-NODE_60_length_67036_cov_16.5396_ID_22534-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_60_length_67036_cov_16.5396_ID_22534-processed-gene-0.37&CDS=1-510
1822	OG0001822	YHR194W	snap_masked-NODE_63_length_65765_cov_16.3474_ID_26203-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_63_length_65765_cov_16.3474_ID_26203-processed-gene-0.36&CDS=1-1839
1823	OG0001823	YHR196W	snap_masked-NODE_21_length_143800_cov_19.6648_ID_24094-processed-gene-0.121-mRNA-1_1&gene=snap_masked-NODE_21_length_143800_cov_19.6648_ID_24094-processed-gene-0.121&CDS=1-1764
1824	OG0001824	YHR197W	snap_masked-NODE_2_length_316506_cov_16.9557_ID_27379-processed-gene-1.84-mRNA-1_1&gene=snap_masked-NODE_2_length_316506_cov_16.9557_ID_27379-processed-gene-1.84&CDS=1-2145
1825	OG0001825	YHR198C	snap_masked-NODE_67_length_61163_cov_16.9679_ID_28074-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_67_length_61163_cov_16.9679_ID_28074-processed-gene-0.16&CDS=1-858
1826	OG0001826	YHR200W	snap_masked-NODE_8_length_237339_cov_17.8205_ID_26405-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_8_length_237339_cov_17.8205_ID_26405-processed-gene-0.27&CDS=1-834
1827	OG0001827	YHR201C	snap_masked-NODE_8_length_237339_cov_17.8205_ID_26405-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_8_length_237339_cov_17.8205_ID_26405-processed-gene-0.5&CDS=1-1218
1828	OG0001828	YHR205W	genemark-NODE_8_length_237339_cov_17.8205_ID_26405-processed-gene-1.128-mRNA-1_1&gene=genemark-NODE_8_length_237339_cov_17.8205_ID_26405-processed-gene-1.128&CDS=1-2286
1829	OG0001829	YHR206W	genemark-NODE_52_length_81500_cov_18.613_ID_27766-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_52_length_81500_cov_18.613_ID_27766-processed-gene-0.11&CDS=1-1635
1830	OG0001830	YHR207C	augustus_masked-NODE_29_length_130344_cov_17.3185_ID_23113-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_29_length_130344_cov_17.3185_ID_23113-processed-gene-0.23&CDS=1-2892
1831	OG0001831	YIL001W	genemark-NODE_17_length_155442_cov_18.5021_ID_18400-processed-gene-0.208-mRNA-1_1&gene=genemark-NODE_17_length_155442_cov_18.5021_ID_18400-processed-gene-0.208&CDS=1-1857
1832	OG0001832	YIL002C	snap_masked-NODE_102_length_39546_cov_16.8274_ID_26470-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_102_length_39546_cov_16.8274_ID_26470-processed-gene-0.39&CDS=1-3111
1833	OG0001833	YIL003W	snap_masked-NODE_31_length_126349_cov_17.3347_ID_18600-processed-gene-0.141-mRNA-1_1&gene=snap_masked-NODE_31_length_126349_cov_17.3347_ID_18600-processed-gene-0.141&CDS=1-903
1834	OG0001834	YIL004C	genemark-NODE_31_length_126349_cov_17.3347_ID_18600-processed-gene-0.10-mRNA-1_1&gene=genemark-NODE_31_length_126349_cov_17.3347_ID_18600-processed-gene-0.10&CDS=1-447
1835	OG0001835	YIL005W	snap_masked-NODE_31_length_126349_cov_17.3347_ID_18600-processed-gene-0.116-mRNA-1_1&gene=snap_masked-NODE_31_length_126349_cov_17.3347_ID_18600-processed-gene-0.116&CDS=1-2259
1836	OG0001836	YIL007C	snap_masked-NODE_22_length_143390_cov_16.1143_ID_23656-processed-gene-0.186-mRNA-1_1&gene=snap_masked-NODE_22_length_143390_cov_16.1143_ID_23656-processed-gene-0.186&CDS=1-684
1837	OG0001837	YIL008W	snap_masked-NODE_22_length_143390_cov_16.1143_ID_23656-processed-gene-0.157-mRNA-1_1&gene=snap_masked-NODE_22_length_143390_cov_16.1143_ID_23656-processed-gene-0.157&CDS=1-303
1838	OG0001838	YIL010W	snap_masked-NODE_181_length_11411_cov_19.3261_ID_177402-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_181_length_11411_cov_19.3261_ID_177402-processed-gene-0.1&CDS=1-708
1839	OG0001839	YIL016W	snap_masked-NODE_29_length_130344_cov_17.3185_ID_23113-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_29_length_130344_cov_17.3185_ID_23113-processed-gene-0.95&CDS=1-645
1840	OG0001840	YIL019W	snap_masked-NODE_56_length_79256_cov_17.539_ID_29615-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_56_length_79256_cov_17.539_ID_29615-processed-gene-0.22&CDS=1-966
1841	OG0001841	YIL020C	snap_masked-NODE_56_length_79256_cov_17.539_ID_29615-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_56_length_79256_cov_17.539_ID_29615-processed-gene-0.5&CDS=1-810
1842	OG0001842	YIL021W	snap_masked-NODE_56_length_79256_cov_17.539_ID_29615-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_56_length_79256_cov_17.539_ID_29615-processed-gene-0.23&CDS=1-942
1843	OG0001843	YIL022W	snap_masked-NODE_37_length_117182_cov_21.9344_ID_38234-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_37_length_117182_cov_21.9344_ID_38234-processed-gene-0.86&CDS=1-1266
1844	OG0001844	YIL026C	snap_masked-NODE_25_length_138365_cov_17.6405_ID_32372-processed-gene-0.81-mRNA-1_1&gene=snap_masked-NODE_25_length_138365_cov_17.6405_ID_32372-processed-gene-0.81&CDS=1-3570
1845	OG0001845	YIL027C	snap_masked-NODE_38_length_115253_cov_22.3265_ID_19407-processed-gene-0.168-mRNA-1_1&gene=snap_masked-NODE_38_length_115253_cov_22.3265_ID_19407-processed-gene-0.168&CDS=1-372
1846	OG0001846	YIL030C	snap_masked-NODE_8_length_237339_cov_17.8205_ID_26405-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_8_length_237339_cov_17.8205_ID_26405-processed-gene-0.10&CDS=1-3723
1847	OG0001847	YIL031W	snap_masked-NODE_37_length_117182_cov_21.9344_ID_38234-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_37_length_117182_cov_21.9344_ID_38234-processed-gene-0.89&CDS=1-3756
1848	OG0001848	YIL033C	snap_masked-NODE_106_length_37701_cov_17.956_ID_28546-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_106_length_37701_cov_17.956_ID_28546-processed-gene-0.27&CDS=1-1317
1849	OG0001849	YIL034C	snap_masked-NODE_21_length_143800_cov_19.6648_ID_24094-processed-gene-0.142-mRNA-1_1&gene=snap_masked-NODE_21_length_143800_cov_19.6648_ID_24094-processed-gene-0.142&CDS=1-879
1850	OG0001850	YIL039W	snap_masked-NODE_181_length_11411_cov_19.3261_ID_177402-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_181_length_11411_cov_19.3261_ID_177402-processed-gene-0.4&CDS=1-1458
1851	OG0001851	YIL041W	snap_masked-NODE_56_length_79256_cov_17.539_ID_29615-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_56_length_79256_cov_17.539_ID_29615-processed-gene-0.9&CDS=1-975
1852	OG0001852	YIL042C	snap_masked-NODE_8_length_237339_cov_17.8205_ID_26405-processed-gene-1.26-mRNA-1_1&gene=snap_masked-NODE_8_length_237339_cov_17.8205_ID_26405-processed-gene-1.26&CDS=1-1269
1853	OG0001853	YIL046W	snap_masked-NODE_26_length_133046_cov_18.0642_ID_24063-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_26_length_133046_cov_18.0642_ID_24063-processed-gene-0.37&CDS=1-2028
1854	OG0001854	YIL047C	snap_masked-NODE_20_length_148379_cov_17.5798_ID_26595-processed-gene-0.72-mRNA-1_1&gene=snap_masked-NODE_20_length_148379_cov_17.5798_ID_26595-processed-gene-0.72&CDS=1-2910
1855	OG0001855	YIL048W	snap_masked-NODE_26_length_133046_cov_18.0642_ID_24063-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_26_length_133046_cov_18.0642_ID_24063-processed-gene-0.60&CDS=1-3465
1856	OG0001856	YIL049W	augustus_masked-NODE_24_length_138614_cov_17.9272_ID_17090-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_24_length_138614_cov_17.9272_ID_17090-processed-gene-0.4&CDS=1-948
1857	OG0001857	YIL061C	maker-NODE_57_length_73979_cov_17.3397_ID_24856-augustus-gene-0.38-mRNA-1_1&gene=maker-NODE_57_length_73979_cov_17.3397_ID_24856-augustus-gene-0.38&CDS=1-2208
1858	OG0001858	YIL062C	snap_masked-NODE_50_length_84594_cov_18.1551_ID_24989-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_50_length_84594_cov_18.1551_ID_24989-processed-gene-0.32&CDS=1-465
1859	OG0001859	YIL064W	snap_masked-NODE_57_length_73979_cov_17.3397_ID_24856-processed-gene-0.82-mRNA-1_1&gene=snap_masked-NODE_57_length_73979_cov_17.3397_ID_24856-processed-gene-0.82&CDS=1-732
1860	OG0001860	YIL065C	augustus_masked-NODE_126_length_29002_cov_16.3227_ID_20596-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_126_length_29002_cov_16.3227_ID_20596-processed-gene-0.19&CDS=1-1596
1861	OG0001861	YIL067C	snap_masked-NODE_19_length_149295_cov_22.7659_ID_25446-processed-gene-0.68-mRNA-1_1&gene=snap_masked-NODE_19_length_149295_cov_22.7659_ID_25446-processed-gene-0.68&CDS=1-2169
1862	OG0001862	YIL068C	snap_masked-NODE_2_length_316506_cov_16.9557_ID_27379-processed-gene-2.167-mRNA-1_1&gene=snap_masked-NODE_2_length_316506_cov_16.9557_ID_27379-processed-gene-2.167&CDS=1-2514
1863	OG0001863	YIL070C	snap_masked-NODE_153_length_16698_cov_16.0961_ID_23565-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_153_length_16698_cov_16.0961_ID_23565-processed-gene-0.0&CDS=1-810
1864	OG0001864	YIL072W	snap_masked-NODE_41_length_97606_cov_16.8551_ID_17660-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_41_length_97606_cov_16.8551_ID_17660-processed-gene-0.67&CDS=1-867
1865	OG0001865	YIL075C	snap_masked-NODE_67_length_61163_cov_16.9679_ID_28074-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_67_length_61163_cov_16.9679_ID_28074-processed-gene-0.12&CDS=1-2868
1866	OG0001866	YIL078W	snap_masked-NODE_87_length_44729_cov_23.4724_ID_21885-processed-gene-0.57-mRNA-1_1&gene=snap_masked-NODE_87_length_44729_cov_23.4724_ID_21885-processed-gene-0.57&CDS=1-2172
1867	OG0001867	YIL083C	snap_masked-NODE_110_length_36453_cov_15.3143_ID_19504-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_110_length_36453_cov_15.3143_ID_19504-processed-gene-0.10&CDS=1-1026
1868	OG0001868	YIL084C	maker-NODE_22_length_143390_cov_16.1143_ID_23656-snap-gene-0.73-mRNA-1_1&gene=maker-NODE_22_length_143390_cov_16.1143_ID_23656-snap-gene-0.73&CDS=1-1053
1869	OG0001869	YIL087C	snap_masked-NODE_22_length_143390_cov_16.1143_ID_23656-processed-gene-0.166-mRNA-1_1&gene=snap_masked-NODE_22_length_143390_cov_16.1143_ID_23656-processed-gene-0.166&CDS=1-408
1870	OG0001870	YIL090W	snap_masked-NODE_22_length_143390_cov_16.1143_ID_23656-processed-gene-0.167-mRNA-1_1&gene=snap_masked-NODE_22_length_143390_cov_16.1143_ID_23656-processed-gene-0.167&CDS=1-1482
1871	OG0001871	YIL091C	snap_masked-NODE_22_length_143390_cov_16.1143_ID_23656-processed-gene-0.197-mRNA-1_1&gene=snap_masked-NODE_22_length_143390_cov_16.1143_ID_23656-processed-gene-0.197&CDS=1-2109
1872	OG0001872	YIL093C	snap_masked-NODE_5_length_272244_cov_18.3867_ID_32304-processed-gene-1.52-mRNA-1_1&gene=snap_masked-NODE_5_length_272244_cov_18.3867_ID_32304-processed-gene-1.52&CDS=1-801
1873	OG0001873	YIL094C	snap_masked-NODE_34_length_124283_cov_18.9863_ID_28887-processed-gene-0.161-mRNA-1_1&gene=snap_masked-NODE_34_length_124283_cov_18.9863_ID_28887-processed-gene-0.161&CDS=1-1122
1874	OG0001874	YIL096C	snap_masked-NODE_79_length_49620_cov_15.9016_ID_21975-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_79_length_49620_cov_15.9016_ID_21975-processed-gene-0.3&CDS=1-966
1875	OG0001875	YIL098C	snap_masked-NODE_47_length_89955_cov_17.0631_ID_19749-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_47_length_89955_cov_17.0631_ID_19749-processed-gene-0.39&CDS=1-423
1876	OG0001876	YIL099W	snap_masked-NODE_38_length_115253_cov_22.3265_ID_19407-processed-gene-0.146-mRNA-1_1&gene=snap_masked-NODE_38_length_115253_cov_22.3265_ID_19407-processed-gene-0.146&CDS=1-1644
1877	OG0001877	YIL101C	augustus_masked-NODE_77_length_50191_cov_16.0205_ID_17980-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_77_length_50191_cov_16.0205_ID_17980-processed-gene-0.57&CDS=1-1590
1878	OG0001878	YIL103W	snap_masked-NODE_77_length_50191_cov_16.0205_ID_17980-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_77_length_50191_cov_16.0205_ID_17980-processed-gene-0.8&CDS=1-1257
1879	OG0001879	YIL104C	snap_masked-NODE_77_length_50191_cov_16.0205_ID_17980-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_77_length_50191_cov_16.0205_ID_17980-processed-gene-0.18&CDS=1-1506
1880	OG0001880	YIL106W	snap_masked-NODE_28_length_132068_cov_17.5269_ID_17499-processed-gene-0.194-mRNA-1_1&gene=snap_masked-NODE_28_length_132068_cov_17.5269_ID_17499-processed-gene-0.194&CDS=1-759
1881	OG0001881	YIL107C	snap_masked-NODE_9_length_221159_cov_17.9112_ID_23687-processed-gene-1.176-mRNA-1_1&gene=snap_masked-NODE_9_length_221159_cov_17.9112_ID_23687-processed-gene-1.176&CDS=1-2988
1882	OG0001882	YIL108W	snap_masked-NODE_40_length_99243_cov_23.3573_ID_26809-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_40_length_99243_cov_23.3573_ID_26809-processed-gene-0.44&CDS=1-2166
1883	OG0001883	YIL109C	snap_masked-NODE_9_length_221159_cov_17.9112_ID_23687-processed-gene-1.178-mRNA-1_1&gene=snap_masked-NODE_9_length_221159_cov_17.9112_ID_23687-processed-gene-1.178&CDS=1-2781
1884	OG0001884	YIL110W	maker-NODE_9_length_221159_cov_17.9112_ID_23687-snap-gene-1.65-mRNA-1_1&gene=maker-NODE_9_length_221159_cov_17.9112_ID_23687-snap-gene-1.65&CDS=1-1518
1885	OG0001885	YIL116W	snap_masked-NODE_9_length_221159_cov_17.9112_ID_23687-processed-gene-1.164-mRNA-1_1&gene=snap_masked-NODE_9_length_221159_cov_17.9112_ID_23687-processed-gene-1.164&CDS=1-1191
1886	OG0001886	YIL118W	snap_masked-NODE_64_length_65594_cov_18.0805_ID_20433-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_64_length_65594_cov_18.0805_ID_20433-processed-gene-0.35&CDS=1-672
1887	OG0001887	YIL124W	snap_masked-NODE_14_length_173023_cov_17.2555_ID_27503-processed-gene-0.79-mRNA-1_1&gene=snap_masked-NODE_14_length_173023_cov_17.2555_ID_27503-processed-gene-0.79&CDS=1-882
1888	OG0001888	YIL125W	snap_masked-NODE_14_length_173023_cov_17.2555_ID_27503-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_14_length_173023_cov_17.2555_ID_27503-processed-gene-0.30&CDS=1-3015
1889	OG0001889	YIL127C	snap_masked-NODE_73_length_52977_cov_16.4871_ID_17734-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_73_length_52977_cov_16.4871_ID_17734-processed-gene-0.58&CDS=1-573
1890	OG0001890	YIL128W	snap_masked-NODE_73_length_52977_cov_16.4871_ID_17734-processed-gene-0.46-mRNA-1_1&gene=snap_masked-NODE_73_length_52977_cov_16.4871_ID_17734-processed-gene-0.46&CDS=1-3339
1891	OG0001891	YIL129C	snap_masked-NODE_73_length_52977_cov_16.4871_ID_17734-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_73_length_52977_cov_16.4871_ID_17734-processed-gene-0.56&CDS=1-8181
1892	OG0001892	YIL130W	snap_masked-NODE_141_length_19496_cov_17.6152_ID_23537-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_141_length_19496_cov_17.6152_ID_23537-processed-gene-0.10&CDS=1-2865
1893	OG0001893	YIL131C	augustus_masked-NODE_136_length_23139_cov_15.4901_ID_22075-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_136_length_23139_cov_15.4901_ID_22075-processed-gene-0.9&CDS=1-2091
1894	OG0001894	YIL134W	snap_masked-NODE_17_length_155442_cov_18.5021_ID_18400-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_17_length_155442_cov_18.5021_ID_18400-processed-gene-0.29&CDS=1-927
1895	OG0001895	YIL137C	snap_masked-NODE_176_length_12278_cov_17.0782_ID_26257-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_176_length_12278_cov_17.0782_ID_26257-processed-gene-0.15&CDS=1-2745
1896	OG0001896	YIL140W	snap_masked-NODE_43_length_95397_cov_16.6454_ID_20684-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_43_length_95397_cov_16.6454_ID_20684-processed-gene-0.98&CDS=1-2583
1897	OG0001897	YIL142W	snap_masked-NODE_66_length_62194_cov_16.852_ID_18060-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_66_length_62194_cov_16.852_ID_18060-processed-gene-0.1&CDS=1-1578
1898	OG0001898	YIL143C	snap_masked-NODE_81_length_48769_cov_23.7956_ID_19078-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_81_length_48769_cov_23.7956_ID_19078-processed-gene-0.36&CDS=1-2538
1899	OG0001899	YIL144W	snap_masked-NODE_90_length_42864_cov_21.6107_ID_29944-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_90_length_42864_cov_21.6107_ID_29944-processed-gene-0.67&CDS=1-1884
1900	OG0001900	YIL145C	snap_masked-NODE_16_length_163134_cov_16.8983_ID_19337-processed-gene-0.182-mRNA-1_1&gene=snap_masked-NODE_16_length_163134_cov_16.8983_ID_19337-processed-gene-0.182&CDS=1-924
1901	OG0001901	YIL147C	snap_masked-NODE_46_length_90378_cov_17.6642_ID_27052-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_46_length_90378_cov_17.6642_ID_27052-processed-gene-0.85&CDS=1-3996
1902	OG0001902	YIL150C	snap_masked-NODE_3_length_307707_cov_19.6315_ID_16958-processed-gene-2.34-mRNA-1_1&gene=snap_masked-NODE_3_length_307707_cov_19.6315_ID_16958-processed-gene-2.34&CDS=1-1485
1903	OG0001903	YIL153W	genemark-NODE_5_length_272244_cov_18.3867_ID_32304-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_5_length_272244_cov_18.3867_ID_32304-processed-gene-0.19&CDS=1-1236
1904	OG0001904	YIL155C	snap_masked-NODE_30_length_126434_cov_16.6495_ID_16870-processed-gene-0.137-mRNA-1_1&gene=snap_masked-NODE_30_length_126434_cov_16.6495_ID_16870-processed-gene-0.137&CDS=1-1953
1905	OG0001905	YIL156W-B	augustus_masked-NODE_34_length_124283_cov_18.9863_ID_28887-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_34_length_124283_cov_18.9863_ID_28887-processed-gene-0.82&CDS=1-228
1906	OG0001906	YIL157C	snap_masked-NODE_100_length_39569_cov_15.9887_ID_22644-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_100_length_39569_cov_15.9887_ID_22644-processed-gene-0.42&CDS=1-591
1907	OG0001907	YIL160C	maker-NODE_103_length_38898_cov_22.1995_ID_25639-augustus-gene-0.32-mRNA-1_1&gene=maker-NODE_103_length_38898_cov_22.1995_ID_25639-augustus-gene-0.32&CDS=1-1578
1908	OG0001908	YIL162W	snap_masked-NODE_39_length_104675_cov_24.4927_ID_26108-processed-gene-0.133-mRNA-1_1&gene=snap_masked-NODE_39_length_104675_cov_24.4927_ID_26108-processed-gene-0.133&CDS=1-1599
1909	OG0001909	YIL164C	snap_masked-NODE_103_length_38898_cov_22.1995_ID_25639-processed-gene-0.46-mRNA-1_1&gene=snap_masked-NODE_103_length_38898_cov_22.1995_ID_25639-processed-gene-0.46&CDS=1-927
1910	OG0001910	YIR002C	snap_masked-NODE_114_length_35588_cov_15.1306_ID_19546-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_114_length_35588_cov_15.1306_ID_19546-processed-gene-0.4&CDS=1-3135
1911	OG0001911	YIR005W	genemark-NODE_27_length_132587_cov_17.0824_ID_144313-processed-gene-0.178-mRNA-1_1&gene=genemark-NODE_27_length_132587_cov_17.0824_ID_144313-processed-gene-0.178&CDS=1-642
1912	OG0001912	YIR006C	snap_masked-NODE_19_length_149295_cov_22.7659_ID_25446-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_19_length_149295_cov_22.7659_ID_25446-processed-gene-0.48&CDS=1-4092
1913	OG0001913	YIR007W	snap_masked-NODE_26_length_133046_cov_18.0642_ID_24063-processed-gene-0.50-mRNA-1_1&gene=snap_masked-NODE_26_length_133046_cov_18.0642_ID_24063-processed-gene-0.50&CDS=1-2826
1914	OG0001914	YIR008C	snap_masked-NODE_26_length_133046_cov_18.0642_ID_24063-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_26_length_133046_cov_18.0642_ID_24063-processed-gene-0.20&CDS=1-1449
1915	OG0001915	YIR009W	snap_masked-NODE_9_length_221159_cov_17.9112_ID_23687-processed-gene-0.103-mRNA-1_1&gene=snap_masked-NODE_9_length_221159_cov_17.9112_ID_23687-processed-gene-0.103&CDS=1-462
1916	OG0001916	YIR011C	augustus_masked-NODE_6_length_253678_cov_16.585_ID_18500-processed-gene-1.150-mRNA-1_1&gene=augustus_masked-NODE_6_length_253678_cov_16.585_ID_18500-processed-gene-1.150&CDS=1-1023
1917	OG0001917	YIR012W	snap_masked-NODE_26_length_133046_cov_18.0642_ID_24063-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_26_length_133046_cov_18.0642_ID_24063-processed-gene-0.19&CDS=1-1266
1918	OG0001918	YIR015W	snap_masked-NODE_15_length_165856_cov_16.9442_ID_20110-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_15_length_165856_cov_16.9442_ID_20110-processed-gene-0.98&CDS=1-414
1919	OG0001919	YIR022W	snap_masked-NODE_46_length_90378_cov_17.6642_ID_27052-processed-gene-0.108-mRNA-1_1&gene=snap_masked-NODE_46_length_90378_cov_17.6642_ID_27052-processed-gene-0.108&CDS=1-498
1920	OG0001920	YIR023W	snap_masked-NODE_163_length_14151_cov_16.2408_ID_24424-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_163_length_14151_cov_16.2408_ID_24424-processed-gene-0.22&CDS=1-2970
1921	OG0001921	YIR026C	snap_masked-NODE_20_length_148379_cov_17.5798_ID_26595-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_20_length_148379_cov_17.5798_ID_26595-processed-gene-0.6&CDS=1-1038
1922	OG0001922	YIR027C	snap_masked-NODE_37_length_117182_cov_21.9344_ID_38234-processed-gene-0.80-mRNA-1_1&gene=snap_masked-NODE_37_length_117182_cov_21.9344_ID_38234-processed-gene-0.80&CDS=1-2064
1923	OG0001923	YIR029W	maker-NODE_52_length_81500_cov_18.613_ID_27766-snap-gene-0.34-mRNA-1_1&gene=maker-NODE_52_length_81500_cov_18.613_ID_27766-snap-gene-0.34&CDS=1-1983
1924	OG0001924	YIR030C	snap_masked-NODE_40_length_99243_cov_23.3573_ID_26809-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_40_length_99243_cov_23.3573_ID_26809-processed-gene-0.39&CDS=1-702
1925	OG0001925	YIR032C	snap_masked-NODE_25_length_138365_cov_17.6405_ID_32372-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_25_length_138365_cov_17.6405_ID_32372-processed-gene-0.86&CDS=1-624
1926	OG0001926	YIR034C	maker-NODE_56_length_79256_cov_17.539_ID_29615-augustus-gene-0.72-mRNA-1_1&gene=maker-NODE_56_length_79256_cov_17.539_ID_29615-augustus-gene-0.72&CDS=1-2214
1927	OG0001927	YIR037W	snap_masked-NODE_42_length_95463_cov_16.6925_ID_17994-processed-gene-0.65-mRNA-1_1&gene=snap_masked-NODE_42_length_95463_cov_16.6925_ID_17994-processed-gene-0.65&CDS=1-480
1928	OG0001928	YJL001W	augustus_masked-NODE_18_length_149404_cov_17.6318_ID_33062-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_18_length_149404_cov_17.6318_ID_33062-processed-gene-0.92&CDS=1-648
1929	OG0001929	YJL002C	snap_masked-NODE_18_length_149404_cov_17.6318_ID_33062-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_18_length_149404_cov_17.6318_ID_33062-processed-gene-0.30&CDS=1-1434
1930	OG0001930	YJL003W	snap_masked-NODE_23_length_138619_cov_16.8864_ID_25492-processed-gene-0.160-mRNA-1_1&gene=snap_masked-NODE_23_length_138619_cov_16.8864_ID_25492-processed-gene-0.160&CDS=1-375
1931	OG0001931	YJL004C	snap_masked-NODE_11_length_197687_cov_22.5789_ID_23058-processed-gene-0.267-mRNA-1_1&gene=snap_masked-NODE_11_length_197687_cov_22.5789_ID_23058-processed-gene-0.267&CDS=1-576
