	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035690_Candida_vartiovaarae
1849	OG0001849	YHR127W	augustus_masked-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.129-mRNA-1_1&gene=augustus_masked-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.129&CDS=1-669
1850	OG0001850	YHR128W	genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.10-mRNA-1_1&gene=genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.10&CDS=1-639
1851	OG0001851	YHR132C	genemark-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-4.116-mRNA-1_1&gene=genemark-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-4.116&CDS=1-1428
1852	OG0001852	YHR132W-A	genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-2.61-mRNA-1_1&gene=genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-2.61&CDS=1-300
1853	OG0001853	YHR134W	genemark-NODE_22_length_172800_cov_24.3706_ID_2264-processed-gene-0.116-mRNA-1_1&gene=genemark-NODE_22_length_172800_cov_24.3706_ID_2264-processed-gene-0.116&CDS=1-780
1854	OG0001854	YHR138C	genemark-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-5.72-mRNA-1_1&gene=genemark-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-5.72&CDS=1-285
1855	OG0001855	YHR140W	genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-2.36-mRNA-1_1&gene=genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-2.36&CDS=1-699
1856	OG0001856	YHR142W	genemark-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-3.51-mRNA-1_1&gene=genemark-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-3.51&CDS=1-909
1857	OG0001857	YHR143W-A	augustus_masked-NODE_44_length_43926_cov_23.1683_ID_3532-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_44_length_43926_cov_23.1683_ID_3532-processed-gene-0.2&CDS=1-210
1858	OG0001858	YHR144C	genemark-NODE_44_length_43926_cov_23.1683_ID_3532-processed-gene-0.48-mRNA-1_1&gene=genemark-NODE_44_length_43926_cov_23.1683_ID_3532-processed-gene-0.48&CDS=1-978
1859	OG0001859	YHR147C	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-2.69-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-2.69&CDS=1-657
1860	OG0001860	YHR148W	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-2.89-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-2.89&CDS=1-549
1861	OG0001861	YHR150W	genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-0.78-mRNA-1_1&gene=genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-0.78&CDS=1-1545
1862	OG0001862	YHR151C	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-1.116-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-1.116&CDS=1-1605
1863	OG0001863	YHR154W	genemark-NODE_41_length_51359_cov_22.4228_ID_8146-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_41_length_51359_cov_22.4228_ID_8146-processed-gene-0.24&CDS=1-2520
1864	OG0001864	YHR158C	genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-1.61-mRNA-1_1&gene=genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-1.61&CDS=1-3546
1865	OG0001865	YHR159W	genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-0.99-mRNA-1_1&gene=genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-0.99&CDS=1-1089
1866	OG0001866	YHR164C	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-4.66-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-4.66&CDS=1-4410
1867	OG0001867	YHR165C	genemark-NODE_37_length_73313_cov_24.1805_ID_2961-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_37_length_73313_cov_24.1805_ID_2961-processed-gene-0.79&CDS=1-7125
1868	OG0001868	YHR166C	genemark-NODE_37_length_73313_cov_24.1805_ID_2961-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_37_length_73313_cov_24.1805_ID_2961-processed-gene-0.53&CDS=1-1671
1869	OG0001869	YHR168W	genemark-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-2.70-mRNA-1_1&gene=genemark-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-2.70&CDS=1-1563
1870	OG0001870	YHR169W	maker-NODE_12_length_358393_cov_23.4571_ID_1576-augustus-gene-1.6-mRNA-1_1&gene=maker-NODE_12_length_358393_cov_23.4571_ID_1576-augustus-gene-1.6&CDS=1-2541
1871	OG0001871	YHR170W	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.63-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.63&CDS=1-1518
1872	OG0001872	YHR171W	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.62-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.62&CDS=1-1878
1873	OG0001873	YHR172W	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.60-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.60&CDS=1-2286
1874	OG0001874	YHR175W	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-4.74-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-4.74&CDS=1-444
1875	OG0001875	YHR178W	augustus_masked-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-1.51-mRNA-1_1&gene=augustus_masked-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-1.51&CDS=1-2208
1876	OG0001876	YHR181W	genemark-NODE_7_length_529036_cov_27.7071_ID_1471-processed-gene-3.142-mRNA-1_1&gene=genemark-NODE_7_length_529036_cov_27.7071_ID_1471-processed-gene-3.142&CDS=1-633
1877	OG0001877	YHR183W	maker-NODE_6_length_558662_cov_22.883_ID_1610-snap-gene-0.9-mRNA-1_1&gene=maker-NODE_6_length_558662_cov_22.883_ID_1610-snap-gene-0.9&CDS=1-1494
1878	OG0001878	YHR186C	augustus_masked-NODE_17_length_211088_cov_32.7383_ID_2339-processed-gene-1.12-mRNA-1_1&gene=augustus_masked-NODE_17_length_211088_cov_32.7383_ID_2339-processed-gene-1.12&CDS=1-4068
1879	OG0001879	YHR187W	genemark-NODE_17_length_211088_cov_32.7383_ID_2339-processed-gene-0.120-mRNA-1_1&gene=genemark-NODE_17_length_211088_cov_32.7383_ID_2339-processed-gene-0.120&CDS=1-864
1880	OG0001880	YHR188C	genemark-NODE_49_length_30964_cov_39.6968_ID_4087-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_49_length_30964_cov_39.6968_ID_4087-processed-gene-0.5&CDS=1-1818
1881	OG0001881	YHR189W	genemark-NODE_37_length_73313_cov_24.1805_ID_2961-processed-gene-0.48-mRNA-1_1&gene=genemark-NODE_37_length_73313_cov_24.1805_ID_2961-processed-gene-0.48&CDS=1-585
1882	OG0001882	YHR190W	genemark-NODE_17_length_211088_cov_32.7383_ID_2339-processed-gene-1.83-mRNA-1_1&gene=genemark-NODE_17_length_211088_cov_32.7383_ID_2339-processed-gene-1.83&CDS=1-1329
1883	OG0001883	YHR191C	genemark-NODE_25_length_149664_cov_31.4308_ID_2431-processed-gene-0.88-mRNA-1_1&gene=genemark-NODE_25_length_149664_cov_31.4308_ID_2431-processed-gene-0.88&CDS=1-396
1884	OG0001884	YHR192W	augustus_masked-NODE_25_length_149664_cov_31.4308_ID_2431-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_25_length_149664_cov_31.4308_ID_2431-processed-gene-0.19&CDS=1-834
1885	OG0001885	YHR193C	genemark-NODE_24_length_153470_cov_22.5394_ID_2397-processed-gene-0.203-mRNA-1_1&gene=genemark-NODE_24_length_153470_cov_22.5394_ID_2397-processed-gene-0.203&CDS=1-519
1886	OG0001886	YHR194W	augustus_masked-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-2.57-mRNA-1_1&gene=augustus_masked-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-2.57&CDS=1-2592
1887	OG0001887	YHR196W	genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-2.229-mRNA-1_1&gene=genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-2.229&CDS=1-1542
1888	OG0001888	YHR198C	genemark-NODE_48_length_33727_cov_56.3551_ID_3714-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_48_length_33727_cov_56.3551_ID_3714-processed-gene-0.28&CDS=1-828
1889	OG0001889	YHR200W	genemark-NODE_20_length_178901_cov_27.0317_ID_2682-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_20_length_178901_cov_27.0317_ID_2682-processed-gene-0.34&CDS=1-828
1890	OG0001890	YHR201C	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-2.18-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-2.18&CDS=1-1056
1891	OG0001891	YHR202W	genemark-NODE_48_length_33727_cov_56.3551_ID_3714-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_48_length_33727_cov_56.3551_ID_3714-processed-gene-0.32&CDS=1-1809
1892	OG0001892	YHR204W	augustus_masked-NODE_48_length_33727_cov_56.3551_ID_3714-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_48_length_33727_cov_56.3551_ID_3714-processed-gene-0.51&CDS=1-2997
1893	OG0001893	YHR205W	genemark-NODE_25_length_149664_cov_31.4308_ID_2431-processed-gene-0.167-mRNA-1_1&gene=genemark-NODE_25_length_149664_cov_31.4308_ID_2431-processed-gene-0.167&CDS=1-2157
1894	OG0001894	YHR207C	genemark-NODE_25_length_149664_cov_31.4308_ID_2431-processed-gene-0.129-mRNA-1_1&gene=genemark-NODE_25_length_149664_cov_31.4308_ID_2431-processed-gene-0.129&CDS=1-1401
1895	OG0001895	YHR208W	augustus_masked-NODE_25_length_149664_cov_31.4308_ID_2431-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_25_length_149664_cov_31.4308_ID_2431-processed-gene-0.83&CDS=1-1188
1896	OG0001896	YIL001W	genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-0.38&CDS=1-1548
1897	OG0001897	YIL004C	genemark-NODE_27_length_127294_cov_23.973_ID_3308-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_27_length_127294_cov_23.973_ID_3308-processed-gene-0.61&CDS=1-381
1898	OG0001898	YIL005W	genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-0.49&CDS=1-2043
1899	OG0001899	YIL006W	genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.107-mRNA-1_1&gene=genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-1.107&CDS=1-960
1900	OG0001900	YIL007C	maker-NODE_40_length_53420_cov_24.2761_ID_3230-augustus-gene-0.94-mRNA-1_1&gene=maker-NODE_40_length_53420_cov_24.2761_ID_3230-augustus-gene-0.94&CDS=1-639
1901	OG0001901	YIL008W	genemark-NODE_40_length_53420_cov_24.2761_ID_3230-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_40_length_53420_cov_24.2761_ID_3230-processed-gene-0.26&CDS=1-312
1902	OG0001902	YIL009C-A	genemark-NODE_38_length_67241_cov_23.6889_ID_3678-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_38_length_67241_cov_23.6889_ID_3678-processed-gene-0.70&CDS=1-444
1903	OG0001903	YIL010W	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-4.99-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-4.99&CDS=1-576
1904	OG0001904	YIL016W	genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-4.19-mRNA-1_1&gene=genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-4.19&CDS=1-378
1905	OG0001905	YIL017C	genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-4.18-mRNA-1_1&gene=genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-4.18&CDS=1-2061
1906	OG0001906	YIL019W	genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-4.8-mRNA-1_1&gene=genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-4.8&CDS=1-954
1907	OG0001907	YIL020C	genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-4.6-mRNA-1_1&gene=genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-4.6&CDS=1-804
1908	OG0001908	YIL021W	genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-4.14-mRNA-1_1&gene=genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-4.14&CDS=1-981
1909	OG0001909	YIL022W	maker-NODE_10_length_454449_cov_24.1248_ID_1905-augustus-gene-3.261-mRNA-1_1&gene=maker-NODE_10_length_454449_cov_24.1248_ID_1905-augustus-gene-3.261&CDS=1-3027
1910	OG0001910	YIL023C	genemark-NODE_47_length_35293_cov_23.0284_ID_3650-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_47_length_35293_cov_23.0284_ID_3650-processed-gene-0.5&CDS=1-1260
1911	OG0001911	YIL026C	genemark-NODE_14_length_337236_cov_23.4214_ID_1415-processed-gene-2.61-mRNA-1_1&gene=genemark-NODE_14_length_337236_cov_23.4214_ID_1415-processed-gene-2.61&CDS=1-2925
1912	OG0001912	YIL033C	genemark-NODE_47_length_35293_cov_23.0284_ID_3650-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_47_length_35293_cov_23.0284_ID_3650-processed-gene-0.6&CDS=1-1305
1913	OG0001913	YIL034C	genemark-NODE_47_length_35293_cov_23.0284_ID_3650-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_47_length_35293_cov_23.0284_ID_3650-processed-gene-0.23&CDS=1-795
1914	OG0001914	YIL035C	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-3.65-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-3.65&CDS=1-1017
1915	OG0001915	YIL039W	genemark-NODE_11_length_425465_cov_33.8237_ID_2463-processed-gene-2.27-mRNA-1_1&gene=genemark-NODE_11_length_425465_cov_33.8237_ID_2463-processed-gene-2.27&CDS=1-1383
1916	OG0001916	YIL042C	genemark-NODE_58_length_9308_cov_25.6033_ID_8152-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_58_length_9308_cov_25.6033_ID_8152-processed-gene-0.14&CDS=1-1146
1917	OG0001917	YIL043C	genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-2.158-mRNA-1_1&gene=genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-2.158&CDS=1-849
1918	OG0001918	YIL044C	genemark-NODE_58_length_9308_cov_25.6033_ID_8152-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_58_length_9308_cov_25.6033_ID_8152-processed-gene-0.7&CDS=1-1044
1919	OG0001919	YIL046W	genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-3.72-mRNA-1_1&gene=genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-3.72&CDS=1-1827
1920	OG0001920	YIL047C	genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-3.67-mRNA-1_1&gene=genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-3.67&CDS=1-2526
1921	OG0001921	YIL048W	genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-3.90-mRNA-1_1&gene=genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-3.90&CDS=1-3303
1922	OG0001922	YIL049W	genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-2.40-mRNA-1_1&gene=genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-2.40&CDS=1-873
1923	OG0001923	YIL061C	genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-1.23-mRNA-1_1&gene=genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-1.23&CDS=1-1116
1924	OG0001924	YIL062C	genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-1.32-mRNA-1_1&gene=genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-1.32&CDS=1-453
1925	OG0001925	YIL063C	genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-1.45-mRNA-1_1&gene=genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-1.45&CDS=1-1107
1926	OG0001926	YIL064W	maker-NODE_8_length_507317_cov_22.9669_ID_5596-snap-gene-1.2-mRNA-1_1&gene=maker-NODE_8_length_507317_cov_22.9669_ID_5596-snap-gene-1.2&CDS=1-678
1927	OG0001927	YIL065C	maker-NODE_8_length_507317_cov_22.9669_ID_5596-augustus-gene-1.165-mRNA-1_1&gene=maker-NODE_8_length_507317_cov_22.9669_ID_5596-augustus-gene-1.165&CDS=1-456
1928	OG0001928	YIL067C	augustus_masked-NODE_6_length_558662_cov_22.883_ID_1610-processed-gene-4.230-mRNA-1_1&gene=augustus_masked-NODE_6_length_558662_cov_22.883_ID_1610-processed-gene-4.230&CDS=1-2040
1929	OG0001929	YIL068C	genemark-NODE_6_length_558662_cov_22.883_ID_1610-processed-gene-4.104-mRNA-1_1&gene=genemark-NODE_6_length_558662_cov_22.883_ID_1610-processed-gene-4.104&CDS=1-2334
1930	OG0001930	YIL070C	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-4.111-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-4.111&CDS=1-738
1931	OG0001931	YIL072W	genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-3.107-mRNA-1_1&gene=genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-3.107&CDS=1-1911
1932	OG0001932	YIL073C	genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-3.86-mRNA-1_1&gene=genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-3.86&CDS=1-2607
1933	OG0001933	YIL075C	genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-2.140-mRNA-1_1&gene=genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-2.140&CDS=1-2835
1934	OG0001934	YIL076W	genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-2.124-mRNA-1_1&gene=genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-2.124&CDS=1-867
1935	OG0001935	YIL077C	genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-2.151-mRNA-1_1&gene=genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-2.151&CDS=1-921
1936	OG0001936	YIL083C	maker-NODE_1_length_719504_cov_26.1459_ID_4637-augustus-gene-6.227-mRNA-1_1&gene=maker-NODE_1_length_719504_cov_26.1459_ID_4637-augustus-gene-6.227&CDS=1-2271
1937	OG0001937	YIL087C	genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-6.57-mRNA-1_1&gene=genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-6.57&CDS=1-444
1938	OG0001938	YIL090W	genemark-NODE_15_length_332055_cov_30.5975_ID_1738-processed-gene-1.159-mRNA-1_1&gene=genemark-NODE_15_length_332055_cov_30.5975_ID_1738-processed-gene-1.159&CDS=1-1263
1939	OG0001939	YIL091C	genemark-NODE_15_length_332055_cov_30.5975_ID_1738-processed-gene-1.156-mRNA-1_1&gene=genemark-NODE_15_length_332055_cov_30.5975_ID_1738-processed-gene-1.156&CDS=1-2157
1940	OG0001940	YIL093C	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-1.160-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-1.160&CDS=1-696
1941	OG0001941	YIL094C	maker-NODE_13_length_358203_cov_22.5065_ID_1307-snap-gene-1.169-mRNA-1_1&gene=maker-NODE_13_length_358203_cov_22.5065_ID_1307-snap-gene-1.169&CDS=1-2319
1942	OG0001942	YIL096C	genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-1.128-mRNA-1_1&gene=genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-1.128&CDS=1-942
1943	OG0001943	YIL098C	genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-1.129-mRNA-1_1&gene=genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-1.129&CDS=1-429
1944	OG0001944	YIL099W	genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-1.133-mRNA-1_1&gene=genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-1.133&CDS=1-1728
1945	OG0001945	YIL101C	genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-0.78-mRNA-1_1&gene=genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-0.78&CDS=1-1203
1946	OG0001946	YIL103W	genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-0.73&CDS=1-1245
1947	OG0001947	YIL104C	genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_8_length_507317_cov_22.9669_ID_5596-processed-gene-0.54&CDS=1-1443
1948	OG0001948	YIL106W	genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-1.147-mRNA-1_1&gene=genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-1.147&CDS=1-792
1949	OG0001949	YIL107C	snap_masked-NODE_20_length_178901_cov_27.0317_ID_2682-processed-gene-0.178-mRNA-1_1&gene=snap_masked-NODE_20_length_178901_cov_27.0317_ID_2682-processed-gene-0.178&CDS=1-2073
1950	OG0001950	YIL108W	genemark-NODE_20_length_178901_cov_27.0317_ID_2682-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_20_length_178901_cov_27.0317_ID_2682-processed-gene-0.38&CDS=1-2112
1951	OG0001951	YIL109C	genemark-NODE_16_length_253005_cov_23.2191_ID_1666-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_16_length_253005_cov_23.2191_ID_1666-processed-gene-0.79&CDS=1-2757
1952	OG0001952	YIL110W	genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-2.243-mRNA-1_1&gene=genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-2.243&CDS=1-1053
1953	OG0001953	YIL113W	genemark-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-5.104-mRNA-1_1&gene=genemark-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-5.104&CDS=1-1155
1954	OG0001954	YIL115C	genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-1.82-mRNA-1_1&gene=genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-1.82&CDS=1-3951
1955	OG0001955	YIL116W	maker-NODE_3_length_582014_cov_23.6254_ID_1337-augustus-gene-1.51-mRNA-1_1&gene=maker-NODE_3_length_582014_cov_23.6254_ID_1337-augustus-gene-1.51&CDS=1-1182
1956	OG0001956	YIL118W	genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.6-mRNA-1_1&gene=genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.6&CDS=1-630
1957	OG0001957	YIL124W	genemark-NODE_15_length_332055_cov_30.5975_ID_1738-processed-gene-1.151-mRNA-1_1&gene=genemark-NODE_15_length_332055_cov_30.5975_ID_1738-processed-gene-1.151&CDS=1-879
1958	OG0001958	YIL125W	genemark-NODE_15_length_332055_cov_30.5975_ID_1738-processed-gene-1.155-mRNA-1_1&gene=genemark-NODE_15_length_332055_cov_30.5975_ID_1738-processed-gene-1.155&CDS=1-2997
1959	OG0001959	YIL127C	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-2.40-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-2.40&CDS=1-567
1960	OG0001960	YIL128W	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-2.18-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-2.18&CDS=1-3012
1961	OG0001961	YIL129C	augustus_masked-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-3.124-mRNA-1_1&gene=augustus_masked-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-3.124&CDS=1-7221
1962	OG0001962	YIL131C	maker-NODE_5_length_565793_cov_22.9871_ID_1255-snap-gene-2.114-mRNA-1_1&gene=maker-NODE_5_length_565793_cov_22.9871_ID_1255-snap-gene-2.114&CDS=1-1794
1963	OG0001963	YIL134W	augustus_masked-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-1.172-mRNA-1_1&gene=augustus_masked-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-1.172&CDS=1-1020
1964	OG0001964	YIL137C	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-2.41-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-2.41&CDS=1-2727
