	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034903_Ogataea_naganishii
2155	OG0002155	YKL060C	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-3.18-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-3.18&CDS=1-1077
2156	OG0002156	YKL064W	genemark-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-5.85-mRNA-1_1&gene=genemark-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-5.85&CDS=1-2871
2157	OG0002157	YKL067W	augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-3.40-mRNA-1_1&gene=augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-3.40&CDS=1-456
2158	OG0002158	YKL069W	genemark-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-2.142-mRNA-1_1&gene=genemark-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-2.142&CDS=1-525
2159	OG0002159	YKL073W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-12.5-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-12.5&CDS=1-2676
2160	OG0002160	YKL077W	genemark-NODE_20_length_184659_cov_71.8452_ID_39-processed-gene-0.48-mRNA-1_1&gene=genemark-NODE_20_length_184659_cov_71.8452_ID_39-processed-gene-0.48&CDS=1-1269
2161	OG0002161	YKL078W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-3.26-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-3.26&CDS=1-2232
2162	OG0002162	YKL080W	augustus_masked-NODE_21_length_176952_cov_79.863_ID_41-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_21_length_176952_cov_79.863_ID_41-processed-gene-0.85&CDS=1-1158
2163	OG0002163	YKL082C	augustus_masked-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-2.15-mRNA-1_1&gene=augustus_masked-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-2.15&CDS=1-1335
2164	OG0002164	YKL085W	augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-2.217-mRNA-1_1&gene=augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-2.217&CDS=1-1002
2165	OG0002165	YKL086W	augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-2.216-mRNA-1_1&gene=augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-2.216&CDS=1-360
2166	OG0002166	YKL087C	snap_masked-NODE_13_length_392829_cov_74.6598_ID_25-processed-gene-1.48-mRNA-1_1&gene=snap_masked-NODE_13_length_392829_cov_74.6598_ID_25-processed-gene-1.48&CDS=1-1047
2167	OG0002167	YKL088W	augustus_masked-NODE_24_length_91208_cov_71.2268_ID_47-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_24_length_91208_cov_71.2268_ID_47-processed-gene-0.85&CDS=1-1794
2168	OG0002168	YKL089W	augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-5.101-mRNA-1_1&gene=augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-5.101&CDS=1-2307
2169	OG0002169	YKL090W	augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-4.38-mRNA-1_1&gene=augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-4.38&CDS=1-1377
2170	OG0002170	YKL092C	snap_masked-NODE_16_length_269614_cov_67.8004_ID_31-processed-gene-1.20-mRNA-1_1&gene=snap_masked-NODE_16_length_269614_cov_67.8004_ID_31-processed-gene-1.20&CDS=1-3258
2171	OG0002171	YKL094W	maker-NODE_5_length_775831_cov_75.5812_ID_9-augustus-gene-5.142-mRNA-1_1&gene=maker-NODE_5_length_775831_cov_75.5812_ID_9-augustus-gene-5.142&CDS=1-939
2172	OG0002172	YKL095W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-13.129-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-13.129&CDS=1-1116
2173	OG0002173	YKL098W	augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-3.136-mRNA-1_1&gene=augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-3.136&CDS=1-885
2174	OG0002174	YKL099C	augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-3.114-mRNA-1_1&gene=augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-3.114&CDS=1-777
2175	OG0002175	YKL100C	augustus_masked-NODE_22_length_128910_cov_70.9562_ID_43-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_22_length_128910_cov_70.9562_ID_43-processed-gene-0.90&CDS=1-1500
2176	OG0002176	YKL104C	augustus_masked-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-2.14-mRNA-1_1&gene=augustus_masked-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-2.14&CDS=1-2115
2177	OG0002177	YKL110C	augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-3.137-mRNA-1_1&gene=augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-3.137&CDS=1-870
2178	OG0002178	YKL113C	augustus_masked-NODE_24_length_91208_cov_71.2268_ID_47-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_24_length_91208_cov_71.2268_ID_47-processed-gene-0.74&CDS=1-1131
2179	OG0002179	YKL114C	genemark-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-1.3-mRNA-1_1&gene=genemark-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-1.3&CDS=1-1128
2180	OG0002180	YKL116C	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-8.110-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-8.110&CDS=1-1590
2181	OG0002181	YKL119C	augustus_masked-NODE_17_length_258948_cov_75.1999_ID_33-processed-gene-1.10-mRNA-1_1&gene=augustus_masked-NODE_17_length_258948_cov_75.1999_ID_33-processed-gene-1.10&CDS=1-690
2182	OG0002182	YKL120W	augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-2.195-mRNA-1_1&gene=augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-2.195&CDS=1-951
2183	OG0002183	YKL122C	augustus_masked-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-0.27&CDS=1-528
2184	OG0002184	YKL125W	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-1.10-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-1.10&CDS=1-1977
2185	OG0002185	YKL134C	maker-NODE_1_length_1633205_cov_71.5147_ID_1-snap-gene-13.84-mRNA-1_1&gene=maker-NODE_1_length_1633205_cov_71.5147_ID_1-snap-gene-13.84&CDS=1-3486
2186	OG0002186	YKL137W	genemark-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-1.33-mRNA-1_1&gene=genemark-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-1.33&CDS=1-354
2187	OG0002187	YKL138C	maker-NODE_1_length_1633205_cov_71.5147_ID_1-augustus-gene-1.56-mRNA-1_1&gene=maker-NODE_1_length_1633205_cov_71.5147_ID_1-augustus-gene-1.56&CDS=1-330
2188	OG0002188	YKL139W	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-1.42-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-1.42&CDS=1-1884
2189	OG0002189	YKL142W	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-0.30&CDS=1-621
2190	OG0002190	YKL144C	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-0.12&CDS=1-669
2191	OG0002191	YKL145W	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-0.27&CDS=1-1359
2192	OG0002192	YKL148C	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-0.10&CDS=1-1932
2193	OG0002193	YKL149C	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-0.28&CDS=1-1341
2194	OG0002194	YKL150W	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-0.29&CDS=1-897
2195	OG0002195	YKL151C	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-0.13&CDS=1-1038
2196	OG0002196	YKL152C	augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-1.1-mRNA-1_1&gene=augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-1.1&CDS=1-744
2197	OG0002197	YKL154W	augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-3.158-mRNA-1_1&gene=augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-3.158&CDS=1-795
2198	OG0002198	YKL160W	augustus_masked-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-0.13&CDS=1-399
2199	OG0002199	YKL165C	augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-5.263-mRNA-1_1&gene=augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-5.263&CDS=1-2907
2200	OG0002200	YKL167C	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-4.111-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-4.111&CDS=1-444
2201	OG0002201	YKL170W	maker-NODE_2_length_972366_cov_74.5479_ID_3-augustus-gene-4.44-mRNA-1_1&gene=maker-NODE_2_length_972366_cov_74.5479_ID_3-augustus-gene-4.44&CDS=1-390
2202	OG0002202	YKL171W	augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-5.60-mRNA-1_1&gene=augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-5.60&CDS=1-2790
2203	OG0002203	YKL172W	augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-1.83-mRNA-1_1&gene=augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-1.83&CDS=1-1050
2204	OG0002204	YKL174C	augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-1.84&CDS=1-1863
2205	OG0002205	YKL175W	augustus_masked-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-1.32&CDS=1-1734
2206	OG0002206	YKL178C	augustus_masked-NODE_26_length_44827_cov_80.5645_ID_51-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_26_length_44827_cov_80.5645_ID_51-processed-gene-0.5&CDS=1-1032
2207	OG0002207	YKL179C	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-3.119-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-3.119&CDS=1-2661
2208	OG0002208	YKL181W	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-2.24-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-2.24&CDS=1-1383
2209	OG0002209	YKL182W	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-2.25-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-2.25&CDS=1-6186
2210	OG0002210	YKL184W	augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-1.107&CDS=1-1296
2211	OG0002211	YKL185W	augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-1.105-mRNA-1_1&gene=augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-1.105&CDS=1-1737
2212	OG0002212	YKL186C	augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-1.121&CDS=1-525
2213	OG0002213	YKL188C	augustus_masked-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-0.54&CDS=1-2760
2214	OG0002214	YKL189W	maker-NODE_22_length_128910_cov_70.9562_ID_43-snap-gene-0.172-mRNA-1_1&gene=maker-NODE_22_length_128910_cov_70.9562_ID_43-snap-gene-0.172&CDS=1-1095
2215	OG0002215	YKL190W	augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-1.118-mRNA-1_1&gene=augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-1.118&CDS=1-525
2216	OG0002216	YKL191W	augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-1.92-mRNA-1_1&gene=augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-1.92&CDS=1-1974
2217	OG0002217	YKL192C	augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-0.113&CDS=1-426
2218	OG0002218	YKL193C	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-1.31&CDS=1-1137
2219	OG0002219	YKL195W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-6.68-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-6.68&CDS=1-777
2220	OG0002220	YKL196C	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-6.67-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-6.67&CDS=1-597
2221	OG0002221	YKL197C	augustus_masked-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-1.66-mRNA-1_1&gene=augustus_masked-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-1.66&CDS=1-3543
2222	OG0002222	YKL203C	maker-NODE_18_length_201343_cov_74.0127_ID_35-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_18_length_201343_cov_74.0127_ID_35-augustus-gene-0.4&CDS=1-9372
2223	OG0002223	YKL205W	augustus_masked-NODE_18_length_201343_cov_74.0127_ID_35-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_18_length_201343_cov_74.0127_ID_35-processed-gene-0.11&CDS=1-3138
2224	OG0002224	YKL207W	snap_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-5.45-mRNA-1_1&gene=snap_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-5.45&CDS=1-777
2225	OG0002225	YKL209C	augustus_masked-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-1.12-mRNA-1_1&gene=augustus_masked-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-1.12&CDS=1-3702
2226	OG0002226	YKL210W	augustus_masked-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-1.33&CDS=1-3078
2227	OG0002227	YKL211C	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-4.108-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-4.108&CDS=1-1518
2228	OG0002228	YKL212W	augustus_masked-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-1.9-mRNA-1_1&gene=augustus_masked-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-1.9&CDS=1-1878
2229	OG0002229	YKL213C	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-3.133-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-3.133&CDS=1-2280
2230	OG0002230	YKL216W	augustus_masked-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-4.75-mRNA-1_1&gene=augustus_masked-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-4.75&CDS=1-1287
2231	OG0002231	YKR001C	augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-3.101-mRNA-1_1&gene=augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-3.101&CDS=1-2070
2232	OG0002232	YKR002W	snap_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-3.92-mRNA-1_1&gene=snap_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-3.92&CDS=1-1713
2233	OG0002233	YKR003W	snap_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-3.91-mRNA-1_1&gene=snap_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-3.91&CDS=1-1299
2234	OG0002234	YKR009C	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-6.91-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-6.91&CDS=1-2715
2235	OG0002235	YKR016W	augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-5.60-mRNA-1_1&gene=augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-5.60&CDS=1-1782
2236	OG0002236	YKR017C	augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-5.78-mRNA-1_1&gene=augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-5.78&CDS=1-2010
2237	OG0002237	YKR023W	augustus_masked-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-1.94-mRNA-1_1&gene=augustus_masked-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-1.94&CDS=1-1641
2238	OG0002238	YKR024C	augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-7.117-mRNA-1_1&gene=augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-7.117&CDS=1-2265
2239	OG0002239	YKR025W	augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-7.141-mRNA-1_1&gene=augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-7.141&CDS=1-1008
2240	OG0002240	YKR026C	genemark-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-2.108-mRNA-1_1&gene=genemark-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-2.108&CDS=1-972
2241	OG0002241	YKR028W	augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-5.269-mRNA-1_1&gene=augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-5.269&CDS=1-2940
2242	OG0002242	YKR030W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-11.21-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-11.21&CDS=1-1161
2243	OG0002243	YKR031C	maker-NODE_1_length_1633205_cov_71.5147_ID_1-snap-gene-11.90-mRNA-1_1&gene=maker-NODE_1_length_1633205_cov_71.5147_ID_1-snap-gene-11.90&CDS=1-5616
2244	OG0002244	YKR034W	maker-NODE_6_length_768710_cov_73.8521_ID_11-snap-gene-4.3-mRNA-1_1&gene=maker-NODE_6_length_768710_cov_73.8521_ID_11-snap-gene-4.3&CDS=1-2235
2245	OG0002245	YKR035W-A	maker-NODE_6_length_768710_cov_73.8521_ID_11-augustus-gene-5.1-mRNA-1_1&gene=maker-NODE_6_length_768710_cov_73.8521_ID_11-augustus-gene-5.1&CDS=1-600
2246	OG0002246	YKR038C	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-4.138-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-4.138&CDS=1-1110
2247	OG0002247	YKR039W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-0.37&CDS=1-1740
2248	OG0002248	YKR043C	maker-NODE_2_length_972366_cov_74.5479_ID_3-augustus-gene-3.53-mRNA-1_1&gene=maker-NODE_2_length_972366_cov_74.5479_ID_3-augustus-gene-3.53&CDS=1-717
2249	OG0002249	YKR050W	augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-4.152-mRNA-1_1&gene=augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-4.152&CDS=1-4071
2250	OG0002250	YKR051W	augustus_masked-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-0.37&CDS=1-1446
2251	OG0002251	YKR054C	snap_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-5.93-mRNA-1_1&gene=snap_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-5.93&CDS=1-12342
2252	OG0002252	YKR056W	genemark-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-3.132-mRNA-1_1&gene=genemark-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-3.132&CDS=1-1689
2253	OG0002253	YKR060W	maker-NODE_6_length_768710_cov_73.8521_ID_11-augustus-gene-4.7-mRNA-1_1&gene=maker-NODE_6_length_768710_cov_73.8521_ID_11-augustus-gene-4.7&CDS=1-822
2254	OG0002254	YKR062W	augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-2.97-mRNA-1_1&gene=augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-2.97&CDS=1-816
2255	OG0002255	YKR065C	augustus_masked-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-2.32-mRNA-1_1&gene=augustus_masked-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-2.32&CDS=1-591
2256	OG0002256	YKR066C	augustus_masked-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-2.82-mRNA-1_1&gene=augustus_masked-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-2.82&CDS=1-1089
2257	OG0002257	YKR068C	maker-NODE_4_length_841044_cov_71.5186_ID_7-augustus-gene-5.148-mRNA-1_1&gene=maker-NODE_4_length_841044_cov_71.5186_ID_7-augustus-gene-5.148&CDS=1-558
2258	OG0002258	YKR069W	augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-5.94-mRNA-1_1&gene=augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-5.94&CDS=1-1611
2259	OG0002259	YKR070W	augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-5.67-mRNA-1_1&gene=augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-5.67&CDS=1-1170
2260	OG0002260	YKR071C	augustus_masked-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-6.194-mRNA-1_1&gene=augustus_masked-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-6.194&CDS=1-1167
2261	OG0002261	YKR074W	maker-NODE_1_length_1633205_cov_71.5147_ID_1-augustus-gene-13.90-mRNA-1_1&gene=maker-NODE_1_length_1633205_cov_71.5147_ID_1-augustus-gene-13.90&CDS=1-426
2262	OG0002262	YKR079C	snap_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-6.1-mRNA-1_1&gene=snap_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-6.1&CDS=1-2787
2263	OG0002263	YKR080W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-14.37-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-14.37&CDS=1-921
2264	OG0002264	YKR081C	augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-3.109-mRNA-1_1&gene=augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-3.109&CDS=1-1032
2265	OG0002265	YKR082W	augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-3.91-mRNA-1_1&gene=augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-3.91&CDS=1-3399
2266	OG0002266	YKR084C	maker-NODE_9_length_518950_cov_71.5829_ID_17-snap-gene-4.117-mRNA-1_1&gene=maker-NODE_9_length_518950_cov_71.5829_ID_17-snap-gene-4.117&CDS=1-1869
2267	OG0002267	YKR087C	genemark-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-1.122-mRNA-1_1&gene=genemark-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-1.122&CDS=1-1050
