	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041678_Debaryomyces_prosopidis
1342	OG0001342	YER041W	snap_masked-flattened_line_49-processed-gene-0.81-mRNA-1_1&gene=snap_masked-flattened_line_49-processed-gene-0.81&CDS=1-414
1343	OG0001343	YER042W	augustus_masked-flattened_line_11-processed-gene-3.85-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-3.85&CDS=1-555
1344	OG0001344	YER043C	augustus_masked-flattened_line_9-processed-gene-3.289-mRNA-1_1&gene=augustus_masked-flattened_line_9-processed-gene-3.289&CDS=1-1347
1345	OG0001345	YER046W	genemark-flattened_line_1-processed-gene-7.141-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-7.141&CDS=1-1191
1346	OG0001346	YER047C	augustus_masked-flattened_line_47-processed-gene-0.244-mRNA-1_1&gene=augustus_masked-flattened_line_47-processed-gene-0.244&CDS=1-2370
1347	OG0001347	YER048C	augustus_masked-flattened_line_47-processed-gene-0.212-mRNA-1_1&gene=augustus_masked-flattened_line_47-processed-gene-0.212&CDS=1-1635
1348	OG0001348	YER049W	augustus_masked-flattened_line_31-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-0.114&CDS=1-1848
1349	OG0001349	YER050C	maker-flattened_line_73-augustus-gene-0.112-mRNA-1_1&gene=maker-flattened_line_73-augustus-gene-0.112&CDS=1-903
1350	OG0001350	YER051W	augustus_masked-flattened_line_25-processed-gene-2.29-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-2.29&CDS=1-1482
1351	OG0001351	YER052C	augustus_masked-flattened_line_31-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-0.99&CDS=1-1605
1352	OG0001352	YER053C	augustus_masked-flattened_line_7-processed-gene-2.147-mRNA-1_1&gene=augustus_masked-flattened_line_7-processed-gene-2.147&CDS=1-1008
1353	OG0001353	YER055C	maker-flattened_line_11-augustus-gene-0.100-mRNA-1_1&gene=maker-flattened_line_11-augustus-gene-0.100&CDS=1-912
1354	OG0001354	YER058W	augustus_masked-flattened_line_11-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-0.90&CDS=1-267
1355	OG0001355	YER061C	snap_masked-flattened_line_79-processed-gene-0.36-mRNA-1_1&gene=snap_masked-flattened_line_79-processed-gene-0.36&CDS=1-1311
1356	OG0001356	YER063W	snap_masked-flattened_line_7-processed-gene-2.46-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-2.46&CDS=1-579
1357	OG0001357	YER065C	augustus_masked-flattened_line_73-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-flattened_line_73-processed-gene-0.26&CDS=1-1650
1358	OG0001358	YER068W	augustus_masked-flattened_line_15-processed-gene-1.62-mRNA-1_1&gene=augustus_masked-flattened_line_15-processed-gene-1.62&CDS=1-1950
1359	OG0001359	YER069W	augustus_masked-flattened_line_29-processed-gene-2.172-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-2.172&CDS=1-2547
1360	OG0001360	YER078C	augustus_masked-flattened_line_79-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_79-processed-gene-0.2&CDS=1-1581
1361	OG0001361	YER080W	augustus_masked-flattened_line_11-processed-gene-1.110-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-1.110&CDS=1-1890
1362	OG0001362	YER081W	augustus_masked-flattened_line_7-processed-gene-3.226-mRNA-1_1&gene=augustus_masked-flattened_line_7-processed-gene-3.226&CDS=1-1395
1363	OG0001363	YER082C	augustus_masked-flattened_line_7-processed-gene-3.263-mRNA-1_1&gene=augustus_masked-flattened_line_7-processed-gene-3.263&CDS=1-1584
1364	OG0001364	YER083C	augustus_masked-flattened_line_7-processed-gene-3.223-mRNA-1_1&gene=augustus_masked-flattened_line_7-processed-gene-3.223&CDS=1-909
1365	OG0001365	YER086W	augustus_masked-flattened_line_5-processed-gene-4.19-mRNA-1_1&gene=augustus_masked-flattened_line_5-processed-gene-4.19&CDS=1-1713
1366	OG0001366	YER087W	snap_masked-flattened_line_1-processed-gene-2.92-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-2.92&CDS=1-1680
1367	OG0001367	YER090W	genemark-flattened_line_1-processed-gene-2.113-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-2.113&CDS=1-4650
1368	OG0001368	YER091C	snap_masked-flattened_line_1-processed-gene-2.58-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-2.58&CDS=1-2301
1369	OG0001369	YER093C	augustus_masked-flattened_line_1-processed-gene-4.93-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-4.93&CDS=1-3519
1370	OG0001370	YER093C-A	augustus_masked-flattened_line_1-processed-gene-2.29-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-2.29&CDS=1-498
1371	OG0001371	YER094C	augustus_masked-flattened_line_35-processed-gene-1.81-mRNA-1_1&gene=augustus_masked-flattened_line_35-processed-gene-1.81&CDS=1-618
1372	OG0001372	YER095W	snap_masked-flattened_line_53-processed-gene-0.97-mRNA-1_1&gene=snap_masked-flattened_line_53-processed-gene-0.97&CDS=1-1047
1373	OG0001373	YER100W	augustus_masked-flattened_line_1-processed-gene-4.64-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-4.64&CDS=1-729
1374	OG0001374	YER107C	augustus_masked-flattened_line_1-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-1.14&CDS=1-1110
1375	OG0001375	YER109C	maker-flattened_line_1-snap-gene-1.8-mRNA-1_1&gene=maker-flattened_line_1-snap-gene-1.8&CDS=1-1911
1376	OG0001376	YER110C	augustus_masked-flattened_line_13-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-1.121&CDS=1-5808
1377	OG0001377	YER111C	maker-flattened_line_7-augustus-gene-0.3-mRNA-1_1&gene=maker-flattened_line_7-augustus-gene-0.3&CDS=1-2865
1378	OG0001378	YER112W	maker-flattened_line_25-snap-gene-0.0-mRNA-1_1&gene=maker-flattened_line_25-snap-gene-0.0&CDS=1-531
1379	OG0001379	YER113C	augustus_masked-flattened_line_15-processed-gene-1.67-mRNA-1_1&gene=augustus_masked-flattened_line_15-processed-gene-1.67&CDS=1-1977
1380	OG0001380	YER116C	augustus_masked-flattened_line_91-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_91-processed-gene-0.6&CDS=1-411
1381	OG0001381	YER118C	augustus_masked-flattened_line_23-processed-gene-2.216-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-2.216&CDS=1-912
1382	OG0001382	YER120W	maker-flattened_line_23-augustus-gene-2.157-mRNA-1_1&gene=maker-flattened_line_23-augustus-gene-2.157&CDS=1-927
1383	OG0001383	YER122C	augustus_masked-flattened_line_101-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_101-processed-gene-0.12&CDS=1-1380
1384	OG0001384	YER124C	augustus_masked-flattened_line_13-processed-gene-1.149-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-1.149&CDS=1-1971
1385	OG0001385	YER125W	augustus_masked-flattened_line_13-processed-gene-1.148-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-1.148&CDS=1-2337
1386	OG0001386	YER126C	augustus_masked-flattened_line_35-processed-gene-1.60-mRNA-1_1&gene=augustus_masked-flattened_line_35-processed-gene-1.60&CDS=1-783
1387	OG0001387	YER127W	augustus_masked-flattened_line_35-processed-gene-1.22-mRNA-1_1&gene=augustus_masked-flattened_line_35-processed-gene-1.22&CDS=1-1077
1388	OG0001388	YER128W	augustus_masked-flattened_line_47-processed-gene-0.224-mRNA-1_1&gene=augustus_masked-flattened_line_47-processed-gene-0.224&CDS=1-606
1389	OG0001389	YER133W	maker-flattened_line_47-snap-gene-0.194-mRNA-1_1&gene=maker-flattened_line_47-snap-gene-0.194&CDS=1-1191
1390	OG0001390	YER134C	augustus_masked-flattened_line_51-processed-gene-0.206-mRNA-1_1&gene=augustus_masked-flattened_line_51-processed-gene-0.206&CDS=1-381
1391	OG0001391	YER136W	snap_masked-flattened_line_37-processed-gene-1.221-mRNA-1_1&gene=snap_masked-flattened_line_37-processed-gene-1.221&CDS=1-1356
1392	OG0001392	YER137C	snap_masked-flattened_line_15-processed-gene-2.96-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-2.96&CDS=1-537
1393	OG0001393	YER140W	augustus_masked-flattened_line_21-processed-gene-2.240-mRNA-1_1&gene=augustus_masked-flattened_line_21-processed-gene-2.240&CDS=1-2079
1394	OG0001394	YER141W	augustus_masked-flattened_line_21-processed-gene-2.207-mRNA-1_1&gene=augustus_masked-flattened_line_21-processed-gene-2.207&CDS=1-1437
1395	OG0001395	YER142C	genemark-flattened_line_13-processed-gene-1.49-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-1.49&CDS=1-1017
1396	OG0001396	YER143W	augustus_masked-flattened_line_37-processed-gene-1.82-mRNA-1_1&gene=augustus_masked-flattened_line_37-processed-gene-1.82&CDS=1-1593
1397	OG0001397	YER145C	augustus_masked-flattened_line_13-processed-gene-1.112-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-1.112&CDS=1-1155
1398	OG0001398	YER148W	augustus_masked-flattened_line_17-processed-gene-2.68-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-2.68&CDS=1-729
1399	OG0001399	YER151C	snap_masked-flattened_line_1-processed-gene-2.95-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-2.95&CDS=1-2610
1400	OG0001400	YER152C	snap_masked-flattened_line_1-processed-gene-2.74-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-2.74&CDS=1-1332
1401	OG0001401	YER154W	augustus_masked-flattened_line_1-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-0.99&CDS=1-1122
1402	OG0001402	YER155C	augustus_masked-flattened_line_1-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-0.114&CDS=1-5361
1403	OG0001403	YER156C	augustus_masked-flattened_line_23-processed-gene-1.44-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-1.44&CDS=1-1008
1404	OG0001404	YER157W	augustus_masked-flattened_line_23-processed-gene-2.159-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-2.159&CDS=1-2427
1405	OG0001405	YER162C	augustus_masked-flattened_line_5-processed-gene-1.132-mRNA-1_1&gene=augustus_masked-flattened_line_5-processed-gene-1.132&CDS=1-2934
1406	OG0001406	YER163C	augustus_masked-flattened_line_5-processed-gene-1.126-mRNA-1_1&gene=augustus_masked-flattened_line_5-processed-gene-1.126&CDS=1-783
1407	OG0001407	YER164W	augustus_masked-flattened_line_17-processed-gene-2.50-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-2.50&CDS=1-4200
1408	OG0001408	YER165W	augustus_masked-flattened_line_17-processed-gene-2.51-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-2.51&CDS=1-1884
1409	OG0001409	YER166W	augustus_masked-flattened_line_3-processed-gene-3.22-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-3.22&CDS=1-5109
1410	OG0001410	YER168C	augustus_masked-flattened_line_3-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-0.23&CDS=1-1632
1411	OG0001411	YER169W	maker-flattened_line_63-augustus-gene-0.54-mRNA-1_1&gene=maker-flattened_line_63-augustus-gene-0.54&CDS=1-4320
1412	OG0001412	YER171W	maker-flattened_line_17-snap-gene-2.15-mRNA-1_1&gene=maker-flattened_line_17-snap-gene-2.15&CDS=1-3012
1413	OG0001413	YER172C	augustus_masked-flattened_line_17-processed-gene-2.90-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-2.90&CDS=1-6411
1414	OG0001414	YER174C	augustus_masked-flattened_line_63-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-flattened_line_63-processed-gene-0.7&CDS=1-714
1415	OG0001415	YER175C	augustus_masked-flattened_line_3-processed-gene-6.208-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-6.208&CDS=1-894
1416	OG0001416	YER176W	augustus_masked-flattened_line_27-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-1.113&CDS=1-3447
1417	OG0001417	YER178W	augustus_masked-flattened_line_17-processed-gene-2.91-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-2.91&CDS=1-1194
1418	OG0001418	YER179W	maker-flattened_line_63-augustus-gene-0.52-mRNA-1_1&gene=maker-flattened_line_63-augustus-gene-0.52&CDS=1-990
1419	OG0001419	YER183C	augustus_masked-flattened_line_13-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-0.7&CDS=1-630
1420	OG0001420	YFL001W	augustus_masked-flattened_line_45-processed-gene-0.248-mRNA-1_1&gene=augustus_masked-flattened_line_45-processed-gene-0.248&CDS=1-1341
1421	OG0001421	YFL002C	augustus_masked-flattened_line_45-processed-gene-0.215-mRNA-1_1&gene=augustus_masked-flattened_line_45-processed-gene-0.215&CDS=1-1842
1422	OG0001422	YFL008W	maker-flattened_line_15-augustus-gene-1.49-mRNA-1_1&gene=maker-flattened_line_15-augustus-gene-1.49&CDS=1-5346
1423	OG0001423	YFL010C	augustus_masked-flattened_line_29-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-0.1&CDS=1-804
1424	OG0001424	YFL013C	augustus_masked-flattened_line_25-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-0.21&CDS=1-2220
1425	OG0001425	YFL017C	augustus_masked-flattened_line_25-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-1.64&CDS=1-447
1426	OG0001426	YFL017W-A	maker-flattened_line_25-augustus-gene-1.50-mRNA-1_1&gene=maker-flattened_line_25-augustus-gene-1.50&CDS=1-234
1427	OG0001427	YFL018C	augustus_masked-flattened_line_23-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-0.29&CDS=1-1485
1428	OG0001428	YFL022C	augustus_masked-flattened_line_23-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-0.28&CDS=1-1485
1429	OG0001429	YFL023W	augustus_masked-flattened_line_107-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-flattened_line_107-processed-gene-0.19&CDS=1-2604
1430	OG0001430	YFL024C	augustus_masked-flattened_line_49-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-flattened_line_49-processed-gene-0.38&CDS=1-3027
1431	OG0001431	YFL025C	augustus_masked-flattened_line_11-processed-gene-2.150-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-2.150&CDS=1-3033
1432	OG0001432	YFL026W	augustus_masked-flattened_line_1-processed-gene-5.10-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-5.10&CDS=1-1329
1433	OG0001433	YFL027C	augustus_masked-flattened_line_21-processed-gene-1.132-mRNA-1_1&gene=augustus_masked-flattened_line_21-processed-gene-1.132&CDS=1-2013
1434	OG0001434	YFL028C	augustus_masked-flattened_line_21-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-flattened_line_21-processed-gene-0.113&CDS=1-963
1435	OG0001435	YFL029C	snap_masked-flattened_line_29-processed-gene-1.128-mRNA-1_1&gene=snap_masked-flattened_line_29-processed-gene-1.128&CDS=1-969
1436	OG0001436	YFL030W	augustus_masked-flattened_line_43-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-flattened_line_43-processed-gene-0.24&CDS=1-1158
1437	OG0001437	YFL033C	genemark-flattened_line_15-processed-gene-3.157-mRNA-1_1&gene=genemark-flattened_line_15-processed-gene-3.157&CDS=1-5202
1438	OG0001438	YFL034C-B	augustus_masked-flattened_line_19-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_19-processed-gene-0.86&CDS=1-879
1439	OG0001439	YFL034W	augustus_masked-flattened_line_29-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-0.24&CDS=1-2901
1440	OG0001440	YFL036W	augustus_masked-flattened_line_19-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-flattened_line_19-processed-gene-0.77&CDS=1-3936
1441	OG0001441	YFL037W	augustus_masked-flattened_line_19-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-flattened_line_19-processed-gene-0.85&CDS=1-1347
1442	OG0001442	YFL038C	augustus_masked-flattened_line_7-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-flattened_line_7-processed-gene-0.48&CDS=1-624
1443	OG0001443	YFL039C	augustus_masked-flattened_line_13-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-0.36&CDS=1-1128
1444	OG0001444	YFL042C	augustus_masked-flattened_line_29-processed-gene-2.127-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-2.127&CDS=1-2688
1445	OG0001445	YFL045C	augustus_masked-flattened_line_23-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-0.31&CDS=1-756
1446	OG0001446	YFL046W	snap_masked-flattened_line_23-processed-gene-0.81-mRNA-1_1&gene=snap_masked-flattened_line_23-processed-gene-0.81&CDS=1-615
1447	OG0001447	YFL047W	augustus_masked-flattened_line_43-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-flattened_line_43-processed-gene-0.72&CDS=1-2760
1448	OG0001448	YFL053W	augustus_masked-flattened_line_33-processed-gene-1.227-mRNA-1_1&gene=augustus_masked-flattened_line_33-processed-gene-1.227&CDS=1-1782
1449	OG0001449	YFL055W	augustus_masked-flattened_line_17-processed-gene-2.71-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-2.71&CDS=1-1533
1450	OG0001450	YFR001W	augustus_masked-flattened_line_11-processed-gene-3.61-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-3.61&CDS=1-606
1451	OG0001451	YFR002W	augustus_masked-flattened_line_33-processed-gene-1.238-mRNA-1_1&gene=augustus_masked-flattened_line_33-processed-gene-1.238&CDS=1-3630
1452	OG0001452	YFR004W	augustus_masked-flattened_line_37-processed-gene-1.81-mRNA-1_1&gene=augustus_masked-flattened_line_37-processed-gene-1.81&CDS=1-933
1453	OG0001453	YFR005C	augustus_masked-flattened_line_37-processed-gene-1.80-mRNA-1_1&gene=augustus_masked-flattened_line_37-processed-gene-1.80&CDS=1-1539
1454	OG0001454	YFR006W	snap_masked-flattened_line_37-processed-gene-1.220-mRNA-1_1&gene=snap_masked-flattened_line_37-processed-gene-1.220&CDS=1-1425
1455	OG0001455	YFR007W	snap_masked-flattened_line_15-processed-gene-3.123-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-3.123&CDS=1-687
1456	OG0001456	YFR016C	maker-flattened_line_23-snap-gene-2.234-mRNA-1_1&gene=maker-flattened_line_23-snap-gene-2.234&CDS=1-2949
1457	OG0001457	YFR024C-A	maker-flattened_line_35-augustus-gene-1.94-mRNA-1_1&gene=maker-flattened_line_35-augustus-gene-1.94&CDS=1-1245
1458	OG0001458	YFR025C	augustus_masked-flattened_line_35-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-flattened_line_35-processed-gene-1.31&CDS=1-846
1459	OG0001459	YFR027W	augustus_masked-flattened_line_37-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-flattened_line_37-processed-gene-0.18&CDS=1-864
1460	OG0001460	YFR028C	maker-flattened_line_21-augustus-gene-2.9-mRNA-1_1&gene=maker-flattened_line_21-augustus-gene-2.9&CDS=1-1737
1461	OG0001461	YFR029W	augustus_masked-flattened_line_35-processed-gene-1.15-mRNA-1_1&gene=augustus_masked-flattened_line_35-processed-gene-1.15&CDS=1-2187
1462	OG0001462	YFR030W	augustus_masked-flattened_line_39-processed-gene-1.196-mRNA-1_1&gene=augustus_masked-flattened_line_39-processed-gene-1.196&CDS=1-3321
1463	OG0001463	YFR031C	snap_masked-flattened_line_39-processed-gene-1.52-mRNA-1_1&gene=snap_masked-flattened_line_39-processed-gene-1.52&CDS=1-3510
1464	OG0001464	YFR032C	genemark-flattened_line_39-processed-gene-1.122-mRNA-1_1&gene=genemark-flattened_line_39-processed-gene-1.122&CDS=1-1053
1465	OG0001465	YFR032C-A	snap_masked-flattened_line_39-processed-gene-1.49-mRNA-1_1&gene=snap_masked-flattened_line_39-processed-gene-1.49&CDS=1-189
1466	OG0001466	YFR033C	maker-flattened_line_19-augustus-gene-2.77-mRNA-1_1&gene=maker-flattened_line_19-augustus-gene-2.77&CDS=1-453
1467	OG0001467	YFR034C	augustus_masked-flattened_line_31-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-0.105&CDS=1-1485
1468	OG0001468	YFR037C	augustus_masked-flattened_line_13-processed-gene-1.115-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-1.115&CDS=1-1755
1469	OG0001469	YFR038W	augustus_masked-flattened_line_1-processed-gene-6.94-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-6.94&CDS=1-2313
1470	OG0001470	YFR041C	augustus_masked-flattened_line_9-processed-gene-3.260-mRNA-1_1&gene=augustus_masked-flattened_line_9-processed-gene-3.260&CDS=1-975
1471	OG0001471	YFR042W	genemark-flattened_line_9-processed-gene-3.95-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-3.95&CDS=1-753
1472	OG0001472	YFR043C	augustus_masked-flattened_line_41-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-flattened_line_41-processed-gene-0.108&CDS=1-843
1473	OG0001473	YFR044C	augustus_masked-flattened_line_9-processed-gene-3.292-mRNA-1_1&gene=augustus_masked-flattened_line_9-processed-gene-3.292&CDS=1-1443
