	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034605_Spencermartinsiella_europaea
2129	OG0002129	YKL145W	augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-2.8-mRNA-1_1&gene=augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-2.8&CDS=1-1311
2130	OG0002130	YKL146W	augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-3.273-mRNA-1_1&gene=augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-3.273&CDS=1-2055
2131	OG0002131	YKL148C	augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-2.9-mRNA-1_1&gene=augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-2.9&CDS=1-1950
2132	OG0002132	YKL149C	augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-2.28-mRNA-1_1&gene=augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-2.28&CDS=1-1335
2133	OG0002133	YKL150W	maker-NODE_13_length_316427_cov_31.537_ID_25-augustus-gene-2.58-mRNA-1_1&gene=maker-NODE_13_length_316427_cov_31.537_ID_25-augustus-gene-2.58&CDS=1-963
2134	OG0002134	YKL151C	maker-NODE_51_length_61381_cov_27.0409_ID_101-augustus-gene-0.27-mRNA-1_1&gene=maker-NODE_51_length_61381_cov_27.0409_ID_101-augustus-gene-0.27&CDS=1-993
2135	OG0002135	YKL152C	augustus_masked-NODE_17_length_297273_cov_27.7333_ID_33-processed-gene-1.242-mRNA-1_1&gene=augustus_masked-NODE_17_length_297273_cov_27.7333_ID_33-processed-gene-1.242&CDS=1-747
2136	OG0002136	YKL154W	augustus_masked-NODE_31_length_167482_cov_25.969_ID_61-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_31_length_167482_cov_25.969_ID_61-processed-gene-0.17&CDS=1-729
2137	OG0002137	YKL155C	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-5.115-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-5.115&CDS=1-2058
2138	OG0002138	YKL159C	snap_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-6.50-mRNA-1_1&gene=snap_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-6.50&CDS=1-717
2139	OG0002139	YKL160W	snap_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-6.48-mRNA-1_1&gene=snap_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-6.48&CDS=1-297
2140	OG0002140	YKL162C	snap_masked-NODE_25_length_227728_cov_27.0207_ID_49-processed-gene-0.105-mRNA-1_1&gene=snap_masked-NODE_25_length_227728_cov_27.0207_ID_49-processed-gene-0.105&CDS=1-1572
2141	OG0002141	YKL165C	augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-3.15-mRNA-1_1&gene=augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-3.15&CDS=1-2799
2142	OG0002142	YKL170W	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-10.15-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-10.15&CDS=1-396
2143	OG0002143	YKL171W	maker-NODE_1_length_1866239_cov_27.8708_ID_1-snap-gene-10.60-mRNA-1_1&gene=maker-NODE_1_length_1866239_cov_27.8708_ID_1-snap-gene-10.60&CDS=1-2001
2144	OG0002144	YKL172W	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-12.18-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-12.18&CDS=1-1071
2145	OG0002145	YKL173W	maker-NODE_1_length_1866239_cov_27.8708_ID_1-snap-gene-12.139-mRNA-1_1&gene=maker-NODE_1_length_1866239_cov_27.8708_ID_1-snap-gene-12.139&CDS=1-2955
2146	OG0002146	YKL175W	genemark-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-1.138-mRNA-1_1&gene=genemark-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-1.138&CDS=1-1431
2147	OG0002147	YKL178C	augustus_masked-NODE_30_length_172163_cov_26.6541_ID_59-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_30_length_172163_cov_26.6541_ID_59-processed-gene-0.22&CDS=1-1260
2148	OG0002148	YKL179C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-10.24-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-10.24&CDS=1-2073
2149	OG0002149	YKL181W	augustus_masked-NODE_10_length_350817_cov_26.8939_ID_19-processed-gene-2.64-mRNA-1_1&gene=augustus_masked-NODE_10_length_350817_cov_26.8939_ID_19-processed-gene-2.64&CDS=1-1461
2150	OG0002150	YKL182W	augustus_masked-NODE_10_length_350817_cov_26.8939_ID_19-processed-gene-2.66-mRNA-1_1&gene=augustus_masked-NODE_10_length_350817_cov_26.8939_ID_19-processed-gene-2.66&CDS=1-6231
2151	OG0002151	YKL184W	augustus_masked-NODE_4_length_497818_cov_28.3057_ID_7-processed-gene-2.94-mRNA-1_1&gene=augustus_masked-NODE_4_length_497818_cov_28.3057_ID_7-processed-gene-2.94&CDS=1-1362
2152	OG0002152	YKL185W	augustus_masked-NODE_37_length_124811_cov_26.8911_ID_73-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-NODE_37_length_124811_cov_26.8911_ID_73-processed-gene-0.128&CDS=1-1116
2153	OG0002153	YKL189W	maker-NODE_2_length_1276072_cov_27.1787_ID_3-augustus-gene-3.6-mRNA-1_1&gene=maker-NODE_2_length_1276072_cov_27.1787_ID_3-augustus-gene-3.6&CDS=1-1200
2154	OG0002154	YKL190W	augustus_masked-NODE_10_length_350817_cov_26.8939_ID_19-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_10_length_350817_cov_26.8939_ID_19-processed-gene-0.100&CDS=1-522
2155	OG0002155	YKL191W	augustus_masked-NODE_4_length_497818_cov_28.3057_ID_7-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-NODE_4_length_497818_cov_28.3057_ID_7-processed-gene-1.31&CDS=1-1602
2156	OG0002156	YKL192C	maker-NODE_4_length_497818_cov_28.3057_ID_7-augustus-gene-3.99-mRNA-1_1&gene=maker-NODE_4_length_497818_cov_28.3057_ID_7-augustus-gene-3.99&CDS=1-384
2157	OG0002157	YKL193C	maker-NODE_4_length_497818_cov_28.3057_ID_7-augustus-gene-3.98-mRNA-1_1&gene=maker-NODE_4_length_497818_cov_28.3057_ID_7-augustus-gene-3.98&CDS=1-1053
2158	OG0002158	YKL194C	augustus_masked-NODE_36_length_129941_cov_28.2018_ID_71-processed-gene-0.169-mRNA-1_1&gene=augustus_masked-NODE_36_length_129941_cov_28.2018_ID_71-processed-gene-0.169&CDS=1-1428
2159	OG0002159	YKL195W	augustus_masked-NODE_44_length_99337_cov_31.1569_ID_87-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_44_length_99337_cov_31.1569_ID_87-processed-gene-0.26&CDS=1-690
2160	OG0002160	YKL196C	maker-NODE_44_length_99337_cov_31.1569_ID_87-augustus-gene-0.8-mRNA-1_1&gene=maker-NODE_44_length_99337_cov_31.1569_ID_87-augustus-gene-0.8&CDS=1-600
2161	OG0002161	YKL197C	maker-NODE_9_length_374175_cov_27.2202_ID_17-augustus-gene-2.236-mRNA-1_1&gene=maker-NODE_9_length_374175_cov_27.2202_ID_17-augustus-gene-2.236&CDS=1-3288
2162	OG0002162	YKL203C	maker-NODE_4_length_497818_cov_28.3057_ID_7-augustus-gene-0.40-mRNA-1_1&gene=maker-NODE_4_length_497818_cov_28.3057_ID_7-augustus-gene-0.40&CDS=1-7224
2163	OG0002163	YKL205W	maker-NODE_5_length_492506_cov_27.4869_ID_9-augustus-gene-1.41-mRNA-1_1&gene=maker-NODE_5_length_492506_cov_27.4869_ID_9-augustus-gene-1.41&CDS=1-3129
2164	OG0002164	YKL206C	augustus_masked-NODE_4_length_497818_cov_28.3057_ID_7-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_4_length_497818_cov_28.3057_ID_7-processed-gene-0.24&CDS=1-735
2165	OG0002165	YKL207W	augustus_masked-NODE_4_length_497818_cov_28.3057_ID_7-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_4_length_497818_cov_28.3057_ID_7-processed-gene-0.4&CDS=1-753
2166	OG0002166	YKL209C	maker-NODE_11_length_349578_cov_28.2102_ID_21-augustus-gene-1.44-mRNA-1_1&gene=maker-NODE_11_length_349578_cov_28.2102_ID_21-augustus-gene-1.44&CDS=1-3579
2167	OG0002167	YKL210W	augustus_masked-NODE_11_length_349578_cov_28.2102_ID_21-processed-gene-1.38-mRNA-1_1&gene=augustus_masked-NODE_11_length_349578_cov_28.2102_ID_21-processed-gene-1.38&CDS=1-3054
2168	OG0002168	YKL211C	augustus_masked-NODE_54_length_40449_cov_27.0728_ID_107-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_54_length_40449_cov_27.0728_ID_107-processed-gene-0.41&CDS=1-1458
2169	OG0002169	YKL212W	augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-0.80&CDS=1-1833
2170	OG0002170	YKL213C	maker-NODE_6_length_431703_cov_27.3617_ID_11-snap-gene-0.72-mRNA-1_1&gene=maker-NODE_6_length_431703_cov_27.3617_ID_11-snap-gene-0.72&CDS=1-4278
2171	OG0002171	YKL215C	augustus_masked-NODE_56_length_33335_cov_25.9274_ID_111-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_56_length_33335_cov_25.9274_ID_111-processed-gene-0.20&CDS=1-3951
2172	OG0002172	YKL216W	augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-2.18-mRNA-1_1&gene=augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-2.18&CDS=1-1344
2173	OG0002173	YKR001C	maker-NODE_11_length_349578_cov_28.2102_ID_21-augustus-gene-2.4-mRNA-1_1&gene=maker-NODE_11_length_349578_cov_28.2102_ID_21-augustus-gene-2.4&CDS=1-2082
2174	OG0002174	YKR002W	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-15.7-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-15.7&CDS=1-1683
2175	OG0002175	YKR008W	augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-0.18&CDS=1-1719
2176	OG0002176	YKR009C	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-4.117-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-4.117&CDS=1-2664
2177	OG0002177	YKR010C	augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-3.49-mRNA-1_1&gene=augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-3.49&CDS=1-2229
2178	OG0002178	YKR016W	augustus_masked-NODE_20_length_270141_cov_27.5218_ID_39-processed-gene-1.55-mRNA-1_1&gene=augustus_masked-NODE_20_length_270141_cov_27.5218_ID_39-processed-gene-1.55&CDS=1-1803
2179	OG0002179	YKR017C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-11.16-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-11.16&CDS=1-1533
2180	OG0002180	YKR023W	augustus_masked-NODE_52_length_46058_cov_26.4706_ID_103-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_52_length_46058_cov_26.4706_ID_103-processed-gene-0.8&CDS=1-1350
2181	OG0002181	YKR024C	augustus_masked-NODE_26_length_226459_cov_28.0762_ID_51-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-NODE_26_length_226459_cov_28.0762_ID_51-processed-gene-1.26&CDS=1-2118
2182	OG0002182	YKR025W	augustus_masked-NODE_26_length_226459_cov_28.0762_ID_51-processed-gene-1.49-mRNA-1_1&gene=augustus_masked-NODE_26_length_226459_cov_28.0762_ID_51-processed-gene-1.49&CDS=1-786
2183	OG0002183	YKR026C	maker-NODE_26_length_226459_cov_28.0762_ID_51-augustus-gene-1.76-mRNA-1_1&gene=maker-NODE_26_length_226459_cov_28.0762_ID_51-augustus-gene-1.76&CDS=1-933
2184	OG0002184	YKR028W	augustus_masked-NODE_35_length_134487_cov_28.4228_ID_69-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_35_length_134487_cov_28.4228_ID_69-processed-gene-0.18&CDS=1-2913
2185	OG0002185	YKR030W	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-2.114-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-2.114&CDS=1-888
2186	OG0002186	YKR031C	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-2.92-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-2.92&CDS=1-4872
2187	OG0002187	YKR034W	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-2.85-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-2.85&CDS=1-1620
2188	OG0002188	YKR035W-A	augustus_masked-NODE_9_length_374175_cov_27.2202_ID_17-processed-gene-2.79-mRNA-1_1&gene=augustus_masked-NODE_9_length_374175_cov_27.2202_ID_17-processed-gene-2.79&CDS=1-591
2189	OG0002189	YKR037C	augustus_masked-NODE_11_length_349578_cov_28.2102_ID_21-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-NODE_11_length_349578_cov_28.2102_ID_21-processed-gene-1.31&CDS=1-549
2190	OG0002190	YKR038C	augustus_masked-NODE_11_length_349578_cov_28.2102_ID_21-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-NODE_11_length_349578_cov_28.2102_ID_21-processed-gene-1.32&CDS=1-1092
2191	OG0002191	YKR043C	augustus_masked-NODE_9_length_374175_cov_27.2202_ID_17-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_9_length_374175_cov_27.2202_ID_17-processed-gene-0.28&CDS=1-699
2192	OG0002192	YKR044W	augustus_masked-NODE_26_length_226459_cov_28.0762_ID_51-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-NODE_26_length_226459_cov_28.0762_ID_51-processed-gene-1.16&CDS=1-975
2193	OG0002193	YKR048C	augustus_masked-NODE_18_length_280325_cov_26.708_ID_35-processed-gene-1.77-mRNA-1_1&gene=augustus_masked-NODE_18_length_280325_cov_26.708_ID_35-processed-gene-1.77&CDS=1-1311
2194	OG0002194	YKR050W	augustus_masked-NODE_12_length_347462_cov_28.1594_ID_23-processed-gene-2.27-mRNA-1_1&gene=augustus_masked-NODE_12_length_347462_cov_28.1594_ID_23-processed-gene-2.27&CDS=1-2346
2195	OG0002195	YKR051W	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-15.24-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-15.24&CDS=1-1332
2196	OG0002196	YKR054C	maker-NODE_16_length_303609_cov_28.553_ID_31-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_16_length_303609_cov_28.553_ID_31-augustus-gene-0.3&CDS=1-12846
2197	OG0002197	YKR056W	augustus_masked-NODE_41_length_105529_cov_27.8891_ID_81-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_41_length_105529_cov_27.8891_ID_81-processed-gene-0.21&CDS=1-1533
2198	OG0002198	YKR062W	augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-3.29-mRNA-1_1&gene=augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-3.29&CDS=1-801
2199	OG0002199	YKR063C	augustus_masked-NODE_25_length_227728_cov_27.0207_ID_49-processed-gene-1.55-mRNA-1_1&gene=augustus_masked-NODE_25_length_227728_cov_27.0207_ID_49-processed-gene-1.55&CDS=1-1305
2200	OG0002200	YKR065C	genemark-NODE_11_length_349578_cov_28.2102_ID_21-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_11_length_349578_cov_28.2102_ID_21-processed-gene-0.19&CDS=1-666
2201	OG0002201	YKR068C	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-8.121-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-8.121&CDS=1-567
2202	OG0002202	YKR069W	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-8.100-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-8.100&CDS=1-1584
2203	OG0002203	YKR070W	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-8.101-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-8.101&CDS=1-861
2204	OG0002204	YKR071C	augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-0.103&CDS=1-849
2205	OG0002205	YKR072C	augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-0.104&CDS=1-1485
2206	OG0002206	YKR074W	augustus_masked-NODE_26_length_226459_cov_28.0762_ID_51-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_26_length_226459_cov_28.0762_ID_51-processed-gene-0.16&CDS=1-426
2207	OG0002207	YKR079C	augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-0.33&CDS=1-2181
2208	OG0002208	YKR080W	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-9.148-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-9.148&CDS=1-963
2209	OG0002209	YKR081C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-9.125-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-9.125&CDS=1-1005
2210	OG0002210	YKR082W	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-10.4-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-10.4&CDS=1-3489
2211	OG0002211	YKR084C	maker-NODE_7_length_420504_cov_27.1491_ID_13-snap-gene-2.0-mRNA-1_1&gene=maker-NODE_7_length_420504_cov_27.1491_ID_13-snap-gene-2.0&CDS=1-2358
2212	OG0002212	YKR085C	augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-2.123-mRNA-1_1&gene=augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-2.123&CDS=1-618
2213	OG0002213	YKR086W	augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-2.140-mRNA-1_1&gene=augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-2.140&CDS=1-3411
2214	OG0002214	YKR087C	augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-2.19-mRNA-1_1&gene=augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-2.19&CDS=1-1035
2215	OG0002215	YKR088C	augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-2.39-mRNA-1_1&gene=augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-2.39&CDS=1-870
2216	OG0002216	YKR089C	augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-2.33-mRNA-1_1&gene=augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-2.33&CDS=1-1776
2217	OG0002217	YKR090W	snap_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-2.93-mRNA-1_1&gene=snap_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-2.93&CDS=1-1608
2218	OG0002218	YKR092C	augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-2.121-mRNA-1_1&gene=augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-2.121&CDS=1-1071
2219	OG0002219	YKR093W	augustus_masked-NODE_27_length_218879_cov_27.44_ID_53-processed-gene-1.190-mRNA-1_1&gene=augustus_masked-NODE_27_length_218879_cov_27.44_ID_53-processed-gene-1.190&CDS=1-1734
2220	OG0002220	YKR095W-A	augustus_masked-NODE_25_length_227728_cov_27.0207_ID_49-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_25_length_227728_cov_27.0207_ID_49-processed-gene-0.21&CDS=1-264
2221	OG0002221	YKR097W	augustus_masked-NODE_33_length_161565_cov_26.848_ID_65-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_33_length_161565_cov_26.848_ID_65-processed-gene-0.20&CDS=1-1659
2222	OG0002222	YKR099W	augustus_masked-NODE_15_length_308614_cov_31.3159_ID_29-processed-gene-2.25-mRNA-1_1&gene=augustus_masked-NODE_15_length_308614_cov_31.3159_ID_29-processed-gene-2.25&CDS=1-1449
2223	OG0002223	YLL001W	maker-NODE_29_length_203005_cov_28.2568_ID_57-augustus-gene-0.78-mRNA-1_1&gene=maker-NODE_29_length_203005_cov_28.2568_ID_57-augustus-gene-0.78&CDS=1-2337
2224	OG0002224	YLL002W	augustus_masked-NODE_29_length_203005_cov_28.2568_ID_57-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_29_length_203005_cov_28.2568_ID_57-processed-gene-0.94&CDS=1-1092
2225	OG0002225	YLL004W	augustus_masked-NODE_29_length_203005_cov_28.2568_ID_57-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-NODE_29_length_203005_cov_28.2568_ID_57-processed-gene-0.91&CDS=1-1992
2226	OG0002226	YLL006W	augustus_masked-NODE_20_length_270141_cov_27.5218_ID_39-processed-gene-1.66-mRNA-1_1&gene=augustus_masked-NODE_20_length_270141_cov_27.5218_ID_39-processed-gene-1.66&CDS=1-1278
2227	OG0002227	YLL008W	augustus_masked-NODE_33_length_161565_cov_26.848_ID_65-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_33_length_161565_cov_26.848_ID_65-processed-gene-0.43&CDS=1-2286
2228	OG0002228	YLL009C	maker-NODE_16_length_303609_cov_28.553_ID_31-snap-gene-1.1-mRNA-1_1&gene=maker-NODE_16_length_303609_cov_28.553_ID_31-snap-gene-1.1&CDS=1-186
2229	OG0002229	YLL011W	genemark-NODE_16_length_303609_cov_28.553_ID_31-processed-gene-1.88-mRNA-1_1&gene=genemark-NODE_16_length_303609_cov_28.553_ID_31-processed-gene-1.88&CDS=1-2115
2230	OG0002230	YLL013C	maker-NODE_1_length_1866239_cov_27.8708_ID_1-augustus-gene-12.41-mRNA-1_1&gene=maker-NODE_1_length_1866239_cov_27.8708_ID_1-augustus-gene-12.41&CDS=1-2634
2231	OG0002231	YLL018C	augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-1.27&CDS=1-1647
2232	OG0002232	YLL018C-A	maker-NODE_43_length_101563_cov_26.953_ID_85-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_43_length_101563_cov_26.953_ID_85-augustus-gene-0.0&CDS=1-267
2233	OG0002233	YLL019C	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-4.135-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-4.135&CDS=1-3036
2234	OG0002234	YLL021W	maker-NODE_48_length_83947_cov_29.2314_ID_95-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_48_length_83947_cov_29.2314_ID_95-augustus-gene-0.1&CDS=1-2997
2235	OG0002235	YLL023C	genemark-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-2.53-mRNA-1_1&gene=genemark-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-2.53&CDS=1-750
2236	OG0002236	YLL026W	augustus_masked-NODE_30_length_172163_cov_26.6541_ID_59-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_30_length_172163_cov_26.6541_ID_59-processed-gene-0.63&CDS=1-2670
2237	OG0002237	YLL027W	augustus_masked-NODE_18_length_280325_cov_26.708_ID_35-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_18_length_280325_cov_26.708_ID_35-processed-gene-1.11&CDS=1-669
2238	OG0002238	YLL029W	augustus_masked-NODE_18_length_280325_cov_26.708_ID_35-processed-gene-1.12-mRNA-1_1&gene=augustus_masked-NODE_18_length_280325_cov_26.708_ID_35-processed-gene-1.12&CDS=1-1944
2239	OG0002239	YLL031C	augustus_masked-NODE_18_length_280325_cov_26.708_ID_35-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_18_length_280325_cov_26.708_ID_35-processed-gene-0.123&CDS=1-3069
2240	OG0002240	YLL032C	augustus_masked-NODE_18_length_280325_cov_26.708_ID_35-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_18_length_280325_cov_26.708_ID_35-processed-gene-0.103&CDS=1-2646
2241	OG0002241	YLL034C	snap_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-3.48-mRNA-1_1&gene=snap_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-3.48&CDS=1-2382
