	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034604_Sporopachydermia_lactativora
2008	OG0002008	YJR002W	snap_masked-NODE_77_length_72133_cov_40.1768_ID_153-processed-gene-0.93-mRNA-1_1&gene=snap_masked-NODE_77_length_72133_cov_40.1768_ID_153-processed-gene-0.93&CDS=1-2121
2009	OG0002009	YJR006W	snap_masked-NODE_157_length_29621_cov_34.8449_ID_313-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_157_length_29621_cov_34.8449_ID_313-processed-gene-0.23&CDS=1-1575
2010	OG0002010	YJR007W	snap_masked-NODE_116_length_45868_cov_31.02_ID_231-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_116_length_45868_cov_31.02_ID_231-processed-gene-0.3&CDS=1-933
2011	OG0002011	YJR008W	maker-NODE_82_length_68085_cov_40.0203_ID_163-snap-gene-0.49-mRNA-1_1&gene=maker-NODE_82_length_68085_cov_40.0203_ID_163-snap-gene-0.49&CDS=1-960
2012	OG0002012	YJR010W	snap_masked-NODE_180_length_23599_cov_28.5782_ID_359-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_180_length_23599_cov_28.5782_ID_359-processed-gene-0.17&CDS=1-1644
2013	OG0002013	YJR013W	snap_masked-NODE_49_length_100376_cov_30.1612_ID_97-processed-gene-0.111-mRNA-1_1&gene=snap_masked-NODE_49_length_100376_cov_30.1612_ID_97-processed-gene-0.111&CDS=1-1323
2014	OG0002014	YJR014W	snap_masked-NODE_49_length_100376_cov_30.1612_ID_97-processed-gene-0.88-mRNA-1_1&gene=snap_masked-NODE_49_length_100376_cov_30.1612_ID_97-processed-gene-0.88&CDS=1-597
2015	OG0002015	YJR016C	snap_masked-NODE_92_length_62830_cov_34.0727_ID_183-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_92_length_62830_cov_34.0727_ID_183-processed-gene-0.27&CDS=1-1785
2016	OG0002016	YJR017C	augustus_masked-NODE_41_length_111743_cov_31.469_ID_81-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_41_length_111743_cov_31.469_ID_81-processed-gene-0.85&CDS=1-579
2017	OG0002017	YJR019C	maker-NODE_12_length_215069_cov_32.3968_ID_23-snap-gene-0.75-mRNA-1_1&gene=maker-NODE_12_length_215069_cov_32.3968_ID_23-snap-gene-0.75&CDS=1-930
2018	OG0002018	YJR022W	snap_masked-NODE_57_length_90811_cov_30.87_ID_113-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_57_length_90811_cov_30.87_ID_113-processed-gene-0.6&CDS=1-294
2019	OG0002019	YJR024C	maker-NODE_57_length_90811_cov_30.87_ID_113-snap-gene-0.35-mRNA-1_1&gene=maker-NODE_57_length_90811_cov_30.87_ID_113-snap-gene-0.35&CDS=1-756
2020	OG0002020	YJR025C	snap_masked-NODE_83_length_67448_cov_35.8996_ID_165-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_83_length_67448_cov_35.8996_ID_165-processed-gene-0.42&CDS=1-402
2021	OG0002021	YJR032W	maker-NODE_13_length_185540_cov_30.9026_ID_25-snap-gene-0.182-mRNA-1_1&gene=maker-NODE_13_length_185540_cov_30.9026_ID_25-snap-gene-0.182&CDS=1-1173
2022	OG0002022	YJR033C	genemark-NODE_112_length_46746_cov_31.3595_ID_223-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_112_length_46746_cov_31.3595_ID_223-processed-gene-0.15&CDS=1-4245
2023	OG0002023	YJR034W	snap_masked-NODE_112_length_46746_cov_31.3595_ID_223-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_112_length_46746_cov_31.3595_ID_223-processed-gene-0.9&CDS=1-324
2024	OG0002024	YJR035W	maker-NODE_112_length_46746_cov_31.3595_ID_223-snap-gene-0.28-mRNA-1_1&gene=maker-NODE_112_length_46746_cov_31.3595_ID_223-snap-gene-0.28&CDS=1-3615
2025	OG0002025	YJR036C	genemark-NODE_97_length_58332_cov_29.3738_ID_193-processed-gene-0.30-mRNA-1_1&gene=genemark-NODE_97_length_58332_cov_29.3738_ID_193-processed-gene-0.30&CDS=1-2760
2026	OG0002026	YJR040W	maker-NODE_39_length_116038_cov_30.0606_ID_77-snap-gene-0.112-mRNA-1_1&gene=maker-NODE_39_length_116038_cov_30.0606_ID_77-snap-gene-0.112&CDS=1-2436
2027	OG0002027	YJR041C	augustus_masked-NODE_60_length_85418_cov_32.4656_ID_119-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_60_length_85418_cov_32.4656_ID_119-processed-gene-0.64&CDS=1-3738
2028	OG0002028	YJR042W	genemark-NODE_97_length_58332_cov_29.3738_ID_193-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_97_length_58332_cov_29.3738_ID_193-processed-gene-0.29&CDS=1-2913
2029	OG0002029	YJR044C	snap_masked-NODE_19_length_153673_cov_30.6289_ID_37-processed-gene-0.111-mRNA-1_1&gene=snap_masked-NODE_19_length_153673_cov_30.6289_ID_37-processed-gene-0.111&CDS=1-393
2030	OG0002030	YJR045C	snap_masked-NODE_19_length_153673_cov_30.6289_ID_37-processed-gene-0.110-mRNA-1_1&gene=snap_masked-NODE_19_length_153673_cov_30.6289_ID_37-processed-gene-0.110&CDS=1-1968
2031	OG0002031	YJR047C	snap_masked-NODE_33_length_121838_cov_31.088_ID_65-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_33_length_121838_cov_31.088_ID_65-processed-gene-0.22&CDS=1-471
2032	OG0002032	YJR048W	snap_masked-NODE_66_length_79812_cov_35.0127_ID_131-processed-gene-0.83-mRNA-1_1&gene=snap_masked-NODE_66_length_79812_cov_35.0127_ID_131-processed-gene-0.83&CDS=1-324
2033	OG0002033	YJR050W	snap_masked-NODE_66_length_79812_cov_35.0127_ID_131-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_66_length_79812_cov_35.0127_ID_131-processed-gene-0.95&CDS=1-750
2034	OG0002034	YJR052W	snap_masked-NODE_16_length_167979_cov_34.2736_ID_31-processed-gene-0.191-mRNA-1_1&gene=snap_masked-NODE_16_length_167979_cov_34.2736_ID_31-processed-gene-0.191&CDS=1-1764
2035	OG0002035	YJR053W	snap_masked-NODE_26_length_132509_cov_28.938_ID_51-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_26_length_132509_cov_28.938_ID_51-processed-gene-0.41&CDS=1-2589
2036	OG0002036	YJR055W	genemark-NODE_53_length_94997_cov_31.9757_ID_105-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_53_length_94997_cov_31.9757_ID_105-processed-gene-0.46&CDS=1-498
2037	OG0002037	YJR056C	augustus_masked-NODE_3_length_278811_cov_36.2391_ID_5-processed-gene-1.37-mRNA-1_1&gene=augustus_masked-NODE_3_length_278811_cov_36.2391_ID_5-processed-gene-1.37&CDS=1-501
2038	OG0002038	YJR057W	genemark-NODE_69_length_78051_cov_33.3227_ID_137-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_69_length_78051_cov_33.3227_ID_137-processed-gene-0.71&CDS=1-696
2039	OG0002039	YJR058C	snap_masked-NODE_69_length_78051_cov_33.3227_ID_137-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_69_length_78051_cov_33.3227_ID_137-processed-gene-0.97&CDS=1-432
2040	OG0002040	YJR060W	genemark-NODE_6_length_266345_cov_30.7293_ID_11-processed-gene-1.169-mRNA-1_1&gene=genemark-NODE_6_length_266345_cov_30.7293_ID_11-processed-gene-1.169&CDS=1-924
2041	OG0002041	YJR062C	snap_masked-NODE_6_length_266345_cov_30.7293_ID_11-processed-gene-1.30-mRNA-1_1&gene=snap_masked-NODE_6_length_266345_cov_30.7293_ID_11-processed-gene-1.30&CDS=1-912
2042	OG0002042	YJR063W	snap_masked-NODE_25_length_138518_cov_48.3242_ID_49-processed-gene-0.176-mRNA-1_1&gene=snap_masked-NODE_25_length_138518_cov_48.3242_ID_49-processed-gene-0.176&CDS=1-369
2043	OG0002043	YJR064W	genemark-NODE_25_length_138518_cov_48.3242_ID_49-processed-gene-0.48-mRNA-1_1&gene=genemark-NODE_25_length_138518_cov_48.3242_ID_49-processed-gene-0.48&CDS=1-1650
2044	OG0002044	YJR065C	snap_masked-NODE_25_length_138518_cov_48.3242_ID_49-processed-gene-0.144-mRNA-1_1&gene=snap_masked-NODE_25_length_138518_cov_48.3242_ID_49-processed-gene-0.144&CDS=1-1248
2045	OG0002045	YJR068W	maker-NODE_60_length_85418_cov_32.4656_ID_119-snap-gene-0.75-mRNA-1_1&gene=maker-NODE_60_length_85418_cov_32.4656_ID_119-snap-gene-0.75&CDS=1-1146
2046	OG0002046	YJR069C	maker-NODE_143_length_34432_cov_39.2361_ID_285-snap-gene-0.28-mRNA-1_1&gene=maker-NODE_143_length_34432_cov_39.2361_ID_285-snap-gene-0.28&CDS=1-573
2047	OG0002047	YJR070C	snap_masked-NODE_25_length_138518_cov_48.3242_ID_49-processed-gene-0.145-mRNA-1_1&gene=snap_masked-NODE_25_length_138518_cov_48.3242_ID_49-processed-gene-0.145&CDS=1-969
2048	OG0002048	YJR072C	snap_masked-NODE_25_length_138518_cov_48.3242_ID_49-processed-gene-0.172-mRNA-1_1&gene=snap_masked-NODE_25_length_138518_cov_48.3242_ID_49-processed-gene-0.172&CDS=1-1248
2049	OG0002049	YJR073C	maker-NODE_88_length_65403_cov_29.8738_ID_175-snap-gene-0.25-mRNA-1_1&gene=maker-NODE_88_length_65403_cov_29.8738_ID_175-snap-gene-0.25&CDS=1-606
2050	OG0002050	YJR074W	snap_masked-NODE_23_length_146493_cov_30.2187_ID_45-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_23_length_146493_cov_30.2187_ID_45-processed-gene-0.29&CDS=1-945
2051	OG0002051	YJR076C	snap_masked-NODE_10_length_233323_cov_32.9491_ID_19-processed-gene-1.11-mRNA-1_1&gene=snap_masked-NODE_10_length_233323_cov_32.9491_ID_19-processed-gene-1.11&CDS=1-1212
2052	OG0002052	YJR077C	snap_masked-NODE_10_length_233323_cov_32.9491_ID_19-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_10_length_233323_cov_32.9491_ID_19-processed-gene-0.15&CDS=1-921
2053	OG0002053	YJR078W	snap_masked-NODE_55_length_92173_cov_30.4672_ID_109-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_55_length_92173_cov_30.4672_ID_109-processed-gene-0.14&CDS=1-1488
2054	OG0002054	YJR084W	maker-NODE_10_length_233323_cov_32.9491_ID_19-snap-gene-0.75-mRNA-1_1&gene=maker-NODE_10_length_233323_cov_32.9491_ID_19-snap-gene-0.75&CDS=1-1224
2055	OG0002055	YJR086W	snap_masked-NODE_22_length_148056_cov_28.3308_ID_43-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_22_length_148056_cov_28.3308_ID_43-processed-gene-0.7&CDS=1-300
2056	OG0002056	YJR088C	snap_masked-NODE_22_length_148056_cov_28.3308_ID_43-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_22_length_148056_cov_28.3308_ID_43-processed-gene-0.36&CDS=1-906
2057	OG0002057	YJR090C	snap_masked-NODE_5_length_271561_cov_29.3437_ID_9-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_5_length_271561_cov_29.3437_ID_9-processed-gene-0.16&CDS=1-2262
2058	OG0002058	YJR093C	maker-NODE_34_length_121550_cov_28.5488_ID_67-snap-gene-0.119-mRNA-1_1&gene=maker-NODE_34_length_121550_cov_28.5488_ID_67-snap-gene-0.119&CDS=1-1017
2059	OG0002059	YJR095W	snap_masked-NODE_106_length_51114_cov_48.3361_ID_211-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_106_length_51114_cov_48.3361_ID_211-processed-gene-0.4&CDS=1-960
2060	OG0002060	YJR096W	snap_masked-NODE_2_length_287206_cov_30.0926_ID_3-processed-gene-0.81-mRNA-1_1&gene=snap_masked-NODE_2_length_287206_cov_30.0926_ID_3-processed-gene-0.81&CDS=1-849
2061	OG0002061	YJR097W	snap_masked-NODE_8_length_245876_cov_35.5678_ID_15-processed-gene-1.47-mRNA-1_1&gene=snap_masked-NODE_8_length_245876_cov_35.5678_ID_15-processed-gene-1.47&CDS=1-468
2062	OG0002062	YJR098C	snap_masked-NODE_8_length_245876_cov_35.5678_ID_15-processed-gene-1.18-mRNA-1_1&gene=snap_masked-NODE_8_length_245876_cov_35.5678_ID_15-processed-gene-1.18&CDS=1-2196
2063	OG0002063	YJR099W	snap_masked-NODE_1_length_289408_cov_29.0569_ID_1-processed-gene-1.199-mRNA-1_1&gene=snap_masked-NODE_1_length_289408_cov_29.0569_ID_1-processed-gene-1.199&CDS=1-735
2064	OG0002064	YJR100C	genemark-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-1.149-mRNA-1_1&gene=genemark-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-1.149&CDS=1-1059
2065	OG0002065	YJR101W	snap_masked-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-1.196-mRNA-1_1&gene=snap_masked-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-1.196&CDS=1-795
2066	OG0002066	YJR102C	snap_masked-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-1.197-mRNA-1_1&gene=snap_masked-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-1.197&CDS=1-744
2067	OG0002067	YJR104C	snap_masked-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-1.232-mRNA-1_1&gene=snap_masked-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-1.232&CDS=1-465
2068	OG0002068	YJR105W	snap_masked-NODE_90_length_64089_cov_30.0716_ID_179-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_90_length_64089_cov_30.0716_ID_179-processed-gene-0.67&CDS=1-1041
2069	OG0002069	YJR109C	snap_masked-NODE_28_length_129675_cov_30.6094_ID_55-processed-gene-0.135-mRNA-1_1&gene=snap_masked-NODE_28_length_129675_cov_30.6094_ID_55-processed-gene-0.135&CDS=1-3468
2070	OG0002070	YJR110W	snap_masked-NODE_43_length_109197_cov_37.4356_ID_85-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_43_length_109197_cov_37.4356_ID_85-processed-gene-0.12&CDS=1-2292
2071	OG0002071	YJR111C	snap_masked-NODE_43_length_109197_cov_37.4356_ID_85-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_43_length_109197_cov_37.4356_ID_85-processed-gene-0.32&CDS=1-747
2072	OG0002072	YJR112W	snap_masked-NODE_5_length_271561_cov_29.3437_ID_9-processed-gene-1.155-mRNA-1_1&gene=snap_masked-NODE_5_length_271561_cov_29.3437_ID_9-processed-gene-1.155&CDS=1-954
2073	OG0002073	YJR112W-A	snap_masked-NODE_5_length_271561_cov_29.3437_ID_9-processed-gene-1.194-mRNA-1_1&gene=snap_masked-NODE_5_length_271561_cov_29.3437_ID_9-processed-gene-1.194&CDS=1-579
2074	OG0002074	YJR113C	snap_masked-NODE_59_length_87825_cov_29.5399_ID_117-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_59_length_87825_cov_29.5399_ID_117-processed-gene-0.20&CDS=1-774
2075	OG0002075	YJR115W	snap_masked-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-1.190-mRNA-1_1&gene=snap_masked-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-1.190&CDS=1-624
2076	OG0002076	YJR116W	genemark-NODE_90_length_64089_cov_30.0716_ID_179-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_90_length_64089_cov_30.0716_ID_179-processed-gene-0.4&CDS=1-819
2077	OG0002077	YJR117W	genemark-NODE_90_length_64089_cov_30.0716_ID_179-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_90_length_64089_cov_30.0716_ID_179-processed-gene-0.5&CDS=1-1338
2078	OG0002078	YJR118C	snap_masked-NODE_18_length_157026_cov_29.9254_ID_35-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_18_length_157026_cov_29.9254_ID_35-processed-gene-0.54&CDS=1-666
2079	OG0002079	YJR121W	maker-NODE_154_length_29852_cov_34.772_ID_307-snap-gene-0.13-mRNA-1_1&gene=maker-NODE_154_length_29852_cov_34.772_ID_307-snap-gene-0.13&CDS=1-1506
2080	OG0002080	YJR122W	snap_masked-NODE_58_length_90356_cov_32.0248_ID_115-processed-gene-0.80-mRNA-1_1&gene=snap_masked-NODE_58_length_90356_cov_32.0248_ID_115-processed-gene-0.80&CDS=1-1242
2081	OG0002081	YJR123W	snap_masked-NODE_58_length_90356_cov_32.0248_ID_115-processed-gene-0.93-mRNA-1_1&gene=snap_masked-NODE_58_length_90356_cov_32.0248_ID_115-processed-gene-0.93&CDS=1-687
2082	OG0002082	YJR124C	snap_masked-NODE_5_length_271561_cov_29.3437_ID_9-processed-gene-1.154-mRNA-1_1&gene=snap_masked-NODE_5_length_271561_cov_29.3437_ID_9-processed-gene-1.154&CDS=1-1431
2083	OG0002083	YJR125C	maker-NODE_48_length_100665_cov_35.6736_ID_95-snap-gene-0.5-mRNA-1_1&gene=maker-NODE_48_length_100665_cov_35.6736_ID_95-snap-gene-0.5&CDS=1-1311
2084	OG0002084	YJR126C	snap_masked-NODE_1_length_289408_cov_29.0569_ID_1-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_1_length_289408_cov_29.0569_ID_1-processed-gene-0.32&CDS=1-2322
2085	OG0002085	YJR129C	snap_masked-NODE_15_length_173774_cov_29.5314_ID_29-processed-gene-0.168-mRNA-1_1&gene=snap_masked-NODE_15_length_173774_cov_29.5314_ID_29-processed-gene-0.168&CDS=1-1059
2086	OG0002086	YJR132W	snap_masked-NODE_45_length_103464_cov_30.7022_ID_89-processed-gene-0.112-mRNA-1_1&gene=snap_masked-NODE_45_length_103464_cov_30.7022_ID_89-processed-gene-0.112&CDS=1-3132
2087	OG0002087	YJR133W	snap_masked-NODE_12_length_215069_cov_32.3968_ID_23-processed-gene-1.104-mRNA-1_1&gene=snap_masked-NODE_12_length_215069_cov_32.3968_ID_23-processed-gene-1.104&CDS=1-618
2088	OG0002088	YJR135W-A	maker-NODE_40_length_114049_cov_32.9565_ID_79-snap-gene-0.53-mRNA-1_1&gene=maker-NODE_40_length_114049_cov_32.9565_ID_79-snap-gene-0.53&CDS=1-270
2089	OG0002089	YJR137C	snap_masked-NODE_44_length_107860_cov_31.8971_ID_87-processed-gene-0.50-mRNA-1_1&gene=snap_masked-NODE_44_length_107860_cov_31.8971_ID_87-processed-gene-0.50&CDS=1-4398
2090	OG0002090	YJR138W	maker-NODE_44_length_107860_cov_31.8971_ID_87-snap-gene-0.163-mRNA-1_1&gene=maker-NODE_44_length_107860_cov_31.8971_ID_87-snap-gene-0.163&CDS=1-4662
2091	OG0002091	YJR139C	snap_masked-NODE_44_length_107860_cov_31.8971_ID_87-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_44_length_107860_cov_31.8971_ID_87-processed-gene-0.14&CDS=1-1047
2092	OG0002092	YJR140C	snap_masked-NODE_2_length_287206_cov_30.0926_ID_3-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_2_length_287206_cov_30.0926_ID_3-processed-gene-0.64&CDS=1-6147
2093	OG0002093	YJR141W	genemark-NODE_2_length_287206_cov_30.0926_ID_3-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_2_length_287206_cov_30.0926_ID_3-processed-gene-0.16&CDS=1-1149
2094	OG0002094	YJR142W	snap_masked-NODE_121_length_43796_cov_27.4731_ID_241-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_121_length_43796_cov_27.4731_ID_241-processed-gene-0.9&CDS=1-1065
2095	OG0002095	YJR143C	snap_masked-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-0.120-mRNA-1_1&gene=snap_masked-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-0.120&CDS=1-2367
2096	OG0002096	YJR144W	snap_masked-NODE_35_length_121438_cov_32.3242_ID_69-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_35_length_121438_cov_32.3242_ID_69-processed-gene-0.95&CDS=1-846
2097	OG0002097	YJR152W	snap_masked-NODE_212_length_14432_cov_41.2236_ID_423-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_212_length_14432_cov_41.2236_ID_423-processed-gene-0.2&CDS=1-1590
2098	OG0002098	YKL001C	snap_masked-NODE_10_length_233323_cov_32.9491_ID_19-processed-gene-1.57-mRNA-1_1&gene=snap_masked-NODE_10_length_233323_cov_32.9491_ID_19-processed-gene-1.57&CDS=1-594
2099	OG0002099	YKL002W	maker-NODE_10_length_233323_cov_32.9491_ID_19-snap-gene-1.129-mRNA-1_1&gene=maker-NODE_10_length_233323_cov_32.9491_ID_19-snap-gene-1.129&CDS=1-669
2100	OG0002100	YKL003C	maker-NODE_10_length_233323_cov_32.9491_ID_19-snap-gene-1.128-mRNA-1_1&gene=maker-NODE_10_length_233323_cov_32.9491_ID_19-snap-gene-1.128&CDS=1-378
2101	OG0002101	YKL004W	snap_masked-NODE_10_length_233323_cov_32.9491_ID_19-processed-gene-1.58-mRNA-1_1&gene=snap_masked-NODE_10_length_233323_cov_32.9491_ID_19-processed-gene-1.58&CDS=1-1494
2102	OG0002102	YKL006C-A	genemark-NODE_10_length_233323_cov_32.9491_ID_19-processed-gene-1.160-mRNA-1_1&gene=genemark-NODE_10_length_233323_cov_32.9491_ID_19-processed-gene-1.160&CDS=1-282
2103	OG0002103	YKL007W	snap_masked-NODE_10_length_233323_cov_32.9491_ID_19-processed-gene-1.60-mRNA-1_1&gene=snap_masked-NODE_10_length_233323_cov_32.9491_ID_19-processed-gene-1.60&CDS=1-750
2104	OG0002104	YKL009W	snap_masked-NODE_10_length_233323_cov_32.9491_ID_19-processed-gene-1.63-mRNA-1_1&gene=snap_masked-NODE_10_length_233323_cov_32.9491_ID_19-processed-gene-1.63&CDS=1-768
2105	OG0002105	YKL010C	genemark-NODE_10_length_233323_cov_32.9491_ID_19-processed-gene-1.163-mRNA-1_1&gene=genemark-NODE_10_length_233323_cov_32.9491_ID_19-processed-gene-1.163&CDS=1-5322
2106	OG0002106	YKL012W	snap_masked-NODE_48_length_100665_cov_35.6736_ID_95-processed-gene-0.100-mRNA-1_1&gene=snap_masked-NODE_48_length_100665_cov_35.6736_ID_95-processed-gene-0.100&CDS=1-1977
2107	OG0002107	YKL013C	maker-NODE_48_length_100665_cov_35.6736_ID_95-snap-gene-0.6-mRNA-1_1&gene=maker-NODE_48_length_100665_cov_35.6736_ID_95-snap-gene-0.6&CDS=1-504
2108	OG0002108	YKL014C	snap_masked-NODE_17_length_160593_cov_33.6237_ID_33-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_17_length_160593_cov_33.6237_ID_33-processed-gene-0.0&CDS=1-5247
2109	OG0002109	YKL016C	genemark-NODE_17_length_160593_cov_33.6237_ID_33-processed-gene-0.63-mRNA-1_1&gene=genemark-NODE_17_length_160593_cov_33.6237_ID_33-processed-gene-0.63&CDS=1-524
2110	OG0002110	YKL017C	maker-NODE_17_length_160593_cov_33.6237_ID_33-snap-gene-0.188-mRNA-1_1&gene=maker-NODE_17_length_160593_cov_33.6237_ID_33-snap-gene-0.188&CDS=1-2094
2111	OG0002111	YKL018W	snap_masked-NODE_17_length_160593_cov_33.6237_ID_33-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_17_length_160593_cov_33.6237_ID_33-processed-gene-0.29&CDS=1-1011
2112	OG0002112	YKL019W	snap_masked-NODE_69_length_78051_cov_33.3227_ID_137-processed-gene-0.103-mRNA-1_1&gene=snap_masked-NODE_69_length_78051_cov_33.3227_ID_137-processed-gene-0.103&CDS=1-924
2113	OG0002113	YKL021C	snap_masked-NODE_75_length_72385_cov_30.4206_ID_149-processed-gene-0.77-mRNA-1_1&gene=snap_masked-NODE_75_length_72385_cov_30.4206_ID_149-processed-gene-0.77&CDS=1-1545
2114	OG0002114	YKL022C	snap_masked-NODE_124_length_42414_cov_36.797_ID_247-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_124_length_42414_cov_36.797_ID_247-processed-gene-0.51&CDS=1-2061
2115	OG0002115	YKL024C	snap_masked-NODE_50_length_98806_cov_33.862_ID_99-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_50_length_98806_cov_33.862_ID_99-processed-gene-0.34&CDS=1-936
2116	OG0002116	YKL025C	snap_masked-NODE_146_length_34013_cov_28.8251_ID_291-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_146_length_34013_cov_28.8251_ID_291-processed-gene-0.1&CDS=1-1911
2117	OG0002117	YKL027W	snap_masked-NODE_150_length_30602_cov_28.438_ID_299-processed-gene-0.28-mRNA-1_1&gene=snap_masked-NODE_150_length_30602_cov_28.438_ID_299-processed-gene-0.28&CDS=1-1350
2118	OG0002118	YKL028W	snap_masked-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-1.221-mRNA-1_1&gene=snap_masked-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-1.221&CDS=1-1278
2119	OG0002119	YKL029C	maker-NODE_4_length_277153_cov_35.8334_ID_7-snap-gene-1.8-mRNA-1_1&gene=maker-NODE_4_length_277153_cov_35.8334_ID_7-snap-gene-1.8&CDS=1-1908
2120	OG0002120	YKL033W	snap_masked-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-1.202-mRNA-1_1&gene=snap_masked-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-1.202&CDS=1-3777
2121	OG0002121	YKL033W-A	maker-NODE_173_length_25128_cov_26.8708_ID_345-snap-gene-0.21-mRNA-1_1&gene=maker-NODE_173_length_25128_cov_26.8708_ID_345-snap-gene-0.21&CDS=1-729
2122	OG0002122	YKL034W	maker-NODE_173_length_25128_cov_26.8708_ID_345-snap-gene-0.20-mRNA-1_1&gene=maker-NODE_173_length_25128_cov_26.8708_ID_345-snap-gene-0.20&CDS=1-2460
2123	OG0002123	YKL035W	snap_masked-NODE_187_length_21514_cov_30.8622_ID_373-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_187_length_21514_cov_30.8622_ID_373-processed-gene-0.1&CDS=1-1554
2124	OG0002124	YKL040C	snap_masked-NODE_107_length_50259_cov_29.4794_ID_213-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_107_length_50259_cov_29.4794_ID_213-processed-gene-0.60&CDS=1-849
2125	OG0002125	YKL041W	snap_masked-NODE_55_length_92173_cov_30.4672_ID_109-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_55_length_92173_cov_30.4672_ID_109-processed-gene-0.29&CDS=1-693
2126	OG0002126	YKL043W	snap_masked-NODE_35_length_121438_cov_32.3242_ID_69-processed-gene-0.135-mRNA-1_1&gene=snap_masked-NODE_35_length_121438_cov_32.3242_ID_69-processed-gene-0.135&CDS=1-1155
2127	OG0002127	YKL045W	snap_masked-NODE_156_length_29668_cov_37.3086_ID_311-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_156_length_29668_cov_37.3086_ID_311-processed-gene-0.19&CDS=1-1458
