	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035243_Zygoascus_meyerae
1811	OG0001811	YIL156W-B	maker-NODE_8_length_668598_cov_18.9487_ID_973-snap-gene-4.14-mRNA-1_1&gene=maker-NODE_8_length_668598_cov_18.9487_ID_973-snap-gene-4.14&CDS=1-222
1812	OG0001812	YIL157C	snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-5.21-mRNA-1_1&gene=snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-5.21&CDS=1-570
1813	OG0001813	YIL160C	snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-5.86-mRNA-1_1&gene=snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-5.86&CDS=1-1245
1814	OG0001814	YIL162W	snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-9.76-mRNA-1_1&gene=snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-9.76&CDS=1-1497
1815	OG0001815	YIL164C	snap_masked-NODE_22_length_135448_cov_23.8262_ID_2282-processed-gene-0.181-mRNA-1_1&gene=snap_masked-NODE_22_length_135448_cov_23.8262_ID_2282-processed-gene-0.181&CDS=1-924
1816	OG0001816	YIL166C	maker-NODE_16_length_358951_cov_18.8291_ID_1516-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_16_length_358951_cov_18.8291_ID_1516-snap-gene-0.3&CDS=1-5166
1817	OG0001817	YIR001C	snap_masked-NODE_11_length_435590_cov_18.4678_ID_1220-processed-gene-3.204-mRNA-1_1&gene=snap_masked-NODE_11_length_435590_cov_18.4678_ID_1220-processed-gene-3.204&CDS=1-591
1818	OG0001818	YIR002C	snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-4.101-mRNA-1_1&gene=snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-4.101&CDS=1-2064
1819	OG0001819	YIR004W	snap_masked-NODE_12_length_423269_cov_19.1425_ID_1554-processed-gene-2.29-mRNA-1_1&gene=snap_masked-NODE_12_length_423269_cov_19.1425_ID_1554-processed-gene-2.29&CDS=1-1374
1820	OG0001820	YIR005W	maker-NODE_13_length_418862_cov_18.7454_ID_1788-snap-gene-0.132-mRNA-1_1&gene=maker-NODE_13_length_418862_cov_18.7454_ID_1788-snap-gene-0.132&CDS=1-579
1821	OG0001821	YIR006C	snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-4.125-mRNA-1_1&gene=snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-4.125&CDS=1-4332
1822	OG0001822	YIR008C	snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-2.63-mRNA-1_1&gene=snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-2.63&CDS=1-1245
1823	OG0001823	YIR009W	maker-NODE_10_length_453567_cov_20.6492_ID_1595-snap-gene-3.177-mRNA-1_1&gene=maker-NODE_10_length_453567_cov_20.6492_ID_1595-snap-gene-3.177&CDS=1-507
1824	OG0001824	YIR011C	snap_masked-NODE_15_length_376289_cov_21.1717_ID_1409-processed-gene-2.12-mRNA-1_1&gene=snap_masked-NODE_15_length_376289_cov_21.1717_ID_1409-processed-gene-2.12&CDS=1-1032
1825	OG0001825	YIR012W	snap_masked-NODE_23_length_134032_cov_18.6164_ID_2310-processed-gene-0.80-mRNA-1_1&gene=snap_masked-NODE_23_length_134032_cov_18.6164_ID_2310-processed-gene-0.80&CDS=1-1308
1826	OG0001826	YIR015W	snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-0.107-mRNA-1_1&gene=snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-0.107&CDS=1-384
1827	OG0001827	YIR022W	genemark-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-3.41-mRNA-1_1&gene=genemark-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-3.41&CDS=1-504
1828	OG0001828	YIR026C	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-0.112-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-0.112&CDS=1-936
1829	OG0001829	YIR027C	snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-2.31-mRNA-1_1&gene=snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-2.31&CDS=1-1380
1830	OG0001830	YIR029W	maker-NODE_22_length_135448_cov_23.8262_ID_2282-snap-gene-0.4-mRNA-1_1&gene=maker-NODE_22_length_135448_cov_23.8262_ID_2282-snap-gene-0.4&CDS=1-1050
1831	OG0001831	YIR030C	snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-5.48-mRNA-1_1&gene=snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-5.48&CDS=1-669
1832	OG0001832	YIR034C	snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-6.238-mRNA-1_1&gene=snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-6.238&CDS=1-1089
1833	OG0001833	YIR042C	snap_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-0.40&CDS=1-690
1834	OG0001834	YJL001W	augustus_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-2.138-mRNA-1_1&gene=augustus_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-2.138&CDS=1-1563
1835	OG0001835	YJL002C	snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-2.26-mRNA-1_1&gene=snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-2.26&CDS=1-1437
1836	OG0001836	YJL003W	snap_masked-NODE_17_length_335658_cov_21.0353_ID_2164-processed-gene-2.30-mRNA-1_1&gene=snap_masked-NODE_17_length_335658_cov_21.0353_ID_2164-processed-gene-2.30&CDS=1-369
1837	OG0001837	YJL004C	snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-0.115-mRNA-1_1&gene=snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-0.115&CDS=1-534
1838	OG0001838	YJL005W	snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-5.28-mRNA-1_1&gene=snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-5.28&CDS=1-6438
1839	OG0001839	YJL008C	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-2.121-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-2.121&CDS=1-1656
1840	OG0001840	YJL010C	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-9.4-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-9.4&CDS=1-2007
1841	OG0001841	YJL011C	snap_masked-NODE_13_length_418862_cov_18.7454_ID_1788-processed-gene-3.167-mRNA-1_1&gene=snap_masked-NODE_13_length_418862_cov_18.7454_ID_1788-processed-gene-3.167&CDS=1-375
1842	OG0001842	YJL012C	snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-1.44-mRNA-1_1&gene=snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-1.44&CDS=1-2151
1843	OG0001843	YJL014W	snap_masked-NODE_13_length_418862_cov_18.7454_ID_1788-processed-gene-3.191-mRNA-1_1&gene=snap_masked-NODE_13_length_418862_cov_18.7454_ID_1788-processed-gene-3.191&CDS=1-1587
1844	OG0001844	YJL024C	snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-0.96-mRNA-1_1&gene=snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-0.96&CDS=1-576
1845	OG0001845	YJL025W	snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-0.131-mRNA-1_1&gene=snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-0.131&CDS=1-1602
1846	OG0001846	YJL026W	snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-4.131-mRNA-1_1&gene=snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-4.131&CDS=1-1194
1847	OG0001847	YJL029C	augustus_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-2.45-mRNA-1_1&gene=augustus_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-2.45&CDS=1-2391
1848	OG0001848	YJL030W	augustus_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-4.91-mRNA-1_1&gene=augustus_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-4.91&CDS=1-624
1849	OG0001849	YJL031C	snap_masked-NODE_12_length_423269_cov_19.1425_ID_1554-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_12_length_423269_cov_19.1425_ID_1554-processed-gene-0.91&CDS=1-972
1850	OG0001850	YJL033W	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-2.139-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-2.139&CDS=1-2253
1851	OG0001851	YJL035C	augustus_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-4.90-mRNA-1_1&gene=augustus_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-4.90&CDS=1-663
1852	OG0001852	YJL036W	snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-4.15-mRNA-1_1&gene=snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-4.15&CDS=1-1353
1853	OG0001853	YJL039C	maker-NODE_17_length_335658_cov_21.0353_ID_2164-snap-gene-0.86-mRNA-1_1&gene=maker-NODE_17_length_335658_cov_21.0353_ID_2164-snap-gene-0.86&CDS=1-4959
1854	OG0001854	YJL041W	snap_masked-NODE_17_length_335658_cov_21.0353_ID_2164-processed-gene-0.109-mRNA-1_1&gene=snap_masked-NODE_17_length_335658_cov_21.0353_ID_2164-processed-gene-0.109&CDS=1-1869
1855	OG0001855	YJL042W	maker-NODE_12_length_423269_cov_19.1425_ID_1554-snap-gene-3.182-mRNA-1_1&gene=maker-NODE_12_length_423269_cov_19.1425_ID_1554-snap-gene-3.182&CDS=1-2259
1856	OG0001856	YJL044C	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-2.37-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-2.37&CDS=1-1644
1857	OG0001857	YJL046W	snap_masked-NODE_18_length_328044_cov_21.3707_ID_2954-processed-gene-1.31-mRNA-1_1&gene=snap_masked-NODE_18_length_328044_cov_21.3707_ID_2954-processed-gene-1.31&CDS=1-1011
1858	OG0001858	YJL049W	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-1.129-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-1.129&CDS=1-1239
1859	OG0001859	YJL050W	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-0.114-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-0.114&CDS=1-3231
1860	OG0001860	YJL053W	snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-5.183-mRNA-1_1&gene=snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-5.183&CDS=1-891
1861	OG0001861	YJL054W	snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-7.56-mRNA-1_1&gene=snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-7.56&CDS=1-1392
1862	OG0001862	YJL055W	snap_masked-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-2.115-mRNA-1_1&gene=snap_masked-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-2.115&CDS=1-621
1863	OG0001863	YJL057C	maker-NODE_5_length_798211_cov_19.4048_ID_1084-snap-gene-5.2-mRNA-1_1&gene=maker-NODE_5_length_798211_cov_19.4048_ID_1084-snap-gene-5.2&CDS=1-1644
1864	OG0001864	YJL059W	snap_masked-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-0.150-mRNA-1_1&gene=snap_masked-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-0.150&CDS=1-1221
1865	OG0001865	YJL060W	snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-7.30-mRNA-1_1&gene=snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-7.30&CDS=1-1293
1866	OG0001866	YJL061W	snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-7.31-mRNA-1_1&gene=snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-7.31&CDS=1-2277
1867	OG0001867	YJL062W	snap_masked-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-0.148-mRNA-1_1&gene=snap_masked-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-0.148&CDS=1-2532
1868	OG0001868	YJL063C	snap_masked-NODE_16_length_358951_cov_18.8291_ID_1516-processed-gene-2.61-mRNA-1_1&gene=snap_masked-NODE_16_length_358951_cov_18.8291_ID_1516-processed-gene-2.61&CDS=1-615
1869	OG0001869	YJL068C	snap_masked-NODE_16_length_358951_cov_18.8291_ID_1516-processed-gene-2.27-mRNA-1_1&gene=snap_masked-NODE_16_length_358951_cov_18.8291_ID_1516-processed-gene-2.27&CDS=1-846
1870	OG0001870	YJL069C	snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-2.68-mRNA-1_1&gene=snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-2.68&CDS=1-1695
1871	OG0001871	YJL071W	snap_masked-NODE_18_length_328044_cov_21.3707_ID_2954-processed-gene-1.49-mRNA-1_1&gene=snap_masked-NODE_18_length_328044_cov_21.3707_ID_2954-processed-gene-1.49&CDS=1-1650
1872	OG0001872	YJL072C	snap_masked-NODE_18_length_328044_cov_21.3707_ID_2954-processed-gene-1.26-mRNA-1_1&gene=snap_masked-NODE_18_length_328044_cov_21.3707_ID_2954-processed-gene-1.26&CDS=1-591
1873	OG0001873	YJL074C	augustus_masked-NODE_24_length_131066_cov_19.6241_ID_2412-processed-gene-0.154-mRNA-1_1&gene=augustus_masked-NODE_24_length_131066_cov_19.6241_ID_2412-processed-gene-0.154&CDS=1-3594
1874	OG0001874	YJL080C	snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-3.32-mRNA-1_1&gene=snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-3.32&CDS=1-3537
1875	OG0001875	YJL085W	snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-3.104-mRNA-1_1&gene=snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-3.104&CDS=1-1833
1876	OG0001876	YJL087C	snap_masked-NODE_18_length_328044_cov_21.3707_ID_2954-processed-gene-1.22-mRNA-1_1&gene=snap_masked-NODE_18_length_328044_cov_21.3707_ID_2954-processed-gene-1.22&CDS=1-2352
1877	OG0001877	YJL088W	snap_masked-NODE_18_length_328044_cov_21.3707_ID_2954-processed-gene-1.47-mRNA-1_1&gene=snap_masked-NODE_18_length_328044_cov_21.3707_ID_2954-processed-gene-1.47&CDS=1-951
1878	OG0001878	YJL090C	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-4.107-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-4.107&CDS=1-1953
1879	OG0001879	YJL091C	snap_masked-NODE_10_length_453567_cov_20.6492_ID_1595-processed-gene-3.274-mRNA-1_1&gene=snap_masked-NODE_10_length_453567_cov_20.6492_ID_1595-processed-gene-3.274&CDS=1-1491
1880	OG0001880	YJL093C	augustus_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-0.50&CDS=1-2070
1881	OG0001881	YJL096W	snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-0.32&CDS=1-525
1882	OG0001882	YJL097W	snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-1.135-mRNA-1_1&gene=snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-1.135&CDS=1-627
1883	OG0001883	YJL100W	snap_masked-NODE_16_length_358951_cov_18.8291_ID_1516-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_16_length_358951_cov_18.8291_ID_1516-processed-gene-0.47&CDS=1-1851
1884	OG0001884	YJL101C	snap_masked-NODE_15_length_376289_cov_21.1717_ID_1409-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_15_length_376289_cov_21.1717_ID_1409-processed-gene-0.33&CDS=1-1854
1885	OG0001885	YJL102W	snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-5.36-mRNA-1_1&gene=snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-5.36&CDS=1-2475
1886	OG0001886	YJL104W	snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-3.56-mRNA-1_1&gene=snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-3.56&CDS=1-363
1887	OG0001887	YJL106W	maker-NODE_5_length_798211_cov_19.4048_ID_1084-snap-gene-3.7-mRNA-1_1&gene=maker-NODE_5_length_798211_cov_19.4048_ID_1084-snap-gene-3.7&CDS=1-1065
1888	OG0001888	YJL108C	snap_masked-NODE_21_length_170389_cov_19.3193_ID_2324-processed-gene-0.218-mRNA-1_1&gene=snap_masked-NODE_21_length_170389_cov_19.3193_ID_2324-processed-gene-0.218&CDS=1-3270
1889	OG0001889	YJL109C	maker-NODE_8_length_668598_cov_18.9487_ID_973-snap-gene-4.8-mRNA-1_1&gene=maker-NODE_8_length_668598_cov_18.9487_ID_973-snap-gene-4.8&CDS=1-5241
1890	OG0001890	YJL111W	snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-0.86&CDS=1-1659
1891	OG0001891	YJL115W	maker-NODE_14_length_402958_cov_18.9881_ID_2029-snap-gene-0.11-mRNA-1_1&gene=maker-NODE_14_length_402958_cov_18.9881_ID_2029-snap-gene-0.11&CDS=1-804
1892	OG0001892	YJL121C	maker-NODE_13_length_418862_cov_18.7454_ID_1788-snap-gene-0.131-mRNA-1_1&gene=maker-NODE_13_length_418862_cov_18.7454_ID_1788-snap-gene-0.131&CDS=1-669
1893	OG0001893	YJL123C	snap_masked-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-2.99-mRNA-1_1&gene=snap_masked-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-2.99&CDS=1-1341
1894	OG0001894	YJL124C	maker-NODE_18_length_328044_cov_21.3707_ID_2954-snap-gene-0.136-mRNA-1_1&gene=maker-NODE_18_length_328044_cov_21.3707_ID_2954-snap-gene-0.136&CDS=1-459
1895	OG0001895	YJL125C	snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-4.11-mRNA-1_1&gene=snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-4.11&CDS=1-1104
1896	OG0001896	YJL126W	snap_masked-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-1.90-mRNA-1_1&gene=snap_masked-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-1.90&CDS=1-852
1897	OG0001897	YJL128C	snap_masked-NODE_17_length_335658_cov_21.0353_ID_2164-processed-gene-1.23-mRNA-1_1&gene=snap_masked-NODE_17_length_335658_cov_21.0353_ID_2164-processed-gene-1.23&CDS=1-2016
1898	OG0001898	YJL132W	snap_masked-NODE_17_length_335658_cov_21.0353_ID_2164-processed-gene-1.20-mRNA-1_1&gene=snap_masked-NODE_17_length_335658_cov_21.0353_ID_2164-processed-gene-1.20&CDS=1-2541
1899	OG0001899	YJL140W	maker-NODE_3_length_863959_cov_18.7832_ID_1457-augustus-gene-1.3-mRNA-1_1&gene=maker-NODE_3_length_863959_cov_18.7832_ID_1457-augustus-gene-1.3&CDS=1-552
1900	OG0001900	YJL141C	snap_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-2.26-mRNA-1_1&gene=snap_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-2.26&CDS=1-3111
1901	OG0001901	YJL143W	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-5.155-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-5.155&CDS=1-471
1902	OG0001902	YJL145W	snap_masked-NODE_12_length_423269_cov_19.1425_ID_1554-processed-gene-2.17-mRNA-1_1&gene=snap_masked-NODE_12_length_423269_cov_19.1425_ID_1554-processed-gene-2.17&CDS=1-1095
1903	OG0001903	YJL153C	snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-3.148-mRNA-1_1&gene=snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-3.148&CDS=1-1587
1904	OG0001904	YJL154C	snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-5.136-mRNA-1_1&gene=snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-5.136&CDS=1-2508
1905	OG0001905	YJL155C	snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-5.137-mRNA-1_1&gene=snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-5.137&CDS=1-1302
1906	OG0001906	YJL156C	snap_masked-NODE_12_length_423269_cov_19.1425_ID_1554-processed-gene-3.33-mRNA-1_1&gene=snap_masked-NODE_12_length_423269_cov_19.1425_ID_1554-processed-gene-3.33&CDS=1-2541
1907	OG0001907	YJL157C	snap_masked-NODE_20_length_182353_cov_19.2443_ID_1960-processed-gene-0.105-mRNA-1_1&gene=snap_masked-NODE_20_length_182353_cov_19.2443_ID_1960-processed-gene-0.105&CDS=1-1245
1908	OG0001908	YJL166W	snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-3.112-mRNA-1_1&gene=snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-3.112&CDS=1-279
1909	OG0001909	YJL167W	snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-6.291-mRNA-1_1&gene=snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-6.291&CDS=1-1044
1910	OG0001910	YJL168C	snap_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-7.150-mRNA-1_1&gene=snap_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-7.150&CDS=1-2310
1911	OG0001911	YJL171C	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-4.143-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-4.143&CDS=1-1230
1912	OG0001912	YJL176C	snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-6.113-mRNA-1_1&gene=snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-6.113&CDS=1-2316
1913	OG0001913	YJL180C	snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-3.116-mRNA-1_1&gene=snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-3.116&CDS=1-888
1914	OG0001914	YJL187C	snap_masked-NODE_11_length_435590_cov_18.4678_ID_1220-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_11_length_435590_cov_18.4678_ID_1220-processed-gene-0.36&CDS=1-3057
1915	OG0001915	YJL188C	snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-2.32-mRNA-1_1&gene=snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-2.32&CDS=1-213
1916	OG0001916	YJL189W	maker-NODE_9_length_615366_cov_18.973_ID_1912-augustus-gene-2.134-mRNA-1_1&gene=maker-NODE_9_length_615366_cov_18.973_ID_1912-augustus-gene-2.134&CDS=1-585
1917	OG0001917	YJL197W	maker-NODE_16_length_358951_cov_18.8291_ID_1516-snap-gene-1.157-mRNA-1_1&gene=maker-NODE_16_length_358951_cov_18.8291_ID_1516-snap-gene-1.157&CDS=1-3303
1918	OG0001918	YJL201W	snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-6.148-mRNA-1_1&gene=snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-6.148&CDS=1-1701
1919	OG0001919	YJL204C	snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-6.127-mRNA-1_1&gene=snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-6.127&CDS=1-2523
1920	OG0001920	YJL208C	snap_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-3.30-mRNA-1_1&gene=snap_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-3.30&CDS=1-966
1921	OG0001921	YJL209W	snap_masked-NODE_15_length_376289_cov_21.1717_ID_1409-processed-gene-1.159-mRNA-1_1&gene=snap_masked-NODE_15_length_376289_cov_21.1717_ID_1409-processed-gene-1.159&CDS=1-2028
1922	OG0001922	YJL210W	genemark-NODE_17_length_335658_cov_21.0353_ID_2164-processed-gene-1.93-mRNA-1_1&gene=genemark-NODE_17_length_335658_cov_21.0353_ID_2164-processed-gene-1.93&CDS=1-1068
1923	OG0001923	YJR001W	snap_masked-NODE_11_length_435590_cov_18.4678_ID_1220-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_11_length_435590_cov_18.4678_ID_1220-processed-gene-0.20&CDS=1-1659
1924	OG0001924	YJR002W	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-6.40-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-6.40&CDS=1-1779
1925	OG0001925	YJR006W	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-4.22-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-4.22&CDS=1-1368
