	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034742_Lipomyces_suomiensis
3051	OG0003051	YPL041C	snap_masked-NODE_29_length_135167_cov_21.7843_ID_57-processed-gene-0.103-mRNA-1_1&gene=snap_masked-NODE_29_length_135167_cov_21.7843_ID_57-processed-gene-0.103&CDS=1-669
3052	OG0003052	YPL042C	snap_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-0.153-mRNA-1_1&gene=snap_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-0.153&CDS=1-1233
3053	OG0003053	YPL043W	snap_masked-NODE_3_length_834750_cov_21.9249_ID_5-processed-gene-1.73-mRNA-1_1&gene=snap_masked-NODE_3_length_834750_cov_21.9249_ID_5-processed-gene-1.73&CDS=1-2448
3054	OG0003054	YPL045W	snap_masked-NODE_15_length_346321_cov_21.575_ID_29-processed-gene-2.20-mRNA-1_1&gene=snap_masked-NODE_15_length_346321_cov_21.575_ID_29-processed-gene-2.20&CDS=1-2184
3055	OG0003055	YPL046C	augustus_masked-NODE_12_length_407314_cov_21.4108_ID_23-processed-gene-2.82-mRNA-1_1&gene=augustus_masked-NODE_12_length_407314_cov_21.4108_ID_23-processed-gene-2.82&CDS=1-312
3056	OG0003056	YPL047W	maker-NODE_4_length_673627_cov_21.8364_ID_7-snap-gene-0.103-mRNA-1_1&gene=maker-NODE_4_length_673627_cov_21.8364_ID_7-snap-gene-0.103&CDS=1-801
3057	OG0003057	YPL051W	maker-NODE_10_length_498242_cov_21.6041_ID_19-snap-gene-3.136-mRNA-1_1&gene=maker-NODE_10_length_498242_cov_21.6041_ID_19-snap-gene-3.136&CDS=1-594
3058	OG0003058	YPL054W	snap_masked-NODE_38_length_83655_cov_21.3951_ID_75-processed-gene-0.96-mRNA-1_1&gene=snap_masked-NODE_38_length_83655_cov_21.3951_ID_75-processed-gene-0.96&CDS=1-1716
3059	OG0003059	YPL059W	genemark-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-7.85-mRNA-1_1&gene=genemark-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-7.85&CDS=1-504
3060	OG0003060	YPL060W	snap_masked-NODE_14_length_355574_cov_21.8046_ID_27-processed-gene-0.79-mRNA-1_1&gene=snap_masked-NODE_14_length_355574_cov_21.8046_ID_27-processed-gene-0.79&CDS=1-1743
3061	OG0003061	YPL063W	snap_masked-NODE_16_length_344319_cov_21.9001_ID_31-processed-gene-2.75-mRNA-1_1&gene=snap_masked-NODE_16_length_344319_cov_21.9001_ID_31-processed-gene-2.75&CDS=1-1494
3062	OG0003062	YPL065W	snap_masked-NODE_18_length_332278_cov_21.6718_ID_35-processed-gene-2.141-mRNA-1_1&gene=snap_masked-NODE_18_length_332278_cov_21.6718_ID_35-processed-gene-2.141&CDS=1-750
3063	OG0003063	YPL067C	augustus_masked-NODE_25_length_189752_cov_21.6608_ID_49-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_25_length_189752_cov_21.6608_ID_49-processed-gene-0.12&CDS=1-1572
3064	OG0003064	YPL069C	augustus_masked-NODE_3_length_834750_cov_21.9249_ID_5-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-NODE_3_length_834750_cov_21.9249_ID_5-processed-gene-1.19&CDS=1-822
3065	OG0003065	YPL072W	maker-NODE_38_length_83655_cov_21.3951_ID_75-augustus-gene-0.11-mRNA-1_1&gene=maker-NODE_38_length_83655_cov_21.3951_ID_75-augustus-gene-0.11&CDS=1-1689
3066	OG0003066	YPL074W	maker-NODE_17_length_337742_cov_21.7864_ID_33-snap-gene-0.72-mRNA-1_1&gene=maker-NODE_17_length_337742_cov_21.7864_ID_33-snap-gene-0.72&CDS=1-3225
3067	OG0003067	YPL076W	maker-NODE_17_length_337742_cov_21.7864_ID_33-snap-gene-2.24-mRNA-1_1&gene=maker-NODE_17_length_337742_cov_21.7864_ID_33-snap-gene-2.24&CDS=1-900
3068	OG0003068	YPL078C	snap_masked-NODE_12_length_407314_cov_21.4108_ID_23-processed-gene-3.213-mRNA-1_1&gene=snap_masked-NODE_12_length_407314_cov_21.4108_ID_23-processed-gene-3.213&CDS=1-714
3069	OG0003069	YPL082C	maker-NODE_17_length_337742_cov_21.7864_ID_33-snap-gene-2.9-mRNA-1_1&gene=maker-NODE_17_length_337742_cov_21.7864_ID_33-snap-gene-2.9&CDS=1-5820
3070	OG0003070	YPL083C	augustus_masked-NODE_12_length_407314_cov_21.4108_ID_23-processed-gene-2.62-mRNA-1_1&gene=augustus_masked-NODE_12_length_407314_cov_21.4108_ID_23-processed-gene-2.62&CDS=1-2328
3071	OG0003071	YPL084W	maker-NODE_6_length_613558_cov_21.9661_ID_11-snap-gene-4.10-mRNA-1_1&gene=maker-NODE_6_length_613558_cov_21.9661_ID_11-snap-gene-4.10&CDS=1-2187
3072	OG0003072	YPL085W	snap_masked-NODE_12_length_407314_cov_21.4108_ID_23-processed-gene-3.197-mRNA-1_1&gene=snap_masked-NODE_12_length_407314_cov_21.4108_ID_23-processed-gene-3.197&CDS=1-6267
3073	OG0003073	YPL086C	maker-NODE_34_length_111211_cov_21.3373_ID_67-snap-gene-0.28-mRNA-1_1&gene=maker-NODE_34_length_111211_cov_21.3373_ID_67-snap-gene-0.28&CDS=1-1680
3074	OG0003074	YPL091W	maker-NODE_19_length_326145_cov_21.5349_ID_37-snap-gene-2.81-mRNA-1_1&gene=maker-NODE_19_length_326145_cov_21.5349_ID_37-snap-gene-2.81&CDS=1-1419
3075	OG0003075	YPL093W	genemark-NODE_18_length_332278_cov_21.6718_ID_35-processed-gene-1.30-mRNA-1_1&gene=genemark-NODE_18_length_332278_cov_21.6718_ID_35-processed-gene-1.30&CDS=1-2022
3076	OG0003076	YPL094C	snap_masked-NODE_8_length_529058_cov_21.6031_ID_15-processed-gene-2.64-mRNA-1_1&gene=snap_masked-NODE_8_length_529058_cov_21.6031_ID_15-processed-gene-2.64&CDS=1-882
3077	OG0003077	YPL096W	maker-NODE_7_length_563888_cov_21.4671_ID_13-augustus-gene-3.170-mRNA-1_1&gene=maker-NODE_7_length_563888_cov_21.4671_ID_13-augustus-gene-3.170&CDS=1-933
3078	OG0003078	YPL097W	snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-3.2-mRNA-1_1&gene=snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-3.2&CDS=1-1134
3079	OG0003079	YPL098C	maker-NODE_5_length_616858_cov_21.8676_ID_9-snap-gene-3.173-mRNA-1_1&gene=maker-NODE_5_length_616858_cov_21.8676_ID_9-snap-gene-3.173&CDS=1-333
3080	OG0003080	YPL101W	snap_masked-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-0.98&CDS=1-1212
3081	OG0003081	YPL103C	snap_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-0.159-mRNA-1_1&gene=snap_masked-NODE_1_length_933472_cov_21.5653_ID_1-processed-gene-0.159&CDS=1-1674
3082	OG0003082	YPL104W	augustus_masked-NODE_40_length_82193_cov_22.0704_ID_79-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_40_length_82193_cov_22.0704_ID_79-processed-gene-0.22&CDS=1-2064
3083	OG0003083	YPL107W	maker-NODE_7_length_563888_cov_21.4671_ID_13-snap-gene-4.302-mRNA-1_1&gene=maker-NODE_7_length_563888_cov_21.4671_ID_13-snap-gene-4.302&CDS=1-717
3084	OG0003084	YPL109C	maker-NODE_3_length_834750_cov_21.9249_ID_5-snap-gene-3.68-mRNA-1_1&gene=maker-NODE_3_length_834750_cov_21.9249_ID_5-snap-gene-3.68&CDS=1-2223
3085	OG0003085	YPL110C	snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-2.32-mRNA-1_1&gene=snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-2.32&CDS=1-3579
3086	OG0003086	YPL111W	augustus_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-0.36&CDS=1-1005
3087	OG0003087	YPL115C	snap_masked-NODE_9_length_509433_cov_21.618_ID_17-processed-gene-3.88-mRNA-1_1&gene=snap_masked-NODE_9_length_509433_cov_21.618_ID_17-processed-gene-3.88&CDS=1-3483
3088	OG0003088	YPL116W	maker-NODE_10_length_498242_cov_21.6041_ID_19-snap-gene-3.128-mRNA-1_1&gene=maker-NODE_10_length_498242_cov_21.6041_ID_19-snap-gene-3.128&CDS=1-2088
3089	OG0003089	YPL117C	maker-NODE_35_length_111190_cov_21.4766_ID_69-augustus-gene-0.53-mRNA-1_1&gene=maker-NODE_35_length_111190_cov_21.4766_ID_69-augustus-gene-0.53&CDS=1-621
3090	OG0003090	YPL120W	maker-NODE_25_length_189752_cov_21.6608_ID_49-snap-gene-0.328-mRNA-1_1&gene=maker-NODE_25_length_189752_cov_21.6608_ID_49-snap-gene-0.328&CDS=1-1065
3091	OG0003091	YPL122C	augustus_masked-NODE_8_length_529058_cov_21.6031_ID_15-processed-gene-1.127-mRNA-1_1&gene=augustus_masked-NODE_8_length_529058_cov_21.6031_ID_15-processed-gene-1.127&CDS=1-1380
3092	OG0003092	YPL123C	snap_masked-NODE_23_length_242483_cov_21.5341_ID_45-processed-gene-1.133-mRNA-1_1&gene=snap_masked-NODE_23_length_242483_cov_21.5341_ID_45-processed-gene-1.133&CDS=1-1473
3093	OG0003093	YPL125W	maker-NODE_16_length_344319_cov_21.9001_ID_31-augustus-gene-2.273-mRNA-1_1&gene=maker-NODE_16_length_344319_cov_21.9001_ID_31-augustus-gene-2.273&CDS=1-2832
3094	OG0003094	YPL126W	augustus_masked-NODE_18_length_332278_cov_21.6718_ID_35-processed-gene-2.45-mRNA-1_1&gene=augustus_masked-NODE_18_length_332278_cov_21.6718_ID_35-processed-gene-2.45&CDS=1-2709
3095	OG0003095	YPL127C	snap_masked-NODE_17_length_337742_cov_21.7864_ID_33-processed-gene-2.160-mRNA-1_1&gene=snap_masked-NODE_17_length_337742_cov_21.7864_ID_33-processed-gene-2.160&CDS=1-663
3096	OG0003096	YPL128C	maker-NODE_4_length_673627_cov_21.8364_ID_7-augustus-gene-2.172-mRNA-1_1&gene=maker-NODE_4_length_673627_cov_21.8364_ID_7-augustus-gene-2.172&CDS=1-1575
3097	OG0003097	YPL129W	maker-NODE_33_length_117923_cov_21.5319_ID_65-augustus-gene-0.196-mRNA-1_1&gene=maker-NODE_33_length_117923_cov_21.5319_ID_65-augustus-gene-0.196&CDS=1-744
3098	OG0003098	YPL131W	snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-4.63-mRNA-1_1&gene=snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-4.63&CDS=1-921
3099	OG0003099	YPL132W	maker-NODE_4_length_673627_cov_21.8364_ID_7-augustus-gene-4.133-mRNA-1_1&gene=maker-NODE_4_length_673627_cov_21.8364_ID_7-augustus-gene-4.133&CDS=1-813
3100	OG0003100	YPL138C	snap_masked-NODE_12_length_407314_cov_21.4108_ID_23-processed-gene-1.89-mRNA-1_1&gene=snap_masked-NODE_12_length_407314_cov_21.4108_ID_23-processed-gene-1.89&CDS=1-1182
3101	OG0003101	YPL146C	maker-NODE_4_length_673627_cov_21.8364_ID_7-snap-gene-5.122-mRNA-1_1&gene=maker-NODE_4_length_673627_cov_21.8364_ID_7-snap-gene-5.122&CDS=1-1233
3102	OG0003102	YPL149W	maker-NODE_13_length_366483_cov_21.8055_ID_25-snap-gene-1.93-mRNA-1_1&gene=maker-NODE_13_length_366483_cov_21.8055_ID_25-snap-gene-1.93&CDS=1-882
3103	OG0003103	YPL150W	snap_masked-NODE_13_length_366483_cov_21.8055_ID_25-processed-gene-1.80-mRNA-1_1&gene=snap_masked-NODE_13_length_366483_cov_21.8055_ID_25-processed-gene-1.80&CDS=1-2490
3104	OG0003104	YPL151C	maker-NODE_30_length_129671_cov_21.4126_ID_59-augustus-gene-0.18-mRNA-1_1&gene=maker-NODE_30_length_129671_cov_21.4126_ID_59-augustus-gene-0.18&CDS=1-1452
3105	OG0003105	YPL152W	maker-NODE_7_length_563888_cov_21.4671_ID_13-snap-gene-4.313-mRNA-1_1&gene=maker-NODE_7_length_563888_cov_21.4671_ID_13-snap-gene-4.313&CDS=1-1104
3106	OG0003106	YPL153C	maker-NODE_33_length_117923_cov_21.5319_ID_65-snap-gene-0.19-mRNA-1_1&gene=maker-NODE_33_length_117923_cov_21.5319_ID_65-snap-gene-0.19&CDS=1-2136
3107	OG0003107	YPL154C	maker-NODE_10_length_498242_cov_21.6041_ID_19-augustus-gene-0.151-mRNA-1_1&gene=maker-NODE_10_length_498242_cov_21.6041_ID_19-augustus-gene-0.151&CDS=1-1173
3108	OG0003108	YPL155C	snap_masked-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-2.91-mRNA-1_1&gene=snap_masked-NODE_2_length_891861_cov_21.8302_ID_3-processed-gene-2.91&CDS=1-1596
3109	OG0003109	YPL157W	maker-NODE_19_length_326145_cov_21.5349_ID_37-snap-gene-0.67-mRNA-1_1&gene=maker-NODE_19_length_326145_cov_21.5349_ID_37-snap-gene-0.67&CDS=1-810
3110	OG0003110	YPL160W	maker-NODE_4_length_673627_cov_21.8364_ID_7-snap-gene-5.137-mRNA-1_1&gene=maker-NODE_4_length_673627_cov_21.8364_ID_7-snap-gene-5.137&CDS=1-3309
3111	OG0003111	YPL162C	augustus_masked-NODE_8_length_529058_cov_21.6031_ID_15-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_8_length_529058_cov_21.6031_ID_15-processed-gene-0.34&CDS=1-756
3112	OG0003112	YPL164C	maker-NODE_3_length_834750_cov_21.9249_ID_5-snap-gene-6.72-mRNA-1_1&gene=maker-NODE_3_length_834750_cov_21.9249_ID_5-snap-gene-6.72&CDS=1-2211
3113	OG0003113	YPL165C	maker-NODE_3_length_834750_cov_21.9249_ID_5-snap-gene-6.77-mRNA-1_1&gene=maker-NODE_3_length_834750_cov_21.9249_ID_5-snap-gene-6.77&CDS=1-1101
3114	OG0003114	YPL167C	maker-NODE_2_length_891861_cov_21.8302_ID_3-snap-gene-7.105-mRNA-1_1&gene=maker-NODE_2_length_891861_cov_21.8302_ID_3-snap-gene-7.105&CDS=1-4581
3115	OG0003115	YPL169C	maker-NODE_5_length_616858_cov_21.8676_ID_9-snap-gene-3.161-mRNA-1_1&gene=maker-NODE_5_length_616858_cov_21.8676_ID_9-snap-gene-3.161&CDS=1-1182
3116	OG0003116	YPL170W	maker-NODE_8_length_529058_cov_21.6031_ID_15-snap-gene-1.11-mRNA-1_1&gene=maker-NODE_8_length_529058_cov_21.6031_ID_15-snap-gene-1.11&CDS=1-534
3117	OG0003117	YPL172C	genemark-NODE_15_length_346321_cov_21.575_ID_29-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_15_length_346321_cov_21.575_ID_29-processed-gene-0.38&CDS=1-1233
3118	OG0003118	YPL173W	snap_masked-NODE_22_length_243706_cov_21.8632_ID_43-processed-gene-0.110-mRNA-1_1&gene=snap_masked-NODE_22_length_243706_cov_21.8632_ID_43-processed-gene-0.110&CDS=1-921
3119	OG0003119	YPL175W	maker-NODE_11_length_473546_cov_21.5278_ID_21-snap-gene-3.293-mRNA-1_1&gene=maker-NODE_11_length_473546_cov_21.5278_ID_21-snap-gene-3.293&CDS=1-1383
3120	OG0003120	YPL178W	snap_masked-NODE_9_length_509433_cov_21.618_ID_17-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_9_length_509433_cov_21.618_ID_17-processed-gene-0.98&CDS=1-489
3121	OG0003121	YPL181W	maker-NODE_23_length_242483_cov_21.5341_ID_45-augustus-gene-1.218-mRNA-1_1&gene=maker-NODE_23_length_242483_cov_21.5341_ID_45-augustus-gene-1.218&CDS=1-1845
3122	OG0003122	YPL183C	augustus_masked-NODE_9_length_509433_cov_21.618_ID_17-processed-gene-3.108-mRNA-1_1&gene=augustus_masked-NODE_9_length_509433_cov_21.618_ID_17-processed-gene-3.108&CDS=1-2967
3123	OG0003123	YPL183W-A	maker-NODE_9_length_509433_cov_21.618_ID_17-snap-gene-3.180-mRNA-1_1&gene=maker-NODE_9_length_509433_cov_21.618_ID_17-snap-gene-3.180&CDS=1-183
3124	OG0003124	YPL184C	augustus_masked-NODE_20_length_323102_cov_21.8934_ID_39-processed-gene-2.57-mRNA-1_1&gene=augustus_masked-NODE_20_length_323102_cov_21.8934_ID_39-processed-gene-2.57&CDS=1-1491
3125	OG0003125	YPL190C	maker-NODE_6_length_613558_cov_21.9661_ID_11-snap-gene-2.117-mRNA-1_1&gene=maker-NODE_6_length_613558_cov_21.9661_ID_11-snap-gene-2.117&CDS=1-1701
3126	OG0003126	YPL195W	maker-NODE_17_length_337742_cov_21.7864_ID_33-snap-gene-2.20-mRNA-1_1&gene=maker-NODE_17_length_337742_cov_21.7864_ID_33-snap-gene-2.20&CDS=1-2898
3127	OG0003127	YPL196W	maker-NODE_17_length_337742_cov_21.7864_ID_33-snap-gene-2.16-mRNA-1_1&gene=maker-NODE_17_length_337742_cov_21.7864_ID_33-snap-gene-2.16&CDS=1-966
3128	OG0003128	YPL199C	snap_masked-NODE_16_length_344319_cov_21.9001_ID_31-processed-gene-1.114-mRNA-1_1&gene=snap_masked-NODE_16_length_344319_cov_21.9001_ID_31-processed-gene-1.114&CDS=1-837
3129	OG0003129	YPL204W	maker-NODE_34_length_111211_cov_21.3373_ID_67-augustus-gene-0.14-mRNA-1_1&gene=maker-NODE_34_length_111211_cov_21.3373_ID_67-augustus-gene-0.14&CDS=1-1353
3130	OG0003130	YPL206C	genemark-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-2.57-mRNA-1_1&gene=genemark-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-2.57&CDS=1-948
3131	OG0003131	YPL207W	augustus_masked-NODE_9_length_509433_cov_21.618_ID_17-processed-gene-4.197-mRNA-1_1&gene=augustus_masked-NODE_9_length_509433_cov_21.618_ID_17-processed-gene-4.197&CDS=1-2316
3132	OG0003132	YPL209C	snap_masked-NODE_27_length_157832_cov_21.7802_ID_53-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_27_length_157832_cov_21.7802_ID_53-processed-gene-0.12&CDS=1-1230
3133	OG0003133	YPL211W	maker-NODE_47_length_48237_cov_21.607_ID_93-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_47_length_48237_cov_21.607_ID_93-snap-gene-0.3&CDS=1-543
3134	OG0003134	YPL212C	maker-NODE_47_length_48237_cov_21.607_ID_93-snap-gene-0.7-mRNA-1_1&gene=maker-NODE_47_length_48237_cov_21.607_ID_93-snap-gene-0.7&CDS=1-1665
3135	OG0003135	YPL214C	maker-NODE_27_length_157832_cov_21.7802_ID_53-snap-gene-0.239-mRNA-1_1&gene=maker-NODE_27_length_157832_cov_21.7802_ID_53-snap-gene-0.239&CDS=1-1545
3136	OG0003136	YPL215W	maker-NODE_21_length_287349_cov_21.5713_ID_41-snap-gene-0.25-mRNA-1_1&gene=maker-NODE_21_length_287349_cov_21.5713_ID_41-snap-gene-0.25&CDS=1-1032
3137	OG0003137	YPL217C	maker-NODE_2_length_891861_cov_21.8302_ID_3-augustus-gene-2.53-mRNA-1_1&gene=maker-NODE_2_length_891861_cov_21.8302_ID_3-augustus-gene-2.53&CDS=1-5034
3138	OG0003138	YPL218W	augustus_masked-NODE_9_length_509433_cov_21.618_ID_17-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-NODE_9_length_509433_cov_21.618_ID_17-processed-gene-1.32&CDS=1-567
3139	OG0003139	YPL222W	maker-NODE_17_length_337742_cov_21.7864_ID_33-augustus-gene-1.54-mRNA-1_1&gene=maker-NODE_17_length_337742_cov_21.7864_ID_33-augustus-gene-1.54&CDS=1-1815
3140	OG0003140	YPL225W	snap_masked-NODE_46_length_56340_cov_21.8553_ID_91-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_46_length_56340_cov_21.8553_ID_91-processed-gene-0.1&CDS=1-486
3141	OG0003141	YPL226W	maker-NODE_2_length_891861_cov_21.8302_ID_3-snap-gene-0.12-mRNA-1_1&gene=maker-NODE_2_length_891861_cov_21.8302_ID_3-snap-gene-0.12&CDS=1-3297
3142	OG0003142	YPL227C	snap_masked-NODE_10_length_498242_cov_21.6041_ID_19-processed-gene-3.221-mRNA-1_1&gene=snap_masked-NODE_10_length_498242_cov_21.6041_ID_19-processed-gene-3.221&CDS=1-1218
3143	OG0003143	YPL228W	snap_masked-NODE_14_length_355574_cov_21.8046_ID_27-processed-gene-1.112-mRNA-1_1&gene=snap_masked-NODE_14_length_355574_cov_21.8046_ID_27-processed-gene-1.112&CDS=1-1596
3144	OG0003144	YPL231W	snap_masked-NODE_10_length_498242_cov_21.6041_ID_19-processed-gene-2.39-mRNA-1_1&gene=snap_masked-NODE_10_length_498242_cov_21.6041_ID_19-processed-gene-2.39&CDS=1-5583
3145	OG0003145	YPL233W	maker-NODE_6_length_613558_cov_21.9661_ID_11-snap-gene-5.151-mRNA-1_1&gene=maker-NODE_6_length_613558_cov_21.9661_ID_11-snap-gene-5.151&CDS=1-711
3146	OG0003146	YPL234C	maker-NODE_36_length_86775_cov_22.1898_ID_71-snap-gene-0.97-mRNA-1_1&gene=maker-NODE_36_length_86775_cov_22.1898_ID_71-snap-gene-0.97&CDS=1-492
3147	OG0003147	YPL235W	maker-NODE_41_length_80159_cov_21.486_ID_81-snap-gene-0.77-mRNA-1_1&gene=maker-NODE_41_length_80159_cov_21.486_ID_81-snap-gene-0.77&CDS=1-1446
3148	OG0003148	YPL236C	maker-NODE_37_length_83734_cov_21.3977_ID_73-snap-gene-0.106-mRNA-1_1&gene=maker-NODE_37_length_83734_cov_21.3977_ID_73-snap-gene-0.106&CDS=1-1092
3149	OG0003149	YPL237W	augustus_masked-NODE_5_length_616858_cov_21.8676_ID_9-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_5_length_616858_cov_21.8676_ID_9-processed-gene-0.66&CDS=1-945
3150	OG0003150	YPL239W	snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-3.13-mRNA-1_1&gene=snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-3.13&CDS=1-603
3151	OG0003151	YPL243W	snap_masked-NODE_4_length_673627_cov_21.8364_ID_7-processed-gene-1.128-mRNA-1_1&gene=snap_masked-NODE_4_length_673627_cov_21.8364_ID_7-processed-gene-1.128&CDS=1-2061
3152	OG0003152	YPL244C	snap_masked-NODE_16_length_344319_cov_21.9001_ID_31-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_16_length_344319_cov_21.9001_ID_31-processed-gene-0.40&CDS=1-1221
3153	OG0003153	YPL246C	maker-NODE_35_length_111190_cov_21.4766_ID_69-augustus-gene-0.54-mRNA-1_1&gene=maker-NODE_35_length_111190_cov_21.4766_ID_69-augustus-gene-0.54&CDS=1-819
3154	OG0003154	YPL247C	snap_masked-NODE_4_length_673627_cov_21.8364_ID_7-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_4_length_673627_cov_21.8364_ID_7-processed-gene-0.19&CDS=1-1215
3155	OG0003155	YPL248C	maker-NODE_28_length_145818_cov_21.8846_ID_55-snap-gene-0.235-mRNA-1_1&gene=maker-NODE_28_length_145818_cov_21.8846_ID_55-snap-gene-0.235&CDS=1-2781
3156	OG0003156	YPL249C	snap_masked-NODE_7_length_563888_cov_21.4671_ID_13-processed-gene-3.78-mRNA-1_1&gene=snap_masked-NODE_7_length_563888_cov_21.4671_ID_13-processed-gene-3.78&CDS=1-2454
3157	OG0003157	YPL252C	augustus_masked-NODE_14_length_355574_cov_21.8046_ID_27-processed-gene-1.50-mRNA-1_1&gene=augustus_masked-NODE_14_length_355574_cov_21.8046_ID_27-processed-gene-1.50&CDS=1-576
3158	OG0003158	YPL254W	augustus_masked-NODE_18_length_332278_cov_21.6718_ID_35-processed-gene-1.103-mRNA-1_1&gene=augustus_masked-NODE_18_length_332278_cov_21.6718_ID_35-processed-gene-1.103&CDS=1-1257
3159	OG0003159	YPL260W	snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-5.81-mRNA-1_1&gene=snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-5.81&CDS=1-1389
3160	OG0003160	YPL262W	augustus_masked-NODE_48_length_47716_cov_22.4104_ID_95-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_48_length_47716_cov_22.4104_ID_95-processed-gene-0.47&CDS=1-1503
3161	OG0003161	YPL263C	snap_masked-NODE_41_length_80159_cov_21.486_ID_81-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_41_length_80159_cov_21.486_ID_81-processed-gene-0.41&CDS=1-1929
3162	OG0003162	YPL266W	maker-NODE_44_length_57041_cov_21.5797_ID_87-snap-gene-0.73-mRNA-1_1&gene=maker-NODE_44_length_57041_cov_21.5797_ID_87-snap-gene-0.73&CDS=1-939
3163	OG0003163	YPL268W	maker-NODE_2_length_891861_cov_21.8302_ID_3-augustus-gene-2.49-mRNA-1_1&gene=maker-NODE_2_length_891861_cov_21.8302_ID_3-augustus-gene-2.49&CDS=1-2430
3164	OG0003164	YPR002W	snap_masked-NODE_4_length_673627_cov_21.8364_ID_7-processed-gene-5.200-mRNA-1_1&gene=snap_masked-NODE_4_length_673627_cov_21.8364_ID_7-processed-gene-5.200&CDS=1-1557
3165	OG0003165	YPR003C	snap_masked-NODE_8_length_529058_cov_21.6031_ID_15-processed-gene-1.25-mRNA-1_1&gene=snap_masked-NODE_8_length_529058_cov_21.6031_ID_15-processed-gene-1.25&CDS=1-2448
3166	OG0003166	YPR004C	maker-NODE_7_length_563888_cov_21.4671_ID_13-snap-gene-4.301-mRNA-1_1&gene=maker-NODE_7_length_563888_cov_21.4671_ID_13-snap-gene-4.301&CDS=1-999
3167	OG0003167	YPR010C	snap_masked-NODE_17_length_337742_cov_21.7864_ID_33-processed-gene-2.148-mRNA-1_1&gene=snap_masked-NODE_17_length_337742_cov_21.7864_ID_33-processed-gene-2.148&CDS=1-3489
3168	OG0003168	YPR011C	maker-NODE_62_length_7773_cov_20.4612_ID_123-snap-gene-0.8-mRNA-1_1&gene=maker-NODE_62_length_7773_cov_20.4612_ID_123-snap-gene-0.8&CDS=1-990
3169	OG0003169	YPR016C	snap_masked-NODE_5_length_616858_cov_21.8676_ID_9-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_5_length_616858_cov_21.8676_ID_9-processed-gene-0.78&CDS=1-735
3170	OG0003170	YPR018W	genemark-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-4.68-mRNA-1_1&gene=genemark-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-4.68&CDS=1-1779
3171	OG0003171	YPR019W	genemark-NODE_9_length_509433_cov_21.618_ID_17-processed-gene-1.127-mRNA-1_1&gene=genemark-NODE_9_length_509433_cov_21.618_ID_17-processed-gene-1.127&CDS=1-2901
3172	OG0003172	YPR020W	snap_masked-NODE_35_length_111190_cov_21.4766_ID_69-processed-gene-0.172-mRNA-1_1&gene=snap_masked-NODE_35_length_111190_cov_21.4766_ID_69-processed-gene-0.172&CDS=1-429
3173	OG0003173	YPR021C	snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-3.17-mRNA-1_1&gene=snap_masked-NODE_6_length_613558_cov_21.9661_ID_11-processed-gene-3.17&CDS=1-2064
