	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041833_Candida_tammaniensis
1731	OG0001731	YHR168W	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-4.137-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-4.137&CDS=1-1614
1732	OG0001732	YHR169W	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-4.134-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-4.134&CDS=1-1299
1733	OG0001733	YHR170W	snap_masked-NODE_10_length_351050_cov_44.863_ID_3249-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_10_length_351050_cov_44.863_ID_3249-processed-gene-0.5&CDS=1-1527
1734	OG0001734	YHR171W	maker-NODE_4_length_917969_cov_39.8804_ID_5033-augustus-gene-6.0-mRNA-1_1&gene=maker-NODE_4_length_917969_cov_39.8804_ID_5033-augustus-gene-6.0&CDS=1-4287
1735	OG0001735	YHR175W	snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-6.108-mRNA-1_1&gene=snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-6.108&CDS=1-480
1736	OG0001736	YHR177W	snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-4.63-mRNA-1_1&gene=snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-4.63&CDS=1-1251
1737	OG0001737	YHR178W	maker-NODE_1_length_1639312_cov_47.3867_ID_4086-snap-gene-11.4-mRNA-1_1&gene=maker-NODE_1_length_1639312_cov_47.3867_ID_4086-snap-gene-11.4&CDS=1-1857
1738	OG0001738	YHR182W	snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-3.89-mRNA-1_1&gene=snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-3.89&CDS=1-2835
1739	OG0001739	YHR183W	snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-6.83-mRNA-1_1&gene=snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-6.83&CDS=1-1518
1740	OG0001740	YHR186C	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-11.41-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-11.41&CDS=1-4395
1741	OG0001741	YHR187W	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-10.85-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-10.85&CDS=1-906
1742	OG0001742	YHR188C	augustus_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-10.118-mRNA-1_1&gene=augustus_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-10.118&CDS=1-1818
1743	OG0001743	YHR189W	snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-5.140-mRNA-1_1&gene=snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-5.140&CDS=1-561
1744	OG0001744	YHR190W	maker-NODE_6_length_830418_cov_53.4946_ID_3973-augustus-gene-7.137-mRNA-1_1&gene=maker-NODE_6_length_830418_cov_53.4946_ID_3973-augustus-gene-7.137&CDS=1-2184
1745	OG0001745	YHR191C	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-6.45-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-6.45&CDS=1-393
1746	OG0001746	YHR193C	snap_masked-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-0.121-mRNA-1_1&gene=snap_masked-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-0.121&CDS=1-570
1747	OG0001747	YHR194W	genemark-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-6.59-mRNA-1_1&gene=genemark-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-6.59&CDS=1-1320
1748	OG0001748	YHR196W	augustus_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-10.7-mRNA-1_1&gene=augustus_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-10.7&CDS=1-1107
1749	OG0001749	YHR197W	snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-2.83-mRNA-1_1&gene=snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-2.83&CDS=1-2088
1750	OG0001750	YHR200W	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-10.97-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-10.97&CDS=1-834
1751	OG0001751	YHR201C	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-10.77-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-10.77&CDS=1-1086
1752	OG0001752	YHR205W	genemark-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-7.52-mRNA-1_1&gene=genemark-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-7.52&CDS=1-1998
1753	OG0001753	YHR206W	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-4.75-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-4.75&CDS=1-1650
1754	OG0001754	YHR207C	genemark-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-4.54-mRNA-1_1&gene=genemark-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-4.54&CDS=1-2160
1755	OG0001755	YIL001W	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-8.93-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-8.93&CDS=1-1716
1756	OG0001756	YIL003W	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-4.134-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-4.134&CDS=1-855
1757	OG0001757	YIL004C	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-4.151-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-4.151&CDS=1-441
1758	OG0001758	YIL005W	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-4.155-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-4.155&CDS=1-2262
1759	OG0001759	YIL007C	augustus_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-8.19-mRNA-1_1&gene=augustus_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-8.19&CDS=1-639
1760	OG0001760	YIL008W	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-8.107-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-8.107&CDS=1-300
1761	OG0001761	YIL009C-A	genemark-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-6.38-mRNA-1_1&gene=genemark-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-6.38&CDS=1-561
1762	OG0001762	YIL010W	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-4.167-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-4.167&CDS=1-585
1763	OG0001763	YIL019W	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-5.45-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-5.45&CDS=1-945
1764	OG0001764	YIL020C	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-5.20-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-5.20&CDS=1-804
1765	OG0001765	YIL021W	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-5.46-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-5.46&CDS=1-900
1766	OG0001766	YIL022W	snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-1.91-mRNA-1_1&gene=snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-1.91&CDS=1-1242
1767	OG0001767	YIL024C	genemark-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-6.19-mRNA-1_1&gene=genemark-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-6.19&CDS=1-780
1768	OG0001768	YIL026C	snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-3.90-mRNA-1_1&gene=snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-3.90&CDS=1-3156
1769	OG0001769	YIL030C	genemark-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-6.32-mRNA-1_1&gene=genemark-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-6.32&CDS=1-3795
1770	OG0001770	YIL031W	snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-1.93-mRNA-1_1&gene=snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-1.93&CDS=1-2706
1771	OG0001771	YIL033C	augustus_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-5.27-mRNA-1_1&gene=augustus_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-5.27&CDS=1-1278
1772	OG0001772	YIL034C	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-0.127-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-0.127&CDS=1-828
1773	OG0001773	YIL039W	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-4.146-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-4.146&CDS=1-1458
1774	OG0001774	YIL041W	genemark-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-5.79-mRNA-1_1&gene=genemark-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-5.79&CDS=1-951
1775	OG0001775	YIL042C	genemark-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-2.83-mRNA-1_1&gene=genemark-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-2.83&CDS=1-897
1776	OG0001776	YIL044C	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-4.157-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-4.157&CDS=1-1146
1777	OG0001777	YIL046W	snap_masked-NODE_15_length_147441_cov_123.374_ID_2916-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_15_length_147441_cov_123.374_ID_2916-processed-gene-0.86&CDS=1-1725
1778	OG0001778	YIL047C	augustus_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-11.29-mRNA-1_1&gene=augustus_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-11.29&CDS=1-4794
1779	OG0001779	YIL048W	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-11.155-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-11.155&CDS=1-3429
1780	OG0001780	YIL061C	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-2.154-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-2.154&CDS=1-924
1781	OG0001781	YIL062C	snap_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-2.34-mRNA-1_1&gene=snap_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-2.34&CDS=1-459
1782	OG0001782	YIL063C	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-2.153-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-2.153&CDS=1-1128
1783	OG0001783	YIL064W	genemark-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-2.16-mRNA-1_1&gene=genemark-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-2.16&CDS=1-732
1784	OG0001784	YIL065C	snap_masked-NODE_12_length_208975_cov_103.862_ID_2973-processed-gene-0.74-mRNA-1_1&gene=snap_masked-NODE_12_length_208975_cov_103.862_ID_2973-processed-gene-0.74&CDS=1-447
1785	OG0001785	YIL067C	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-8.99-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-8.99&CDS=1-2025
1786	OG0001786	YIL068C	augustus_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-4.75-mRNA-1_1&gene=augustus_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-4.75&CDS=1-4392
1787	OG0001787	YIL072W	augustus_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-8.138-mRNA-1_1&gene=augustus_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-8.138&CDS=1-1584
1788	OG0001788	YIL075C	snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-5.177-mRNA-1_1&gene=snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-5.177&CDS=1-2853
1789	OG0001789	YIL076W	snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-2.52-mRNA-1_1&gene=snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-2.52&CDS=1-927
1790	OG0001790	YIL078W	snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-2.53-mRNA-1_1&gene=snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-2.53&CDS=1-2172
1791	OG0001791	YIL083C	snap_masked-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-2.105-mRNA-1_1&gene=snap_masked-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-2.105&CDS=1-1011
1792	OG0001792	YIL087C	snap_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-3.152-mRNA-1_1&gene=snap_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-3.152&CDS=1-411
1793	OG0001793	YIL090W	snap_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-3.151-mRNA-1_1&gene=snap_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-3.151&CDS=1-1317
1794	OG0001794	YIL091C	genemark-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-3.72-mRNA-1_1&gene=genemark-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-3.72&CDS=1-1968
1795	OG0001795	YIL093C	genemark-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-2.156-mRNA-1_1&gene=genemark-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-2.156&CDS=1-753
1796	OG0001796	YIL094C	snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-6.78-mRNA-1_1&gene=snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-6.78&CDS=1-1116
1797	OG0001797	YIL096C	snap_masked-NODE_10_length_351050_cov_44.863_ID_3249-processed-gene-2.196-mRNA-1_1&gene=snap_masked-NODE_10_length_351050_cov_44.863_ID_3249-processed-gene-2.196&CDS=1-951
1798	OG0001798	YIL097W	snap_masked-NODE_10_length_351050_cov_44.863_ID_3249-processed-gene-2.234-mRNA-1_1&gene=snap_masked-NODE_10_length_351050_cov_44.863_ID_3249-processed-gene-2.234&CDS=1-1530
1799	OG0001799	YIL098C	snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-2.104-mRNA-1_1&gene=snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-2.104&CDS=1-423
1800	OG0001800	YIL099W	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-7.106-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-7.106&CDS=1-1539
1801	OG0001801	YIL101C	snap_masked-NODE_15_length_147441_cov_123.374_ID_2916-processed-gene-0.119-mRNA-1_1&gene=snap_masked-NODE_15_length_147441_cov_123.374_ID_2916-processed-gene-0.119&CDS=1-1245
1802	OG0001802	YIL103W	snap_masked-NODE_15_length_147441_cov_123.374_ID_2916-processed-gene-0.81-mRNA-1_1&gene=snap_masked-NODE_15_length_147441_cov_123.374_ID_2916-processed-gene-0.81&CDS=1-1266
1803	OG0001803	YIL104C	snap_masked-NODE_15_length_147441_cov_123.374_ID_2916-processed-gene-0.117-mRNA-1_1&gene=snap_masked-NODE_15_length_147441_cov_123.374_ID_2916-processed-gene-0.117&CDS=1-1395
1804	OG0001804	YIL106W	genemark-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-2.83-mRNA-1_1&gene=genemark-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-2.83&CDS=1-792
1805	OG0001805	YIL107C	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-1.71-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-1.71&CDS=1-2487
1806	OG0001806	YIL108W	snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-2.37-mRNA-1_1&gene=snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-2.37&CDS=1-2199
1807	OG0001807	YIL109C	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-0.133-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-0.133&CDS=1-2739
1808	OG0001808	YIL113W	genemark-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-1.3-mRNA-1_1&gene=genemark-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-1.3&CDS=1-981
1809	OG0001809	YIL115C	snap_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-3.128-mRNA-1_1&gene=snap_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-3.128&CDS=1-3480
1810	OG0001810	YIL116W	genemark-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-7.106-mRNA-1_1&gene=genemark-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-7.106&CDS=1-1176
1811	OG0001811	YIL118W	genemark-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-10.34-mRNA-1_1&gene=genemark-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-10.34&CDS=1-1488
1812	OG0001812	YIL125W	snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-5.170-mRNA-1_1&gene=snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-5.170&CDS=1-3033
1813	OG0001813	YIL127C	genemark-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-8.72-mRNA-1_1&gene=genemark-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-8.72&CDS=1-462
1814	OG0001814	YIL128W	genemark-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-8.97-mRNA-1_1&gene=genemark-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-8.97&CDS=1-3096
1815	OG0001815	YIL129C	snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-8.19-mRNA-1_1&gene=snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-8.19&CDS=1-8445
1816	OG0001816	YIL130W	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-6.160-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-6.160&CDS=1-2547
1817	OG0001817	YIL131C	snap_masked-NODE_10_length_351050_cov_44.863_ID_3249-processed-gene-1.52-mRNA-1_1&gene=snap_masked-NODE_10_length_351050_cov_44.863_ID_3249-processed-gene-1.52&CDS=1-1752
1818	OG0001818	YIL134W	genemark-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-4.23-mRNA-1_1&gene=genemark-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-4.23&CDS=1-915
1819	OG0001819	YIL137C	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-3.76-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-3.76&CDS=1-1680
1820	OG0001820	YIL140W	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-7.14-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-7.14&CDS=1-2502
1821	OG0001821	YIL142W	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-13.65-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-13.65&CDS=1-1575
1822	OG0001822	YIL143C	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-11.283-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-11.283&CDS=1-2523
1823	OG0001823	YIL144W	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-5.0-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-5.0&CDS=1-1848
1824	OG0001824	YIL145C	genemark-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-4.93-mRNA-1_1&gene=genemark-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-4.93&CDS=1-834
1825	OG0001825	YIL147C	snap_masked-NODE_20_length_30204_cov_38.121_ID_3543-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_20_length_30204_cov_38.121_ID_3543-processed-gene-0.12&CDS=1-3804
1826	OG0001826	YIL150C	snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-2.105-mRNA-1_1&gene=snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-2.105&CDS=1-1302
1827	OG0001827	YIL153W	genemark-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-3.12-mRNA-1_1&gene=genemark-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-3.12&CDS=1-1134
1828	OG0001828	YIL155C	genemark-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-6.277-mRNA-1_1&gene=genemark-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-6.277&CDS=1-1971
1829	OG0001829	YIL156W-B	augustus_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-6.52-mRNA-1_1&gene=augustus_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-6.52&CDS=1-213
1830	OG0001830	YIL157C	snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-7.78-mRNA-1_1&gene=snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-7.78&CDS=1-576
1831	OG0001831	YIL160C	snap_masked-NODE_13_length_187598_cov_101.948_ID_5378-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_13_length_187598_cov_101.948_ID_5378-processed-gene-0.10&CDS=1-1239
1832	OG0001832	YIL166C	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-6.128-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-6.128&CDS=1-1581
1833	OG0001833	YIR002C	snap_masked-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-3.13-mRNA-1_1&gene=snap_masked-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-3.13&CDS=1-2898
1834	OG0001834	YIR005W	snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-5.29-mRNA-1_1&gene=snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-5.29&CDS=1-666
1835	OG0001835	YIR007W	snap_masked-NODE_16_length_146000_cov_112.095_ID_4313-processed-gene-0.79-mRNA-1_1&gene=snap_masked-NODE_16_length_146000_cov_112.095_ID_4313-processed-gene-0.79&CDS=1-2748
1836	OG0001836	YIR008C	snap_masked-NODE_16_length_146000_cov_112.095_ID_4313-processed-gene-0.123-mRNA-1_1&gene=snap_masked-NODE_16_length_146000_cov_112.095_ID_4313-processed-gene-0.123&CDS=1-1350
1837	OG0001837	YIR009W	snap_masked-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-3.64-mRNA-1_1&gene=snap_masked-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-3.64&CDS=1-345
1838	OG0001838	YIR011C	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-10.83-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-10.83&CDS=1-915
1839	OG0001839	YIR012W	snap_masked-NODE_16_length_146000_cov_112.095_ID_4313-processed-gene-0.124-mRNA-1_1&gene=snap_masked-NODE_16_length_146000_cov_112.095_ID_4313-processed-gene-0.124&CDS=1-1257
1840	OG0001840	YIR015W	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-5.118-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-5.118&CDS=1-387
1841	OG0001841	YIR022W	snap_masked-NODE_10_length_351050_cov_44.863_ID_3249-processed-gene-0.21-mRNA-1_1&gene=snap_masked-NODE_10_length_351050_cov_44.863_ID_3249-processed-gene-0.21&CDS=1-495
1842	OG0001842	YIR023W	genemark-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-4.116-mRNA-1_1&gene=genemark-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-4.116&CDS=1-2550
1843	OG0001843	YIR026C	snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-4.147-mRNA-1_1&gene=snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-4.147&CDS=1-957
