	OrthologID	Kluyveromyces_lactis	Saccharomyces_cerevisiae
1844	OG0001844	augustus_masked-CR382124-processed-gene-2.58-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-2.58&CDS=1-1218	YKL195W
1845	OG0001845	snap_masked-CR382124-processed-gene-2.127-mRNA-1_1&gene=snap_masked-CR382124-processed-gene-2.127&CDS=1-2001	YLR424W
1846	OG0001846	augustus_masked-CR382124-processed-gene-2.59-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-2.59&CDS=1-1269	YLR423C
1847	OG0001847	augustus_masked-CR382124-processed-gene-2.76-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-2.76&CDS=1-1383	YKL194C
1848	OG0001848	genemark-CR382124-processed-gene-2.37-mRNA-1_1&gene=genemark-CR382124-processed-gene-2.37&CDS=1-1320	YNL040W
1849	OG0001849	augustus_masked-CR382124-processed-gene-2.78-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-2.78&CDS=1-1086	YKL193C
1850	OG0001850	augustus_masked-CR382124-processed-gene-2.79-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-2.79&CDS=1-363	YKL192C
1851	OG0001851	snap_masked-CR382124-processed-gene-2.132-mRNA-1_1&gene=snap_masked-CR382124-processed-gene-2.132&CDS=1-5820	YLR422W
1852	OG0001852	maker-CR382124-augustus-gene-2.91-mRNA-1_1&gene=maker-CR382124-augustus-gene-2.91&CDS=1-837	YLR421C
1853	OG0001853	augustus_masked-CR382124-processed-gene-2.81-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-2.81&CDS=1-1092	YLR420W
1854	OG0001854	augustus_masked-CR382124-processed-gene-2.61-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-2.61&CDS=1-1761	YKL191W
1855	OG0001855	augustus_masked-CR382124-processed-gene-2.62-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-2.62&CDS=1-1650	YJR152W
1856	OG0001856	augustus_masked-CR382124-processed-gene-2.82-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-2.82&CDS=1-525	YKL190W
1857	OG0001857	augustus_masked-CR382124-processed-gene-2.83-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-2.83&CDS=1-1104	YLR418C
1858	OG0001858	augustus_masked-CR382124-processed-gene-2.63-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-2.63&CDS=1-4203	YLR419W
1859	OG0001859	augustus_masked-CR382124-processed-gene-2.84-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-2.84&CDS=1-1152	YGL067W
1860	OG0001860	augustus_masked-CR382124-processed-gene-2.64-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-2.64&CDS=1-1515	YPL204W
1861	OG0001861	augustus_masked-CR382124-processed-gene-2.85-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-2.85&CDS=1-510	YGL068W
1862	OG0001862	genemark-CR382124-processed-gene-2.22-mRNA-1_1&gene=genemark-CR382124-processed-gene-2.22&CDS=1-366	YGL070C
1863	OG0001863	augustus_masked-CR382124-processed-gene-2.88-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-2.88&CDS=1-2031	YGL073W
1864	OG0001864	augustus_masked-CR382124-processed-gene-2.66-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-2.66&CDS=1-966	YGL075C
1865	OG0001865	augustus_masked-CR382124-processed-gene-2.89-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-2.89&CDS=1-741	YPL199C
1866	OG0001866	augustus_masked-CR382124-processed-gene-3.76-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.76&CDS=1-3525	YBR023C
1867	OG0001867	augustus_masked-CR382124-processed-gene-3.54-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.54&CDS=1-1179	YBR025C
1868	OG0001868	augustus_masked-CR382124-processed-gene-3.78-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.78&CDS=1-882	YBR037C
1869	OG0001869	augustus_masked-CR382124-processed-gene-3.79-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.79&CDS=1-927	YDL047W
1870	OG0001870	augustus_masked-CR382124-processed-gene-3.80-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.80&CDS=1-1359	YOL072W
1871	OG0001871	augustus_masked-CR382124-processed-gene-3.55-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.55&CDS=1-456	YKL067W
1872	OG0001872	augustus_masked-CR382124-processed-gene-3.56-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.56&CDS=1-1230	YGR072W
1873	OG0001873	augustus_masked-CR382124-processed-gene-3.58-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.58&CDS=1-423	YGR074W
1874	OG0001874	augustus_masked-CR382124-processed-gene-3.81-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.81&CDS=1-702	YGR075C
1875	OG0001875	augustus_masked-CR382124-processed-gene-3.82-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.82&CDS=1-471	YGR076C
1876	OG0001876	augustus_masked-CR382124-processed-gene-3.59-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.59&CDS=1-1665	YLL018C
1877	OG0001877	augustus_masked-CR382124-processed-gene-3.60-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.60&CDS=1-1590	YHL029C
1878	OG0001878	augustus_masked-CR382124-processed-gene-3.61-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.61&CDS=1-1473	YLL036C
1879	OG0001879	augustus_masked-CR382124-processed-gene-3.63-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.63&CDS=1-675	YLL038C
1880	OG0001880	augustus_masked-CR382124-processed-gene-3.64-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.64&CDS=1-297	YLL018C-A
1881	OG0001881	augustus_masked-CR382124-processed-gene-3.65-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.65&CDS=1-1332	YLR303W
1882	OG0001882	augustus_masked-CR382124-processed-gene-3.85-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.85&CDS=1-1485	YLR314C
1883	OG0001883	augustus_masked-CR382124-processed-gene-3.67-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.67&CDS=1-789	YLL023C
1884	OG0001884	genemark-CR382124-processed-gene-3.112-mRNA-1_1&gene=genemark-CR382124-processed-gene-3.112&CDS=1-1092	YPR011C
1885	OG0001885	augustus_masked-CR382124-processed-gene-3.88-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.88&CDS=1-900	YGR021W
1886	OG0001886	augustus_masked-CR382124-processed-gene-3.72-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.72&CDS=1-354	YGR020C
1887	OG0001887	augustus_masked-CR382124-processed-gene-3.89-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.89&CDS=1-1566	YLR330W
1888	OG0001888	augustus_masked-CR382124-processed-gene-3.73-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.73&CDS=1-1953	YKL148C
1889	OG0001889	augustus_masked-CR382124-processed-gene-3.74-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.74&CDS=1-1155	YKL149C
1890	OG0001890	augustus_masked-CR382124-processed-gene-3.90-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.90&CDS=1-888	YKL150W
1891	OG0001891	augustus_masked-CR382124-processed-gene-3.75-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.75&CDS=1-990	YKL151C
1892	OG0001892	augustus_masked-CR382124-processed-gene-3.91-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.91&CDS=1-936	YNR003C
1893	OG0001893	augustus_masked-CR382124-processed-gene-3.92-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-3.92&CDS=1-2901	YCR011C
1894	OG0001894	augustus_masked-CR382124-processed-gene-4.2-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.2&CDS=1-864	YFR018C
1895	OG0001895	genemark-CR382124-processed-gene-4.48-mRNA-1_1&gene=genemark-CR382124-processed-gene-4.48&CDS=1-6141	YFR019W
1896	OG0001896	snap_masked-CR382124-processed-gene-4.92-mRNA-1_1&gene=snap_masked-CR382124-processed-gene-4.92&CDS=1-1350	YFR021W
1897	OG0001897	augustus_masked-CR382124-processed-gene-4.3-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.3&CDS=1-2352	YOR018W
1898	OG0001898	maker-CR382124-augustus-gene-4.44-mRNA-1_1&gene=maker-CR382124-augustus-gene-4.44&CDS=1-1338	YCL008C
1899	OG0001899	augustus_masked-CR382124-processed-gene-4.6-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.6&CDS=1-1422	YLR175W
1900	OG0001900	augustus_masked-CR382124-processed-gene-4.27-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.27&CDS=1-1062	YNL007C
1901	OG0001901	augustus_masked-CR382124-processed-gene-4.7-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.7&CDS=1-909	YNL006W
1902	OG0001902	augustus_masked-CR382124-processed-gene-4.28-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.28&CDS=1-2457	YLR176C
1903	OG0001903	augustus_masked-CR382124-processed-gene-4.8-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.8&CDS=1-954	YNL002C
1904	OG0001904	augustus_masked-CR382124-processed-gene-4.9-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.9&CDS=1-1086	YCL018W
1905	OG0001905	augustus_masked-CR382124-processed-gene-4.29-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.29&CDS=1-1485	YCL017C
1906	OG0001906	augustus_masked-CR382124-processed-gene-4.10-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.10&CDS=1-822	YNL003C
1907	OG0001907	augustus_masked-CR382124-processed-gene-4.30-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.30&CDS=1-1116	YCL016C
1908	OG0001908	augustus_masked-CR382124-processed-gene-4.11-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.11&CDS=1-4284	YCL014W
1909	OG0001909	augustus_masked-CR382124-processed-gene-4.13-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.13&CDS=1-1569	YGL186C
1910	OG0001910	augustus_masked-CR382124-processed-gene-4.14-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.14&CDS=1-462	YGL187C
1911	OG0001911	augustus_masked-CR382124-processed-gene-4.16-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.16&CDS=1-1785	YLR060W
1912	OG0001912	augustus_masked-CR382124-processed-gene-4.32-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.32&CDS=1-2736	YFL034W
1913	OG0001913	augustus_masked-CR382124-processed-gene-4.17-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.17&CDS=1-366	YLR061W
1914	OG0001914	augustus_masked-CR382124-processed-gene-4.18-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.18&CDS=1-1818	YFL034C-B
1915	OG0001915	augustus_masked-CR382124-processed-gene-4.33-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.33&CDS=1-3789	YFL036W
1916	OG0001916	augustus_masked-CR382124-processed-gene-4.34-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.34&CDS=1-1347	YFL037W
1917	OG0001917	snap_masked-CR382124-processed-gene-4.110-mRNA-1_1&gene=snap_masked-CR382124-processed-gene-4.110&CDS=1-864	YLR064W
1918	OG0001918	augustus_masked-CR382124-processed-gene-4.20-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.20&CDS=1-612	YFL038C
1919	OG0001919	augustus_masked-CR382124-processed-gene-4.35-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.35&CDS=1-543	YLR065C
1920	OG0001920	augustus_masked-CR382124-processed-gene-4.22-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.22&CDS=1-567	YLR066W
1921	OG0001921	snap_masked-CR382124-processed-gene-4.126-mRNA-1_1&gene=snap_masked-CR382124-processed-gene-4.126&CDS=1-2847	YLR067C
1922	OG0001922	augustus_masked-CR382124-processed-gene-4.23-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.23&CDS=1-432	YLR068W
1923	OG0001923	augustus_masked-CR382124-processed-gene-4.38-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.38&CDS=1-2265	YLR069C
1924	OG0001924	augustus_masked-CR382124-processed-gene-4.41-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.41&CDS=1-2994	YLR071C
1925	OG0001925	snap_masked-CR382124-processed-gene-4.114-mRNA-1_1&gene=snap_masked-CR382124-processed-gene-4.114&CDS=1-2157	YFL042C
1926	OG0001926	augustus_masked-CR382124-processed-gene-4.42-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.42&CDS=1-567	YLR073C
1927	OG0001927	augustus_masked-CR382124-processed-gene-4.25-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.25&CDS=1-957	YFL044C
1928	OG0001928	augustus_masked-CR382124-processed-gene-4.43-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.43&CDS=1-501	YLR074C
1929	OG0001929	augustus_masked-CR382124-processed-gene-4.26-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-4.26&CDS=1-660	YLR075W
1930	OG0001930	augustus_masked-CR382124-processed-gene-5.50-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.50&CDS=1-762	YFL045C
1931	OG0001931	augustus_masked-CR382124-processed-gene-5.54-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.54&CDS=1-636	YFL046W
1932	OG0001932	augustus_masked-CR382124-processed-gene-5.51-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.51&CDS=1-1839	YLR077W
1933	OG0001933	augustus_masked-CR382124-processed-gene-5.55-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.55&CDS=1-744	YLR078C
1934	OG0001934	snap_masked-CR382124-processed-gene-5.2-mRNA-1_1&gene=snap_masked-CR382124-processed-gene-5.2&CDS=1-801	YLR079W
1935	OG0001935	augustus_masked-CR382124-processed-gene-5.56-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.56&CDS=1-2061	YFL047W
1936	OG0001936	maker-CR382124-augustus-gene-5.46-mRNA-1_1&gene=maker-CR382124-augustus-gene-5.46&CDS=1-1668	YFL048C
1937	OG0001937	snap_masked-CR382124-processed-gene-5.25-mRNA-1_1&gene=snap_masked-CR382124-processed-gene-5.25&CDS=1-1530	YFL049W
1938	OG0001938	augustus_masked-CR382124-processed-gene-5.75-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.75&CDS=1-879	YKL107W
1939	OG0001939	augustus_masked-CR382124-processed-gene-5.58-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.58&CDS=1-1227	YPL154C
1940	OG0001940	augustus_masked-CR382124-processed-gene-5.59-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.59&CDS=1-2004	YPL155C
1941	OG0001941	snap_masked-CR382124-processed-gene-5.10-mRNA-1_1&gene=snap_masked-CR382124-processed-gene-5.10&CDS=1-843	YPL156C
1942	OG0001942	augustus_masked-CR382124-processed-gene-5.76-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.76&CDS=1-909	YPL157W
1943	OG0001943	augustus_masked-CR382124-processed-gene-5.61-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.61&CDS=1-1776	YPL158C
1944	OG0001944	augustus_masked-CR382124-processed-gene-5.77-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.77&CDS=1-1320	YMR210W
1945	OG0001945	augustus_masked-CR382124-processed-gene-5.62-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.62&CDS=1-627	YPL159C
1946	OG0001946	maker-CR382124-augustus-gene-5.47-mRNA-1_1&gene=maker-CR382124-augustus-gene-5.47&CDS=1-4257	YPL160W
1947	OG0001947	genemark-CR382124-processed-gene-5.105-mRNA-1_1&gene=genemark-CR382124-processed-gene-5.105&CDS=1-825	YDR459C
1948	OG0001948	augustus_masked-CR382124-processed-gene-5.79-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.79&CDS=1-2412	YML035C
1949	OG0001949	augustus_masked-CR382124-processed-gene-5.63-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.63&CDS=1-708	YIR042C
1950	OG0001950	augustus_masked-CR382124-processed-gene-5.80-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.80&CDS=1-1830	YOR370C
1951	OG0001951	augustus_masked-CR382124-processed-gene-5.81-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.81&CDS=1-2343	YJL094C
1952	OG0001952	augustus_masked-CR382124-processed-gene-5.65-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.65&CDS=1-600	YOR367W
1953	OG0001953	augustus_masked-CR382124-processed-gene-5.82-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.82&CDS=1-1299	YBR287W
1954	OG0001954	augustus_masked-CR382124-processed-gene-5.66-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.66&CDS=1-1893	YJL073W
1955	OG0001955	augustus_masked-CR382124-processed-gene-5.83-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.83&CDS=1-1575	YBR286W
1956	OG0001956	genemark-CR382124-processed-gene-5.130-mRNA-1_1&gene=genemark-CR382124-processed-gene-5.130&CDS=1-603	YJL072C
1957	OG0001957	augustus_masked-CR382124-processed-gene-5.67-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.67&CDS=1-1656	YJL071W
1958	OG0001958	augustus_masked-CR382124-processed-gene-5.68-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.68&CDS=1-1275	YPL123C
1959	OG0001959	augustus_masked-CR382124-processed-gene-5.69-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.69&CDS=1-2703	YOR208W
1960	OG0001960	augustus_masked-CR382124-processed-gene-5.87-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.87&CDS=1-3069	YPL125W
1961	OG0001961	augustus_masked-CR382124-processed-gene-5.88-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.88&CDS=1-1281	YOR209C
1962	OG0001962	augustus_masked-CR382124-processed-gene-5.89-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.89&CDS=1-2553	YPL126W
1963	OG0001963	augustus_masked-CR382124-processed-gene-5.70-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.70&CDS=1-210	YOR210W
1964	OG0001964	augustus_masked-CR382124-processed-gene-5.90-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.90&CDS=1-2649	YOR211C
1965	OG0001965	genemark-CR382124-processed-gene-5.113-mRNA-1_1&gene=genemark-CR382124-processed-gene-5.113&CDS=1-471	YPL127C
1966	OG0001966	snap_masked-CR382124-processed-gene-5.23-mRNA-1_1&gene=snap_masked-CR382124-processed-gene-5.23&CDS=1-1419	YPL128C
1967	OG0001967	augustus_masked-CR382124-processed-gene-5.73-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-5.73&CDS=1-1308	YOR212W
1968	OG0001968	maker-CR382124-augustus-gene-6.96-mRNA-1_1&gene=maker-CR382124-augustus-gene-6.96&CDS=1-1368	YPL129W
1969	OG0001969	snap_masked-CR382124-processed-gene-6.109-mRNA-1_1&gene=snap_masked-CR382124-processed-gene-6.109&CDS=1-555	YOR215C
1970	OG0001970	augustus_masked-CR382124-processed-gene-6.51-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-6.51&CDS=1-1386	YOR216C
1971	OG0001971	augustus_masked-CR382124-processed-gene-6.49-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-6.49&CDS=1-2505	YOR217W
1972	OG0001972	augustus_masked-CR382124-processed-gene-6.53-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-6.53&CDS=1-891	YPL131W
1973	OG0001973	snap_masked-CR382124-processed-gene-6.113-mRNA-1_1&gene=snap_masked-CR382124-processed-gene-6.113&CDS=1-774	YOR220W
1974	OG0001974	augustus_masked-CR382124-processed-gene-6.79-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-6.79&CDS=1-783	YPL132W
1975	OG0001975	augustus_masked-CR382124-processed-gene-6.55-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-6.55&CDS=1-1602	YPL133C
1976	OG0001976	snap_masked-CR382124-processed-gene-6.139-mRNA-1_1&gene=snap_masked-CR382124-processed-gene-6.139&CDS=1-969	YOR221C
1977	OG0001977	augustus_masked-CR382124-processed-gene-6.56-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-6.56&CDS=1-891	YPL134C
1978	OG0001978	augustus_masked-CR382124-processed-gene-6.57-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-6.57&CDS=1-738	YOR223W
1979	OG0001979	augustus_masked-CR382124-processed-gene-6.82-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-6.82&CDS=1-435	YOR224C
1980	OG0001980	augustus_masked-CR382124-processed-gene-6.58-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-6.58&CDS=1-3834	YOR227W
1981	OG0001981	snap_masked-CR382124-processed-gene-6.143-mRNA-1_1&gene=snap_masked-CR382124-processed-gene-6.143&CDS=1-849	YOR228C
1982	OG0001982	augustus_masked-CR382124-processed-gene-6.59-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-6.59&CDS=1-1026	YPL138C
1983	OG0001983	snap_masked-CR382124-processed-gene-6.121-mRNA-1_1&gene=snap_masked-CR382124-processed-gene-6.121&CDS=1-729	YOR232W
1984	OG0001984	augustus_masked-CR382124-processed-gene-6.63-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-6.63&CDS=1-2727	YPL141C
1985	OG0001985	augustus_masked-CR382124-processed-gene-6.64-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-6.64&CDS=1-696	YOR236W
1986	OG0001986	augustus_masked-CR382124-processed-gene-6.88-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-6.88&CDS=1-3729	YFL008W
1987	OG0001987	augustus_masked-CR382124-processed-gene-6.89-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-6.89&CDS=1-1941	YFL009W
1988	OG0001988	snap_masked-CR382124-processed-gene-6.127-mRNA-1_1&gene=snap_masked-CR382124-processed-gene-6.127&CDS=1-2067	YFL013C
1989	OG0001989	augustus_masked-CR382124-processed-gene-6.91-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-6.91&CDS=1-318	YFL014W
1990	OG0001990	augustus_masked-CR382124-processed-gene-6.69-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-6.69&CDS=1-1413	YFL016C
1991	OG0001991	augustus_masked-CR382124-processed-gene-6.70-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-6.70&CDS=1-219	YFL017W-A
1992	OG0001992	snap_masked-CR382124-processed-gene-6.152-mRNA-1_1&gene=snap_masked-CR382124-processed-gene-6.152&CDS=1-462	YFL017C
1993	OG0001993	snap_masked-CR382124-processed-gene-6.153-mRNA-1_1&gene=snap_masked-CR382124-processed-gene-6.153&CDS=1-510	YLR050C
1994	OG0001994	maker-CR382124-snap-gene-6.103-mRNA-1_1&gene=maker-CR382124-snap-gene-6.103&CDS=1-2889	YNL142W
1995	OG0001995	snap_masked-CR382124-processed-gene-6.130-mRNA-1_1&gene=snap_masked-CR382124-processed-gene-6.130&CDS=1-663	YHR140W
1996	OG0001996	genemark-CR382124-processed-gene-6.46-mRNA-1_1&gene=genemark-CR382124-processed-gene-6.46&CDS=1-2154	YNL161W
1997	OG0001997	augustus_masked-CR382124-processed-gene-6.71-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-6.71&CDS=1-951	YHR142W
1998	OG0001998	augustus_masked-CR382124-processed-gene-6.72-mRNA-1_1&gene=augustus_masked-CR382124-processed-gene-6.72&CDS=1-3378	YNL163C
