	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035650_Trigonopsis_variabilis
1283	OG0001283	YGL017W	snap_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-0.135-mRNA-1_1&gene=snap_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-0.135&CDS=1-1377
1284	OG0001284	YGL019W	genemark-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-14.151-mRNA-1_1&gene=genemark-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-14.151&CDS=1-855
1285	OG0001285	YGL022W	maker-NODE_5_length_1057822_cov_57.0665_ID_1593-augustus-gene-5.66-mRNA-1_1&gene=maker-NODE_5_length_1057822_cov_57.0665_ID_1593-augustus-gene-5.66&CDS=1-4860
1286	OG0001286	YGL026C	augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-3.82-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-3.82&CDS=1-2076
1287	OG0001287	YGL027C	snap_masked-NODE_13_length_165356_cov_55.7185_ID_2324-processed-gene-0.74-mRNA-1_1&gene=snap_masked-NODE_13_length_165356_cov_55.7185_ID_2324-processed-gene-0.74&CDS=1-2262
1288	OG0001288	YGL028C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-12.88-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-12.88&CDS=1-1401
1289	OG0001289	YGL030W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-2.102-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-2.102&CDS=1-327
1290	OG0001290	YGL035C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-10.100-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-10.100&CDS=1-1299
1291	OG0001291	YGL037C	augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-2.55-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-2.55&CDS=1-639
1292	OG0001292	YGL040C	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-16.165-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-16.165&CDS=1-1038
1293	OG0001293	YGL044C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-6.80-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-6.80&CDS=1-822
1294	OG0001294	YGL045W	augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-4.95-mRNA-1_1&gene=augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-4.95&CDS=1-2166
1295	OG0001295	YGL047W	augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-3.59-mRNA-1_1&gene=augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-3.59&CDS=1-603
1296	OG0001296	YGL048C	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-3.124-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-3.124&CDS=1-1191
1297	OG0001297	YGL050W	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-2.118-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-2.118&CDS=1-768
1298	OG0001298	YGL054C	genemark-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-1.114-mRNA-1_1&gene=genemark-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-1.114&CDS=1-414
1299	OG0001299	YGL055W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-10.103-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-10.103&CDS=1-1350
1300	OG0001300	YGL058W	snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-4.137-mRNA-1_1&gene=snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-4.137&CDS=1-510
1301	OG0001301	YGL059W	maker-NODE_6_length_632832_cov_45.1034_ID_1682-augustus-gene-0.51-mRNA-1_1&gene=maker-NODE_6_length_632832_cov_45.1034_ID_1682-augustus-gene-0.51&CDS=1-1368
1302	OG0001302	YGL064C	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-5.0-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-5.0&CDS=1-1464
1303	OG0001303	YGL065C	maker-NODE_7_length_632808_cov_48.2593_ID_2746-augustus-gene-5.69-mRNA-1_1&gene=maker-NODE_7_length_632808_cov_48.2593_ID_2746-augustus-gene-5.69&CDS=1-1356
1304	OG0001304	YGL066W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-14.128-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-14.128&CDS=1-978
1305	OG0001305	YGL067W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-10.107-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-10.107&CDS=1-1146
1306	OG0001306	YGL068W	maker-NODE_7_length_632808_cov_48.2593_ID_2746-augustus-gene-1.98-mRNA-1_1&gene=maker-NODE_7_length_632808_cov_48.2593_ID_2746-augustus-gene-1.98&CDS=1-504
1307	OG0001307	YGL070C	maker-NODE_7_length_632808_cov_48.2593_ID_2746-augustus-gene-1.102-mRNA-1_1&gene=maker-NODE_7_length_632808_cov_48.2593_ID_2746-augustus-gene-1.102&CDS=1-336
1308	OG0001308	YGL073W	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-3.33-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-3.33&CDS=1-1620
1309	OG0001309	YGL078C	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-6.125-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-6.125&CDS=1-1599
1310	OG0001310	YGL080W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.111-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.111&CDS=1-336
1311	OG0001311	YGL083W	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-4.95-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-4.95&CDS=1-2262
1312	OG0001312	YGL084C	maker-NODE_8_length_567177_cov_45.8152_ID_1382-augustus-gene-3.55-mRNA-1_1&gene=maker-NODE_8_length_567177_cov_45.8152_ID_1382-augustus-gene-3.55&CDS=1-1647
1313	OG0001313	YGL085W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.129-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.129&CDS=1-882
1314	OG0001314	YGL086W	augustus_masked-NODE_13_length_165356_cov_55.7185_ID_2324-processed-gene-0.229-mRNA-1_1&gene=augustus_masked-NODE_13_length_165356_cov_55.7185_ID_2324-processed-gene-0.229&CDS=1-1947
1315	OG0001315	YGL087C	genemark-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-1.98-mRNA-1_1&gene=genemark-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-1.98&CDS=1-414
1316	OG0001316	YGL091C	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-7.113-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-7.113&CDS=1-948
1317	OG0001317	YGL092W	maker-NODE_12_length_373926_cov_49.4772_ID_2910-augustus-gene-2.112-mRNA-1_1&gene=maker-NODE_12_length_373926_cov_49.4772_ID_2910-augustus-gene-2.112&CDS=1-5568
1318	OG0001318	YGL094C	genemark-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-9.152-mRNA-1_1&gene=genemark-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-9.152&CDS=1-3177
1319	OG0001319	YGL095C	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-4.144-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-4.144&CDS=1-1782
1320	OG0001320	YGL097W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.118-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.118&CDS=1-1392
1321	OG0001321	YGL099W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-1.156-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-1.156&CDS=1-1746
1322	OG0001322	YGL100W	maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-12.177-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-12.177&CDS=1-993
1323	OG0001323	YGL103W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-6.179-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-6.179&CDS=1-447
1324	OG0001324	YGL105W	maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-1.118-mRNA-1_1&gene=maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-1.118&CDS=1-1266
1325	OG0001325	YGL106W	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-12.38-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-12.38&CDS=1-429
1326	OG0001326	YGL110C	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-5.81-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-5.81&CDS=1-1764
1327	OG0001327	YGL111W	maker-NODE_12_length_373926_cov_49.4772_ID_2910-augustus-gene-1.9-mRNA-1_1&gene=maker-NODE_12_length_373926_cov_49.4772_ID_2910-augustus-gene-1.9&CDS=1-1158
1328	OG0001328	YGL112C	augustus_masked-NODE_15_length_86975_cov_46.1423_ID_2791-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_15_length_86975_cov_46.1423_ID_2791-processed-gene-0.15&CDS=1-1350
1329	OG0001329	YGL114W	maker-NODE_4_length_1082171_cov_45.4179_ID_1480-snap-gene-3.97-mRNA-1_1&gene=maker-NODE_4_length_1082171_cov_45.4179_ID_1480-snap-gene-3.97&CDS=1-2007
1330	OG0001330	YGL115W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-0.107&CDS=1-951
1331	OG0001331	YGL119W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-9.209-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-9.209&CDS=1-1878
1332	OG0001332	YGL120C	augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-2.84-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-2.84&CDS=1-3183
1333	OG0001333	YGL122C	snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-3.120-mRNA-1_1&gene=snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-3.120&CDS=1-1311
1334	OG0001334	YGL123W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-2.111-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-2.111&CDS=1-753
1335	OG0001335	YGL124C	genemark-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-3.118-mRNA-1_1&gene=genemark-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-3.118&CDS=1-1518
1336	OG0001336	YGL126W	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-3.34-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-3.34&CDS=1-804
1337	OG0001337	YGL127C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-6.79-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-6.79&CDS=1-351
1338	OG0001338	YGL129C	snap_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-0.48&CDS=1-1278
1339	OG0001339	YGL130W	genemark-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-0.3&CDS=1-1224
1340	OG0001340	YGL136C	maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-0.144-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-0.144&CDS=1-939
1341	OG0001341	YGL137W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-9.22-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-9.22&CDS=1-2526
1342	OG0001342	YGL140C	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-3.2-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-3.2&CDS=1-3699
1343	OG0001343	YGL141W	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-9.190-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-9.190&CDS=1-3078
1344	OG0001344	YGL142C	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-15.11-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-15.11&CDS=1-1461
1345	OG0001345	YGL143C	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-12.53-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-12.53&CDS=1-1206
1346	OG0001346	YGL148W	genemark-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-3.88-mRNA-1_1&gene=genemark-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-3.88&CDS=1-1206
1347	OG0001347	YGL150C	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-4.58-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-4.58&CDS=1-3624
1348	OG0001348	YGL151W	augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-4.270-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-4.270&CDS=1-3126
1349	OG0001349	YGL153W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-5.32-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-5.32&CDS=1-888
1350	OG0001350	YGL155W	snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-0.27&CDS=1-1095
1351	OG0001351	YGL156W	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-5.48-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-5.48&CDS=1-3267
1352	OG0001352	YGL159W	snap_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-2.20-mRNA-1_1&gene=snap_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-2.20&CDS=1-984
1353	OG0001353	YGL161C	snap_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-0.37&CDS=1-858
1354	OG0001354	YGL164C	maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-5.160-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-5.160&CDS=1-1638
1355	OG0001355	YGL167C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-7.169-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-7.169&CDS=1-2655
1356	OG0001356	YGL169W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-7.148-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-7.148&CDS=1-1140
1357	OG0001357	YGL171W	maker-NODE_5_length_1057822_cov_57.0665_ID_1593-augustus-gene-8.50-mRNA-1_1&gene=maker-NODE_5_length_1057822_cov_57.0665_ID_1593-augustus-gene-8.50&CDS=1-1623
1358	OG0001358	YGL172W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-9.217-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-9.217&CDS=1-699
1359	OG0001359	YGL173C	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-5.94-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-5.94&CDS=1-4320
1360	OG0001360	YGL174W	snap_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-2.5-mRNA-1_1&gene=snap_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-2.5&CDS=1-894
1361	OG0001361	YGL180W	maker-NODE_4_length_1082171_cov_45.4179_ID_1480-augustus-gene-0.50-mRNA-1_1&gene=maker-NODE_4_length_1082171_cov_45.4179_ID_1480-augustus-gene-0.50&CDS=1-2181
1362	OG0001362	YGL184C	augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-0.35&CDS=1-1212
1363	OG0001363	YGL187C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-4.89-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-4.89&CDS=1-495
1364	OG0001364	YGL190C	snap_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-4.64-mRNA-1_1&gene=snap_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-4.64&CDS=1-1536
1365	OG0001365	YGL191W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-4.126-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-4.126&CDS=1-387
1366	OG0001366	YGL192W	maker-NODE_5_length_1057822_cov_57.0665_ID_1593-snap-gene-5.3-mRNA-1_1&gene=maker-NODE_5_length_1057822_cov_57.0665_ID_1593-snap-gene-5.3&CDS=1-984
1367	OG0001367	YGL194C	augustus_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-3.102-mRNA-1_1&gene=augustus_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-3.102&CDS=1-1356
1368	OG0001368	YGL195W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-2.133-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-2.133&CDS=1-8061
1369	OG0001369	YGL196W	augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-0.118&CDS=1-1236
1370	OG0001370	YGL198W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-8.77-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-8.77&CDS=1-744
1371	OG0001371	YGL201C	maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-1.114-mRNA-1_1&gene=maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-1.114&CDS=1-2712
1372	OG0001372	YGL202W	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-6.1-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-6.1&CDS=1-1404
1373	OG0001373	YGL203C	maker-NODE_10_length_526852_cov_45.8755_ID_2249-augustus-gene-0.138-mRNA-1_1&gene=maker-NODE_10_length_526852_cov_45.8755_ID_2249-augustus-gene-0.138&CDS=1-1809
1374	OG0001374	YGL205W	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-6.113-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-6.113&CDS=1-3741
1375	OG0001375	YGL206C	maker-NODE_4_length_1082171_cov_45.4179_ID_1480-augustus-gene-8.52-mRNA-1_1&gene=maker-NODE_4_length_1082171_cov_45.4179_ID_1480-augustus-gene-8.52&CDS=1-5025
1376	OG0001376	YGL207W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-10.121-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-10.121&CDS=1-2916
1377	OG0001377	YGL211W	augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-4.141-mRNA-1_1&gene=augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-4.141&CDS=1-1062
1378	OG0001378	YGL212W	augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-2.20-mRNA-1_1&gene=augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-2.20&CDS=1-966
1379	OG0001379	YGL213C	augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-1.140-mRNA-1_1&gene=augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-1.140&CDS=1-960
1380	OG0001380	YGL216W	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-4.149-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-4.149&CDS=1-2709
1381	OG0001381	YGL220W	genemark-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-4.111-mRNA-1_1&gene=genemark-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-4.111&CDS=1-258
1382	OG0001382	YGL221C	augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-4.192-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-4.192&CDS=1-873
1383	OG0001383	YGL224C	augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-2.153-mRNA-1_1&gene=augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-2.153&CDS=1-666
1384	OG0001384	YGL225W	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-17.146-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-17.146&CDS=1-1002
1385	OG0001385	YGL231C	snap_masked-NODE_15_length_86975_cov_46.1423_ID_2791-processed-gene-0.133-mRNA-1_1&gene=snap_masked-NODE_15_length_86975_cov_46.1423_ID_2791-processed-gene-0.133&CDS=1-315
1386	OG0001386	YGL233W	maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-7.60-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-7.60&CDS=1-2367
1387	OG0001387	YGL234W	snap_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-1.123-mRNA-1_1&gene=snap_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-1.123&CDS=1-2385
1388	OG0001388	YGL236C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-17.117-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-17.117&CDS=1-2022
1389	OG0001389	YGL237C	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-1.64&CDS=1-852
1390	OG0001390	YGL238W	snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-17.162-mRNA-1_1&gene=snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-17.162&CDS=1-2856
1391	OG0001391	YGL240W	maker-NODE_3_length_1312102_cov_45.374_ID_2384-snap-gene-8.160-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-snap-gene-8.160&CDS=1-615
1392	OG0001392	YGL241W	genemark-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-10.128-mRNA-1_1&gene=genemark-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-10.128&CDS=1-2976
1393	OG0001393	YGL242C	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-13.0-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-13.0&CDS=1-585
