"query_id"	"subject_id"	"perc_identity"	"num_ident_matches"	"alig_length"	"mismatches"	"gap_openings"	"n_gaps"	"pos_match"	"ppos"	"q_start"	"q_end"	"q_len"	"qcov"	"qcovhsp"	"s_start"	"s_end"	"s_len"	"evalue"	"bit_score"	"score_raw"
"5jus/5jus-f-bundle3.f"	"YBR175W"	20.09	43	214	136	5	35	88	41.12	108	315	318	81	65	35	219	316	6e-05	42	97
"5jus/5jus-f-bundle3.f"	"YPR178W"	26.95	45	167	113	3	9	70	41.92	61	223	318	95	51	304	465	466	2e-12	65.5	158
"5jus/5jus-f-bundle3.f"	"YPR178W"	22.8	57	250	178	7	15	110	44	12	254	318	95	76	214	455	466	3e-11	62	149
"5jus/5jus-f-bundle3.f"	"YPR178W"	24.69	40	162	100	6	22	71	43.83	163	314	318	95	48	229	378	466	1e-07	50.4	119
"5jus/5jus-f-bundle3.f"	"YKL213C"	26.42	56	212	130	11	26	98	46.23	17	222	318	66	65	55	246	716	1e-10	60.8	146
"5jus/5jus-f-bundle3.f"	"YKL213C"	26.87	36	134	88	5	10	70	52.24	12	144	318	66	42	133	257	716	5e-08	52.4	124
"5jus/5jus-f-bundle3.f"	"YOR212W"	22.12	69	312	161	8	82	119	38.14	18	315	318	94	94	136	379	424	4e-10	58.5	140
"5jus/5jus-f-bundle3.f"	"YNL317W"	20.62	53	257	154	7	50	103	40.08	12	225	318	91	67	131	380	466	2e-09	56.6	135
"5jus/5jus-f-bundle3.f"	"YNL317W"	20.07	57	284	206	6	21	111	39.08	27	301	318	91	86	49	320	466	2e-09	56.6	135
"5jus/5jus-f-bundle3.f"	"YOR269W"	22.93	61	266	155	11	50	111	41.73	10	231	318	70	70	192	451	495	2e-09	56.2	134
"5jus/5jus-f-bundle3.f"	"YKR036C"	22.92	58	253	144	10	51	107	42.29	10	224	318	74	68	356	595	644	1e-08	54.3	129
"5jus/5jus-f-bundle3.f"	"YKR036C"	24.3	52	214	109	7	53	85	39.72	76	244	318	74	53	332	537	644	4e-07	49.3	116
"5jus/5jus-f-bundle3.f"	"YJL112W"	21.9	46	210	116	8	48	91	43.33	10	182	318	82	54	435	633	715	4e-08	52.4	124
"5jus/5jus-f-bundle3.f"	"YJL112W"	20.28	43	212	118	5	51	82	38.68	76	244	318	82	53	411	614	715	3e-07	50.1	118
"5jus/5jus-f-bundle3.f"	"YJL112W"	25.52	37	145	82	6	26	68	46.9	11	136	318	82	40	497	634	715	4e-06	46.2	108
"5jus/5jus-f-bundle3.f"	"YJL112W"	28.77	21	73	49	2	3	45	61.64	50	122	318	82	23	592	661	715	2e-05	44.3	103
"5jus/5jus-f-bundle3.f"	"YJL112W"	27.93	31	111	67	4	13	51	45.95	167	270	318	82	33	412	516	715	2e-04	41.2	95
"5jus/5jus-f-bundle3.f"	"YMR146C"	25.64	40	156	106	4	10	67	42.95	62	216	318	49	49	8	154	348	2e-07	49.7	117
"5jus/5jus-f-bundle3.f"	"YKL021C"	24.25	65	268	140	10	63	110	41.04	10	230	318	69	69	140	391	469	3e-07	49.7	117
"5jus/5jus-f-bundle3.f"	"YKL021C"	23.31	31	133	90	4	12	62	46.62	102	224	318	69	39	102	232	469	1e-06	47.4	111
"5jus/5jus-f-bundle3.f"	"YPL183C"	27.01	37	137	97	2	3	66	48.18	57	190	318	42	42	172	308	1014	4e-07	49.7	117
"5jus/5jus-f-bundle3.f"	"YDR267C"	25	57	228	141	10	30	96	42.11	28	230	318	64	64	69	291	331	6e-07	48.1	113
"5jus/5jus-f-bundle3.f"	"YGR200C"	24.89	59	237	142	9	36	93	39.24	102	314	318	67	67	11	235	789	9e-07	48.1	113
"5jus/5jus-f-bundle3.f"	"YPR137W"	35.06	27	77	46	2	4	44	57.14	193	265	318	80	23	234	310	574	2e-06	47	110
"5jus/5jus-f-bundle3.f"	"YPR137W"	21.62	48	222	157	5	17	86	38.74	11	232	318	80	70	231	435	574	2e-05	43.9	102
"5jus/5jus-f-bundle3.f"	"YPR137W"	19.35	30	155	117	3	8	63	40.65	104	258	318	80	49	234	380	574	2e-04	41.2	95
"5jus/5jus-f-bundle3.f"	"YGL004C"	25.82	55	213	129	8	29	88	41.31	32	221	318	60	60	151	357	418	3e-06	46.2	108
"5jus/5jus-f-bundle3.f"	"YGL004C"	25	21	84	63	0	0	38	45.24	50	133	318	60	26	122	205	418	8e-05	42	97
"5jus/5jus-f-bundle3.f"	"YLR409C"	20.79	42	202	136	4	24	83	41.09	66	258	318	61	61	462	648	940	4e-06	46.2	108
"5jus/5jus-f-bundle3.f"	"YOR272W"	27.86	39	140	69	5	32	64	45.71	18	134	318	71	37	105	235	461	6e-06	45.4	106
"5jus/5jus-f-bundle3.f"	"YOR272W"	23.78	34	143	78	3	31	59	41.26	109	228	318	71	38	106	240	461	5e-05	42.7	99
"5jus/5jus-f-bundle3.f"	"YOR272W"	21.75	62	285	156	10	67	110	38.6	14	238	318	71	71	142	419	461	1e-04	41.2	95
"5jus/5jus-f-bundle3.f"	"YMR092C"	22.67	51	225	148	8	26	89	39.56	10	223	318	67	67	154	363	616	8e-06	45.4	106
"5jus/5jus-f-bundle3.f"	"YML102W"	26.32	45	171	76	8	50	73	42.69	168	314	318	46	46	30	174	469	8e-06	45.1	105
"5jus/5jus-f-bundle3.f"	"YBL008W"	17.74	44	248	146	8	58	98	39.52	100	300	318	91	63	11	247	841	2e-05	44.3	103
"5jus/5jus-f-bundle3.f"	"YBL008W"	23.53	32	136	88	3	16	60	44.12	11	133	318	91	39	74	206	841	1e-04	41.6	96
"5jus/5jus-f-bundle3.f"	"YER066W"	23.35	39	167	95	6	33	73	43.71	104	247	318	45	45	9	165	186	5e-05	41.6	96
"5jus/5jus-f-bundle3.f"	"YBR103W"	30.77	28	91	56	2	7	40	43.96	56	143	318	28	28	351	437	536	1e-04	41.6	96
"5jus/5jus-f-bundle3.f"	"YDR128W"	26.61	33	124	85	4	6	58	46.77	12	133	318	38	38	110	229	1149	3e-04	40.4	93
"5jus/5jus-f-bundle3.f"	"YCL039W"	22.76	33	145	71	5	41	57	39.31	85	225	318	44	44	636	743	746	5e-04	39.7	91
"5jus/5jus-f-bundle3.f"	"YER107C"	27.64	34	123	78	4	11	57	46.34	19	136	318	37	37	39	155	366	5e-04	39.3	90
"5jus/5jus-f-bundle3.f"	"YMR102C"	27.36	29	106	74	3	3	48	45.28	55	159	318	33	33	269	372	835	5e-04	39.7	91
"5jus/5jus-f-bundle3.f"	"YLR429W"	25.17	37	147	82	5	28	59	40.14	102	228	318	40	40	77	215	652	6e-04	39.3	90
"5jus/5jus-f-bundle3.f"	"YLR055C"	35.85	19	53	34	0	0	28	52.83	62	114	318	17	17	305	357	603	7e-04	38.9	89
"5jus/5jus-g-bundle3.g"	"YGR214W"	100	206	206	0	0	0	206	100	1	206	206	100	100	2	207	253	8e-153	426	1096
"5jus/5jus-g-bundle3.g"	"YLR048W"	98.54	203	206	3	0	0	205	99.51	1	206	206	100	100	2	207	253	3e-150	420	1079
"5jus/5jus-g-bundle3.g"	"YHL004W"	22.92	44	192	118	4	30	82	42.71	16	178	206	79	79	188	378	395	8e-11	58.5	140
"5jus/5jus-h-bundle3.h"	"YLR441C"	100	214	214	0	0	0	214	100	1	214	214	100	100	20	233	256	2e-158	441	1133
"5jus/5jus-h-bundle3.h"	"YML063W"	98.13	210	214	4	0	0	213	99.53	1	214	214	100	100	20	233	256	8e-156	434	1116
"5jus/5jus-i-bundle3.i"	"YGL123W"	100	217	217	0	0	0	217	100	1	217	217	100	100	34	250	255	1e-156	436	1122
"5jus/5jus-i-bundle3.i"	"YBR251W"	27.82	37	133	84	3	12	62	46.62	50	181	217	61	61	151	272	308	2e-04	39.3	90
"5jus/5jus-j-bundle3.j"	"YNL178W"	100	223	223	0	0	0	223	100	1	223	223	100	100	3	225	241	3e-162	451	1159
"5jus/5jus-k-bundle3.k"	"YJR145C"	100	260	260	0	0	0	260	100	1	260	260	100	100	2	261	262	0	526	1356
"5jus/5jus-k-bundle3.k"	"YHR203C"	100	260	260	0	0	0	260	100	1	260	260	100	100	2	261	262	0	526	1356
"5jus/5jus-l-bundle3.l"	"YJR123W"	100	206	206	0	0	0	206	100	1	206	206	100	100	20	225	226	1e-150	420	1079
"5jus/5jus-l-bundle3.l"	"YJR113C"	30.15	41	136	87	4	8	65	47.79	71	206	206	66	66	114	241	248	3e-06	44.7	104
"5jus/5jus-m-bundle3.m"	"YPL090C"	100	226	226	0	0	0	226	100	1	226	226	100	100	1	226	237	3e-164	456	1172
"5jus/5jus-m-bundle3.m"	"YBR181C"	100	226	226	0	0	0	226	100	1	226	226	100	100	1	226	237	3e-164	456	1172
"5jus/5jus-n-bundle3.n"	"YOR096W"	100	184	184	0	0	0	184	100	1	184	184	100	100	4	187	191	2e-130	366	940
"5jus/5jus-n-bundle3.n"	"YNL096C"	89.62	164	183	19	0	0	177	96.72	2	184	184	99	99	5	187	191	6e-119	337	864
"5jus/5jus-o-bundle3.o"	"YER102W"	94.47	188	199	0	1	11	188	94.47	1	188	188	100	100	2	200	201	6e-134	375	964
"5jus/5jus-o-bundle3.o"	"YBL072C"	94.47	188	199	0	1	11	188	94.47	1	188	188	100	100	2	200	201	6e-134	375	964
"5jus/5jus-p-bundle3.p"	"YPL081W"	100	185	185	0	0	0	185	100	1	185	185	100	100	2	186	198	1e-132	372	955
"5jus/5jus-p-bundle3.p"	"YBR189W"	99.46	184	185	1	0	0	185	100	1	185	185	100	100	2	186	196	3e-132	371	952
"5jus/5jus-p-bundle3.p"	"YHR148W"	25.58	33	129	96	0	0	64	49.61	33	161	185	70	70	36	164	184	5e-09	51.2	121
"5jus/5jus-q-bundle3.q"	"YOR293W"	100	96	96	0	0	0	96	100	1	96	96	100	100	1	96	106	4e-67	198	504
"5jus/5jus-q-bundle3.q"	"YMR230W"	97.92	94	96	2	0	0	96	100	1	96	96	100	100	1	96	106	5e-66	196	497
"5jus/5jus-r-bundle3.r"	"YDR025W"	100	155	155	0	0	0	155	100	1	155	155	100	100	2	156	157	3e-112	317	813
"5jus/5jus-r-bundle3.r"	"YBR048W"	100	155	155	0	0	0	155	100	1	155	155	100	100	2	156	157	3e-112	317	813
"5jus/5jus-s-bundle3.s"	"YOR369C"	100	124	124	0	0	0	124	100	1	124	124	100	100	20	143	144	3e-84	244	624
"5jus/5jus-s-bundle3.s"	"YDL208W"	34.25	25	73	43	2	5	39	53.42	10	79	124	56	56	41	111	157	3e-04	36.6	83
"5jus/5jus-t-bundle3.t"	"YDR064W"	100	150	150	0	0	0	150	100	1	150	150	100	100	2	151	152	3e-107	304	779
"5jus/5jus-u-bundle3.u"	"YCR031C"	100	127	127	0	0	0	127	100	1	127	127	100	100	11	137	138	4e-88	254	649
"5jus/5jus-u-bundle3.u"	"YJL191W"	100	127	127	0	0	0	127	100	1	127	127	100	100	12	138	139	5e-88	254	648
"5jus/5jus-v-bundle3.v"	"YOL040C"	100	122	122	0	0	0	122	100	1	122	122	100	100	8	129	143	6e-87	251	641
"5jus/5jus-v-bundle3.v"	"YNR037C"	43.14	22	51	29	0	0	33	64.71	65	115	122	42	42	29	79	92	5e-09	48.5	114
"5jus/5jus-w-bundle3.w"	"YMR143W"	100	141	141	0	0	0	141	100	1	141	141	100	100	3	143	144	9e-100	285	728
"5jus/5jus-w-bundle3.w"	"YDL083C"	100	141	141	0	0	0	141	100	1	141	141	100	100	3	143	144	9e-100	285	728
"5jus/5jus-w-bundle3.w"	"YBR146W"	34.12	29	85	51	2	5	42	49.41	9	91	141	59	59	158	239	279	1e-04	38.5	88
"5jus/5jus-x-bundle3.x"	"YDR447C"	100	117	117	0	0	0	117	100	1	117	117	100	100	2	118	137	3e-82	239	609
"5jus/5jus-x-bundle3.x"	"YML024W"	100	117	117	0	0	0	117	100	1	117	117	100	100	2	118	137	4e-82	238	608
"5jus/5jus-y-bundle3.y"	"YML026C"	100	145	145	0	0	0	145	100	1	145	145	100	100	2	146	147	4e-105	298	764
"5jus/5jus-y-bundle3.y"	"YDR450W"	100	145	145	0	0	0	145	100	1	145	145	100	100	2	146	147	4e-105	298	764
"5jus/5jus-z-bundle3.z"	"YOL121C"	100	143	143	0	0	0	143	100	1	143	143	100	100	2	144	145	3e-102	291	745
"5jus/5jus-z-bundle3.z"	"YNL302C"	100	142	142	0	0	0	142	100	2	143	143	99	99	3	144	145	3e-101	288	738
"5jus/5jus-0-bundle3.0"	"YHL015W"	100	107	107	0	0	0	107	100	1	107	107	100	100	15	121	122	2e-72	213	542
"5jus/5jus-1-bundle3.1"	"YKR057W"	100	87	87	0	0	0	87	100	1	87	87	100	100	1	87	88	5e-60	179	455
"5jus/5jus-1-bundle3.1"	"YJL136C"	98.85	86	87	1	0	0	87	100	1	87	87	100	100	1	87	88	8e-60	179	453
"5jus/5jus-2-bundle3.2"	"YJL190C"	100	129	129	0	0	0	129	100	1	129	129	100	100	2	130	131	4e-93	267	682
"5jus/5jus-2-bundle3.2"	"YLR367W"	99.22	128	129	1	0	0	129	100	1	129	129	100	100	2	130	131	8e-93	266	680
"5jus/5jus-3-bundle3.3"	"YPR132W"	100	144	144	0	0	0	144	100	1	144	144	100	100	2	145	146	2e-100	286	732
"5jus/5jus-3-bundle3.3"	"YGR118W"	100	144	144	0	0	0	144	100	1	144	144	100	100	2	145	146	2e-100	286	732
"5jus/5jus-3-bundle3.3"	"YNR036C"	36.25	29	80	43	4	8	51	63.75	49	128	144	56	56	59	130	154	8e-09	49.3	116
"5jus/5jus-4-bundle3.4"	"YIL069C"	100	134	134	0	0	0	134	100	1	134	134	100	100	2	135	136	5e-93	267	682
"5jus/5jus-4-bundle3.4"	"YER074W"	100	134	134	0	0	0	134	100	1	134	134	100	100	2	135	136	5e-93	267	682
"5jus/5jus-5-bundle3.5"	"YGR027C"	100	70	70	0	0	0	70	100	1	70	70	100	100	36	105	109	3e-45	142	357
"5jus/5jus-5-bundle3.5"	"YLR333C"	98.57	69	70	1	0	0	69	98.57	1	70	70	100	100	36	105	109	2e-44	140	352
"5jus/5jus-6-bundle3.6"	"YGL189C"	100	97	97	0	0	0	97	100	1	97	97	100	100	2	98	120	3e-65	194	493
"5jus/5jus-6-bundle3.6"	"YER131W"	100	97	97	0	0	0	97	100	1	97	97	100	100	2	98	120	4e-65	194	492
"5jus/5jus-7-bundle3.7"	"YKL156W"	100	81	81	0	0	0	81	100	1	81	81	100	100	2	82	83	4e-55	166	421
"5jus/5jus-7-bundle3.7"	"YHR021C"	98.77	80	81	1	0	0	81	100	1	81	81	100	100	2	82	83	7e-55	166	419
"5jus/5jus-8-bundle3.8"	"YLR264W"	100	63	63	0	0	0	63	100	1	63	63	100	100	5	67	68	5e-38	122	305
"5jus/5jus-8-bundle3.8"	"YOR167C"	100	63	63	0	0	0	63	100	1	63	63	100	100	5	67	68	7e-38	121	304
"5jus/5jus-9-bundle3.9"	"YLR388W"	100	53	53	0	0	0	53	100	1	53	53	100	100	4	56	57	1e-34	112	280
"5jus/5jus-9-bundle3.9"	"YDL061C"	90.57	48	53	5	0	0	52	98.11	1	53	53	100	100	4	56	57	6e-32	105	262
"5jus/5jus-A-bundle4.A"	"YOR182C"	100	60	60	0	0	0	60	100	1	60	60	100	100	2	61	64	3e-37	119	299
"5jus/5jus-A-bundle4.A"	"YLR287C-A"	100	60	60	0	0	0	60	100	1	60	60	100	100	2	61	64	3e-37	119	299
"5jus/5jus-B-bundle4.B"	"YLR167W"	100	71	71	0	0	0	71	100	1	71	71	100	100	82	152	153	1e-46	147	370
"5jus/5jus-C-bundle4.C"	"YOR133W"	97.86	823	841	0	2	18	823	97.86	1	823	823	100	100	2	842	843	0	1682	4356
"5jus/5jus-C-bundle4.C"	"YDR385W"	97.86	823	841	0	2	18	823	97.86	1	823	823	100	100	2	842	843	0	1682	4356
"5jus/5jus-C-bundle4.C"	"YKL173W"	25.98	233	897	536	27	128	418	46.6	3	809	823	98	98	118	976	1009	2e-83	288	736
"5jus/5jus-C-bundle4.C"	"YNL163C"	30.23	143	473	270	8	60	236	49.89	378	790	823	94	50	584	1056	1111	1e-61	224	571
"5jus/5jus-C-bundle4.C"	"YNL163C"	35.51	147	414	204	9	63	226	54.59	9	368	823	94	44	10	414	1111	1e-60	221	563
"5jus/5jus-C-bundle4.C"	"YLR069C"	24.75	101	408	241	13	66	164	40.2	381	783	823	65	49	394	740	762	2e-21	97.4	241
"5jus/5jus-C-bundle4.C"	"YLR069C"	35.29	54	153	65	3	34	74	48.37	14	144	823	65	16	66	206	762	6e-16	80.1	196
"5jus/5jus-C-bundle4.C"	"YJL102W"	34.83	62	178	78	4	38	91	51.12	15	172	823	48	19	38	197	820	5e-20	93.2	230
"5jus/5jus-C-bundle4.C"	"YJL102W"	25	66	264	152	11	46	120	45.45	316	554	823	48	29	315	557	820	4e-08	55.1	131
"5jus/5jus-C-bundle4.C"	"YLR289W"	33.75	54	160	80	2	26	83	51.88	17	160	823	17	17	45	194	646	7e-20	92.4	228
"5jus/5jus-C-bundle4.C"	"YOR187W"	28.68	37	129	84	4	8	59	45.74	20	143	823	15	15	50	175	438	1e-05	46.2	108
"5jus/5jus-C-bundle4.C"	"YAL035W"	29.22	45	154	94	7	15	74	48.05	23	167	823	18	18	410	557	1003	2e-04	43.1	100
"5jus/5jus-C-bundle4.C"	"YOL023W"	24.6	31	126	78	3	17	59	46.83	21	144	823	15	15	148	258	677	2e-04	43.1	100
"5jut/5jut-E-bundle2.E"	"YPL220W"	78.8	171	217	0	2	46	171	78.8	1	171	171	100	100	1	217	218	3e-98	285	728
"5jut/5jut-E-bundle2.E"	"YGL135W"	78.8	171	217	0	2	46	171	78.8	1	171	171	100	100	1	217	218	3e-98	285	728
"5jut/5jut-F-bundle2.F"	"YIL018W"	100	252	252	0	0	0	252	100	1	252	252	100	100	2	253	255	0	503	1295
"5jut/5jut-F-bundle2.F"	"YFR031C-A"	100	252	252	0	0	0	252	100	1	252	252	100	100	2	253	255	0	503	1295
"5jut/5jut-F-bundle2.F"	"YEL050C"	39.17	47	120	60	2	13	64	53.33	98	213	252	46	46	238	348	394	3e-18	81.3	199
"5jut/5jut-G-bundle2.G"	"YOR063W"	100	386	386	0	0	0	386	100	1	386	386	100	100	2	387	388	0	792	2045
"5jut/5jut-H-bundle2.H"	"YBR031W"	100	361	361	0	0	0	361	100	1	361	361	100	100	2	362	363	0	731	1887
"5jut/5jut-H-bundle2.H"	"YDR012W"	99.72	360	361	1	0	0	360	99.72	1	361	361	100	100	2	362	363	0	729	1882
"5jut/5jut-I-bundle2.I"	"YPL131W"	100	296	296	0	0	0	296	100	1	296	296	100	100	2	297	298	0	606	1563
"5jut/5jut-J-bundle2.J"	"YML073C"	100	175	175	0	0	0	175	100	1	175	175	100	100	2	176	177	1e-124	351	900
"5jut/5jut-J-bundle2.J"	"YLR448W"	94.29	165	175	10	0	0	171	97.71	1	175	175	100	100	2	176	177	7e-110	313	802
"5jut/5jut-K-bundle2.K"	"YGL076C"	100	222	222	0	0	0	222	100	1	222	222	100	100	23	244	245	4e-163	452	1164
"5jut/5jut-K-bundle2.K"	"YPL198W"	99.1	220	222	2	0	0	222	100	1	222	222	100	100	23	244	245	2e-162	451	1160
"5jut/5jut-K-bundle2.K"	"YNL002C"	41.46	68	164	86	3	10	95	57.93	61	215	222	70	70	141	303	323	3e-34	124	312
"5jut/5jut-L-bundle2.L"	"YHL033C"	100	233	233	0	0	0	233	100	1	233	233	100	100	24	256	257	4e-171	474	1219
"5jut/5jut-L-bundle2.L"	"YLL045C"	97.85	228	233	5	0	0	232	99.57	1	233	233	100	100	24	256	257	4e-169	469	1207
"5jut/5jut-L-bundle2.L"	"YDL208W"	35.71	20	56	36	0	0	31	55.36	109	164	233	24	24	56	111	157	2e-06	44.7	104
"5jut/5jut-L-bundle2.L"	"YEL026W"	32.14	18	56	38	0	0	31	55.36	109	164	233	24	24	33	88	127	8e-06	42.4	98
"5jut/5jut-M-bundle2.M"	"YGL147C"	100	191	191	0	0	0	191	100	1	191	191	100	100	1	191	192	9e-138	385	989
"5jut/5jut-M-bundle2.M"	"YNL067W"	97.91	187	191	4	0	0	189	98.95	1	191	191	100	100	1	191	192	2e-135	379	973
"5jut/5jut-M-bundle2.M"	"YHR147C"	28.77	42	146	89	7	15	75	51.37	22	163	191	74	74	53	187	215	7e-05	40.4	93
"5jut/5jut-N-bundle2.N"	"YLR075W"	95.91	211	220	0	1	9	211	95.91	1	211	211	100	100	2	221	222	4e-155	431	1108
"5jut/5jut-O-bundle2.O"	"YPR102C"	100	169	169	0	0	0	169	100	1	169	169	100	100	6	174	175	2e-124	349	896
"5jut/5jut-O-bundle2.O"	"YGR085C"	100	169	169	0	0	0	169	100	1	169	169	100	100	6	174	175	3e-124	349	896
"5jut/5jut-P-bundle2.P"	"YEL054C"	100	94	94	0	0	0	94	100	1	94	94	100	100	54	147	166	8e-63	189	481
"5jut/5jut-P-bundle2.P"	"YDR418W"	100	94	94	0	0	0	94	100	1	94	94	100	100	54	147	166	8e-63	189	481
"5jut/5jut-Q-bundle2.Q"	"YDL082W"	100	193	193	0	0	0	193	100	1	193	193	100	100	2	194	200	9e-138	385	990
"5jut/5jut-Q-bundle2.Q"	"YMR142C"	98.96	191	193	2	0	0	192	99.48	1	193	193	100	100	2	194	200	3e-136	382	980
"5jut/5jut-A-bundle3.A"	"YKL006W"	100	136	136	0	0	0	136	100	1	136	136	100	100	3	138	139	8e-93	266	681
"5jut/5jut-A-bundle3.A"	"YHL001W"	99.26	135	136	1	0	0	135	99.26	1	136	136	100	100	3	138	139	3e-92	265	677
"5jut/5jut-B-bundle3.B"	"YLR029C"	100	203	203	0	0	0	203	100	1	203	203	100	100	2	204	205	9e-148	411	1057
"5jut/5jut-B-bundle3.B"	"YMR121C"	99.01	201	203	2	0	0	203	100	1	203	203	100	100	2	204	205	2e-146	408	1049
"5jut/5jut-C-bundle3.C"	"YIL133C"	100	197	197	0	0	0	197	100	1	197	197	100	100	3	199	200	4e-141	394	1012
"5jut/5jut-C-bundle3.C"	"YNL069C"	90.31	177	196	19	0	0	187	95.41	2	197	197	99	99	3	198	199	6e-125	353	905
"5jut/5jut-C-bundle3.C"	"YOR150W"	30.09	34	113	59	4	20	49	43.36	14	110	197	49	49	28	136	164	5e-04	37.4	85
"5jut/5jut-D-bundle3.D"	"YKL180W"	100	183	183	0	0	0	183	100	1	183	183	100	100	2	184	185	7e-132	369	948
"5jut/5jut-D-bundle3.D"	"YJL177W"	98.91	181	183	2	0	0	183	100	1	183	183	100	100	2	184	185	4e-131	367	943
"5jut/5jut-E-bundle3.E"	"YOL120C"	100	185	185	0	0	0	185	100	1	185	185	100	100	2	186	187	2e-132	371	952
"5jut/5jut-E-bundle3.E"	"YNL301C"	100	185	185	0	0	0	185	100	1	185	185	100	100	2	186	187	2e-132	371	952
"5jut/5jut-F-bundle3.F"	"YBR084C-A"	100	188	188	0	0	0	188	100	1	188	188	100	100	2	189	190	2e-131	369	946
"5jut/5jut-F-bundle3.F"	"YBL027W"	100	188	188	0	0	0	188	100	1	188	188	100	100	2	189	190	2e-131	369	946
"5jut/5jut-G-bundle3.G"	"YOR312C"	100	172	172	0	0	0	172	100	1	172	172	100	100	1	172	173	8e-127	356	913
"5jut/5jut-G-bundle3.G"	"YMR242C"	100	172	172	0	0	0	172	100	1	172	172	100	100	1	172	173	8e-127	356	913
"5jut/5jut-H-bundle3.H"	"YBR191W"	100	159	159	0	0	0	159	100	1	159	159	100	100	2	160	161	3e-116	328	840
"5jut/5jut-H-bundle3.H"	"YPL079W"	98.74	157	159	2	0	0	159	100	1	159	159	100	100	2	160	161	8e-116	327	837
"5jut/5jut-I-bundle3.I"	"YLR061W"	100	100	100	0	0	0	100	100	1	100	100	100	100	9	108	122	5e-69	204	518
"5jut/5jut-I-bundle3.I"	"YFL034C-A"	84	84	100	16	0	0	94	94	1	100	100	100	100	9	108	123	9e-49	152	384
"5jut/5jut-J-bundle3.J"	"YER117W"	100	136	136	0	0	0	136	100	1	136	136	100	100	2	137	138	2e-95	273	698
"5jut/5jut-J-bundle3.J"	"YBL087C"	100	136	136	0	0	0	136	100	1	136	136	100	100	2	137	138	2e-95	273	698
"5jut/5jut-K-bundle3.K"	"YGL031C"	100	61	61	0	0	0	61	100	1	61	61	100	100	1	61	156	1e-40	131	329
"5jut/5jut-K-bundle3.K"	"YGR148C"	98.36	60	61	1	0	0	61	100	1	61	61	100	100	1	61	156	2e-40	130	327
"5jut/5jut-K-bundle3.K"	"YLR009W"	49.12	28	57	29	0	0	36	63.16	1	57	61	93	93	1	57	200	2e-14	62.8	151
"5jut/5jut-L-bundle3.L"	"YOL127W"	100	121	121	0	0	0	121	100	1	121	121	100	100	22	142	143	6e-84	243	621
"5jut/5jut-M-bundle3.M"	"YLR344W"	100	126	126	0	0	0	126	100	1	126	126	100	100	2	127	128	7e-86	248	633
"5jut/5jut-M-bundle3.M"	"YGR034W"	99.21	125	126	1	0	0	126	100	1	126	126	100	100	2	127	128	2e-85	247	630
"5jut/5jut-N-bundle3.N"	"YHR010W"	100	135	135	0	0	0	135	100	1	135	135	100	100	2	136	137	5e-94	269	688
"5jut/5jut-N-bundle3.N"	"YDR471W"	99.26	134	135	1	0	0	134	99.26	1	135	135	100	100	2	136	137	4e-93	267	683
"5jut/5jut-O-bundle3.O"	"YGL103W"	100	148	148	0	0	0	148	100	1	148	148	100	100	2	149	150	4e-106	301	771
"5jut/5jut-P-bundle3.P"	"YFR032C-A"	100	58	58	0	0	0	58	100	1	58	58	100	100	2	59	60	4e-35	114	284
"5jut/5jut-Q-bundle3.Q"	"YGL030W"	100	97	97	0	0	0	97	100	1	97	97	100	100	9	105	106	4e-64	191	484
"5jut/5jut-R-bundle3.R"	"YDL075W"	100	109	109	0	0	0	109	100	1	109	109	100	100	4	112	114	1e-75	221	563
"5jut/5jut-R-bundle3.R"	"YLR406C"	99.08	108	109	1	0	0	109	100	1	109	109	100	100	4	112	114	6e-75	219	558
"5jut/5jut-S-bundle3.S"	"YBL092W"	100	127	127	0	0	0	127	100	1	127	127	100	100	2	128	131	9e-90	258	659
"5jut/5jut-T-bundle3.T"	"YPL143W"	100	106	106	0	0	0	106	100	1	106	106	100	100	2	107	108	3e-74	217	553
"5jut/5jut-T-bundle3.T"	"YOR234C"	99.06	105	106	1	0	0	106	100	1	106	106	100	100	2	107	108	1e-73	215	548
"5jut/5jut-U-bundle3.U"	"YER056C-A"	100	112	112	0	0	0	112	100	1	112	112	100	100	2	113	122	3e-78	228	580
"5jut/5jut-U-bundle3.U"	"YIL052C"	99.11	111	112	1	0	0	112	100	1	112	112	100	100	2	113	122	5e-78	227	579
"5jut/5jut-V-bundle3.V"	"YDL191W"	100	119	119	0	0	0	119	100	1	119	119	100	100	2	120	121	1e-78	229	584
"5jut/5jut-V-bundle3.V"	"YDL136W"	100	119	119	0	0	0	119	100	1	119	119	100	100	2	120	121	1e-78	229	584
"5jut/5jut-W-bundle3.W"	"YMR194W"	100	99	99	0	0	0	99	100	1	99	99	100	100	2	100	101	1e-65	194	494
"5jut/5jut-W-bundle3.W"	"YPL249C-A"	98.98	97	98	1	0	0	97	98.98	2	99	99	99	99	3	100	101	2e-64	191	486
"5jut/5jut-X-bundle3.X"	"YLR185W"	100	87	87	0	0	0	87	100	1	87	87	100	100	2	88	89	4e-58	174	442
"5jut/5jut-X-bundle3.X"	"YDR500C"	93.1	81	87	6	0	0	83	95.4	1	87	87	100	100	2	88	89	6e-54	164	414
"5jut/5jut-Y-bundle3.Y"	"YLR325C"	100	77	77	0	0	0	77	100	1	77	77	100	100	2	78	79	1e-49	152	384
