"UniProtKB_ac"	"iso_id"	"uniprot_seq_length"	"uniprot_seq_md5"	"coordinate_id"	"provider"	"sstart2"	"send2"	"template"	"qmean"	"qmean_norm"	"seqid"	"url"	"mapid"	"Seq_similarity"	"Seq_identity"	"pdb_id2"	"Resolution"	"pdb_length"	"Coverage"	"locus"	"note"
"P41809"	""	1802	"45470ba699c4d9358cf03518891a2e09"	"5cdbee183b85d1d2ea271446"	"SWISSMODEL"	1485	1521	"2n5s.1.A"	-3.4228357284	0.3838789732	32.432434082	"https://swissmodel.expasy.org/repository/uniprot/P41809.pdb?provider=swissmodel&from=1485&to=1521&template=2n5s.1.A&provider=swissmodel"	"1485_1521_2n5s.1.A_5cdbee183b85d1d2ea271446"	NA	NA	"2n5s"	NA	36	0.0199778024417314	"YDR420W"	NA
"Q12529"	""	373	"542d6f8bfaf0c0722b89bd6452553dc1"	"5a7c4ea3573f201ba33e1e9a"	"SWISSMODEL"	257	371	"3n71.1.A"	-3.9550607898	0.5795612736	37.0370368958	"https://swissmodel.expasy.org/repository/uniprot/Q12529.pdb?provider=swissmodel&from=257&to=371&template=3n71.1.A&provider=swissmodel"	"257_371_3n71.1.A_5a7c4ea3573f201ba33e1e9a"	NA	NA	"3n71"	NA	114	0.305630026809651	"YPL165C"	NA
"P0C5L7"	""	38	"fec47652ab4da2c468d2e5a80de1a6fa"	"5cc87c7e732c1e928508b89c"	"SWISSMODEL"	4	36	"6b12.1.B"	-1.3895221158	0.6135998049	33.3333320618	"https://swissmodel.expasy.org/repository/uniprot/P0C5L7.pdb?provider=swissmodel&from=4&to=36&template=6b12.1.B&provider=swissmodel"	"4_36_6b12.1.B_5cc87c7e732c1e928508b89c"	NA	NA	"6b12"	NA	32	0.842105263157895	"YDR118W-A"	NA
"Q08224"	""	551	"d1ae1d7a2571c43d4fa5c718f87786db"	"5cd6f815d60c59cb4157bbd9"	"SWISSMODEL"	2	551	"3rm5.1.A"	-1.0040351695	0.7317764648	100	"https://swissmodel.expasy.org/repository/uniprot/Q08224.pdb?provider=swissmodel&from=2&to=551&template=3rm5.1.A&provider=swissmodel"	"2_551_3rm5.1.A_5cd6f815d60c59cb4157bbd9"	NA	NA	"3rm5"	NA	549	0.996370235934664	"YOL055C"	NA
"Q99176"	""	213	"6eee29bd5084822f8bf9e6200a8d4057"	"5cd70e403b85d19e0eb85268"	"SWISSMODEL"	22	213	"2p22.1.C"	-2.8452328113	0.6681691238	99.4791641235	"https://swissmodel.expasy.org/repository/uniprot/Q99176.pdb?provider=swissmodel&from=22&to=213&template=2p22.1.C&provider=swissmodel"	"22_213_2p22.1.C_5cd70e403b85d19e0eb85268"	NA	NA	"2p22"	NA	191	0.896713615023474	"YLR119W"	NA
"Q07738"	""	123	"53c1ddb6fc4dbc618599c945fa7ddb19"	"5cd9672d3b85d15dc11041df"	"SWISSMODEL"	4	39	"5xwp.1.A"	-3.0040268171	0.4311953984	33.3333320618	"https://swissmodel.expasy.org/repository/uniprot/Q07738.pdb?provider=swissmodel&from=4&to=39&template=5xwp.1.A&provider=swissmodel"	"4_39_5xwp.1.A_5cd9672d3b85d15dc11041df"	NA	NA	"5xwp"	NA	35	0.284552845528455	"YDL241W"	NA
"P53183"	""	348	"66af110c3909bdf9131ae5bf71a797f8"	"5cdd51463b85d1fe6a0d3297"	"SWISSMODEL"	6	346	"5b6k.1.A"	-1.0697726575	0.737721231	58.0645179749	"https://swissmodel.expasy.org/repository/uniprot/P53183.pdb?provider=swissmodel&from=6&to=346&template=5b6k.1.A&provider=swissmodel"	"6_346_5b6k.1.A_5cdd51463b85d1fe6a0d3297"	NA	NA	"5b6k"	NA	340	0.977011494252874	"YGL039W"	NA
"P38163"	""	1010	"0d1f43e3b820b322f9f7c743f56c825e"	"5cda01d69ffd12a2d7649185"	"SWISSMODEL"	29	924	"2oaj.1.A"	-1.7640476065	0.7040344738	55.7541885376	"https://swissmodel.expasy.org/repository/uniprot/P38163.pdb?provider=swissmodel&from=29&to=924&template=2oaj.1.A&provider=swissmodel"	"29_924_2oaj.1.A_5cda01d69ffd12a2d7649185"	NA	NA	"2oaj"	NA	895	0.886138613861386	"YBL106C"	NA
"Q06681"	""	1438	"baccdc452cc4cd51eedb6e472957c60d"	"5cdb5a673b85d13bacaaf325"	"SWISSMODEL"	1039	1224	"6bym.1.B"	-2.1546932042	0.6944459302	55.3763427734	"https://swissmodel.expasy.org/repository/uniprot/Q06681.pdb?provider=swissmodel&from=1039&to=1224&template=6bym.1.B&provider=swissmodel"	"1039_1224_6bym.1.B_5cdb5a673b85d13bacaaf325"	NA	NA	"6bym"	NA	185	0.12865090403338	"YDR326C"	NA
"Q06681"	""	1438	"baccdc452cc4cd51eedb6e472957c60d"	"5cdb5a673b85d13bacaaf31d"	"SWISSMODEL"	852	1016	"5yqq.1.A"	-2.0289544749	0.6906371617	44.7852745056	"https://swissmodel.expasy.org/repository/uniprot/Q06681.pdb?provider=swissmodel&from=852&to=1016&template=5yqq.1.A&provider=swissmodel"	"852_1016_5yqq.1.A_5cdb5a673b85d13bacaaf31d"	NA	NA	"5yqq"	NA	164	0.114047287899861	"YDR326C"	NA
"Q06681"	""	1438	"baccdc452cc4cd51eedb6e472957c60d"	"5cdb5a673b85d13bacaaf32d"	"SWISSMODEL"	640	755	"5yqr.1.A"	-2.8079841604	0.6364555131	40	"https://swissmodel.expasy.org/repository/uniprot/Q06681.pdb?provider=swissmodel&from=640&to=755&template=5yqr.1.A&provider=swissmodel"	"640_755_5yqr.1.A_5cdb5a673b85d13bacaaf32d"	NA	NA	"5yqr"	NA	115	0.0799721835883171	"YDR326C"	NA
"P38985"	""	146	"88c33a1118eaaed60ec9749d52b17dda"	"5cd8a2edd60c59f003e3e9e2"	"SWISSMODEL"	5	140	"1914.1.A"	-3.7487455977	0.5804756278	26.5486717224	"https://swissmodel.expasy.org/repository/uniprot/P38985.pdb?provider=swissmodel&from=5&to=140&template=1914.1.A&provider=swissmodel"	"5_140_1914.1.A_5cd8a2edd60c59f003e3e9e2"	NA	NA	"1914"	NA	135	0.924657534246575	"YDL092W"	NA
"P40963"	""	338	"e5e92015c308993993dc691d27d2ee88"	"5cd494d7a03a1bba4c63beb6"	"SWISSMODEL"	45	337	"5wci.1.A"	-3.34486874	0.6430476277	35.7142868042	"https://swissmodel.expasy.org/repository/uniprot/P40963.pdb?provider=swissmodel&from=45&to=337&template=5wci.1.A&provider=swissmodel"	"45_337_5wci.1.A_5cd494d7a03a1bba4c63beb6"	NA	NA	"5wci"	NA	292	0.863905325443787	"YMR127C"	NA
"Q04179"	""	340	"63d8ec16caec0f151b33924d94799e8a"	"5cd48d33a03a1b2a33c83be5"	"SWISSMODEL"	5	333	"5tsq.1.A"	-1.5940348131	0.7102402846	30.1948051453	"https://swissmodel.expasy.org/repository/uniprot/Q04179.pdb?provider=swissmodel&from=5&to=333&template=5tsq.1.A&provider=swissmodel"	"5_333_5tsq.1.A_5cd48d33a03a1b2a33c83be5"	NA	NA	"5tsq"	NA	328	0.964705882352941	"YDR400W"	NA
"P38687"	""	599	"d1cf9e9505298845bba6aab6c45eb987"	"5cd764d5d60c59291ec86163"	"SWISSMODEL"	8	223	"4p3g.1.A"	-3.2589433482	0.6469822399	20.1970443726	"https://swissmodel.expasy.org/repository/uniprot/P38687.pdb?provider=swissmodel&from=8&to=223&template=4p3g.1.A&provider=swissmodel"	"8_223_4p3g.1.A_5cd764d5d60c59291ec86163"	NA	NA	"4p3g"	NA	215	0.358931552587646	"YPL243W"	NA
"P32916"	""	621	"a0c989318efb067347d1ca4ae3f82a78"	"5cd7969f8fd6f9ceb7b36168"	"SWISSMODEL"	2	621	"6frk.1.u"	-3.8369410453	0.628369671	33.0973434448	"https://swissmodel.expasy.org/repository/uniprot/P32916.pdb?provider=swissmodel&from=2&to=621&template=6frk.1.u&provider=swissmodel"	"2_621_6frk.1.u_5cd7969f8fd6f9ceb7b36168"	NA	NA	"6frk"	NA	619	0.996779388083736	"YDR292C"	NA
"Q01477"	""	912	"b3ca98b7b081046c594191054128bd8e"	"5a56f737afa35881d54a6155"	"SWISSMODEL"	206	230	"2qiy.1.B"	0.7833134742	0.8590836279	100	"https://swissmodel.expasy.org/repository/uniprot/Q01477.pdb?provider=swissmodel&from=206&to=230&template=2qiy.1.B&provider=swissmodel"	"206_230_2qiy.1.B_5a56f737afa35881d54a6155"	NA	NA	"2qiy"	NA	24	0.0263157894736842	"YER151C"	NA
"P37261"	""	193	"09a58e9dfe7c9b3802e831a416a67207"	"5cd779d2732c1e4f039a899a"	"SWISSMODEL"	3	192	"4urp.1.A"	-2.8707408922	0.6680900531	99.4818649292	"https://swissmodel.expasy.org/repository/uniprot/P37261.pdb?provider=swissmodel&from=3&to=192&template=4urp.1.A&provider=swissmodel"	"3_192_4urp.1.A_5cd779d2732c1e4f039a899a"	NA	NA	"4urp"	NA	189	0.979274611398964	"YCL026C-A"	NA
"P39931"	""	234	"dc05c04382457c084d7bf8a7d16aba1a"	"5cd6a459d60c59983ecb6ad6"	"SWISSMODEL"	57	188	"3lij.1.A"	-3.8953710778	0.5711434545	18.0952377319	"https://swissmodel.expasy.org/repository/uniprot/P39931.pdb?provider=swissmodel&from=57&to=188&template=3lij.1.A&provider=swissmodel"	"57_188_3lij.1.A_5cd6a459d60c59983ecb6ad6"	NA	NA	"3lij"	NA	131	0.55982905982906	"YLR250W"	NA
"P41695"	""	1021	"ddbbfe917d400e6072d62f7b5aad51c9"	"5cda06601a200b4ded5de124"	"SWISSMODEL"	9	267	"5lcw.1.S"	-3.5225056706	0.6309649191	19.6153850555	"https://swissmodel.expasy.org/repository/uniprot/P41695.pdb?provider=swissmodel&from=9&to=267&template=5lcw.1.S&provider=swissmodel"	"9_267_5lcw.1.S_5cda06601a200b4ded5de124"	NA	NA	"5lcw"	NA	258	0.252693437806072	"YGR188C"	NA
"P10080"	""	294	"4a4e97976088aa11ca815ada0e2c0a5b"	"5cd58c2a8fd6f901692a8f9a"	"SWISSMODEL"	4	274	"4n0t.1.A"	-2.5800263873	0.669436153	14.4927539825	"https://swissmodel.expasy.org/repository/uniprot/P10080.pdb?provider=swissmodel&from=4&to=274&template=4n0t.1.A&provider=swissmodel"	"4_274_4n0t.1.A_5cd58c2a8fd6f901692a8f9a"	NA	NA	"4n0t"	NA	270	0.918367346938776	"YHL034C"	NA
"P28274"	""	579	"df113f78976662f47d460bb06e60f1c3"	"5cd73f5308cc8f13f4e10c5a"	"SWISSMODEL"	1	568	"5u03.1.A"	-2.2104154175	0.6877411459	59.3582878113	"https://swissmodel.expasy.org/repository/uniprot/P28274.pdb?provider=swissmodel&from=1&to=568&template=5u03.1.A&provider=swissmodel"	"1_568_5u03.1.A_5cd73f5308cc8f13f4e10c5a"	NA	NA	"5u03"	NA	567	0.979274611398964	"YBL039C"	NA
"P46680"	""	615	"2e5f6b33d570ccfc095ce5f7f2a08a99"	"5cd78b329ffd1238cf1bb72f"	"SWISSMODEL"	2	613	"1pi6.1.A"	-0.4354119023	0.752532364	99.8373947144	"https://swissmodel.expasy.org/repository/uniprot/P46680.pdb?provider=swissmodel&from=2&to=613&template=1pi6.1.A&provider=swissmodel"	"2_613_1pi6.1.A_5cd78b329ffd1238cf1bb72f"	NA	NA	"1pi6"	NA	611	0.99349593495935	"YMR092C"	NA
"P32867"	""	290	"776aa20c22e4601acdf6108cfa1119e9"	"5cd59d673b85d1c076b027e7"	"SWISSMODEL"	31	225	"1fio.1.A"	-0.795006784	0.7512404711	100	"https://swissmodel.expasy.org/repository/uniprot/P32867.pdb?provider=swissmodel&from=31&to=225&template=1fio.1.A&provider=swissmodel"	"31_225_1fio.1.A_5cd59d673b85d1c076b027e7"	NA	NA	"1fio"	NA	194	0.668965517241379	"YPL232W"	NA
"Q12051"	""	335	"149534a03cd05956d264b63f17c417e3"	"5cd4a68f732c1e8c864a0622"	"SWISSMODEL"	1	335	"2z7i.1.A"	-1.2160914537	0.7240359815	100	"https://swissmodel.expasy.org/repository/uniprot/Q12051.pdb?provider=swissmodel&from=1&to=335&template=2z7i.1.A&provider=swissmodel"	"1_335_2z7i.1.A_5cd4a68f732c1e8c864a0622"	NA	NA	"2z7i"	NA	334	0.997014925373134	"YPL069C"	NA
"P39726"	""	170	"f94af9465dad1e418401f9fbcaabc93c"	"5cd7fd361a200b1e657ff887"	"SWISSMODEL"	37	167	"3hgb.1.A"	-1.2061591778	0.7216139929	41.40625	"https://swissmodel.expasy.org/repository/uniprot/P39726.pdb?provider=swissmodel&from=37&to=167&template=3hgb.1.A&provider=swissmodel"	"37_167_3hgb.1.A_5cd7fd361a200b1e657ff887"	NA	NA	"3hgb"	NA	130	0.764705882352941	"YAL044C"	NA
"P18759"	""	758	"45cfc16ef939080ecb7df381d646d165"	"5cd89bb01a200b05ec17d102"	"SWISSMODEL"	237	756	"6ip2.1.B"	-3.7337606531	0.632135964	45.1923065186	"https://swissmodel.expasy.org/repository/uniprot/P18759.pdb?provider=swissmodel&from=237&to=756&template=6ip2.1.B&provider=swissmodel"	"237_756_6ip2.1.B_5cd89bb01a200b05ec17d102"	NA	NA	"6ip2"	NA	519	0.684696569920844	"YBR080C"	NA
"Q12288"	""	251	"4ec64588991764431e3ba3d3b058e819"	"5cd64bb48fd6f9e0be5d435c"	"SWISSMODEL"	4	248	"3m3p.1.A"	-3.9317192727	0.6115797323	21.2962970734	"https://swissmodel.expasy.org/repository/uniprot/Q12288.pdb?provider=swissmodel&from=4&to=248&template=3m3p.1.A&provider=swissmodel"	"4_248_3m3p.1.A_5cd64bb48fd6f9e0be5d435c"	NA	NA	"3m3p"	NA	244	0.972111553784861	"YLR126C"	NA
"P53080"	""	175	"43a7a6c29faaf26605524eb66d9a675e"	"5cd7e1d48fd6f9db22df4d20"	"SWISSMODEL"	150	175	"6am0.1.G"	0.2510426895	0.7989484443	60	"https://swissmodel.expasy.org/repository/uniprot/P53080.pdb?provider=swissmodel&from=150&to=175&template=6am0.1.G&provider=swissmodel"	"150_175_6am0.1.G_5cd7e1d48fd6f9db22df4d20"	NA	NA	"6am0"	NA	25	0.142857142857143	"YGL222C"	NA
"P32905"	""	252	"f77527328e7cbb17d62091e692331eb7"	"5cd6479aa03a1b8fe174a927"	"SWISSMODEL"	10	206	"4toi.1.A"	-3.7837190519	0.6299617876	26.9430046082	"https://swissmodel.expasy.org/repository/uniprot/P32905.pdb?provider=swissmodel&from=10&to=206&template=4toi.1.A&provider=swissmodel"	"10_206_4toi.1.A_5cd6479aa03a1b8fe174a927"	NA	NA	"4toi"	NA	196	0.777777777777778	"YGR214W"	NA
"P40561"	""	250	"807f0f2ba419f47fa1b1560313462359"	"5cd6536bd60c59506b3ee310"	"SWISSMODEL"	12	138	"3vaj.1.B"	-3.0220574304	0.6266757669	25.9842510223	"https://swissmodel.expasy.org/repository/uniprot/P40561.pdb?provider=swissmodel&from=12&to=138&template=3vaj.1.B&provider=swissmodel"	"12_138_3vaj.1.B_5cd6536bd60c59506b3ee310"	NA	NA	"3vaj"	NA	126	0.504	"YIR001C"	NA
"P40561"	""	250	"807f0f2ba419f47fa1b1560313462359"	"5cd6536bd60c59506b3ee308"	"SWISSMODEL"	12	138	"3vah.1.A"	-2.9357273438	0.6313012843	25.9842510223	"https://swissmodel.expasy.org/repository/uniprot/P40561.pdb?provider=swissmodel&from=12&to=138&template=3vah.1.A&provider=swissmodel"	"12_138_3vah.1.A_5cd6536bd60c59506b3ee308"	NA	NA	"3vah"	NA	126	0.504	"YIR001C"	NA
"Q3E7C1"	""	72	"991ce118ea7f7d232f60bffd5b695b9e"	"5cdb66a03b85d18309ff2ecb"	"SWISSMODEL"	2	67	"5oqj.1.1"	0.3026978941	0.8216860341	100	"https://swissmodel.expasy.org/repository/uniprot/Q3E7C1.pdb?provider=swissmodel&from=2&to=67&template=5oqj.1.1&provider=swissmodel"	"2_67_5oqj.1.1_5cdb66a03b85d18309ff2ecb"	NA	NA	"5oqj"	NA	65	0.902777777777778	"YDR079C-A"	NA
"Q01802"	""	451	"9400343c965bbc159cc8c15e5c7223c3"	"5cd5c17ba03a1b9ae6ccb685"	"SWISSMODEL"	17	447	"2cst.1.A"	-2.9341130198	0.6613247198	39.0862960815	"https://swissmodel.expasy.org/repository/uniprot/Q01802.pdb?provider=swissmodel&from=17&to=447&template=2cst.1.A&provider=swissmodel"	"17_447_2cst.1.A_5cd5c17ba03a1b9ae6ccb685"	NA	NA	"2cst"	NA	430	0.953436807095344	"YKL106W"	NA
"P36085"	""	766	"a936653d57c8b6481b638738d50420e6"	"5cd89e678fd6f9887fd645c7"	"SWISSMODEL"	604	720	"5ijn.1.L"	-3.3559131453	0.6068146201	10.7142858505	"https://swissmodel.expasy.org/repository/uniprot/P36085.pdb?provider=swissmodel&from=604&to=720&template=5ijn.1.L&provider=swissmodel"	"604_720_5ijn.1.L_5cd89e678fd6f9887fd645c7"	NA	NA	"5ijn"	NA	116	0.151436031331593	"YKL072W"	NA
"P36085"	""	766	"a936653d57c8b6481b638738d50420e6"	"5cd89e678fd6f9887fd645bf"	"SWISSMODEL"	579	691	"4uxv.1.A"	-2.0748703471	0.6858026498	10.8108110428	"https://swissmodel.expasy.org/repository/uniprot/P36085.pdb?provider=swissmodel&from=579&to=691&template=4uxv.1.A&provider=swissmodel"	"579_691_4uxv.1.A_5cd89e678fd6f9887fd645bf"	NA	NA	"4uxv"	NA	112	0.14621409921671	"YKL072W"	NA
"P25379"	""	360	"786446f165a5267707020ad979a4393b"	"5cdd42e6a03a1b7f1bb7c42b"	"SWISSMODEL"	4	327	"1pwh.2.A"	-2.6175601579	0.6817147418	40.9240913391	"https://swissmodel.expasy.org/repository/uniprot/P25379.pdb?provider=swissmodel&from=4&to=327&template=1pwh.2.A&provider=swissmodel"	"4_327_1pwh.2.A_5cdd42e6a03a1b7f1bb7c42b"	NA	NA	"1pwh"	NA	323	0.897222222222222	"YCL064C"	NA
"Q06685"	""	1146	"8972d7d5ca1ec2504530866f93efaaa0"	"5cda905ca03a1b91edc41cf4"	"SWISSMODEL"	190	508	"3t99.1.A"	-2.1726380504	0.6977913167	54.2087554932	"https://swissmodel.expasy.org/repository/uniprot/Q06685.pdb?provider=swissmodel&from=190&to=508&template=3t99.1.A&provider=swissmodel"	"190_508_3t99.1.A_5cda905ca03a1b91edc41cf4"	NA	NA	"3t99"	NA	318	0.277486910994764	"YLR410W"	NA
"Q12745"	""	709	"7f2c3aba1577174ee129f8f00485f080"	"5cd83e9c1a200bcc56044b8f"	"SWISSMODEL"	30	684	"3k8p.1.B"	-2.1921917166	0.6884063479	100	"https://swissmodel.expasy.org/repository/uniprot/Q12745.pdb?provider=swissmodel&from=30&to=684&template=3k8p.1.B&provider=swissmodel"	"30_684_3k8p.1.B_5cd83e9c1a200bcc56044b8f"	NA	NA	"3k8p"	NA	654	0.922425952045134	"YLR440C"	NA
"P38772"	""	366	"fb5400626b623b81c07e6231e9ebabd7"	"5cd475cf08cc8f7ebcd883f9"	"SWISSMODEL"	1	45	"2n94.1.A"	-2.0241731731	0.5486449258	100	"https://swissmodel.expasy.org/repository/uniprot/P38772.pdb?provider=swissmodel&from=1&to=45&template=2n94.1.A&provider=swissmodel"	"1_45_2n94.1.A_5cd475cf08cc8f7ebcd883f9"	NA	NA	"2n94"	NA	44	0.120218579234973	"YHR040W"	NA
"P13574"	""	688	"194b22d11afc560706488f19ff54953c"	"5cd81bf3a03a1bf868b46a5c"	"SWISSMODEL"	4	44	"6dmp.1.A"	-0.6513145826	0.704670857	34.1463432312	"https://swissmodel.expasy.org/repository/uniprot/P13574.pdb?provider=swissmodel&from=4&to=44&template=6dmp.1.A&provider=swissmodel"	"4_44_6dmp.1.A_5cd81bf3a03a1bf868b46a5c"	NA	NA	"6dmp"	NA	40	0.0581395348837209	"YHR084W"	NA
"Q07074"	""	71	"04b2a1dc31abedb62c64126058d3c353"	"57718cbaf8196a07d9eb4653"	"SWISSMODEL"	23	43	"4xgc.1.C"	-1.7371800525	0.574321914	32.558139801	"https://swissmodel.expasy.org/repository/uniprot/Q07074.pdb?provider=swissmodel&from=23&to=43&template=4xgc.1.C&provider=swissmodel"	"23_43_4xgc.1.C_57718cbaf8196a07d9eb4653"	NA	NA	"4xgc"	NA	20	0.28169014084507	"YHR007C-A"	NA
"Q03497"	""	939	"3219deb3ce97ffe74699291591964c0e"	"5cd9a8e2a03a1b9ca6b5ed15"	"SWISSMODEL"	602	889	"4zlo.1.A"	-0.0633759251	0.7759335741	66.5505218506	"https://swissmodel.expasy.org/repository/uniprot/Q03497.pdb?provider=swissmodel&from=602&to=889&template=4zlo.1.A&provider=swissmodel"	"602_889_4zlo.1.A_5cd9a8e2a03a1b9ca6b5ed15"	NA	NA	"4zlo"	NA	287	0.305644302449414	"YHL007C"	NA
"Q04500"	""	899	"a095114638f17a092d8f55686174e16b"	"5a56f0d4e6291dde0428e626"	"SWISSMODEL"	276	350	"5wlc.61.A"	-1.4847807938	0.7002599776	100	"https://swissmodel.expasy.org/repository/uniprot/Q04500.pdb?provider=swissmodel&from=276&to=350&template=5wlc.61.A&provider=swissmodel"	"276_350_5wlc.61.A_5a56f0d4e6291dde0428e626"	NA	NA	"5wlc"	NA	74	0.082313681868743	"YML093W"	NA
"Q04500"	""	899	"a095114638f17a092d8f55686174e16b"	"5a56f0d4e6291dde0428e62a"	"SWISSMODEL"	828	897	"5wlc.61.A"	-1.6696604346	0.6884569598	100	"https://swissmodel.expasy.org/repository/uniprot/Q04500.pdb?provider=swissmodel&from=828&to=897&template=5wlc.61.A&provider=swissmodel"	"828_897_5wlc.61.A_5a56f0d4e6291dde0428e62a"	NA	NA	"5wlc"	NA	69	0.0767519466073415	"YML093W"	NA
"Q12035"	""	217	"7ad94db82636057ef24dd56813855b41"	"5cd6fa089ffd120feb90b1d9"	"SWISSMODEL"	50	216	"5wlc.59.A"	-3.3602916132	0.6298888977	100	"https://swissmodel.expasy.org/repository/uniprot/Q12035.pdb?provider=swissmodel&from=50&to=216&template=5wlc.59.A&provider=swissmodel"	"50_216_5wlc.59.A_5cd6fa089ffd120feb90b1d9"	NA	NA	"5wlc"	NA	166	0.764976958525346	"YLR051C"	NA
"Q04779"	""	684	"78eb4ac98dce1c2629fa0711c8282d2a"	"5cd810cf9ffd1251d940b0b1"	"SWISSMODEL"	228	308	"5u2j.1.B"	-2.1512074401	0.6531728055	31.6455688477	"https://swissmodel.expasy.org/repository/uniprot/Q04779.pdb?provider=swissmodel&from=228&to=308&template=5u2j.1.B&provider=swissmodel"	"228_308_5u2j.1.B_5cd810cf9ffd1251d940b0b1"	NA	NA	"5u2j"	NA	80	0.116959064327485	"YMR075W"	NA
"P25344"	""	346	"d9202c9ec4cd2ff6bdecaf5dceb7f1ce"	"5cdd578c8fd6f97239221146"	"SWISSMODEL"	27	108	"1uqv.1.A"	-3.6675472218	0.5573162455	100	"https://swissmodel.expasy.org/repository/uniprot/P25344.pdb?provider=swissmodel&from=27&to=108&template=1uqv.1.A&provider=swissmodel"	"27_108_1uqv.1.A_5cdd578c8fd6f97239221146"	NA	NA	"1uqv"	NA	81	0.234104046242775	"YCL032W"	NA
"P25344"	""	346	"d9202c9ec4cd2ff6bdecaf5dceb7f1ce"	"5cdd578c8fd6f97239221142"	"SWISSMODEL"	250	331	"3ec8.1.A"	-2.1248438932	0.6570939238	30.4878044128	"https://swissmodel.expasy.org/repository/uniprot/P25344.pdb?provider=swissmodel&from=250&to=331&template=3ec8.1.A&provider=swissmodel"	"250_331_3ec8.1.A_5cdd578c8fd6f97239221142"	NA	NA	"3ec8"	NA	81	0.234104046242775	"YCL032W"	NA
"P25344"	""	346	"d9202c9ec4cd2ff6bdecaf5dceb7f1ce"	"5cdd578c8fd6f97239221142"	"SWISSMODEL"	250	331	"3ec8.1.A"	-2.1248438932	0.6570939238	30.4878044128	"https://swissmodel.expasy.org/repository/uniprot/P25344.pdb?provider=swissmodel&from=250&to=331&template=3ec8.1.A&provider=swissmodel"	"250_331_3ec8.1.A_5cdd578c8fd6f97239221142"	NA	NA	"3ec8"	NA	81	0.234104046242775	"YCL032W"	NA
"P38272"	""	425	"df5d77eefe6fb92743248542b281a75e"	"5cd55e4ad60c59395825111c"	"SWISSMODEL"	81	196	"4ll8.1.B"	-0.1584049525	0.7825863782	100	"https://swissmodel.expasy.org/repository/uniprot/P38272.pdb?provider=swissmodel&from=81&to=196&template=4ll8.1.B&provider=swissmodel"	"81_196_4ll8.1.B_5cd55e4ad60c59395825111c"	NA	NA	"4ll8"	NA	115	0.270588235294118	"YBR130C"	NA
"P38272"	""	425	"df5d77eefe6fb92743248542b281a75e"	"5cd55e4ad60c593958251120"	"SWISSMODEL"	155	266	"6fkh.1.X"	-3.7339406203	0.5990791606	13.8888893127	"https://swissmodel.expasy.org/repository/uniprot/P38272.pdb?provider=swissmodel&from=155&to=266&template=6fkh.1.X&provider=swissmodel"	"155_266_6fkh.1.X_5cd55e4ad60c593958251120"	NA	NA	"6fkh"	NA	111	0.261176470588235	"YBR130C"	NA
"P38272"	""	425	"df5d77eefe6fb92743248542b281a75e"	"5cd55e4ad60c593958251124"	"SWISSMODEL"	43	136	"4ll7.1.A"	1.2679181313	0.840443158	100	"https://swissmodel.expasy.org/repository/uniprot/P38272.pdb?provider=swissmodel&from=43&to=136&template=4ll7.1.A&provider=swissmodel"	"43_136_4ll7.1.A_5cd55e4ad60c593958251124"	NA	NA	"4ll7"	NA	93	0.218823529411765	"YBR130C"	NA
"P38272"	""	425	"df5d77eefe6fb92743248542b281a75e"	"5cd55e4ad60c593958251128"	"SWISSMODEL"	340	371	"5m0j.1.G"	-1.604692448	0.589290172	100	"https://swissmodel.expasy.org/repository/uniprot/P38272.pdb?provider=swissmodel&from=340&to=371&template=5m0j.1.G&provider=swissmodel"	"340_371_5m0j.1.G_5cd55e4ad60c593958251128"	NA	NA	"5m0j"	NA	31	0.0729411764705882	"YBR130C"	NA
"P32917"	""	917	"4da01e2261d2578a2d273d55680288c4"	"5cd98422732c1e03c272d3ac"	"SWISSMODEL"	584	774	"4f2h.1.A"	-2.2268080919	0.6918669972	100	"https://swissmodel.expasy.org/repository/uniprot/P32917.pdb?provider=swissmodel&from=584&to=774&template=4f2h.1.A&provider=swissmodel"	"584_774_4f2h.1.A_5cd98422732c1e03c272d3ac"	NA	NA	"4f2h"	NA	190	0.207197382769902	"YDR103W"	NA
"P32917"	""	917	"4da01e2261d2578a2d273d55680288c4"	"5cd98422732c1e03c272d3a8"	"SWISSMODEL"	402	508	"6d8z.1.A"	-2.8018070857	0.6458892611	17.6470584869	"https://swissmodel.expasy.org/repository/uniprot/P32917.pdb?provider=swissmodel&from=402&to=508&template=6d8z.1.A&provider=swissmodel"	"402_508_6d8z.1.A_5cd98422732c1e03c272d3a8"	NA	NA	"6d8z"	NA	106	0.115594329334787	"YDR103W"	NA
"Q12208"	""	290	"c258ed2a88fc18e9155808b31f368cbe"	"5cd59b26732c1e6d3f902f00"	"SWISSMODEL"	73	290	"5uqj.1.A"	-1.1800272124	0.7339168977	100	"https://swissmodel.expasy.org/repository/uniprot/Q12208.pdb?provider=swissmodel&from=73&to=290&template=5uqj.1.A&provider=swissmodel"	"73_290_5uqj.1.A_5cd59b26732c1e6d3f902f00"	NA	NA	"5uqj"	NA	217	0.748275862068966	"YLR132C"	NA
