yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_2952	OG1083
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_5850	OG1195
yHMPu5000034669_Blastobotrys_raffinofermentans@Seq_3900	OG1555
yHMPu5000034670_Blastobotrys_proliferans@Seq_4810	OG1090
yHMPu5000034670_Blastobotrys_proliferans@Seq_1214	OG1908
yHMPu5000034670_Blastobotrys_proliferans@Seq_1499	OG1013
yHMPu5000034670_Blastobotrys_proliferans@Seq_6817	OG1195
yHMPu5000034670_Blastobotrys_proliferans@Seq_4595	OG3569
yHMPu5000034670_Blastobotrys_proliferans@Seq_6876	OG1195
yHMPu5000034670_Blastobotrys_proliferans@Seq_2143	OG3393
yHMPu5000034670_Blastobotrys_proliferans@Seq_3348	OG1013
yHMPu5000034670_Blastobotrys_proliferans@Seq_6966	OG1090
yHMPu5000034670_Blastobotrys_proliferans@Seq_3081	OG3393
yHMPu5000034670_Blastobotrys_proliferans@Seq_2462	OG4408
yHMPu5000034670_Blastobotrys_proliferans@Seq_130	OG3616
yHMPu5000034670_Blastobotrys_proliferans@Seq_2042	OG1132
yHMPu5000034670_Blastobotrys_proliferans@Seq_6158	OG3616
yHMPu5000034670_Blastobotrys_proliferans@Seq_5019	OG1275
yHMPu5000034670_Blastobotrys_proliferans@Seq_4030	OG5455
yHMPu5000034670_Blastobotrys_proliferans@Seq_1150	OG1920
yHMPu5000034670_Blastobotrys_proliferans@Seq_5923	OG5280
yHMPu5000034670_Blastobotrys_proliferans@Seq_2749	OG1090
yHMPu5000034670_Blastobotrys_proliferans@Seq_5626	OG4331
yHMPu5000034670_Blastobotrys_proliferans@Seq_4388	OG1907
yHMPu5000034670_Blastobotrys_proliferans@Seq_5213	OG1040
yHMPu5000034670_Blastobotrys_proliferans@Seq_830	OG5471
yHMPu5000034670_Blastobotrys_proliferans@Seq_1513	OG2704
yHMPu5000034670_Blastobotrys_proliferans@Seq_2347	OG2422
yHMPu5000034670_Blastobotrys_proliferans@Seq_885	OG2059
yHMPu5000034670_Blastobotrys_proliferans@Seq_31	OG1095
yHMPu5000034670_Blastobotrys_proliferans@Seq_5545	OG1090
yHMPu5000034670_Blastobotrys_proliferans@Seq_7208	OG1090
yHMPu5000034670_Blastobotrys_proliferans@Seq_3856	OG1997
yHMPu5000034670_Blastobotrys_proliferans@Seq_5792	OG1083
yHMPu5000034670_Blastobotrys_proliferans@Seq_3697	OG2693
yHMPu5000034670_Blastobotrys_proliferans@Seq_2248	OG1040
yHMPu5000034670_Blastobotrys_proliferans@Seq_1282	OG8225
yHMPu5000034670_Blastobotrys_proliferans@Seq_741	OG6140
yHMPu5000034670_Blastobotrys_proliferans@Seq_2167	OG2757
yHMPu5000034670_Blastobotrys_proliferans@Seq_3544	OG1090
yHMPu5000034670_Blastobotrys_proliferans@Seq_2136	OG1074
yHMPu5000034670_Blastobotrys_proliferans@Seq_554	OG6869
yHMPu5000034670_Blastobotrys_proliferans@Seq_3584	OG2894
yHMPu5000034670_Blastobotrys_proliferans@Seq_1123	OG4570
yHMPu5000034670_Blastobotrys_proliferans@Seq_2071	OG2112
yHMPu5000034670_Blastobotrys_proliferans@Seq_4785	OG7484
yHMPu5000034670_Blastobotrys_proliferans@Seq_4224	OG1083
yHMPu5000034670_Blastobotrys_proliferans@Seq_1382	OG1555
yHMPu5000034671_Blastobotrys_peoriensis@Seq_2216	OG5471
yHMPu5000034671_Blastobotrys_peoriensis@Seq_1800	OG1908
yHMPu5000034671_Blastobotrys_peoriensis@Seq_5928	OG1013
yHMPu5000034671_Blastobotrys_peoriensis@Seq_1258	OG1195
yHMPu5000034671_Blastobotrys_peoriensis@Seq_488	OG2059
yHMPu5000034671_Blastobotrys_peoriensis@Seq_224	OG3393
yHMPu5000034671_Blastobotrys_peoriensis@Seq_4813	OG1473
yHMPu5000034671_Blastobotrys_peoriensis@Seq_3636	OG3355
yHMPu5000034671_Blastobotrys_peoriensis@Seq_5012	OG7484
yHMPu5000034671_Blastobotrys_peoriensis@Seq_2853	OG3616
yHMPu5000034671_Blastobotrys_peoriensis@Seq_265	OG1275
yHMPu5000034671_Blastobotrys_peoriensis@Seq_1567	OG1907
yHMPu5000034671_Blastobotrys_peoriensis@Seq_4685	OG1132
yHMPu5000034671_Blastobotrys_peoriensis@Seq_5308	OG6854
yHMPu5000034671_Blastobotrys_peoriensis@Seq_1949	OG1920
yHMPu5000034671_Blastobotrys_peoriensis@Seq_913	OG5280
yHMPu5000034671_Blastobotrys_peoriensis@Seq_824	OG1040
yHMPu5000034671_Blastobotrys_peoriensis@Seq_1585	OG13381
yHMPu5000034671_Blastobotrys_peoriensis@Seq_2898	OG2704
yHMPu5000034671_Blastobotrys_peoriensis@Seq_3266	OG2422
yHMPu5000034671_Blastobotrys_peoriensis@Seq_544	OG1074
yHMPu5000034671_Blastobotrys_peoriensis@Seq_5622	OG1090
yHMPu5000034671_Blastobotrys_peoriensis@Seq_3898	OG1403
yHMPu5000034671_Blastobotrys_peoriensis@Seq_4557	OG5676
yHMPu5000034671_Blastobotrys_peoriensis@Seq_3045	OG1195
yHMPu5000034671_Blastobotrys_peoriensis@Seq_4119	OG2693
yHMPu5000034671_Blastobotrys_peoriensis@Seq_3259	OG3263
yHMPu5000034671_Blastobotrys_peoriensis@Seq_4417	OG5471
yHMPu5000034671_Blastobotrys_peoriensis@Seq_3337	OG2757
yHMPu5000034671_Blastobotrys_peoriensis@Seq_4453	OG1074
yHMPu5000034671_Blastobotrys_peoriensis@Seq_1455	OG6869
yHMPu5000034671_Blastobotrys_peoriensis@Seq_2149	OG2894
yHMPu5000034671_Blastobotrys_peoriensis@Seq_6096	OG4570
yHMPu5000034671_Blastobotrys_peoriensis@Seq_787	OG2112
yHMPu5000034671_Blastobotrys_peoriensis@Seq_1556	OG1260
yHMPu5000034671_Blastobotrys_peoriensis@Seq_1814	OG1555
yHMPu5000034673_Blastobotrys_nivea@Seq_7452	OG1090
yHMPu5000034673_Blastobotrys_nivea@Seq_3059	OG1908
yHMPu5000034673_Blastobotrys_nivea@Seq_7660	OG1013
yHMPu5000034673_Blastobotrys_nivea@Seq_7806	OG1195
yHMPu5000034673_Blastobotrys_nivea@Seq_3610	OG3569
yHMPu5000034673_Blastobotrys_nivea@Seq_6156	OG3393
yHMPu5000034673_Blastobotrys_nivea@Seq_8404	OG1799
yHMPu5000034673_Blastobotrys_nivea@Seq_2158	OG3616
yHMPu5000034673_Blastobotrys_nivea@Seq_4650	OG3616
yHMPu5000034673_Blastobotrys_nivea@Seq_3806	OG1275
yHMPu5000034673_Blastobotrys_nivea@Seq_3055	OG1907
yHMPu5000034673_Blastobotrys_nivea@Seq_5690	OG1920
yHMPu5000034673_Blastobotrys_nivea@Seq_4234	OG5280
yHMPu5000034673_Blastobotrys_nivea@Seq_7929	OG1040
yHMPu5000034673_Blastobotrys_nivea@Seq_9379	OG3355
yHMPu5000034673_Blastobotrys_nivea@Seq_7518	OG2835
yHMPu5000034673_Blastobotrys_nivea@Seq_1483	OG1074
yHMPu5000034673_Blastobotrys_nivea@Seq_6299	OG2389
yHMPu5000034673_Blastobotrys_nivea@Seq_1467	OG2693
yHMPu5000034673_Blastobotrys_nivea@Seq_4834	OG1040
yHMPu5000034673_Blastobotrys_nivea@Seq_5022	OG3263
yHMPu5000034673_Blastobotrys_nivea@Seq_2374	OG2757
yHMPu5000034673_Blastobotrys_nivea@Seq_8600	OG2894
yHMPu5000034673_Blastobotrys_nivea@Seq_7777	OG2112
yHMPu5000034673_Blastobotrys_nivea@Seq_7273	OG1083
yHMPu5000034673_Blastobotrys_nivea@Seq_4320	OG2585
yHMPu5000034674_Blastobotrys_muscicola@Seq_6487	OG5471
yHMPu5000034674_Blastobotrys_muscicola@Seq_2764	OG1908
yHMPu5000034674_Blastobotrys_muscicola@Seq_4137	OG1013
yHMPu5000034674_Blastobotrys_muscicola@Seq_4103	OG1195
yHMPu5000034674_Blastobotrys_muscicola@Seq_5467	OG2059
yHMPu5000034674_Blastobotrys_muscicola@Seq_698	OG3393
yHMPu5000034674_Blastobotrys_muscicola@Seq_5123	OG1090
yHMPu5000034674_Blastobotrys_muscicola@Seq_5030	OG3355
yHMPu5000034674_Blastobotrys_muscicola@Seq_799	OG3616
yHMPu5000034674_Blastobotrys_muscicola@Seq_3144	OG1275
yHMPu5000034674_Blastobotrys_muscicola@Seq_3627	OG1907
yHMPu5000034674_Blastobotrys_muscicola@Seq_5000	OG1920
yHMPu5000034674_Blastobotrys_muscicola@Seq_4094	OG1143
yHMPu5000034674_Blastobotrys_muscicola@Seq_310	OG1069
yHMPu5000034674_Blastobotrys_muscicola@Seq_5014	OG5471
yHMPu5000034674_Blastobotrys_muscicola@Seq_6345	OG1040
yHMPu5000034674_Blastobotrys_muscicola@Seq_1224	OG1090
yHMPu5000034674_Blastobotrys_muscicola@Seq_318	OG2704
yHMPu5000034674_Blastobotrys_muscicola@Seq_5175	OG2422
yHMPu5000034674_Blastobotrys_muscicola@Seq_115	OG1095
yHMPu5000034674_Blastobotrys_muscicola@Seq_6750	OG6869
yHMPu5000034674_Blastobotrys_muscicola@Seq_3562	OG23097
yHMPu5000034674_Blastobotrys_muscicola@Seq_3635	OG1083
yHMPu5000034674_Blastobotrys_muscicola@Seq_6384	OG2693
yHMPu5000034674_Blastobotrys_muscicola@Seq_1795	OG1040
yHMPu5000034674_Blastobotrys_muscicola@Seq_1222	OG3263
yHMPu5000034674_Blastobotrys_muscicola@Seq_1306	OG5455
yHMPu5000034674_Blastobotrys_muscicola@Seq_3942	OG1260
yHMPu5000034674_Blastobotrys_muscicola@Seq_5176	OG1074
yHMPu5000034674_Blastobotrys_muscicola@Seq_2949	OG2894
yHMPu5000034674_Blastobotrys_muscicola@Seq_2302	OG4570
yHMPu5000034674_Blastobotrys_muscicola@Seq_3153	OG2664
yHMPu5000034674_Blastobotrys_muscicola@Seq_4824	OG2112
yHMPu5000034674_Blastobotrys_muscicola@Seq_209	OG203009
yHMPu5000034674_Blastobotrys_muscicola@Seq_1752	OG9063
yHMPu5000034674_Blastobotrys_muscicola@Seq_5150	OG1555
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_5291	OG5471
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_253	OG4331
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_4104	OG1013
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_3121	OG1195
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_2393	OG1195
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_3194	OG3393
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_4938	OG13381
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_3016	OG3393
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_1181	OG7484
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_4300	OG3616
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_572	OG1275
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_3594	OG1403
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_292	OG1340
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_1624	OG1920
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_5085	OG2059
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_2077	OG5280
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_2606	OG7968
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_4515	OG4477
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_423	OG5471
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_3112	OG1908
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_4612	OG1907
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_224	OG1040
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_1510	OG1403
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_4281	OG2704
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_73	OG2422
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_5984	OG1074
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_4083	OG7647
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_5828	OG1090
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_1191	OG6869
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_2332	OG1083
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_3710	OG5455
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_1157	OG2693
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_4382	OG3263
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_3949	OG2757
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_4756	OG1403
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_1751	OG4570
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_1169	OG2112
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_875	OG1143
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_2482	OG1555
yHMPu5000034681_Blastobotrys_americana@Seq_3267	OG5471
yHMPu5000034681_Blastobotrys_americana@Seq_4865	OG1908
yHMPu5000034681_Blastobotrys_americana@Seq_2585	OG1013
yHMPu5000034681_Blastobotrys_americana@Seq_3312	OG1195
yHMPu5000034681_Blastobotrys_americana@Seq_4026	OG2059
yHMPu5000034681_Blastobotrys_americana@Seq_1293	OG3393
yHMPu5000034681_Blastobotrys_americana@Seq_2128	OG4345
yHMPu5000034681_Blastobotrys_americana@Seq_617	OG3355
yHMPu5000034681_Blastobotrys_americana@Seq_5141	OG7484
yHMPu5000034681_Blastobotrys_americana@Seq_4967	OG3616
yHMPu5000034681_Blastobotrys_americana@Seq_1760	OG1275
yHMPu5000034681_Blastobotrys_americana@Seq_3929	OG5455
yHMPu5000034681_Blastobotrys_americana@Seq_4460	OG1132
yHMPu5000034681_Blastobotrys_americana@Seq_5042	OG1920
yHMPu5000034681_Blastobotrys_americana@Seq_4205	OG5280
yHMPu5000034681_Blastobotrys_americana@Seq_5421	OG1907
yHMPu5000034681_Blastobotrys_americana@Seq_2354	OG1040
yHMPu5000034681_Blastobotrys_americana@Seq_4580	OG1090
yHMPu5000034681_Blastobotrys_americana@Seq_3838	OG2704
yHMPu5000034681_Blastobotrys_americana@Seq_533	OG2422
yHMPu5000034681_Blastobotrys_americana@Seq_1524	OG1095
yHMPu5000034681_Blastobotrys_americana@Seq_751	OG6869
yHMPu5000034681_Blastobotrys_americana@Seq_183	OG5676
yHMPu5000034681_Blastobotrys_americana@Seq_304	OG2693
yHMPu5000034681_Blastobotrys_americana@Seq_3728	OG10214
yHMPu5000034681_Blastobotrys_americana@Seq_5016	OG2757
yHMPu5000034681_Blastobotrys_americana@Seq_4294	OG1908
yHMPu5000034681_Blastobotrys_americana@Seq_3358	OG1074
yHMPu5000034681_Blastobotrys_americana@Seq_2229	OG2894
yHMPu5000034681_Blastobotrys_americana@Seq_2204	OG4570
yHMPu5000034681_Blastobotrys_americana@Seq_3577	OG2112
yHMPu5000034681_Blastobotrys_americana@Seq_3744	OG1083
yHMPu5000034681_Blastobotrys_americana@Seq_498	OG1555
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_3456	OG1090
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_500	OG4331
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_4752	OG1023
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_114	OG1195
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_4303	OG3393
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_2008	OG1013
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_21	OG3733
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_4467	OG3355
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_4634	OG1721
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_3326	OG4477
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_446	OG3616
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_3718	OG1275
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_1556	OG1907
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_2246	OG2059
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_2871	OG1920
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_3691	OG5280
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_1224	OG5747
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_2811	OG1013
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_1426	OG1040
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_213	OG2704
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_3034	OG2422
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_581	OG1095
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_1874	OG1292
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_3172	OG1083
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_1183	OG5455
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_2736	OG2693
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_3938	OG2664
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_470	OG1260
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_3342	OG1555
yHMPu5000034709_Kluyveromyces_aestuarii@Seq_79	OG2643
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_609	OG1090
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_320	OG1023
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_4463	OG1195
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1820	OG3393
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_3486	OG1013
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1540	OG3355
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_371	OG4477
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_3852	OG1105
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_2931	OG3616
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1325	OG1275
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_2512	OG1907
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_2131	OG1920
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1549	OG1143
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1423	OG4331
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_4796	OG5747
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_747	OG1040
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1233	OG2704
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_3957	OG2422
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_2428	OG2059
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_3907	OG1095
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_3569	OG1292
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_3143	OG1083
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_4332	OG5455
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_4421	OG2693
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_4855	OG1040
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1702	OG1163
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_3703	OG2757
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_4557	OG4570
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_3395	OG4786
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_4428	OG1076
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_1487	OG6090
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_2439	OG1555
yHMPu5000034710_Kluyveromyces_dobzhanskii@Seq_413	OG2643
yHMPu5000034742_Lipomyces_suomiensis@Seq_2935	OG5471
yHMPu5000034742_Lipomyces_suomiensis@Seq_2442	OG1023
yHMPu5000034742_Lipomyces_suomiensis@Seq_5375	OG1195
yHMPu5000034742_Lipomyces_suomiensis@Seq_3646	OG2059
yHMPu5000034742_Lipomyces_suomiensis@Seq_2882	OG3393
yHMPu5000034742_Lipomyces_suomiensis@Seq_3247	OG6459
yHMPu5000034742_Lipomyces_suomiensis@Seq_3549	OG1090
yHMPu5000034742_Lipomyces_suomiensis@Seq_1743	OG4477
yHMPu5000034742_Lipomyces_suomiensis@Seq_4479	OG3616
yHMPu5000034742_Lipomyces_suomiensis@Seq_6112	OG1275
yHMPu5000034742_Lipomyces_suomiensis@Seq_1995	OG1000
yHMPu5000034742_Lipomyces_suomiensis@Seq_967	OG5280
yHMPu5000034742_Lipomyces_suomiensis@Seq_5568	OG1073
yHMPu5000034742_Lipomyces_suomiensis@Seq_6033	OG5471
yHMPu5000034742_Lipomyces_suomiensis@Seq_1131	OG5471
yHMPu5000034742_Lipomyces_suomiensis@Seq_2928	OG1403
yHMPu5000034742_Lipomyces_suomiensis@Seq_1271	OG1195
yHMPu5000034742_Lipomyces_suomiensis@Seq_1762	OG1040
yHMPu5000034742_Lipomyces_suomiensis@Seq_3652	OG1090
yHMPu5000034742_Lipomyces_suomiensis@Seq_3853	OG2704
yHMPu5000034742_Lipomyces_suomiensis@Seq_2807	OG1090
yHMPu5000034742_Lipomyces_suomiensis@Seq_771	OG2422
yHMPu5000034742_Lipomyces_suomiensis@Seq_1494	OG1026
yHMPu5000034742_Lipomyces_suomiensis@Seq_3495	OG6515
yHMPu5000034742_Lipomyces_suomiensis@Seq_5632	OG6869
yHMPu5000034742_Lipomyces_suomiensis@Seq_2811	OG1083
yHMPu5000034742_Lipomyces_suomiensis@Seq_5043	OG2693
yHMPu5000034742_Lipomyces_suomiensis@Seq_2296	OG3569
yHMPu5000034742_Lipomyces_suomiensis@Seq_901	OG2757
yHMPu5000034742_Lipomyces_suomiensis@Seq_1927	OG1074
yHMPu5000034742_Lipomyces_suomiensis@Seq_2435	OG2894
yHMPu5000034742_Lipomyces_suomiensis@Seq_4590	OG4570
yHMPu5000034742_Lipomyces_suomiensis@Seq_4412	OG2112
yHMPu5000034742_Lipomyces_suomiensis@Seq_3921	OG11150
yHMPu5000034742_Lipomyces_suomiensis@Seq_6207	OG1132
yHMPu5000034742_Lipomyces_suomiensis@Seq_4135	OG1555
yHMPu5000034742_Lipomyces_suomiensis@Seq_2971	OG4006
yHMPu5000034748_Lipomyces_oligophaga@Seq_1305	OG1090
yHMPu5000034748_Lipomyces_oligophaga@Seq_2525	OG1023
yHMPu5000034748_Lipomyces_oligophaga@Seq_4686	OG1195
yHMPu5000034748_Lipomyces_oligophaga@Seq_5521	OG2059
yHMPu5000034748_Lipomyces_oligophaga@Seq_70	OG1195
yHMPu5000034748_Lipomyces_oligophaga@Seq_5450	OG3393
yHMPu5000034748_Lipomyces_oligophaga@Seq_4739	OG1090
yHMPu5000034748_Lipomyces_oligophaga@Seq_3069	OG2466
yHMPu5000034748_Lipomyces_oligophaga@Seq_5755	OG5471
yHMPu5000034748_Lipomyces_oligophaga@Seq_1210	OG4477
yHMPu5000034748_Lipomyces_oligophaga@Seq_2594	OG1132
yHMPu5000034748_Lipomyces_oligophaga@Seq_4746	OG3616
yHMPu5000034748_Lipomyces_oligophaga@Seq_4431	OG1275
yHMPu5000034748_Lipomyces_oligophaga@Seq_3137	OG1000
yHMPu5000034748_Lipomyces_oligophaga@Seq_3530	OG5471
yHMPu5000034748_Lipomyces_oligophaga@Seq_5621	OG13587
yHMPu5000034748_Lipomyces_oligophaga@Seq_210	OG13932
yHMPu5000034748_Lipomyces_oligophaga@Seq_1341	OG2704
yHMPu5000034748_Lipomyces_oligophaga@Seq_2573	OG2422
yHMPu5000034748_Lipomyces_oligophaga@Seq_25	OG1074
yHMPu5000034748_Lipomyces_oligophaga@Seq_5256	OG1090
yHMPu5000034748_Lipomyces_oligophaga@Seq_4754	OG6869
yHMPu5000034748_Lipomyces_oligophaga@Seq_4142	OG1083
yHMPu5000034748_Lipomyces_oligophaga@Seq_5525	OG5471
yHMPu5000034748_Lipomyces_oligophaga@Seq_3893	OG2693
yHMPu5000034748_Lipomyces_oligophaga@Seq_4372	OG4232
yHMPu5000034748_Lipomyces_oligophaga@Seq_3850	OG13587
yHMPu5000034748_Lipomyces_oligophaga@Seq_711	OG3569
yHMPu5000034748_Lipomyces_oligophaga@Seq_5456	OG1260
yHMPu5000034748_Lipomyces_oligophaga@Seq_4749	OG2757
yHMPu5000034748_Lipomyces_oligophaga@Seq_4547	OG1195
yHMPu5000034748_Lipomyces_oligophaga@Seq_1236	OG1074
yHMPu5000034748_Lipomyces_oligophaga@Seq_144	OG8792
yHMPu5000034748_Lipomyces_oligophaga@Seq_935	OG4570
yHMPu5000034748_Lipomyces_oligophaga@Seq_527	OG2112
yHMPu5000034748_Lipomyces_oligophaga@Seq_5563	OG1555
yHMPu5000034748_Lipomyces_oligophaga@Seq_2534	OG4006
yHMPu5000034749_Lipomyces_mesembrius@Seq_2529	OG1090
yHMPu5000034749_Lipomyces_mesembrius@Seq_5530	OG1908
yHMPu5000034749_Lipomyces_mesembrius@Seq_662	OG1023
yHMPu5000034749_Lipomyces_mesembrius@Seq_5676	OG1195
yHMPu5000034749_Lipomyces_mesembrius@Seq_637	OG2059
yHMPu5000034749_Lipomyces_mesembrius@Seq_4174	OG4232
yHMPu5000034749_Lipomyces_mesembrius@Seq_2517	OG5210
yHMPu5000034749_Lipomyces_mesembrius@Seq_2079	OG5471
yHMPu5000034749_Lipomyces_mesembrius@Seq_3461	OG4477
yHMPu5000034749_Lipomyces_mesembrius@Seq_1712	OG1226
yHMPu5000034749_Lipomyces_mesembrius@Seq_1983	OG1132
yHMPu5000034749_Lipomyces_mesembrius@Seq_571	OG3616
yHMPu5000034749_Lipomyces_mesembrius@Seq_4176	OG1275
yHMPu5000034749_Lipomyces_mesembrius@Seq_5728	OG3355
yHMPu5000034749_Lipomyces_mesembrius@Seq_7034	OG1013
yHMPu5000034749_Lipomyces_mesembrius@Seq_5681	OG1920
yHMPu5000034749_Lipomyces_mesembrius@Seq_1186	OG1340
yHMPu5000034749_Lipomyces_mesembrius@Seq_4011	OG5471
yHMPu5000034749_Lipomyces_mesembrius@Seq_123	OG1040
yHMPu5000034749_Lipomyces_mesembrius@Seq_2035	OG1090
yHMPu5000034749_Lipomyces_mesembrius@Seq_6929	OG2704
yHMPu5000034749_Lipomyces_mesembrius@Seq_5383	OG2422
yHMPu5000034749_Lipomyces_mesembrius@Seq_5039	OG1074
yHMPu5000034749_Lipomyces_mesembrius@Seq_5092	OG1000
yHMPu5000034749_Lipomyces_mesembrius@Seq_2658	OG7302
yHMPu5000034749_Lipomyces_mesembrius@Seq_7257	OG1083
yHMPu5000034749_Lipomyces_mesembrius@Seq_443	OG2693
yHMPu5000034749_Lipomyces_mesembrius@Seq_5014	OG3569
yHMPu5000034749_Lipomyces_mesembrius@Seq_2019	OG1090
yHMPu5000034749_Lipomyces_mesembrius@Seq_6661	OG2757
yHMPu5000034749_Lipomyces_mesembrius@Seq_5024	OG1074
yHMPu5000034749_Lipomyces_mesembrius@Seq_594	OG6869
yHMPu5000034749_Lipomyces_mesembrius@Seq_5535	OG8792
yHMPu5000034749_Lipomyces_mesembrius@Seq_6377	OG4570
yHMPu5000034749_Lipomyces_mesembrius@Seq_1595	OG2112
yHMPu5000034749_Lipomyces_mesembrius@Seq_1532	OG1555
yHMPu5000034749_Lipomyces_mesembrius@Seq_2640	OG2818
yHMPu5000034749_Lipomyces_mesembrius@Seq_2656	OG4006
yHMPu5000034754_Lipomyces_arxii@Seq_2254	OG1090
yHMPu5000034754_Lipomyces_arxii@Seq_2143	OG9272
